episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
42,6.775617666319013,0.1194499998074025,0.12109041407916771,0.1,0.021090414079167702,0.21090411970126505,0.21090411970126505,0.11958061158657074,0.0,0.0,False,0.00132953398860991,34.38766860961914,0.361478716135025,3.666985776362708e-06,0.0,0.05,0.028931133449077606,0.04311388358473778,0.008516001515090466,0.03563797473907471,3.662109548940862e-08,0.9999994039535522,5.519521713256836,node_conditioned,25,-29.541366577148438,2.7567262649536133,1.2325282096862793,1.5061414241790771,0.9581714868545532,1.6454135179519653,-36.29075241088867,2.812887191772461,0.6578272420147545,-30.305147171020508,1.2120997905731201,0.0,0.0,0.0,0.04311388358473778,0.0,0.0,100,0.2,0.245,0.19,880,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10362398624420166,0.031856875866651535,0.05736881494522095,0.21430417895317078,0.16469740867614746,0.051015760749578476,0.04598722979426384,0.2723228633403778,0.16469740867614746,0.051015760749578476,0.16469739377498627,0.1835951954126358,1.0,0.0,0.0,0.11958061158657074,0.03515452519059181,0.9834618533917144,0.11958061158657074,0.03515452519059181,0.059941619634628296,0.07768003344535827,0.1132201999425888,0.16957395076751705,0.25814980268478394,0.035125210881233215,0.03515452519059181,0.034776072949171066
43,6.461157832667231,0.12264999976381659,0.12187020692149214,0.1,0.021870206921492136,0.21870204734471663,0.21870204734471663,0.12492504715919495,0.0,0.0,False,0.0014374549500644207,26.73579978942871,0.3721834421157837,1.792036709957756e-05,0.0,0.05,0.03159113973379135,0.045076772570610046,0.008405824191868305,0.037412580102682114,6.103515914901436e-08,0.9999992847442627,5.237572193145752,node_conditioned,25,-30.753280639648438,2.801083564758301,1.2817007303237915,1.4941649436950684,0.9989621639251709,1.4980192184448242,-36.80988311767578,2.535670518875122,0.650980948191507,-32.1218376159668,1.1790852546691895,0.0,0.0,0.0,0.045076772570610046,0.0,0.0,100,0.2,0.255,0.18,928,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10776080191135406,0.03273317217826843,0.05736881494522095,0.21430417895317078,0.17106221616268158,0.054636478424072266,0.04707501083612442,0.2862095236778259,0.17106221616268158,0.054636478424072266,0.17106220126152039,0.18861019611358643,1.0,0.0,0.0,0.12492504715919495,0.0360645055770874,0.9804168603545157,0.12492504715919495,0.0360645055770874,0.060328394174575806,0.08178697228431701,0.12033135816454887,0.1639535844326019,0.2620815634727478,0.036032624542713165,0.0360645055770874,0.03561458736658096
44,6.358700760267675,0.12227500000968576,0.12207260346558896,0.1,0.022072603465588952,0.22072601258328828,0.22072601258328828,0.1259189248085022,0.0,0.0,False,0.0015927586937323213,23.508115768432617,0.3735984265804291,3.937921428587288e-05,0.0,0.05,0.03581513464450836,0.0508975014090538,0.01127629354596138,0.0402192622423172,6.103515914901436e-08,0.9999993443489075,5.086546421051025,node_conditioned,25,-32.0609130859375,2.962193012237549,1.373313307762146,1.5836563110351562,1.0577961206436157,1.5255398750305176,-37.74660110473633,2.4999499320983887,0.6276215750988974,-33.194358825683594,1.2636088132858276,0.0,0.0,0.0,0.0508975014090538,0.0,0.0,100,0.2,0.2625,0.2,942,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10780805349349976,0.03486228734254837,0.05736881494522095,0.21430417895317078,0.18065017461776733,0.058778997510671616,0.053497325628995895,0.30210334062576294,0.18065017461776733,0.058778997510671616,0.18065017461776733,0.20147067308425903,1.0,0.0,0.0,0.1259189248085022,0.03865616396069527,0.9868540436835381,0.1259189248085022,0.03865616396069527,0.060614585876464844,0.0804405689239502,0.1172700971364975,0.18143869042396546,0.2650737762451172,0.03862189128994942,0.03865616396069527,0.03816419467329979
45,6.739045967645943,0.12065000004135072,0.12136130175346985,0.1,0.02136130175346984,0.2136129961733988,0.2136129961733988,0.12123404443264008,0.0,0.0,False,0.001801111502572894,27.157596588134766,0.36653560400009155,7.194309091573814e-06,0.0,0.05,0.03920679911971092,0.045199986547231674,0.004795389715582132,0.04284941777586937,-1.2207030941624453e-08,0.999999463558197,5.055662155151367,node_conditioned,25,-33.87986755371094,3.231414556503296,1.404833197593689,1.6602410078048706,1.1095597743988037,1.769887924194336,-39.89134216308594,3.085451602935791,0.670955892458346,-33.66804885864258,1.3863389492034912,0.0,0.0,0.0,0.045199986547231674,0.0,0.0,100,0.2,0.22,0.16,958,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10258078575134277,0.02729097008705139,0.05736881494522095,0.21430417895317078,0.19025066494941711,0.06176956370472908,0.05436515435576439,0.3216969072818756,0.19025066494941711,0.06176956370472908,0.19025066494941711,0.2131800800561905,1.0,0.0,0.0,0.12123404443264008,0.031020499765872955,0.9819680032078401,0.12123404443264008,0.031020499765872955,0.06072196364402771,0.08402261137962341,0.11969877779483795,0.15438660830259324,0.27030283212661743,0.030974561348557472,0.031020499765872955,0.030341777950525284
46,6.326200247965753,0.11839999970048666,0.11988065072697826,0.1,0.019880650726978255,0.1988064873891338,0.1988064873891338,0.11842921376228333,0.0,0.0,False,0.001988665433600545,19.133806228637695,0.35993221402168274,-6.264187391025189e-08,0.0,0.05,0.042528923600912094,0.051370564848184586,0.007658150512725115,0.045854635536670685,-2.4414063659605745e-07,0.9999994039535522,5.340696811676025,node_conditioned,25,-35.0997428894043,3.0954389572143555,1.4681992530822754,1.7861171960830688,1.1541117429733276,1.7360516786575317,-40.207740783691406,2.6421096324920654,0.5682587625409509,-35.55380630493164,1.5243821144104004,0.0,0.0,0.0,0.051370564848184586,0.0,0.0,100,0.2,0.265,0.14,1022,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.09932403266429901,0.028652606531977654,0.05736881494522095,0.21430417895317078,0.2006000429391861,0.06545653194189072,0.05734822154045105,0.3365271985530853,0.2006000429391861,0.06545653194189072,0.2006000578403473,0.22945022583007812,1.0,0.0,0.0,0.11842921376228333,0.03256481513381004,0.9785223526356505,0.11842921376228333,0.03256481513381004,0.06076213717460632,0.07577387988567352,0.11906519532203674,0.14966276586055755,0.2710109353065491,0.032519564032554626,0.03256481513381004,0.031884148716926575
47,6.872970960997045,0.12315000001806765,0.12151532537252296,0.1,0.02151532537252296,0.21515323220990637,0.21515323220990637,0.12364107370376587,0.0,0.0,False,0.002079825848340988,24.87880516052246,0.3690922260284424,8.791762411419768e-06,0.0,0.05,0.04258381947875023,0.042715705931186676,0.006443649996072054,0.04676767811179161,4.882812376649781e-08,0.999999463558197,4.794001579284668,node_conditioned,25,-37.078433990478516,3.5757830142974854,1.5196237564086914,1.882389783859253,1.1645054817199707,1.8562031984329224,-42.83306121826172,3.1900634765625,0.6614269743503951,-37.020042419433594,1.561958909034729,0.0,0.0,0.0,0.042715705931186676,0.0,0.0,100,0.2,0.21,0.23,1042,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.1034836396574974,0.0298414696007967,0.05736881494522095,0.17073550820350647,0.204464390873909,0.06883848458528519,0.060668278485536575,0.3470160961151123,0.204464390873909,0.06883848458528519,0.204464390873909,0.22811849415302277,1.0,0.0,0.0,0.12364107370376587,0.034015774726867676,0.9896013560934706,0.12364107370376587,0.034015774726867676,0.06104707717895508,0.0785433828830719,0.11877669394016266,0.17479081451892853,0.22351163625717163,0.03396626189351082,0.034015774726867676,0.03324552997946739
48,7.259330056384206,0.11904999973252416,0.12028266255252357,0.1,0.02028266255252356,0.2028266052425751,0.2028266052425751,0.119145467877388,0.0,0.0,False,0.0020928990561515093,27.492881774902344,0.357631653547287,2.330897359570372e-06,0.0,0.05,0.04231232777237892,0.05140777304768562,0.007226717658340931,0.046819258481264114,3.295898522992502e-07,0.999999463558197,6.099435329437256,node_conditioned,25,-39.11431121826172,3.871248960494995,1.5775402784347534,1.8672643899917603,1.2183438539505005,1.6673603057861328,-45.2977294921875,3.41103458404541,0.7610612019892102,-40.61720275878906,1.509512186050415,0.0,0.0,0.0,0.05140777304768562,0.0,0.0,100,0.2,0.2675,0.18,1002,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.09970539808273315,0.036490995436906815,0.05736881494522095,0.21430417895317078,0.20562885701656342,0.07180476933717728,0.057645078748464584,0.3538796305656433,0.20562885701656342,0.07180476933717728,0.20562885701656342,0.22701847553253174,1.0,0.0,0.0,0.119145467877388,0.041101060807704926,0.9833437561329964,0.119145467877388,0.041101060807704926,0.060745447874069214,0.07599754929542542,0.11147136986255646,0.17230484783649447,0.2760090231895447,0.04106292873620987,0.041101060807704926,0.04046280309557915
49,6.14048332862556,0.12117500005289912,0.12072883130271134,0.1,0.02072883130271133,0.20728829229828408,0.20728829229828408,0.11897313594818115,0.0,0.0,False,0.0020657386630773544,12.768223762512207,0.3601571321487427,-1.6761261576903053e-05,0.0,0.05,0.04411079362034798,0.06280295550823212,0.017261458560824394,0.047169968485832214,-1.708984314063855e-07,0.999999463558197,5.309597015380859,node_conditioned,25,-39.2924690246582,3.6529541015625,1.6219854354858398,1.9198763370513916,1.265956163406372,1.8197258710861206,-43.508026123046875,2.9318161010742188,0.614753686839409,-40.000816345214844,1.4644428491592407,0.0,0.0,0.0,0.06280295550823212,0.0,0.0,100,0.2,0.2725,0.15,1060,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.09937596321105957,0.030607130378484726,0.05736881494522095,0.21430417895317078,0.20592600107192993,0.07494296878576279,0.0599745474755764,0.360844224691391,0.20592600107192993,0.07494296878576279,0.20592598617076874,0.23105964064598083,1.0,0.0,0.0,0.11897313594818115,0.034673769026994705,0.9833926803290055,0.11897313594818115,0.034673769026994705,0.06106334924697876,0.07956483364105224,0.1135893166065216,0.16714654266834258,0.27437278628349304,0.034621961414813995,0.034673769026994705,0.033834587782621384
50,6.85706287831068,0.13452500013634563,0.1276269157195285,0.1,0.027626915719528494,0.27626912956837196,0.27626912956837196,0.13353289663791656,0.0,0.0,False,0.0020626646000891924,18.89046287536621,0.3879595100879669,-1.8891884110416868e-06,0.0,0.05,0.043502070009708405,0.04675092548131943,0.006589893251657486,0.04613135755062103,-9.765624753299562e-08,0.9999995231628418,4.483363151550293,node_conditioned,25,-42.01219177246094,3.960179567337036,1.6447404623031616,1.9561808109283447,1.2915377616882324,2.079364776611328,-46.9849739074707,3.357570171356201,0.6164595675064102,-41.9827995300293,1.6607755422592163,0.0,0.0,0.0,0.04675092548131943,0.0,0.0,100,0.2,0.2475,0.27,982,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.11200523376464844,0.03331444784998894,0.05736881494522095,0.21430417895317078,0.20425276458263397,0.07737457007169724,0.06383150815963745,0.37500447034835815,0.20425276458263397,0.07737457007169724,0.20425277948379517,0.23309849202632904,1.0,0.0,0.0,0.13353289663791656,0.037632428109645844,0.984509353039829,0.13353289663791656,0.037632428109645844,0.061007916927337646,0.09448595345020294,0.1261543482542038,0.18221952319145202,0.2807965874671936,0.0375775545835495,0.037632428109645844,0.03662514686584473
51,6.150563393346966,0.12422499986365437,0.12592595779159144,0.1,0.02592595779159143,0.2592595519899591,0.2592595519899591,0.1235271617770195,0.0,0.0,False,0.0022727642208337784,10.708141326904297,0.36907958984375,-2.8476624720497057e-06,0.0,0.05,0.047601766884326935,0.05692116543650627,0.009899109601974487,0.0495060533285141,4.2724607851596375e-08,0.9999995231628418,5.794004440307617,node_conditioned,25,-42.396446228027344,3.7944631576538086,1.7500735521316528,2.0535476207733154,1.3599048852920532,1.8288860321044922,-46.18893051147461,2.662370443344116,0.5281148083554652,-44.397186279296875,1.8534328937530518,0.0,0.0,0.0,0.05692116543650627,0.0,0.0,100,0.2,0.26,0.2,1018,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10241910070180893,0.030163556337356567,0.05736881494522095,0.21430417895317078,0.2147827446460724,0.08381624519824982,0.06218907609581947,0.3902747333049774,0.2147827446460724,0.08381624519824982,0.21478271484375,0.24095827341079712,1.0,0.0,0.0,0.1235271617770195,0.034649915993213654,0.9826510062069692,0.1235271617770195,0.034649915993213654,0.06113120913505554,0.0797932654619217,0.11884723603725433,0.1677069216966629,0.27822354435920715,0.034591592848300934,0.034649915993213654,0.03350993990898132
52,7.9437560582533475,0.13402500037103893,0.12997547908131518,0.1,0.029975479081315176,0.29975476083767566,0.29975476083767566,0.13282647728919983,0.0,0.0,False,0.0021631389390677214,30.630985260009766,0.38483548164367676,6.228673555597197e-06,0.0,0.05,0.044079914689064026,0.04393220692873001,0.006242673844099045,0.04681498929858208,8.544921570319275e-08,0.9999995231628418,4.989346981048584,node_conditioned,25,-46.0273323059082,4.554620265960693,1.6990567445755005,2.0765812397003174,1.3264291286468506,2.170670509338379,-52.38338088989258,4.62725830078125,0.7799403999067279,-49.595794677734375,1.9682339429855347,0.0,0.0,0.0,0.04393220692873001,0.0,0.0,100,0.2,0.2525,0.3,884,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.11104842275381088,0.035699035972356796,0.05736881494522095,0.21430417895317078,0.208833709359169,0.08339918404817581,0.06066270172595978,0.40078240633010864,0.208833709359169,0.08339918404817581,0.208833709359169,0.24713239073753357,1.0,0.0,0.0,0.13282647728919983,0.04053610935807228,0.9804322993407166,0.13282647728919983,0.04053610935807228,0.06073880195617676,0.07983213067054748,0.1303512156009674,0.18345912396907807,0.2856154441833496,0.0404808335006237,0.04053610935807228,0.03946961089968681
53,6.4837020253017545,0.12612500000745058,0.12805023954438288,0.1,0.028050239544382877,0.280502367393592,0.280502367393592,0.12515701353549957,0.0,0.0,False,0.002375924726948142,10.48412036895752,0.36735832691192627,3.362635425219196e-06,0.0,0.05,0.048235777765512466,0.056797705590724945,0.009608271531760693,0.0505547858774662,-1.708984314063855e-07,0.9999995231628418,6.018554210662842,node_conditioned,25,-45.93372344970703,4.285918712615967,1.792721152305603,2.152200937271118,1.4504793882369995,1.9184246063232422,-49.756500244140625,3.26313853263855,0.6543644006450917,-47.25641632080078,2.0467944145202637,0.0,0.0,0.0,0.056797705590724945,0.0,0.0,100,0.2,0.2725,0.2,986,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10382317006587982,0.042173389345407486,0.05736881494522095,0.21430417895317078,0.219338059425354,0.09303314983844757,0.06515258550643921,0.4065462052822113,0.219338059425354,0.09303314983844757,0.2193380743265152,0.2542879581451416,1.0,0.0,0.0,0.12515701353549957,0.047412607818841934,0.9855383120545164,0.12515701353549957,0.047412607818841934,0.061142027378082275,0.07658513486385345,0.11235547065734863,0.1948127061128616,0.28603553771972656,0.047362640500068665,0.047412607818841934,0.04641982540488243
54,7.429293439276517,0.12490000005811452,0.1264751198012487,0.1,0.026475119801248698,0.2647511715373698,0.2647511715373698,0.12214149534702301,0.0,0.0,False,0.002283165929839015,18.03791618347168,0.36551374197006226,1.1913196431123652e-05,0.0,0.05,0.04590623825788498,0.04725242033600807,0.007419301196932793,0.048896703869104385,-1.708984314063855e-07,0.9999995827674866,5.516294002532959,node_conditioned,25,-48.999061584472656,4.616278171539307,1.8690072298049927,2.399080276489258,1.4552308320999146,2.183201551437378,-53.89979934692383,3.6988203525543213,0.6516135710893662,-49.803985595703125,1.88158118724823,0.0,0.0,0.0,0.04725242033600807,0.0,0.0,100,0.2,0.2325,0.22,1100,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10123419761657715,0.029768429696559906,0.05736881494522095,0.1788477897644043,0.21515630185604095,0.09385727345943451,0.06313630938529968,0.41255733370780945,0.21515630185604095,0.09385727345943451,0.21515630185604095,0.24244394898414612,1.0,0.0,0.0,0.12214149534702301,0.03416357934474945,0.9892008174262981,0.12214149534702301,0.03416357934474945,0.0611746609210968,0.08035750389099121,0.11779002845287323,0.1698519617319107,0.24345454573631287,0.034104082733392715,0.03416357934474945,0.03275664523243904
55,6.5925984825566415,0.12970000006258486,0.12808755993191678,0.1,0.028087559931916778,0.28087557123161067,0.28087557123161067,0.12933698296546936,0.0,0.0,False,0.002212641993537545,9.456997871398926,0.37918415665626526,4.656651526602218e-06,0.0,0.05,0.04506167769432068,0.058228809386491776,0.012701272964477539,0.04804487153887749,-1.2207030941624453e-08,0.9999995231628418,5.741779327392578,node_conditioned,25,-49.79496765136719,4.5699286460876465,1.99644136428833,2.450528383255005,1.5212680101394653,2.204178810119629,-53.104530334472656,3.4438979625701904,0.5903687564795053,-49.28309631347656,1.8924881219863892,0.0,0.0,0.0,0.058228809386491776,0.0,0.0,100,0.2,0.265,0.24,948,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10769850760698318,0.03299107402563095,0.05736881494522095,0.21430417895317078,0.2119109332561493,0.09828417748212814,0.06180593743920326,0.4203411936759949,0.2119109332561493,0.09828417748212814,0.2119109332561493,0.24585968255996704,1.0,0.0,0.0,0.12933698296546936,0.03717136010527611,0.987592854867757,0.12933698296546936,0.03717136010527611,0.061208873987197876,0.08938491344451904,0.12123319506645203,0.18630553781986237,0.2843952775001526,0.03709825873374939,0.03717136010527611,0.03563554212450981
56,6.752930303923786,0.12142500006128103,0.12475627999659891,0.1,0.024756279996598907,0.24756277520971154,0.24756277520971154,0.12385593354701996,0.0,0.0,False,0.0022261226549744606,9.905314445495605,0.36986055970191956,9.345048056275118e-06,0.0,0.05,0.047866325825452805,0.061785537749528885,0.014964292757213116,0.04843292385339737,6.103515470812226e-09,0.9999995231628418,6.219881534576416,node_conditioned,25,-51.20781707763672,4.721432209014893,1.9969887733459473,2.3913207054138184,1.5601195096969604,2.038200855255127,-54.70296859741211,3.5124833583831787,0.6632827411693124,-53.3895263671875,1.889607548713684,0.0,0.0,0.0,0.061785537749528885,0.0,0.0,100,0.2,0.24,0.22,896,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10287123918533325,0.03082704357802868,0.05736881494522095,0.17073550820350647,0.2133890688419342,0.10208523273468018,0.0611187182366848,0.4262470006942749,0.2133890688419342,0.10208523273468018,0.213389053940773,0.24121041595935822,1.0,0.0,0.0,0.12385593354701996,0.03533240407705307,0.9902153579664337,0.12385593354701996,0.03533240407705307,0.06105542182922363,0.08221587538719177,0.11723314225673676,0.177777361869812,0.23760822415351868,0.03527165576815605,0.03533240407705307,0.03368498012423515
57,6.578926518820226,0.1256250002235174,0.12519064011005815,0.1,0.025190640110058143,0.25190637590994386,0.25190637590994386,0.12796741724014282,0.0,0.0,False,0.0023851636797189713,9.1056547164917,0.3772865831851959,1.4785056009714026e-05,0.0,0.05,0.05041811615228653,0.05100974440574646,0.006121612619608641,0.049764662981033325,8.544921570319275e-08,0.9999995231628418,6.32026481628418,node_conditioned,25,-52.85611343383789,4.802724361419678,2.0529820919036865,2.529104471206665,1.5773837566375732,2.32645845413208,-55.78744888305664,3.3576595783233643,0.5199159299973131,-54.842628479003906,1.732918381690979,0.0,0.0,0.0,0.05100974440574646,0.0,0.0,100,0.2,0.285,0.18,992,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10586924105882645,0.03370478376746178,0.05736881494522095,0.21430417895317078,0.21895892918109894,0.10637615621089935,0.06525817513465881,0.44457265734672546,0.21895892918109894,0.10637615621089935,0.21895892918109894,0.25698649883270264,1.0,0.0,0.0,0.12796741724014282,0.038235701620578766,0.9807471023717831,0.12796741724014282,0.038235701620578766,0.0613594651222229,0.08538436815142632,0.12313812971115112,0.17215312421321866,0.2937090992927551,0.03816092014312744,0.038235701620578766,0.03650035336613655
58,6.051634593196213,0.12590000002179294,0.12554532006592556,0.1,0.025545320065925553,0.255453175113938,0.255453175113938,0.1296418309211731,0.0,0.0,False,0.0025262245908379555,6.889908790588379,0.37934085726737976,3.6121896300755907e-06,0.0,0.05,0.05263923481106758,0.057145874947309494,0.008684840053319931,0.0515676811337471,-2.7465819840699623e-08,0.9999996423721313,6.378608703613281,node_conditioned,25,-53.20721435546875,4.764375686645508,2.137082576751709,2.5550031661987305,1.6607469320297241,2.329054594039917,-55.23704528808594,3.146470546722412,0.452086427622694,-56.18010711669922,1.9875191450119019,0.0,0.0,0.0,0.057145874947309494,0.0,0.0,100,0.2,0.2225,0.23,924,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10668918490409851,0.0347888357937336,0.05736881494522095,0.21430417895317078,0.2258354276418686,0.11186187714338303,0.06116253882646561,0.459603875875473,0.2258354276418686,0.11186187714338303,0.2258354127407074,0.2608964443206787,1.0,0.0,0.0,0.1296418309211731,0.04010968655347824,0.985863921817874,0.1296418309211731,0.04010968655347824,0.06112593412399292,0.08175108432769776,0.12462961673736572,0.18520278632640838,0.2933802306652069,0.040033385157585144,0.04010968655347824,0.03822600096464157
59,6.499433341138065,0.12952500002458692,0.12753516004525622,0.1,0.02753516004525622,0.2753515729174049,0.2753515729174049,0.13050228357315063,0.0,0.0,False,0.002504784381017089,7.879680633544922,0.38345298171043396,6.6613151830097195e-06,0.0,0.05,0.0527055487036705,0.059509310871362686,0.011075004003942013,0.051202356815338135,-3.509521562250484e-08,0.9999995827674866,6.3193888664245605,node_conditioned,25,-55.21220016479492,5.221775054931641,2.1138875484466553,2.7211737632751465,1.6588281393051147,2.1976330280303955,-57.775779724121094,3.8794281482696533,0.679096147872545,-59.2087516784668,2.2332406044006348,0.0,0.0,0.0,0.059509310871362686,0.0,0.0,100,0.2,0.2725,0.26,1016,curvature_stage2_residual_v1,True,1.2475175857543945,1.5000001192092896,1.5,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.10716142505407333,0.027765925973653793,0.05736881494522095,0.21430417895317078,0.22532206773757935,0.11473925411701202,0.058247990906238556,0.46789175271987915,0.22532206773757935,0.11473925411701202,0.22532206773757935,0.26735803484916687,1.0,0.0,0.0,0.13050228357315063,0.03277026116847992,0.9823176269525993,0.13050228357315063,0.03277026116847992,0.06067788600921631,0.09184054732322694,0.12785936892032623,0.1688234016299248,0.2925097346305847,0.0326734222471714,0.03277026116847992,0.030214397236704826
