episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
75,6.6800835919007655,0.14252500005997717,0.14440259125614963,0.15,-0.005597408743850368,-0.037316055804598736,0.0,0.14216406643390656,0.0,0.0,False,-7.934570476209046e-07,65.65263366699219,0.404139906167984,4.476598860492231e-06,0.0,0.0,0.9999998807907104,6.692679405212402,0.0,0.0,0.0,0.0005983697483316064,0.0,0.0,100,0.2,0.2575,0.03,986,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15060731768608093,0.030684558674693108,0.10533541440963745,0.24244913458824158,-0.06811483204364777,0.0047673615626990795,-0.07814090698957443,-0.01980045810341835,0.14216406643390656,0.029347261413931847,0.9940492860903353,0.14216406643390656,0.029347261413931847,0.0982358455657959,0.10807045102119446,0.13774745166301727,0.181180602312088,0.23868641257286072,0.02934509515762329,0.029347261413931847,0.029341835528612137
76,6.9140287979319695,0.1448250000923872,0.1446137956742684,0.15,-0.005386204325731586,-0.03590802644434215,0.0,0.14314158260822296,0.0,0.0,False,-3.5644532090373104e-06,69.3548355102539,0.4069502353668213,8.623022040410433e-06,0.0,2.4414061883248905e-08,0.9999999403953552,6.686030864715576,0.0,0.0,0.0,0.0012069372460246086,0.0,0.0,100,0.2,0.2225,0.0,1136,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.1527675837278366,0.026519261300563812,0.10533541440963745,0.21316269040107727,-0.07681946456432343,0.005744450725615025,-0.08726868033409119,-0.02194848470389843,0.14314158260822296,0.02515280246734619,0.9968190501398415,0.14314158260822296,0.02515280246734619,0.0973946750164032,0.109329891204834,0.14606346189975739,0.17283354997634887,0.20779141783714294,0.025149276480078697,0.02515280246734619,0.02514350786805153
77,7.808363628648221,0.14250000014901162,0.14355689791164,0.15,-0.006443102088359992,-0.042954011058799216,0.0,0.1426086127758026,0.0,0.0,False,-6.103515488575795e-07,77.38225555419922,0.4059102237224579,8.097942583162876e-08,0.0,-2.4414061883248905e-08,0.9999998807907104,7.005403518676758,0.0,0.0,0.0,0.0047748638316988945,0.0,0.0,100,0.2,0.245,0.04,1014,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15297624468803406,0.03283340111374855,0.10533541440963745,0.24244913458824158,-0.08315002173185349,0.00634740199893713,-0.09537715464830399,-0.025965915992856026,0.1426086127758026,0.031184155493974686,0.9945022643511373,0.1426086127758026,0.031184155493974686,0.09671583771705627,0.11028809547424316,0.13481096923351288,0.18281831741333007,0.2376929223537445,0.03118094615638256,0.031184155493974686,0.031175440177321434
78,7.39539241027087,0.14647500030696392,0.14501594910930196,0.15,-0.004984050890698033,-0.03322700372285331,0.0,0.14368009567260742,0.0,0.0,False,-7.5683592513087206e-06,76.3981704711914,0.40910089015960693,-1.2443975720088929e-05,0.0,2.4414061883248905e-08,0.9999998211860657,6.699023246765137,0.0,0.0,0.0,0.002313715871423483,0.0,0.0,100,0.2,0.235,0.01,868,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15384982526302338,0.03157138451933861,0.10533541440963745,0.24244913458824158,-0.08091521263122559,0.00656777061522007,-0.09459035843610764,-0.02529372274875641,0.14368009567260742,0.029867980629205704,0.995700512086945,0.14368009567260742,0.029867980629205704,0.09687933325767517,0.10637860596179961,0.13904961943626404,0.187498015165329,0.23731204867362976,0.029864607378840446,0.029867980629205704,0.02985740453004837
79,8.391555297672749,0.1369999998807907,0.14100797449504632,0.15,-0.008992025504953677,-0.05994683270323567,-0.05994683270323567,0.13671232759952545,0.0,0.0,False,2.6855468604480848e-06,88.71304321289062,0.395621120929718,4.854479698224168e-07,0.0,-2.4414061883248905e-08,0.9999998211860657,6.484908103942871,0.0,0.0,0.0,0.00453808531165123,0.0,0.0,100,0.2,0.29,0.02,986,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.14577209949493408,0.031065231189131737,0.10533541440963745,0.24244913458824158,-0.07530143857002258,0.0066345809027552605,-0.08745478838682175,-0.022528549656271935,0.13671232759952545,0.029517730697989464,0.9934911446354946,0.13671232759952545,0.029517730697989464,0.0973736047744751,0.10215865969657897,0.1318105012178421,0.17410734295845032,0.23750805854797363,0.029515093192458153,0.029517730697989464,0.02950817160308361
80,6.800285860747099,0.1444500001799315,0.1427289873374889,0.15,-0.007271012662511095,-0.048473414518513,0.0,0.144128680229187,0.0,0.0,False,-3.149414169456577e-06,75.84744262695312,0.40932974219322205,3.0283401883934857e-06,0.0,-2.4414061883248905e-08,0.9999998211860657,6.6847825050354,0.0,0.0,0.0,0.0012241555377840996,0.0,0.0,100,0.2,0.2025,0.0,1004,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15352773666381836,0.0254925936460495,0.10533541440963745,0.2076253592967987,-0.07459858804941177,0.006273060105741024,-0.08706174790859222,-0.023644309490919113,0.144128680229187,0.024216625839471817,0.9964783820268163,0.144128680229187,0.024216625839471817,0.09748557209968567,0.10806235522031785,0.14661140739917755,0.17702955901622772,0.2028990387916565,0.024213504046201706,0.024216625839471817,0.024204755201935768
81,8.547765889167785,0.13035000004805625,0.13653949369277257,0.15,-0.013460506307227421,-0.08973670273240263,-0.08973670273240263,0.13038504123687744,0.0,0.0,False,1.0498047231521923e-06,97.00480651855469,0.3827410638332367,-4.953494112669432e-07,0.0,0.0,0.9999998211860657,6.462233543395996,0.0,0.0,0.0,0.0012642414076253772,0.0,0.0,100,0.2,0.2425,0.01,956,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.1395324170589447,0.032364293932914734,0.10533541440963745,0.24244913458824158,-0.07913047820329666,0.006554619409143925,-0.09375307708978653,-0.02699524722993374,0.13038504123687744,0.030688943341374397,0.9932245493285682,0.13038504123687744,0.030688943341374397,0.09682142734527588,0.09792371094226837,0.12663514912128448,0.1614154875278473,0.23719662427902222,0.030686618760228157,0.030688943341374397,0.03068036213517189
82,7.540523465313018,0.1493750001722947,0.14295724693253364,0.15,-0.007042753067466351,-0.046951683986330074,0.0,0.144728884100914,0.0,0.0,False,-5.615234499600774e-07,83.48448944091797,0.40897420048713684,4.9234554353461135e-06,0.0,2.4414061883248905e-08,0.9999999403953552,6.643216609954834,0.0,0.0,0.0,0.000360262201866135,0.0,0.0,100,0.2,0.2625,0.05,964,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15494582056999207,0.034904442727565765,0.10533541440963745,0.24244913458824158,-0.08103232830762863,0.006612963974475861,-0.095164954662323,-0.02765696495771408,0.144728884100914,0.03312354162335396,0.9936528487467304,0.144728884100914,0.03312354162335396,0.09676101803779602,0.1044100821018219,0.1421736180782318,0.18307156562805174,0.2374056577682495,0.033120859414339066,0.03312354162335396,0.033113814890384674
83,6.7829848388955,0.1406750003574416,0.14181612364498764,0.15,-0.00818387635501236,-0.054559172062804265,-0.054559172062804265,0.14080744981765747,0.0,0.0,False,-1.5136719184738467e-06,79.20211029052734,0.40452465415000916,3.389470180081844e-07,0.0,0.0,0.9999998807907104,6.586937427520752,0.0,0.0,0.0,0.001932059763930738,0.0,0.0,100,0.2,0.2125,0.0,1136,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15100131928920746,0.02370152622461319,0.10533541440963745,0.21597149968147278,-0.0821908712387085,0.007005986291915178,-0.0969308465719223,-0.0283547081053257,0.14080744981765747,0.022405831143260002,0.9961106407914456,0.14080744981765747,0.022405831143260002,0.0968484878540039,0.1091090977191925,0.13823771476745605,0.17187398821115493,0.20953229069709778,0.02240259200334549,0.022405831143260002,0.022390669211745262
84,7.487665912620724,0.13985000018961727,0.14083306191730244,0.15,-0.009166938082697557,-0.061112916477122615,-0.061112916477122615,0.13951826095581055,0.0,0.0,False,-9.484862857789267e-06,82.28242492675781,0.40048497915267944,3.133393704501941e-07,0.0,0.0,0.9999998211860657,6.656994342803955,0.0,0.0,0.0,0.005416713189333677,0.0,0.0,100,0.2,0.2175,0.0,1022,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.14945891499519348,0.028511926531791687,0.10533541440963745,0.21316269040107727,-0.08103165030479431,0.007203604094684124,-0.09601697325706482,-0.02695436216890812,0.13951826095581055,0.027008384466171265,0.9964784262297106,0.13951826095581055,0.027008384466171265,0.09668439626693726,0.09898666441440582,0.13532596826553345,0.17791049182415006,0.20744472742080688,0.027005571871995926,0.027008384466171265,0.026995407417416573
85,6.6871080854162575,0.14830000014975667,0.14456653103352957,0.15,-0.005433468966470428,-0.03622312402826126,0.0,0.14905866980552673,0.0,0.0,False,-7.69042981119128e-06,80.97987365722656,0.41653725504875183,-2.533237648094655e-06,0.0,0.0,0.9999999403953552,6.546769618988037,0.0,0.0,0.0,0.0016247195890173316,0.0,0.0,100,0.2,0.26,0.03,996,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.16006000339984894,0.029515501111745834,0.10533541440963745,0.24244913458824158,-0.08485572785139084,0.007104134652763605,-0.1019941121339798,-0.031183749437332153,0.14905866980552673,0.027994638308882713,0.9948208584241478,0.14905866980552673,0.027994638308882713,0.09610319137573242,0.12122595310211182,0.14300751686096191,0.18698649108409882,0.23648783564567566,0.02799164317548275,0.027994638308882713,0.02798141911625862
86,7.013231821954251,0.13922499963082374,0.14189576533217665,0.15,-0.00810423466782334,-0.05402822751694044,-0.05402822751694044,0.13792024552822113,0.0,0.0,False,-1.3183594091970008e-05,83.32286834716797,0.39627593755722046,1.4410466064873617e-05,0.0,0.0,0.9999998807907104,6.617133140563965,0.0,0.0,0.0,0.0024635065346956253,0.0,0.0,100,0.2,0.2375,0.01,1008,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.14959365129470825,0.02880045212805271,0.10533541440963745,0.20968934893608093,-0.09550224244594574,0.007528088986873627,-0.11205116659402847,-0.036375343799591064,0.13792024552822113,0.02694714441895485,0.9964554582379598,0.13792024552822113,0.02694714441895485,0.09534332156181335,0.09732171297073364,0.13800999522209167,0.17231224179267884,0.20291239023208618,0.02694338746368885,0.02694714441895485,0.026932762935757637
87,7.11224924210459,0.13940000001341105,0.14064788267279385,0.15,-0.009352117327206144,-0.06234744469154465,-0.06234744469154465,0.13917669653892517,0.0,0.0,False,1.0009765674112714e-06,80.35672760009766,0.3990711569786072,4.950413313054014e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.497437953948975,0.0,0.0,0.0,0.0008948456961661577,0.0,0.0,100,0.2,0.2075,0.0,978,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15241961181163788,0.02732684276998043,0.10533541440963745,0.19951972365379333,-0.10697522014379501,0.008219394832849503,-0.12611491978168488,-0.039473604410886765,0.13917669653892517,0.025321442633867264,0.9972708610231606,0.13917669653892517,0.025321442633867264,0.09416463971138,0.09674449861049653,0.14458194375038147,0.17057757079601288,0.19281375408172607,0.02531665749847889,0.025321442633867264,0.025303933769464493
88,6.998396967276931,0.14117500012740491,0.14091144140009937,0.15,-0.009088558599900626,-0.060590386626645065,-0.060590386626645065,0.14109183847904205,0.0,0.0,False,3.662109548940862e-08,81.82133483886719,0.40164685249328613,7.768549039610662e-07,0.0,-2.4414061883248905e-08,0.9999998211860657,6.609645843505859,0.0,0.0,0.0,0.004004376940429211,0.0,0.0,100,0.2,0.25,0.05,1040,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.1556478589773178,0.038529157638549805,0.10533541440963745,0.24244913458824158,-0.1168648824095726,0.008870923891663551,-0.13707174360752106,-0.03916117921471596,0.14109183847904205,0.03586287051439285,0.994288666484153,0.14109183847904205,0.03586287051439285,0.09323057532310486,0.09554398655891419,0.13443023711442947,0.19287925958633423,0.23532918095588684,0.035858720541000366,0.03586287051439285,0.0358489528298378
89,6.882890398278833,0.1371499998308718,0.1390307206154856,0.15,-0.010969279384514391,-0.07312852435486099,-0.07312852435486099,0.1377175748348236,0.0,0.0,False,-5.37109372089617e-07,81.4675521850586,0.3975466787815094,9.193062737722357e-07,0.0,-2.4414061883248905e-08,0.9999998807907104,6.631271839141846,0.0,0.0,0.0,0.003136228770017624,0.0,0.0,100,0.2,0.235,0.03,976,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15192736685276031,0.02989158406853676,0.10533541440963745,0.24244913458824158,-0.11580434441566467,0.009070472791790962,-0.1385926753282547,-0.04103466495871544,0.1377175748348236,0.027840077877044678,0.9937427328295422,0.1377175748348236,0.027840077877044678,0.09334251284599304,0.10836376249790192,0.13469943404197693,0.16568648517131804,0.23462286591529846,0.0278355423361063,0.027840077877044678,0.027821671217679977
90,6.789297730401159,0.13399999996647238,0.136515360290979,0.15,-0.013484639709021001,-0.08989759206696721,-0.08989759206696721,0.1347241848707199,0.0,0.0,False,-3.454589887041948e-06,78.7962646484375,0.39183375239372253,-3.2371751785831293e-06,0.0,0.0,0.9999998211860657,6.621669769287109,0.0,0.0,0.0,0.0010892899008467793,0.0,0.0,100,0.2,0.245,0.01,990,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.14891335368156433,0.026099350303411484,0.10533541440963745,0.24244913458824158,-0.11743460595607758,0.00958785880357027,-0.1398271769285202,-0.03886362910270691,0.1347241848707199,0.024206191301345825,0.9946161719372308,0.1347241848707199,0.024206191301345825,0.09288188815116882,0.10808299779891968,0.130930557847023,0.1672026678919792,0.23351237177848816,0.024200687184929848,0.024206191301345825,0.024183666333556175
91,6.4888656629994514,0.13720000022556633,0.13685768025827266,0.15,-0.013142319741727332,-0.08761545910381828,-0.08761545910381828,0.13539829850196838,0.0,0.0,False,-9.94873062154511e-06,77.23259735107422,0.39552992582321167,-4.8174188123084605e-06,0.0,2.4414061883248905e-08,0.9999998211860657,6.878878593444824,0.0,0.0,0.0,0.005881356541067362,0.0,0.0,100,0.2,0.2025,0.0,1016,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15056556463241577,0.021197592839598656,0.10533541440963745,0.2076253592967987,-0.12433432787656784,0.009956274181604385,-0.14880487322807312,-0.04530147463083267,0.13539829850196838,0.019450293853878975,0.9962470773440391,0.13539829850196838,0.019450293853878975,0.0923064649105072,0.1111681491136551,0.13474634289741516,0.15689919292926788,0.1986701786518097,0.019442692399024963,0.019450293853878975,0.01941869966685772
92,6.561449737548828,0.13675000020768494,0.1368038402329788,0.15,-0.013196159767021182,-0.08797439258184837,-0.08797439258184837,0.13774247467517853,0.0,0.0,False,-1.7089843822759576e-05,75.25939178466797,0.39982500672340393,1.6514664821443148e-05,0.0,2.4414061883248905e-08,0.9999998807907104,6.747011661529541,0.0,0.0,0.0,0.0030179694294929504,0.0,0.0,100,0.2,0.22,0.0,934,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.152223140001297,0.029590284451842308,0.10533541440963745,0.21597149968147278,-0.11771544069051743,0.009670154191553593,-0.14157013595104218,-0.04087712988257408,0.13774247467517853,0.027272317558526993,0.9962334931170813,0.13774247467517853,0.027272317558526993,0.09279385209083557,0.10082232356071473,0.13678686320781708,0.1752909809350967,0.2060069441795349,0.027267172932624817,0.027272317558526993,0.02725035324692726
93,8.997637877874077,0.14089999975636602,0.13885191999467242,0.15,-0.011148080005327576,-0.07432052841414861,-0.07432052841414861,0.13760317862033844,0.0,0.0,False,4.052734311699169e-06,112.21244049072266,0.3978489339351654,-2.240743560832925e-05,0.0,0.0,0.9999998807907104,6.188011169433594,0.0,0.0,0.0,0.0008919747779145837,0.0,0.0,100,0.2,0.2475,0.03,896,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15048393607139587,0.03459315001964569,0.10533541440963745,0.24244913458824158,-0.10561306029558182,0.009271632879972458,-0.12756896018981934,-0.03591896966099739,0.13760317862033844,0.032282013446092606,0.9941930452355235,0.13760317862033844,0.032282013446092606,0.09405556321144104,0.09595803171396255,0.13504540920257568,0.1798111170530319,0.23507159948349,0.03227788582444191,0.032282013446092606,0.03226641193032265
94,7.595804551057517,0.14247499980963765,0.14066345990215504,0.15,-0.009336540097844959,-0.06224359650272663,-0.06224359650272663,0.14083781838417053,0.0,0.0,False,1.1474609209471964e-06,86.44800567626953,0.404051274061203,-3.865412509185262e-06,0.0,0.0,0.9999999403953552,6.606143951416016,0.0,0.0,0.0,0.0014531385386362672,0.0,0.0,100,0.2,0.2175,0.0,958,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15280546247959137,0.029092250391840935,0.10533541440963745,0.2076253592967987,-0.09632785618305206,0.0088999317958951,-0.11488345265388489,-0.03527006134390831,0.14083781838417053,0.027300605550408363,0.9971980261753403,0.14083781838417053,0.027300605550408363,0.09502145648002625,0.10888808071613312,0.13728386163711548,0.1788506954908371,0.20117685198783875,0.027296407148241997,0.027300605550408363,0.02728119306266308
95,6.736620698533952,0.14355000019073486,0.14210673004644495,0.15,-0.007893269953555049,-0.05262179618224725,-0.05262179618224725,0.14190244674682617,0.0,0.0,False,-1.8310547034161573e-07,82.80095672607422,0.40446603298187256,-1.376214299853018e-06,0.0,0.0,0.9999998211860657,6.680898189544678,0.0,0.0,0.0,0.0005641839234158397,0.0,0.0,100,0.2,0.2475,0.02,972,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15342064201831818,0.033984195441007614,0.10533541440963745,0.24244913458824158,-0.09247690439224243,0.008826193399727345,-0.11250679939985275,-0.030514772981405258,0.14190244674682617,0.03201201558113098,0.9947357241863232,0.14190244674682617,0.03201201558113098,0.09528547525405884,0.10334141552448273,0.13770923018455505,0.18762625157833052,0.23590195178985596,0.032009053975343704,0.03201201558113098,0.031995851546525955
96,7.280989142097533,0.14320000051520765,0.14265336528082628,0.15,-0.007346634719173711,-0.048977561529320646,0.0,0.14256349205970764,0.0,0.0,False,-2.050781176876626e-06,83.75112915039062,0.4052629768848419,-6.384339030773845e-07,0.0,4.882812376649781e-08,0.9999997615814209,6.613891124725342,0.0,0.0,0.0,0.001798566896468401,0.0,0.0,100,0.2,0.2625,0.06,988,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15401329100131989,0.0363638661801815,0.10533541440963745,0.24244913458824158,-0.09176941961050034,0.008878876455128193,-0.11138404905796051,-0.03158682957291603,0.14256349205970764,0.03432995080947876,0.9940437754631151,0.14256349205970764,0.03432995080947876,0.09542772173881531,0.09761656820774078,0.13443171977996826,0.1927692174911498,0.23669491708278656,0.03432731330394745,0.03432995080947876,0.034314390271902084
97,8.115534619390964,0.13802500016987324,0.14033918272534976,0.15,-0.009660817274650235,-0.06440544420397196,-0.06440544420397196,0.1383618414402008,0.0,0.0,False,-1.1474609209471964e-06,93.22101593017578,0.39873775839805603,9.949962986866012e-07,0.0,4.882812376649781e-08,0.9999999403953552,6.457630634307861,0.0,0.0,0.0,0.001002736040391028,0.0,0.0,100,0.2,0.215,0.0,1050,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.14935427904129028,0.031970102339982986,0.10533541440963745,0.24244913458824158,-0.09007284045219421,0.008730676025152206,-0.10964667797088623,-0.030641190707683563,0.1383618414402008,0.030169595032930374,0.9935054515150088,0.1383618414402008,0.030169595032930374,0.09585952758789062,0.09784774780273436,0.13771215081214905,0.1726041167974472,0.2368658185005188,0.030166514217853546,0.030169595032930374,0.030153140425682068
98,7.117083333097399,0.14112500012852253,0.14073209142693616,0.15,-0.009267908573063838,-0.06178605303468872,-0.06178605303468872,0.14302971959114075,0.0,0.0,False,-1.2207030941624453e-08,85.46708679199219,0.4072266221046448,1.1821789485111367e-06,0.0,0.0,0.9999998807907104,6.587649822235107,0.0,0.0,0.0,0.0010364492191001773,0.0,0.0,100,0.2,0.23,0.01,988,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15391401946544647,0.03041546232998371,0.10533541440963745,0.24244913458824158,-0.08681587129831314,0.008923047222197056,-0.1061810553073883,-0.03189818561077118,0.14302971959114075,0.028769996017217636,0.993967727225218,0.14302971959114075,0.028769996017217636,0.09575328230857849,0.10897988975048065,0.13993576169013977,0.17277543842792512,0.23658299446105957,0.028766846284270287,0.028769996017217636,0.02875041402876377
99,7.2011426872015,0.14812500005587936,0.14442854574140776,0.15,-0.005571454258592234,-0.03714302591441317,0.0,0.1474934220314026,0.0,0.0,False,-7.177734460128704e-06,83.609130859375,0.4155646562576294,-1.6492267604917288e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.736687660217285,0.0,0.0,0.0,0.0038736641872674227,0.0,0.0,100,0.2,0.2375,0.04,936,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15854044258594513,0.03071109764277935,0.10533541440963745,0.24244913458824158,-0.08605383336544037,0.008610893040895462,-0.10652291029691696,-0.02844134531915188,0.1474934220314026,0.029150795191526413,0.9929119108520985,0.1474934220314026,0.029150795191526413,0.09578800201416016,0.10667869448661804,0.14957958459854126,0.17418116033077238,0.23653221130371094,0.029147500172257423,0.029150795191526413,0.029132602736353874
100,7.285539639368653,0.14587500050663949,0.1451517731240236,0.15,-0.004848226875976386,-0.03232151035174188,0.0,0.14487558603286743,0.0,0.0,False,3.063964868488256e-06,83.8213119506836,0.41025057435035706,-1.2590089681907557e-06,0.0,-2.4414061883248905e-08,0.9999999403953552,6.687201976776123,0.0,0.0,0.0,0.0032722807954996824,0.0,0.0,100,0.2,0.2475,0.04,960,curvature_stage2_residual_v1,True,0.5413248538970947,0.9999999403953552,1.0,9,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean|detached_stage1_probability,0.15518948435783386,0.03284972161054611,0.10533541440963745,0.24244913458824158,-0.08169503509998322,0.008245916105806828,-0.10042640566825867,-0.027625812217593193,0.14487558603286743,0.031208781525492668,0.99306811309955,0.14487558603286743,0.031208781525492668,0.09639805555343628,0.10246732607483865,0.14458532631397247,0.17479470670223235,0.2370029091835022,0.031206412240862846,0.031208781525492668,0.031193183735013008
