node_i,node_j,is_inter_cluster
77,107,False
77,109,False
77,113,False
77,118,False
77,119,False
78,83,False
78,84,False
78,88,False
78,91,False
78,95,False
78,97,False
78,100,False
78,102,False
78,104,False
78,110,False
78,113,False
78,116,False
79,81,False
79,96,False
80,86,False
80,87,False
80,89,False
80,92,False
80,94,False
80,98,False
80,99,False
80,103,False
80,109,False
80,112,False
80,118,False
80,119,False
81,92,False
81,98,False
81,107,False
81,118,False
82,90,False
82,105,False
82,111,False
82,117,False
83,84,False
83,88,False
83,91,False
83,95,False
83,97,False
83,99,False
83,100,False
83,104,False
83,106,False
83,109,False
83,110,False
83,113,False
83,116,False
84,86,False
84,89,False
84,94,False
84,95,False
84,97,False
84,99,False
84,100,False
84,103,False
84,106,False
84,109,False
84,110,False
84,116,False
84,119,False
85,88,False
85,91,False
85,93,False
85,101,False
85,102,False
85,104,False
85,114,False
86,87,False
86,89,False
86,92,False
86,94,False
86,99,False
86,100,False
86,103,False
86,109,False
86,112,False
86,119,False
87,89,False
87,94,False
87,112,False
87,119,False
88,91,False
88,95,False
88,97,False
88,100,False
88,101,False
88,102,False
88,104,False
88,106,False
88,108,False
88,110,False
88,113,False
88,116,False
89,92,False
89,94,False
89,98,False
89,99,False
89,103,False
89,106,False
89,109,False
89,112,False
89,118,False
89,119,False
90,111,False
90,117,False
91,95,False
91,96,False
91,97,False
91,101,False
91,102,False
91,104,False
91,106,False
91,108,False
91,110,False
91,113,False
91,116,False
92,94,False
92,98,False
92,99,False
92,103,False
92,106,False
92,107,False
92,109,False
92,118,False
92,119,False
93,101,False
93,114,False
94,97,False
94,98,False
94,99,False
94,100,False
94,103,False
94,106,False
94,107,False
94,109,False
94,113,False
94,116,False
94,118,False
94,119,False
95,97,False
95,100,False
95,102,False
95,104,False
95,105,False
95,110,False
95,116,False
95,117,False
96,101,False
96,108,False
97,99,False
97,100,False
97,103,False
97,106,False
97,108,False
97,109,False
97,110,False
97,113,False
97,116,False
98,103,False
98,107,False
98,118,False
99,100,False
99,103,False
99,106,False
99,107,False
99,108,False
99,109,False
99,113,False
99,116,False
99,119,False
100,103,False
100,106,False
100,109,False
100,110,False
100,113,False
100,116,False
100,119,False
101,102,False
101,104,False
101,108,False
101,113,False
101,116,False
102,104,False
102,110,False
102,114,False
103,106,False
103,107,False
103,109,False
103,113,False
103,116,False
103,118,False
103,119,False
104,105,False
104,110,False
104,114,False
104,116,False
105,110,False
105,111,False
105,115,False
105,117,False
106,107,False
106,108,False
106,109,False
106,113,False
106,116,False
107,108,False
107,109,False
107,113,False
107,118,False
108,113,False
108,116,False
109,113,False
109,116,False
109,118,False
109,119,False
110,116,False
111,117,False
112,119,False
113,116,False
