policy,independent_runs,mean_VAoI,mean_VAoI_ci95,mean_max_VAoI,mean_max_VAoI_ci95,p95_max_VAoI,p95_max_VAoI_ci95,mean_tail_VAoI,mean_tail_VAoI_ci95,avg_tx_per_slot,avg_tx_per_slot_ci95,successful_decodes_per_tx,successful_decodes_per_tx_ci95,innovative_entries_per_tx,innovative_entries_per_tx_ci95,completed_update_fraction,completed_update_fraction_ci95,mean_dissemination_delay,mean_dissemination_delay_ci95
freshness_backoff,5,17.28858585858586,1.0726119154498828,54.690315789473686,2.7993969431905508,73.4,6.576961000340506,43.27809165337586,3.023146684327415,15.259578947368421,0.10547479827124617,3.8781080876819694,0.07815459760546345,30.13371754006048,1.1131111360385442,0.9238434028865857,0.004878498322948113,81.681806675549,6.356243341737252
orc_freshness_backoff,5,17.39948374269006,1.1349890395120297,54.02757894736842,2.570035004640835,72.4,7.270516900468631,43.17925188729401,3.251806094277873,15.270105263157893,0.137779099187261,3.8833197796916976,0.0906918043043599,30.33305280790874,1.7401698453092114,0.9197590286585591,0.010594154534835526,81.91972978030797,5.629651004369149
random,5,21.72742855927699,0.7853028766598328,66.16736842105261,2.6230470514724327,91.32999999999997,8.577805141176851,54.9630570972887,2.9095927141684164,17.989263157894737,0.19382421365620425,3.2589955613966053,0.07468811114829164,22.62968100658813,0.751511033451601,0.8850431961884698,0.01056677718942229,102.20648740528173,2.597277962415066
