slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.089292929292929,17.0,13.0,17.0,15.446464646464646,66.7940404040404,7,42,7,258,1020,0.0,0.0,0.0,8.9668,17.0,8.916,17.0,6.089292929292929,17.0,0.0
110,6.463939393939394,19.0,14.0,17.0,16.056565656565656,70.72333333333333,9,42,9,443,1427,0.0,0.0,0.0,9.4516,19.0,9.9876,17.0,6.463939393939394,19.0,0.0
120,6.692626262626263,20.0,15.0,19.0,16.96969696969697,73.82848484848485,5,38,5,56,110,0.0,0.0,0.0,10.3792,20.0,10.2732,19.0,6.692626262626263,20.0,0.0
130,6.8969696969696965,20.0,16.0,19.0,17.434343434343436,75.15343434343434,13,45,12,62,129,0.0,0.0,0.0,10.8484,20.0,10.0784,19.0,6.8969696969696965,20.0,0.0
140,6.584646464646465,22.0,16.0,18.0,17.717171717171716,72.14737373737374,14,43,11,236,855,0.0,0.0,0.0,9.6584,22.0,10.396,21.0,6.584646464646465,22.0,0.0
150,6.522222222222222,23.0,16.0,18.0,17.785858585858588,73.23,13,53,13,366,1595,0.0,0.0,0.0,9.4928,23.0,10.6528,22.0,6.522222222222222,23.0,0.0
160,6.643434343434343,24.0,15.0,20.0,18.171717171717173,75.71171717171717,7,32,7,142,314,0.0,0.0,0.0,9.604,20.0,10.99,24.0,6.643434343434343,24.0,0.0
170,6.606262626262626,26.0,15.0,19.01000000000022,17.783838383838383,77.67353535353536,10,41,9,346,1180,0.0,0.0,0.0,9.654,20.0,11.084,26.0,6.606262626262626,26.0,0.0
180,6.486868686868687,20.0,16.0,20.0,17.444444444444443,77.67979797979798,8,35,8,218,703,0.0,0.0,0.0,9.6604,20.0,10.8332,20.0,6.486868686868687,20.0,0.0
190,6.3521212121212125,21.0,16.0,19.0,18.004040404040403,75.95161616161616,8,35,8,353,1000,0.0,0.0,0.0,9.332,21.0,10.2548,21.0,6.3521212121212125,21.0,0.0
200,6.1746464646464645,22.0,16.0,20.0,18.105050505050507,73.70939393939393,10,35,9,663,2810,0.0,0.0,0.0,9.3748,22.0,8.9632,21.0,6.1746464646464645,22.0,0.0
210,5.273737373737374,24.0,13.0,16.0,15.422222222222222,63.97181818181818,9,46,9,571,2145,0.0,0.0,0.0,7.286,24.0,7.8112,21.0,5.273737373737374,24.0,0.0
220,5.166363636363636,17.0,13.0,17.0,15.04040404040404,61.881616161616165,10,47,10,388,1102,0.0,0.0,0.0,7.2056,17.0,7.3804,17.0,5.166363636363636,17.0,0.0
230,4.925353535353535,18.0,13.0,17.0,14.937373737373738,58.75282828282828,16,43,11,568,1894,0.0,0.0,0.0,6.8608,18.0,7.0128,17.0,4.925353535353535,18.0,0.0
240,4.857676767676768,20.0,12.0,17.0,14.83838383838384,57.46363636363636,11,35,10,332,1081,0.0,0.0,0.0,7.0232,20.0,6.5532,18.0,4.857676767676768,20.0,0.0
250,5.000404040404041,20.0,12.0,19.0,14.969696969696969,58.3889898989899,15,37,13,366,1174,0.0,0.0,0.0,6.924,20.0,7.2352,19.0,5.000404040404041,20.0,0.0
260,5.052121212121212,20.0,12.0,18.020000000000437,15.43030303030303,59.48919191919192,6,33,6,286,902,0.0,0.0,0.0,6.584,16.0,7.5832,20.0,5.052121212121212,20.0,0.0
270,4.854040404040404,22.0,11.0,18.040000000000873,15.646464646464647,58.80888888888889,9,43,8,184,544,0.0,0.0,0.0,6.2944,18.0,7.062,22.0,4.854040404040404,22.0,0.0
280,5.052424242424243,23.0,12.0,20.030000000000655,15.71111111111111,60.128484848484845,11,36,10,181,493,0.0,0.0,0.0,6.1696,19.0,7.146,23.0,5.052424242424243,23.0,0.0
290,5.138989898989899,24.0,12.0,21.030000000000655,15.846464646464646,60.63474747474748,8,37,7,344,1136,0.0,0.0,0.0,6.8624,21.0,6.6944,24.0,5.138989898989899,24.0,0.0
300,5.212121212121212,24.0,12.0,22.020000000000437,15.935353535353535,62.51929292929293,13,43,12,426,1512,0.0,0.0,0.0,7.4904,22.0,6.2796,24.0,5.212121212121212,24.0,0.0
310,5.208686868686868,25.0,12.0,16.090000000001965,15.408080808080808,63.357070707070704,8,36,8,308,803,0.0,0.0,0.0,7.6316,16.0,6.128,25.0,5.208686868686868,25.0,0.0
320,5.693535353535354,25.0,13.0,17.080000000001746,16.775757575757577,68.23151515151515,5,30,5,149,504,0.0,0.0,0.0,8.2576,16.0,7.0748,25.0,5.693535353535354,25.0,0.0
330,5.735757575757575,25.0,14.0,18.070000000001528,17.02020202020202,69.77555555555556,10,39,8,197,716,0.0,0.0,0.0,8.82,16.0,7.5492,25.0,5.735757575757575,25.0,0.0
340,6.073939393939394,27.0,15.0,19.080000000001746,18.593939393939394,73.08131313131314,4,27,4,243,1004,0.0,0.0,0.0,9.3,17.0,8.1996,27.0,6.073939393939394,27.0,0.0
350,6.455050505050505,29.0,16.0,21.080000000001746,19.707070707070706,76.13484848484849,13,42,12,279,880,0.0,0.0,0.0,9.7552,18.0,8.9388,29.0,6.455050505050505,29.0,0.0
360,6.447777777777778,32.0,16.0,23.090000000001965,21.757575757575758,75.59777777777778,13,51,13,370,1215,0.0,0.0,0.0,9.9712,22.0,9.2824,32.0,6.447777777777778,32.0,0.0
370,6.3118181818181816,35.0,15.0,24.1100000000024,21.795959595959594,75.50040404040404,12,47,12,385,1456,0.0,0.0,0.0,8.8456,24.0,10.1592,35.0,6.3118181818181816,35.0,0.0
380,6.608888888888889,36.0,15.0,27.090000000001965,22.707070707070706,79.57353535353535,19,48,17,303,836,0.0,0.0,0.0,9.0928,27.0,11.0552,36.0,6.608888888888889,36.0,0.0
390,6.761616161616161,37.0,16.0,28.090000000001965,23.0020202020202,82.27515151515152,12,42,11,415,1439,0.0,0.0,0.0,8.7608,28.0,11.8264,37.0,6.761616161616161,37.0,0.0
400,6.952727272727273,38.0,16.0,28.100000000002183,23.68080808080808,83.12626262626263,7,35,7,259,1142,0.0,0.0,0.0,9.7232,28.0,11.5352,38.0,6.952727272727273,38.0,0.0
410,6.755757575757576,39.0,17.0,30.090000000001965,23.905050505050504,79.44101010101011,10,50,9,465,2160,0.0,0.0,0.0,9.6432,30.0,10.9584,39.0,6.755757575757576,39.0,0.0
420,6.444242424242424,40.0,16.0,27.130000000002838,23.345454545454544,77.94909090909091,3,22,3,40,170,0.0,0.0,0.0,8.552,27.0,10.782,40.0,6.444242424242424,40.0,0.0
430,6.263030303030303,43.0,15.0,28.150000000003274,23.076767676767677,76.68505050505051,7,48,7,457,2677,0.0,0.0,0.0,8.76,16.0,9.5096,43.0,6.263030303030303,43.0,0.0
440,6.21989898989899,45.0,14.0,30.150000000003274,21.76161616161616,75.05727272727273,11,28,11,317,1058,0.0,0.0,0.0,9.8072,19.0,8.08,45.0,6.21989898989899,45.0,0.0
450,6.470808080808081,48.0,15.0,32.16000000000349,22.941414141414143,75.03616161616162,13,38,12,256,718,0.0,0.0,0.0,10.5072,20.0,8.1276,48.0,6.470808080808081,48.0,0.0
460,6.682222222222222,49.0,16.0,22.270000000005894,23.793939393939393,75.13050505050505,17,46,15,304,866,0.0,0.0,0.0,11.368,22.0,8.0412,49.0,6.682222222222222,49.0,0.0
470,6.410707070707071,53.0,15.0,23.30000000000655,24.842424242424244,70.46090909090908,7,44,7,534,2150,0.0,0.0,0.0,10.6848,23.0,8.02,53.0,6.410707070707071,53.0,0.0
480,6.304747474747475,55.0,14.0,24.310000000006767,24.292929292929294,68.74454545454546,12,43,11,645,2011,0.0,0.0,0.0,9.8916,24.0,8.3368,55.0,6.304747474747475,55.0,0.0
490,6.129292929292929,57.0,14.0,27.30000000000655,24.173737373737374,66.74444444444444,12,39,11,577,1869,0.0,0.0,0.0,9.1432,27.0,8.5392,57.0,6.129292929292929,57.0,0.0
500,6.088080808080808,57.0,13.0,21.360000000007858,23.767676767676768,66.28151515151515,9,46,8,342,1034,0.0,0.0,0.0,8.504,21.0,8.968,57.0,6.088080808080808,57.0,0.0
510,6.38989898989899,60.0,14.0,19.41000000000895,24.921212121212122,70.48161616161616,9,51,9,141,309,0.0,0.0,0.0,9.018,19.0,9.3696,60.0,6.38989898989899,60.0,0.0
520,6.571616161616162,61.0,15.0,19.420000000009168,25.383838383838384,73.42545454545454,14,46,12,259,727,0.0,0.0,0.0,9.8492,19.0,9.9344,61.0,6.571616161616162,61.0,0.0
530,6.598888888888889,62.0,16.0,21.41000000000895,26.412121212121214,73.5020202020202,9,43,9,215,727,0.0,0.0,0.0,10.3168,21.0,9.18,62.0,6.598888888888889,62.0,0.0
540,6.5928282828282825,63.0,15.0,22.41000000000895,26.98787878787879,74.98666666666666,7,21,7,73,172,0.0,0.0,0.0,10.938,22.0,8.0696,63.0,6.5928282828282825,63.0,0.0
