slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.142727272727273,17.0,13.0,17.0,15.444444444444445,67.15282828282828,7,42,7,263,970,0.0,0.0,0.0,8.9916,17.0,8.8944,17.0,6.142727272727273,17.0,0.0
110,6.478989898989899,19.0,14.0,17.0,16.046464646464646,70.72878787878788,9,42,9,450,1459,0.0,0.0,0.0,9.4856,19.0,9.9684,17.0,6.478989898989899,19.0,0.0
120,6.735656565656566,20.0,15.0,19.0,16.965656565656566,74.06010101010101,6,42,6,60,121,0.0,0.0,0.0,10.4184,20.0,10.2612,19.0,6.735656565656566,20.0,0.0
130,6.884040404040404,20.0,16.0,19.0,17.434343434343436,74.78555555555556,13,45,12,62,129,0.0,0.0,0.0,10.904,20.0,10.0736,19.0,6.884040404040404,20.0,0.0
140,6.5907070707070705,22.0,16.0,18.0,17.717171717171716,72.08343434343435,14,43,11,228,830,0.0,0.0,0.0,9.7664,22.0,10.396,21.0,6.5907070707070705,22.0,0.0
150,6.554444444444444,23.0,16.0,18.0,17.785858585858588,73.46131313131313,13,53,13,405,1696,0.0,0.0,0.0,9.63,23.0,10.6528,22.0,6.554444444444444,23.0,0.0
160,6.6749494949494945,24.0,15.0,20.0,18.171717171717173,75.98929292929293,6,34,6,107,234,0.0,0.0,0.0,9.744,20.0,10.9848,24.0,6.6749494949494945,24.0,0.0
170,6.634141414141414,26.0,15.0,19.01000000000022,17.957575757575757,77.90464646464646,10,41,9,340,1169,0.0,0.0,0.0,9.794,20.0,11.0736,26.0,6.634141414141414,26.0,0.0
180,6.455252525252526,20.0,16.0,20.0,17.488888888888887,77.32848484848485,8,35,8,218,700,0.0,0.0,0.0,9.5928,20.0,10.802,20.0,6.455252525252526,20.0,0.0
190,6.284343434343435,21.0,16.0,19.0,17.98787878787879,75.29767676767676,8,35,8,350,991,0.0,0.0,0.0,9.272,21.0,10.1608,21.0,6.284343434343435,21.0,0.0
200,6.154040404040404,22.0,16.0,20.0,18.13131313131313,73.60777777777778,10,35,9,632,2702,0.0,0.0,0.0,9.5336,22.0,8.77,21.0,6.154040404040404,22.0,0.0
210,5.231919191919192,24.0,13.0,16.0,15.23030303030303,63.60818181818182,10,50,10,676,2465,0.0,0.0,0.0,7.384,24.0,7.554,21.0,5.231919191919192,24.0,0.0
220,5.106969696969697,17.0,13.0,16.0,14.832323232323231,61.37191919191919,10,47,10,377,1056,0.0,0.0,0.0,7.2964,17.0,7.1052,16.0,5.106969696969697,17.0,0.0
230,4.887171717171717,18.0,13.0,17.0,14.951515151515151,58.6250505050505,16,43,11,560,1775,0.0,0.0,0.0,7.0644,18.0,6.7856,16.0,4.887171717171717,18.0,0.0
240,4.8428282828282825,20.0,12.0,17.0,14.842424242424242,57.58141414141414,11,35,10,327,1068,0.0,0.0,0.0,7.2548,20.0,6.2652,18.0,4.8428282828282825,20.0,0.0
250,5.026565656565657,20.0,12.0,18.0,14.773737373737374,58.88444444444445,14,36,12,319,1057,0.0,0.0,0.0,7.1808,20.0,6.9472,18.0,5.026565656565657,20.0,0.0
260,5.11010101010101,19.0,12.0,18.01000000000022,15.232323232323232,60.27262626262626,6,33,6,202,567,0.0,0.0,0.0,6.7988,19.0,7.2812,18.0,5.11010101010101,19.0,0.0
270,5.21010101010101,21.0,12.0,18.030000000000655,15.886868686868686,62.536161616161614,9,43,8,204,589,0.0,0.0,0.0,7.5576,21.0,6.7172,18.0,5.21010101010101,21.0,0.0
280,5.586767676767677,22.0,13.0,20.020000000000437,16.54949494949495,65.66080808080808,11,36,10,190,519,0.0,0.0,0.0,8.2588,22.0,6.7812,20.0,5.586767676767677,22.0,0.0
