scenario_id,node,method,rank,score
auto_005,6,af3_normalized,19.5,0.55
auto_005,7,af3_normalized,88.0,0.14285714285714285
auto_005,8,af3_normalized,44.0,0.4
auto_005,9,af3_normalized,16.5,0.5714285714285714
auto_005,10,af3_normalized,21.5,0.5384615384615384
auto_005,11,af3_normalized,21.5,0.5384615384615384
auto_005,12,af3_normalized,12.5,0.5909090909090909
auto_005,13,af3_normalized,30.0,0.5
auto_005,14,af3_normalized,3.5,0.7272727272727273
auto_005,15,af3_normalized,97.5,0.0
auto_005,16,af3_normalized,37.0,0.45454545454545453
auto_005,17,af3_normalized,7.0,0.625
auto_005,18,af3_normalized,66.0,0.3076923076923077
auto_005,19,af3_normalized,53.0,0.3684210526315789
auto_005,20,af3_normalized,3.5,0.7272727272727273
auto_005,21,af3_normalized,82.5,0.21052631578947367
auto_005,22,af3_normalized,75.0,0.25
auto_005,23,af3_normalized,44.0,0.4
auto_005,24,af3_normalized,86.5,0.16666666666666666
auto_005,25,af3_normalized,82.5,0.21052631578947367
auto_005,26,af3_normalized,19.5,0.55
auto_005,27,af3_normalized,93.0,0.045454545454545456
auto_005,28,af3_normalized,7.0,0.625
auto_005,29,af3_normalized,82.5,0.21052631578947367
auto_005,30,af3_normalized,12.5,0.5909090909090909
auto_005,31,af3_normalized,53.0,0.3684210526315789
auto_005,32,af3_normalized,7.0,0.625
auto_005,33,af3_normalized,75.0,0.25
auto_005,34,af3_normalized,90.5,0.0625
auto_005,35,af3_normalized,93.0,0.045454545454545456
auto_005,36,af3_normalized,56.0,0.35714285714285715
auto_005,37,af3_normalized,75.0,0.25
auto_005,38,af3_normalized,97.5,0.0
auto_005,39,af3_normalized,93.0,0.045454545454545456
auto_005,40,af3_normalized,90.5,0.0625
auto_005,41,af3_normalized,1.0,1.0
auto_005,42,af3_normalized,30.0,0.5
auto_005,43,af3_normalized,75.0,0.25
auto_005,44,af3_normalized,44.0,0.4
auto_005,45,af3_normalized,97.5,0.0
auto_005,46,af3_normalized,97.5,0.0
auto_005,47,af3_normalized,44.0,0.4
auto_005,48,af3_normalized,2.0,0.75
auto_005,49,af3_normalized,86.5,0.16666666666666666
auto_005,50,af3_normalized,24.5,0.5263157894736842
auto_005,51,af3_normalized,61.5,0.3333333333333333
auto_005,52,af3_normalized,58.0,0.34782608695652173
auto_005,53,af3_normalized,7.0,0.625
auto_005,54,af3_normalized,39.5,0.4375
auto_005,55,af3_normalized,75.0,0.25
auto_005,56,af3_normalized,16.5,0.5714285714285714
auto_005,57,af3_normalized,75.0,0.25
auto_005,58,af3_normalized,34.5,0.4782608695652174
auto_005,59,af3_normalized,89.0,0.11764705882352941
auto_005,60,af3_normalized,75.0,0.25
auto_005,61,af3_normalized,16.5,0.5714285714285714
auto_005,62,af3_normalized,12.5,0.5909090909090909
auto_005,63,af3_normalized,66.0,0.3076923076923077
auto_005,64,af3_normalized,10.0,0.6
auto_005,65,af3_normalized,82.5,0.21052631578947367
auto_005,66,af3_normalized,37.0,0.45454545454545453
auto_005,67,af3_normalized,75.0,0.25
auto_005,68,af3_normalized,44.0,0.4
auto_005,69,af3_normalized,58.0,0.34782608695652173
auto_005,70,af3_normalized,30.0,0.5
auto_005,71,af3_normalized,16.5,0.5714285714285714
auto_005,72,af3_normalized,53.0,0.3684210526315789
auto_005,73,af3_normalized,49.0,0.375
auto_005,74,af3_normalized,24.5,0.5263157894736842
auto_005,75,af3_normalized,66.0,0.3076923076923077
auto_005,76,af3_normalized,39.5,0.4375
auto_005,77,af3_normalized,53.0,0.3684210526315789
auto_005,78,af3_normalized,49.0,0.375
auto_005,79,af3_normalized,7.0,0.625
auto_005,80,af3_normalized,37.0,0.45454545454545453
auto_005,81,af3_normalized,75.0,0.25
auto_005,82,af3_normalized,61.5,0.3333333333333333
auto_005,83,af3_normalized,69.0,0.2857142857142857
auto_005,84,af3_normalized,44.0,0.4
auto_005,85,af3_normalized,30.0,0.5
auto_005,86,af3_normalized,44.0,0.4
auto_005,87,af3_normalized,30.0,0.5
auto_005,88,af3_normalized,30.0,0.5
auto_005,89,af3_normalized,30.0,0.5
auto_005,90,af3_normalized,53.0,0.3684210526315789
auto_005,91,af3_normalized,12.5,0.5909090909090909
auto_005,92,af3_normalized,58.0,0.34782608695652173
auto_005,93,af3_normalized,85.0,0.18181818181818182
auto_005,94,af3_normalized,34.5,0.4782608695652174
auto_005,95,af3_normalized,75.0,0.25
auto_005,96,af3_normalized,66.0,0.3076923076923077
auto_005,97,af3_normalized,49.0,0.375
auto_005,98,af3_normalized,75.0,0.25
auto_005,99,af3_normalized,61.5,0.3333333333333333
auto_005,0,orc_min,82.0,-0.06666666666666654
auto_005,1,orc_min,74.5,-1.1102230246251565e-16
auto_005,2,orc_min,20.0,0.24107142857142838
auto_005,3,orc_min,88.0,-0.11666666666666659
auto_005,4,orc_min,1.5,0.6190476190476193
auto_005,5,orc_min,97.0,-0.2571428571428571
auto_005,6,orc_min,15.5,0.2517482517482519
auto_005,7,orc_min,79.0,-0.05128205128205132
auto_005,8,orc_min,28.0,0.18137254901960764
auto_005,9,orc_min,9.5,0.34935897435897423
auto_005,10,orc_min,76.0,-0.008333333333333415
auto_005,11,orc_min,67.5,0.018181818181818077
auto_005,12,orc_min,12.0,0.3273809523809519
auto_005,13,orc_min,23.0,0.20833333333333326
auto_005,14,orc_min,6.0,0.4642857142857144
auto_005,15,orc_min,99.5,-0.33333333333333326
auto_005,16,orc_min,14.0,0.2589285714285716
auto_005,17,orc_min,7.5,0.3743589743589748
auto_005,18,orc_min,74.5,-1.1102230246251565e-16
auto_005,19,orc_min,35.0,0.15833333333333321
auto_005,20,orc_min,11.0,0.330357142857143
auto_005,21,orc_min,39.0,0.15079365079365115
auto_005,22,orc_min,51.5,0.08333333333333348
auto_005,23,orc_min,13.0,0.2857142857142856
auto_005,24,orc_min,86.0,-0.09090909090909083
auto_005,25,orc_min,84.5,-0.08035714285714302
auto_005,26,orc_min,15.5,0.2517482517482519
auto_005,27,orc_min,93.0,-0.17832167832167822
auto_005,28,orc_min,4.5,0.47916666666666674
auto_005,29,orc_min,84.5,-0.08035714285714302
auto_005,30,orc_min,9.5,0.34935897435897423
auto_005,31,orc_min,51.5,0.08333333333333348
auto_005,32,orc_min,7.5,0.3743589743589748
auto_005,33,orc_min,33.0,0.17142857142857126
auto_005,34,orc_min,89.5,-0.14583333333333326
auto_005,35,orc_min,94.0,-0.17832167832167845
auto_005,36,orc_min,24.0,0.2012987012987011
auto_005,37,orc_min,77.0,-0.02083333333333326
auto_005,38,orc_min,95.0,-0.1875000000000001
auto_005,39,orc_min,81.0,-0.06547619047619058
auto_005,40,orc_min,89.5,-0.14583333333333326
auto_005,41,orc_min,1.5,0.6190476190476193
auto_005,42,orc_min,67.5,0.018181818181818077
auto_005,43,orc_min,29.0,0.17857142857142883
auto_005,44,orc_min,64.5,0.02083333333333326
auto_005,45,orc_min,99.5,-0.33333333333333326
auto_005,46,orc_min,98.0,-0.25714285714285723
auto_005,47,orc_min,64.5,0.02083333333333326
auto_005,48,orc_min,3.0,0.4920634920634921
auto_005,49,orc_min,78.0,-0.03333333333333366
auto_005,50,orc_min,21.5,0.2272727272727273
auto_005,51,orc_min,34.0,0.16666666666666674
auto_005,52,orc_min,36.5,0.15584415584415612
auto_005,53,orc_min,53.5,0.08333333333333326
auto_005,54,orc_min,56.0,0.0625
auto_005,55,orc_min,70.0,0.0174825174825175
auto_005,56,orc_min,45.0,0.13690476190476186
auto_005,57,orc_min,70.0,0.0174825174825175
auto_005,58,orc_min,30.5,0.1749999999999996
auto_005,59,orc_min,83.0,-0.06818181818181812
auto_005,60,orc_min,70.0,0.0174825174825175
auto_005,61,orc_min,48.5,0.09999999999999987
auto_005,62,orc_min,25.5,0.18376068376068333
auto_005,63,orc_min,41.5,0.15000000000000013
auto_005,64,orc_min,18.5,0.24999999999999956
auto_005,65,orc_min,66.0,0.01984126984126977
auto_005,66,orc_min,41.5,0.15000000000000013
auto_005,67,orc_min,91.0,-0.17460317460317454
auto_005,68,orc_min,32.0,0.17261904761904745
auto_005,69,orc_min,44.0,0.14285714285714257
auto_005,70,orc_min,27.0,0.1837606837606831
auto_005,71,orc_min,21.5,0.2272727272727273
auto_005,72,orc_min,57.5,0.05555555555555558
auto_005,73,orc_min,60.0,0.048717948717948545
auto_005,74,orc_min,18.5,0.24999999999999956
auto_005,75,orc_min,73.0,-0.0
auto_005,76,orc_min,47.0,0.10000000000000009
auto_005,77,orc_min,80.0,-0.054166666666666696
auto_005,78,orc_min,55.0,0.07291666666666652
auto_005,79,orc_min,4.5,0.47916666666666674
auto_005,80,orc_min,41.5,0.15000000000000013
auto_005,81,orc_min,72.0,0.01748251748251728
auto_005,82,orc_min,63.0,0.02403846153846123
auto_005,83,orc_min,53.5,0.08333333333333326
auto_005,84,orc_min,62.0,0.04444444444444451
auto_005,85,orc_min,25.5,0.18376068376068333
auto_005,86,orc_min,46.0,0.12380952380952337
auto_005,87,orc_min,17.0,0.25
auto_005,88,orc_min,48.5,0.09999999999999987
auto_005,89,orc_min,50.0,0.08974358974358965
auto_005,90,orc_min,57.5,0.05555555555555558
auto_005,91,orc_min,38.0,0.15384615384615397
auto_005,92,orc_min,36.5,0.15584415584415612
auto_005,93,orc_min,96.0,-0.2272727272727273
auto_005,94,orc_min,30.5,0.1749999999999996
auto_005,95,orc_min,92.0,-0.17460317460317465
auto_005,96,orc_min,41.5,0.15000000000000013
auto_005,97,orc_min,59.0,0.04871794871794877
auto_005,98,orc_min,87.0,-0.09999999999999998
auto_005,99,orc_min,61.0,0.04761904761904745
auto_006,0,af3_min,71.0,3.0
auto_006,1,af3_min,65.5,4.0
auto_006,2,af3_min,57.0,5.0
auto_006,3,af3_min,96.5,-1.0
auto_006,4,af3_min,45.5,6.0
auto_006,5,af3_min,19.0,10.0
auto_006,6,af3_min,57.0,5.0
auto_006,7,af3_min,85.5,1.0
auto_006,8,af3_min,1.5,15.0
auto_006,9,af3_min,57.0,5.0
auto_006,10,af3_min,15.5,11.0
auto_006,11,af3_min,78.0,2.0
auto_006,12,af3_min,45.5,6.0
auto_006,13,af3_min,65.5,4.0
auto_006,14,af3_min,36.0,7.0
auto_006,15,af3_min,7.0,13.0
auto_006,16,af3_min,36.0,7.0
auto_006,17,af3_min,78.0,2.0
auto_006,18,af3_min,36.0,7.0
auto_006,19,af3_min,19.0,10.0
auto_006,20,af3_min,45.5,6.0
auto_006,21,af3_min,15.5,11.0
auto_006,22,af3_min,45.5,6.0
auto_006,23,af3_min,91.5,-0.0
auto_006,24,af3_min,30.0,8.0
auto_006,25,af3_min,15.5,11.0
auto_006,26,af3_min,78.0,2.0
auto_006,27,af3_min,65.5,4.0
auto_006,28,af3_min,23.5,9.0
auto_006,29,af3_min,78.0,2.0
auto_006,30,af3_min,57.0,5.0
auto_006,31,af3_min,45.5,6.0
auto_006,32,af3_min,45.5,6.0
auto_006,33,af3_min,91.5,-0.0
auto_006,34,af3_min,45.5,6.0
auto_006,35,af3_min,65.5,4.0
auto_006,36,af3_min,7.0,13.0
auto_006,37,af3_min,91.5,-0.0
auto_006,38,af3_min,45.5,6.0
auto_006,39,af3_min,78.0,2.0
auto_006,40,af3_min,7.0,13.0
auto_006,41,af3_min,78.0,2.0
auto_006,42,af3_min,78.0,2.0
auto_006,43,af3_min,57.0,5.0
auto_006,44,af3_min,23.5,9.0
auto_006,45,af3_min,96.5,-1.0
auto_006,46,af3_min,85.5,1.0
auto_006,47,af3_min,1.5,15.0
auto_006,48,af3_min,19.0,10.0
auto_006,49,af3_min,65.5,4.0
auto_006,50,af3_min,45.5,6.0
auto_006,51,af3_min,23.5,9.0
auto_006,52,af3_min,30.0,8.0
auto_006,53,af3_min,45.5,6.0
auto_006,54,af3_min,7.0,13.0
auto_006,55,af3_min,78.0,2.0
auto_006,56,af3_min,7.0,13.0
auto_006,57,af3_min,98.5,-2.0
auto_006,58,af3_min,30.0,8.0
auto_006,59,af3_min,30.0,8.0
auto_006,60,af3_min,57.0,5.0
auto_006,61,af3_min,65.5,4.0
auto_006,62,af3_min,91.5,-0.0
auto_006,63,af3_min,57.0,5.0
auto_006,64,af3_min,7.0,13.0
auto_006,65,af3_min,30.0,8.0
auto_006,66,af3_min,7.0,13.0
auto_006,67,af3_min,100.0,-4.0
auto_006,68,af3_min,23.5,9.0
auto_006,69,af3_min,71.0,3.0
auto_006,70,af3_min,85.5,1.0
auto_006,71,af3_min,45.5,6.0
auto_006,72,af3_min,85.5,1.0
auto_006,73,af3_min,15.5,11.0
auto_006,74,af3_min,12.5,12.0
auto_006,75,af3_min,45.5,6.0
auto_006,76,af3_min,57.0,5.0
auto_006,77,af3_min,71.0,3.0
auto_006,78,af3_min,45.5,6.0
auto_006,79,af3_min,30.0,8.0
auto_006,80,af3_min,78.0,2.0
auto_006,81,af3_min,98.5,-2.0
auto_006,82,af3_min,57.0,5.0
auto_006,83,af3_min,91.5,-0.0
auto_006,84,af3_min,7.0,13.0
auto_006,85,af3_min,91.5,-0.0
auto_006,86,af3_min,78.0,2.0
auto_006,87,af3_min,36.0,7.0
auto_006,88,af3_min,30.0,8.0
auto_006,89,af3_min,23.5,9.0
auto_006,90,af3_min,7.0,13.0
auto_006,91,af3_min,23.5,9.0
auto_006,92,af3_min,45.5,6.0
auto_006,93,af3_min,36.0,7.0
auto_006,94,af3_min,65.5,4.0
auto_006,95,af3_min,12.5,12.0
auto_006,96,af3_min,78.0,2.0
auto_006,97,af3_min,91.5,-0.0
auto_006,98,af3_min,91.5,-0.0
auto_006,99,af3_min,65.5,4.0
auto_006,0,af3_normalized,72.0,0.16666666666666666
auto_006,1,af3_normalized,58.0,0.3076923076923077
auto_006,2,af3_normalized,62.5,0.25
auto_006,3,af3_normalized,94.0,0.0
auto_006,4,af3_normalized,52.5,0.4
auto_006,5,af3_normalized,11.0,0.7692307692307693
auto_006,6,af3_normalized,62.5,0.25
auto_006,7,af3_normalized,73.5,0.14285714285714285
auto_006,8,af3_normalized,15.5,0.7142857142857143
auto_006,9,af3_normalized,62.5,0.25
auto_006,10,af3_normalized,9.5,0.7857142857142857
auto_006,11,af3_normalized,76.5,0.11764705882352941
auto_006,12,af3_normalized,52.5,0.4
auto_006,13,af3_normalized,71.0,0.18181818181818182
auto_006,14,af3_normalized,18.5,0.7
auto_006,15,af3_normalized,7.5,0.8125
auto_006,16,af3_normalized,18.5,0.7
auto_006,17,af3_normalized,76.5,0.11764705882352941
auto_006,18,af3_normalized,18.5,0.7
auto_006,19,af3_normalized,3.5,1.0
auto_006,20,af3_normalized,38.5,0.5
auto_006,21,af3_normalized,23.0,0.6470588235294118
auto_006,22,af3_normalized,3.5,1.0
auto_006,23,af3_normalized,94.0,-0.0
auto_006,24,af3_normalized,31.0,0.5714285714285714
auto_006,25,af3_normalized,9.5,0.7857142857142857
auto_006,26,af3_normalized,80.5,0.1
auto_006,27,af3_normalized,67.0,0.21052631578947367
auto_006,28,af3_normalized,13.0,0.75
auto_006,29,af3_normalized,84.0,0.08695652173913043
auto_006,30,af3_normalized,62.5,0.25
auto_006,31,af3_normalized,38.5,0.5
auto_006,32,af3_normalized,21.5,0.6666666666666666
auto_006,33,af3_normalized,94.0,-0.0
auto_006,34,af3_normalized,3.5,1.0
auto_006,35,af3_normalized,67.0,0.21052631578947367
auto_006,36,af3_normalized,3.5,1.0
auto_006,37,af3_normalized,94.0,-0.0
auto_006,38,af3_normalized,21.5,0.6666666666666666
auto_006,39,af3_normalized,76.5,0.11764705882352941
auto_006,40,af3_normalized,7.5,0.8125
auto_006,41,af3_normalized,76.5,0.11764705882352941
auto_006,42,af3_normalized,84.0,0.08695652173913043
auto_006,43,af3_normalized,62.5,0.25
auto_006,44,af3_normalized,13.0,0.75
auto_006,45,af3_normalized,94.0,0.0
auto_006,46,af3_normalized,86.5,0.04
auto_006,47,af3_normalized,15.5,0.7142857142857143
auto_006,48,af3_normalized,3.5,1.0
auto_006,49,af3_normalized,52.5,0.4
auto_006,50,af3_normalized,38.5,0.5
auto_006,51,af3_normalized,13.0,0.75
auto_006,52,af3_normalized,31.0,0.5714285714285714
auto_006,53,af3_normalized,52.5,0.4
auto_006,54,af3_normalized,26.0,0.5909090909090909
auto_006,55,af3_normalized,73.5,0.14285714285714285
auto_006,56,af3_normalized,26.0,0.5909090909090909
auto_006,57,af3_normalized,94.0,0.0
auto_006,58,af3_normalized,43.5,0.47058823529411764
auto_006,59,af3_normalized,31.0,0.5714285714285714
auto_006,60,af3_normalized,46.0,0.45454545454545453
auto_006,61,af3_normalized,67.0,0.21052631578947367
auto_006,62,af3_normalized,94.0,-0.0
auto_006,63,af3_normalized,46.0,0.45454545454545453
auto_006,64,af3_normalized,26.0,0.5909090909090909
auto_006,65,af3_normalized,43.5,0.47058823529411764
auto_006,66,af3_normalized,26.0,0.5909090909090909
auto_006,67,af3_normalized,94.0,0.0
auto_006,68,af3_normalized,38.5,0.5
auto_006,69,af3_normalized,69.5,0.2
auto_006,70,af3_normalized,80.5,0.1
auto_006,71,af3_normalized,38.5,0.5
auto_006,72,af3_normalized,86.5,0.04
auto_006,73,af3_normalized,34.0,0.55
auto_006,74,af3_normalized,38.5,0.5
auto_006,75,af3_normalized,38.5,0.5
auto_006,76,af3_normalized,57.0,0.35714285714285715
auto_006,77,af3_normalized,69.5,0.2
auto_006,78,af3_normalized,59.0,0.2857142857142857
auto_006,79,af3_normalized,31.0,0.5714285714285714
auto_006,80,af3_normalized,84.0,0.08695652173913043
auto_006,81,af3_normalized,94.0,0.0
auto_006,82,af3_normalized,46.0,0.45454545454545453
auto_006,83,af3_normalized,94.0,-0.0
auto_006,84,af3_normalized,3.5,1.0
auto_006,85,af3_normalized,94.0,-0.0
auto_006,86,af3_normalized,80.5,0.1
auto_006,87,af3_normalized,56.0,0.3684210526315789
auto_006,88,af3_normalized,31.0,0.5714285714285714
auto_006,89,af3_normalized,48.5,0.42857142857142855
auto_006,90,af3_normalized,26.0,0.5909090909090909
auto_006,91,af3_normalized,48.5,0.42857142857142855
auto_006,92,af3_normalized,52.5,0.4
auto_006,93,af3_normalized,18.5,0.7
auto_006,94,af3_normalized,62.5,0.25
auto_006,95,af3_normalized,38.5,0.5
auto_006,96,af3_normalized,80.5,0.1
auto_006,97,af3_normalized,94.0,-0.0
auto_006,98,af3_normalized,94.0,-0.0
auto_006,99,af3_normalized,52.5,0.4
auto_006,0,orc_min,58.0,0.0641025641025641
auto_006,1,orc_min,46.0,0.17142857142857149
auto_006,2,orc_min,74.5,-0.05714285714285716
auto_006,3,orc_min,80.5,-0.09999999999999987
auto_006,4,orc_min,41.5,0.23809523809523814
auto_006,5,orc_min,12.0,0.4236111111111114
auto_006,6,orc_min,57.0,0.08333333333333304
auto_006,7,orc_min,71.0,-0.04166666666666674
auto_006,8,orc_min,8.5,0.47916666666666696
auto_006,9,orc_min,74.5,-0.05714285714285716
auto_006,10,orc_min,10.5,0.4444444444444442
auto_006,11,orc_min,76.5,-0.0636363636363636
auto_006,12,orc_min,41.5,0.23809523809523814
auto_006,13,orc_min,88.0,-0.13095238095238104
auto_006,14,orc_min,16.0,0.41666666666666674
auto_006,15,orc_min,13.5,0.4175824175824172
auto_006,16,orc_min,16.0,0.41666666666666674
auto_006,17,orc_min,76.5,-0.0636363636363636
auto_006,18,orc_min,16.0,0.41666666666666674
auto_006,19,orc_min,5.5,0.5208333333333333
auto_006,20,orc_min,35.5,0.26666666666666683
auto_006,21,orc_min,18.0,0.4166666666666663
auto_006,22,orc_min,21.5,0.3809523809523805
auto_006,23,orc_min,86.0,-0.1282051282051282
auto_006,24,orc_min,34.0,0.2777777777777779
auto_006,25,orc_min,10.5,0.4444444444444442
auto_006,26,orc_min,84.0,-0.1142857142857141
auto_006,27,orc_min,68.0,-0.01666666666666683
auto_006,28,orc_min,7.0,0.5
auto_006,29,orc_min,78.5,-0.06818181818181823
auto_006,30,orc_min,69.5,-0.03125
auto_006,31,orc_min,35.5,0.26666666666666683
auto_006,32,orc_min,30.5,0.3214285714285712
auto_006,33,orc_min,87.0,-0.12820512820512842
auto_006,34,orc_min,21.5,0.3809523809523805
auto_006,35,orc_min,67.0,-0.01666666666666672
auto_006,36,orc_min,1.5,0.7071428571428569
auto_006,37,orc_min,73.0,-0.050000000000000044
auto_006,38,orc_min,30.5,0.3214285714285712
auto_006,39,orc_min,82.0,-0.10714285714285732
auto_006,40,orc_min,13.5,0.4175824175824172
auto_006,41,orc_min,63.0,0.015151515151514916
auto_006,42,orc_min,78.5,-0.06818181818181823
auto_006,43,orc_min,69.5,-0.03125
auto_006,44,orc_min,3.5,0.5500000000000003
auto_006,45,orc_min,80.5,-0.09999999999999987
auto_006,46,orc_min,85.0,-0.11778846153846156
auto_006,47,orc_min,8.5,0.47916666666666696
auto_006,48,orc_min,5.5,0.5208333333333333
auto_006,49,orc_min,64.0,-0.0
auto_006,50,orc_min,24.5,0.375
auto_006,51,orc_min,3.5,0.5500000000000003
auto_006,52,orc_min,24.5,0.375
auto_006,53,orc_min,39.0,0.2611111111111113
auto_006,54,orc_min,19.5,0.392857142857143
auto_006,55,orc_min,60.0,0.03750000000000009
auto_006,56,orc_min,19.5,0.392857142857143
auto_006,57,orc_min,97.5,-0.22303921568627483
auto_006,58,orc_min,28.5,0.331818181818182
auto_006,59,orc_min,65.5,-0.015151515151515249
auto_006,60,orc_min,52.0,0.11111111111111116
auto_006,61,orc_min,59.0,0.04166666666666652
auto_006,62,orc_min,91.0,-0.13750000000000018
auto_006,63,orc_min,52.0,0.11111111111111116
auto_006,64,orc_min,32.5,0.3202614379084967
auto_006,65,orc_min,56.0,0.09999999999999964
auto_006,66,orc_min,27.0,0.3511904761904763
auto_006,67,orc_min,100.0,-0.30294117647058827
auto_006,68,orc_min,50.0,0.12857142857142856
auto_006,69,orc_min,54.0,0.10227272727272751
auto_006,70,orc_min,92.0,-0.1499999999999998
auto_006,71,orc_min,24.5,0.375
auto_006,72,orc_min,93.0,-0.18095238095238098
auto_006,73,orc_min,47.0,0.16386554621848726
auto_006,74,orc_min,37.0,0.26470588235294135
auto_006,75,orc_min,45.0,0.18333333333333357
auto_006,76,orc_min,44.0,0.18750000000000022
auto_006,77,orc_min,55.0,0.10227272727272729
auto_006,78,orc_min,61.0,0.03571428571428581
auto_006,79,orc_min,48.0,0.16233766233766223
auto_006,80,orc_min,89.0,-0.13736263736263743
auto_006,81,orc_min,97.5,-0.22303921568627483
auto_006,82,orc_min,52.0,0.11111111111111116
auto_006,83,orc_min,90.0,-0.13750000000000007
auto_006,84,orc_min,1.5,0.7071428571428569
auto_006,85,orc_min,99.0,-0.23611111111111116
auto_006,86,orc_min,83.0,-0.11111111111111116
auto_006,87,orc_min,62.0,0.02777777777777768
auto_006,88,orc_min,28.5,0.331818181818182
auto_006,89,orc_min,24.5,0.375
auto_006,90,orc_min,32.5,0.3202614379084967
auto_006,91,orc_min,43.0,0.19852941176470562
auto_006,92,orc_min,40.0,0.26111111111111085
auto_006,93,orc_min,65.5,-0.015151515151515249
auto_006,94,orc_min,72.0,-0.04999999999999971
auto_006,95,orc_min,38.0,0.2647058823529409
auto_006,96,orc_min,95.0,-0.18809523809523798
auto_006,97,orc_min,94.0,-0.1875000000000001
auto_006,98,orc_min,96.0,-0.1919642857142856
auto_006,99,orc_min,49.0,0.1428571428571428
auto_007,0,af3_min,94.0,-0.0
auto_007,1,af3_min,51.5,6.0
auto_007,2,af3_min,8.0,12.0
auto_007,3,af3_min,61.5,5.0
auto_007,4,af3_min,12.5,11.0
auto_007,5,af3_min,32.0,8.0
auto_007,6,af3_min,42.5,7.0
auto_007,7,af3_min,80.5,3.0
auto_007,8,af3_min,2.5,13.0
auto_007,9,af3_min,51.5,6.0
auto_007,10,af3_min,51.5,6.0
auto_007,11,af3_min,80.5,3.0
auto_007,12,af3_min,51.5,6.0
auto_007,13,af3_min,80.5,3.0
auto_007,14,af3_min,51.5,6.0
auto_007,15,af3_min,91.0,1.0
auto_007,16,af3_min,42.5,7.0
auto_007,17,af3_min,51.5,6.0
auto_007,18,af3_min,87.5,2.0
auto_007,19,af3_min,17.0,10.0
auto_007,20,af3_min,70.5,4.0
auto_007,21,af3_min,61.5,5.0
auto_007,22,af3_min,70.5,4.0
auto_007,23,af3_min,32.0,8.0
auto_007,24,af3_min,8.0,12.0
auto_007,25,af3_min,80.5,3.0
auto_007,26,af3_min,51.5,6.0
auto_007,27,af3_min,61.5,5.0
auto_007,28,af3_min,32.0,8.0
auto_007,29,af3_min,61.5,5.0
auto_007,30,af3_min,8.0,12.0
auto_007,31,af3_min,17.0,10.0
auto_007,32,af3_min,32.0,8.0
auto_007,33,af3_min,70.5,4.0
auto_007,34,af3_min,51.5,6.0
auto_007,35,af3_min,32.0,8.0
auto_007,36,af3_min,32.0,8.0
auto_007,37,af3_min,12.5,11.0
auto_007,38,af3_min,61.5,5.0
auto_007,39,af3_min,70.5,4.0
auto_007,40,af3_min,80.5,3.0
auto_007,41,af3_min,17.0,10.0
auto_007,42,af3_min,51.5,6.0
auto_007,43,af3_min,80.5,3.0
auto_007,44,af3_min,32.0,8.0
auto_007,45,af3_min,2.5,13.0
auto_007,46,af3_min,2.5,13.0
auto_007,47,af3_min,70.5,4.0
auto_007,48,af3_min,51.5,6.0
auto_007,49,af3_min,32.0,8.0
auto_007,50,af3_min,87.5,2.0
auto_007,51,af3_min,98.0,-1.0
auto_007,52,af3_min,8.0,12.0
auto_007,53,af3_min,32.0,8.0
auto_007,54,af3_min,51.5,6.0
auto_007,55,af3_min,70.5,4.0
auto_007,56,af3_min,22.5,9.0
auto_007,57,af3_min,2.5,13.0
auto_007,58,af3_min,94.0,-0.0
auto_007,59,af3_min,51.5,6.0
auto_007,60,af3_min,42.5,7.0
auto_007,61,af3_min,8.0,12.0
auto_007,62,af3_min,42.5,7.0
auto_007,63,af3_min,70.5,4.0
auto_007,64,af3_min,17.0,10.0
auto_007,65,af3_min,70.5,4.0
auto_007,66,af3_min,22.5,9.0
auto_007,67,af3_min,98.0,-1.0
auto_007,68,af3_min,42.5,7.0
auto_007,69,af3_min,32.0,8.0
auto_007,70,af3_min,61.5,5.0
auto_007,71,af3_min,32.0,8.0
auto_007,72,af3_min,17.0,10.0
auto_007,73,af3_min,17.0,10.0
auto_007,74,af3_min,22.5,9.0
auto_007,75,af3_min,70.5,4.0
auto_007,76,af3_min,42.5,7.0
auto_007,77,af3_min,94.0,-0.0
auto_007,78,af3_min,87.5,2.0
auto_007,79,af3_min,8.0,12.0
auto_007,80,af3_min,80.5,3.0
auto_007,81,af3_min,61.5,5.0
auto_007,82,af3_min,91.0,1.0
auto_007,83,af3_min,70.5,4.0
auto_007,84,af3_min,98.0,-1.0
auto_007,85,af3_min,22.5,9.0
auto_007,86,af3_min,87.5,2.0
auto_007,87,af3_min,32.0,8.0
auto_007,88,af3_min,91.0,1.0
auto_007,89,af3_min,98.0,-1.0
auto_007,90,af3_min,80.5,3.0
auto_007,91,af3_min,32.0,8.0
auto_007,92,af3_min,17.0,10.0
auto_007,93,af3_min,80.5,3.0
auto_007,94,af3_min,8.0,12.0
auto_007,95,af3_min,32.0,8.0
auto_007,96,af3_min,98.0,-1.0
auto_007,97,af3_min,32.0,8.0
auto_007,98,af3_min,61.5,5.0
auto_007,99,af3_min,80.5,3.0
auto_007,0,af3_normalized,96.5,-0.0
auto_007,1,af3_normalized,45.5,0.4
auto_007,2,af3_normalized,8.5,0.6666666666666666
auto_007,3,af3_normalized,73.0,0.25
auto_007,4,af3_normalized,11.0,0.6470588235294118
auto_007,5,af3_normalized,5.5,0.7272727272727273
auto_007,6,af3_normalized,52.5,0.3684210526315789
auto_007,7,af3_normalized,56.5,0.3333333333333333
