source,version,generation_slot,completion_slot,delay,completed
1,1,0,118,118,True
18,1,0,118,118,True
19,1,0,83,83,True
21,1,0,118,118,True
22,1,0,64,64,True
25,1,0,83,83,True
30,1,0,28,28,True
37,1,0,56,56,True
39,1,0,83,83,True
48,1,0,118,118,True
50,1,0,56,56,True
60,1,0,94,94,True
64,1,0,51,51,True
76,1,0,51,51,True
78,1,0,94,94,True
86,1,0,94,94,True
93,1,0,94,94,True
94,1,0,154,154,True
95,1,0,94,94,True
100,1,0,51,51,True
110,1,0,51,51,True
111,1,0,51,51,True
112,1,0,94,94,True
118,1,0,94,94,True
0,1,1,83,82,True
3,1,1,118,117,True
6,1,1,56,55,True
21,2,1,118,117,True
26,1,1,56,55,True
30,2,1,28,27,True
33,1,1,118,117,True
37,2,1,56,55,True
40,1,1,56,55,True
50,2,1,56,55,True
55,1,1,118,117,True
62,1,1,98,97,True
70,1,1,51,50,True
71,1,1,51,50,True
76,2,1,51,50,True
84,1,1,94,93,True
93,2,1,94,93,True
95,2,1,94,93,True
97,1,1,94,93,True
110,2,1,51,50,True
0,2,2,83,81,True
4,1,2,56,54,True
34,1,2,83,81,True
40,2,2,56,54,True
41,1,2,56,54,True
42,1,2,83,81,True
43,1,2,118,116,True
44,1,2,83,81,True
45,1,2,83,81,True
50,3,2,56,54,True
58,1,2,83,81,True
70,2,2,51,49,True
77,1,2,51,49,True
80,1,2,94,92,True
91,1,2,94,92,True
94,2,2,154,152,True
98,1,2,94,92,True
111,2,2,94,92,True
117,1,2,51,49,True
119,1,2,94,92,True
0,3,3,83,80,True
2,1,3,64,61,True
19,2,3,83,80,True
21,3,3,118,115,True
27,1,3,56,53,True
33,2,3,118,115,True
35,1,3,118,115,True
36,1,3,56,53,True
51,1,3,83,80,True
52,1,3,118,115,True
55,2,3,118,115,True
61,1,3,98,95,True
67,1,3,94,91,True
70,3,3,51,48,True
73,1,3,94,91,True
75,1,3,98,95,True
79,1,3,51,48,True
88,1,3,51,48,True
92,1,3,51,48,True
96,1,3,94,91,True
100,2,3,51,48,True
102,1,3,94,91,True
106,1,3,94,91,True
115,1,3,94,91,True
118,2,3,94,91,True
0,4,4,83,79,True
2,2,4,64,60,True
5,1,4,83,79,True
13,1,4,56,52,True
14,1,4,83,79,True
21,4,4,118,114,True
23,1,4,118,114,True
24,1,4,83,79,True
26,2,4,56,52,True
27,2,4,56,52,True
32,1,4,83,79,True
34,2,4,83,79,True
39,2,4,83,79,True
51,2,4,83,79,True
58,2,4,83,79,True
59,1,4,83,79,True
61,2,4,98,94,True
64,2,4,51,47,True
66,1,4,154,150,True
