node_i,node_j,curvature,bottleneck_importance
0,1,0.3607142857142859,0.0
0,12,0.2857142857142858,0.0
0,24,0.047619047619048005,0.0
0,30,0.33571428571428585,0.0
0,31,0.35238095238095235,0.0
0,35,0.27142857142857135,0.0
0,42,0.17499999999999993,0.0
0,44,0.17261904761904778,0.0
0,46,0.36466165413533824,0.0
0,48,-0.01984126984126955,0.028322440087145545
0,60,0.041208791208791395,0.0
0,61,0.03383458646616533,0.0
0,63,0.17857142857142871,0.0
0,70,0.42380952380952386,0.0
1,5,-0.033333333333333215,0.04758169934640505
1,12,0.1892857142857145,0.0
1,17,-0.18026315789473624,0.25731682146542734
1,24,0.10833333333333328,0.0
1,26,-0.002631578947368096,0.0037564499483999482
1,30,0.44999999999999996,0.0
1,31,0.37500000000000044,0.0
1,35,0.1916666666666671,0.0
1,41,-0.07500000000000018,0.107058823529412
1,42,0.24999999999999978,0.0
1,44,0.23333333333333361,0.0
1,46,0.4855263157894738,0.0
1,48,0.008333333333333304,0.0
1,54,-0.14761904761904776,0.21071895424836617
1,56,-0.004411764705882337,0.006297577854671256
1,60,0.10192307692307712,0.0
1,61,-0.001315789473683937,0.0018782249741998156
1,63,0.1071428571428572,0.0
1,70,0.34166666666666723,0.0
2,7,0.3519736842105262,0.0
2,15,0.3441295546558705,0.0
2,19,0.3308270676691729,0.0
2,27,0.368421052631579,0.0
2,28,-0.12969924812030098,0.18513931888544918
2,34,0.3441295546558705,0.0
2,38,0.10526315789473695,0.0
2,39,0.17397660818713412,0.0
2,40,0.357142857142857,0.0
2,43,0.019736842105263164,0.0
2,47,0.40058479532163704,0.0
2,53,0.10526315789473717,0.0
2,55,0.2733918128654971,0.0
2,57,0.44611528822055135,0.0
2,58,0.40058479532163704,0.0
2,59,0.43653250773993746,0.0
2,62,-0.12969924812030054,0.18513931888544857
2,68,0.33333333333333337,0.0
2,71,0.3571428571428571,0.0
3,4,0.36875000000000013,0.0
3,6,0.2516447368421054,0.0
3,9,0.13541666666666718,0.0
3,10,0.4283088235294119,0.0
3,16,0.21139705882352933,0.0
3,17,0.1365131578947365,0.0
3,18,0.12500000000000022,0.0
3,22,0.46875,0.0
3,23,0.3607954545454548,0.0
3,25,0.38839285714285743,0.0
3,32,0.26041666666666685,0.0
3,41,0.031249999999999778,0.0
3,61,-0.09539473684210553,0.13617131062951532
3,69,0.07401315789473706,0.0
3,73,0.4209558823529411,0.0
3,74,0.16666666666666696,0.0
4,6,0.1578947368421053,0.0
4,10,0.2803921568627452,0.0
4,14,0.03809523809523829,0.0
4,16,0.11764705882352955,0.0
4,17,0.057894736842105,0.0
4,18,0.033333333333333326,0.0
4,21,0.12380952380952381,0.0
4,22,0.3166666666666669,0.0
4,23,0.34848484848484873,0.0
4,25,0.4452380952380953,0.0
4,32,0.41666666666666696,0.0
4,41,-0.04166666666666696,0.05947712418300694
4,73,0.4176470588235295,0.0
4,74,0.2583333333333335,0.0
5,8,0.11111111111111116,0.0
5,11,0.18253968253968256,0.0
5,13,-0.11111111111111094,0.15860566448801713
5,24,0.2777777777777777,0.0
5,26,0.48538011695906447,0.0
5,30,0.016666666666666385,0.0
5,31,0.01666666666666683,0.0
5,33,0.31944444444444464,0.0
5,36,0.021241830065359624,0.0
5,46,-0.00438596491228016,0.006260749913999913
5,50,0.1688034188034192,0.0
5,51,0.21111111111111136,0.0
5,52,0.16666666666666652,0.0
5,54,0.1865079365079365,0.0
5,56,0.40032679738562105,0.0
5,60,0.23290598290598308,0.0
5,65,0.1944444444444443,0.0
6,9,0.27192982456140335,0.0
6,10,0.24613003095975206,0.0
6,16,0.45820433436532504,0.0
6,17,0.052631578947368585,0.0
6,18,0.32675438596491235,0.0
6,22,0.2203947368421053,0.0
6,23,0.27990430622009566,0.0
