source,version,generation_slot,completion_slot,delay,completed
1,1,0,138,138,True
8,1,0,94,94,True
16,1,0,60,60,True
39,1,0,94,94,True
17,1,1,94,93,True
21,1,1,60,59,True
28,1,1,138,137,True
31,1,1,60,59,True
35,1,1,138,137,True
36,1,1,60,59,True
51,1,1,51,50,True
69,1,1,156,155,True
96,1,1,63,62,True
11,1,2,138,136,True
14,1,2,94,92,True
35,2,2,138,136,True
46,1,2,94,92,True
56,1,2,156,154,True
80,1,2,68,66,True
5,1,3,138,135,True
30,1,3,94,91,True
66,1,3,156,153,True
67,1,3,156,153,True
71,1,3,63,60,True
88,1,3,156,153,True
96,2,3,63,60,True
73,1,4,156,152,True
84,1,4,156,152,True
91,1,4,156,152,True
0,1,5,60,55,True
13,1,5,138,133,True
21,2,5,138,133,True
32,1,5,60,55,True
36,2,5,138,133,True
42,1,5,94,89,True
57,1,5,68,63,True
62,1,5,68,63,True
81,1,5,68,63,True
82,1,5,156,151,True
86,1,5,68,63,True
87,1,5,156,151,True
7,1,6,138,132,True
27,1,6,68,62,True
34,1,6,138,132,True
36,3,6,138,132,True
88,2,6,156,150,True
35,3,7,138,131,True
41,1,7,94,87,True
45,1,7,60,53,True
53,1,7,156,149,True
71,2,7,68,61,True
73,2,7,156,149,True
88,3,7,156,149,True
12,1,8,55,47,True
16,2,8,94,86,True
65,1,8,156,148,True
81,2,8,68,60,True
7,2,9,138,129,True
8,2,9,138,129,True
17,2,9,138,129,True
30,2,9,94,85,True
46,2,9,94,85,True
76,1,9,68,59,True
91,2,9,156,147,True
9,1,10,94,84,True
12,2,10,63,53,True
41,2,10,94,84,True
44,1,10,138,128,True
58,1,10,156,146,True
60,1,10,68,58,True
61,1,10,156,146,True
65,2,10,156,146,True
76,2,10,68,58,True
91,3,10,156,146,True
15,1,11,138,127,True
37,1,12,138,126,True
48,1,12,55,43,True
73,3,12,156,144,True
45,2,13,94,81,True
75,1,13,68,55,True
81,3,13,68,55,True
82,2,13,156,143,True
39,2,14,138,124,True
44,2,14,138,124,True
53,2,14,156,142,True
90,1,14,156,142,True
5,2,15,138,123,True
24,1,15,94,79,True
42,2,15,94,79,True
44,3,15,138,123,True
48,2,15,195,180,True
96,3,15,68,53,True
56,2,16,156,140,True
58,2,16,156,140,True
86,2,16,156,140,True
90,2,16,156,140,True
96,4,16,68,52,True
1,2,17,138,121,True
14,2,17,138,121,True
40,1,17,94,77,True
51,2,17,156,139,True
71,3,17,68,51,True
41,3,18,138,120,True
72,1,18,156,138,True
87,2,18,156,138,True
0,2,19,138,119,True
42,3,19,94,75,True
87,3,19,156,137,True
26,1,20,138,118,True
62,2,20,156,136,True
0,3,21,138,117,True
53,3,21,156,135,True
91,4,21,156,135,True
2,1,22,138,116,True
28,2,22,138,116,True
62,3,22,156,134,True
76,3,22,156,134,True
6,1,23,68,45,True
45,3,23,94,71,True
61,2,23,156,133,True
87,4,23,156,133,True
93,1,23,156,133,True
37,2,24,138,114,True
81,4,24,156,132,True
94,1,24,156,132,True
13,2,25,138,113,True
45,4,25,94,69,True
76,4,25,156,131,True
