source,version,generation_slot,completion_slot,delay,completed
5,1,0,290,290,True
15,1,0,290,290,True
21,1,0,290,290,True
22,1,0,290,290,True
24,1,0,290,290,True
31,1,0,345,345,True
35,1,0,290,290,True
39,1,0,290,290,True
46,1,0,290,290,True
59,1,0,271,271,True
60,1,0,271,271,True
61,1,0,238,238,True
65,1,0,238,238,True
70,1,0,271,271,True
73,1,0,238,238,True
75,1,0,271,271,True
85,1,0,238,238,True
87,1,0,271,271,True
88,1,0,271,271,True
90,1,0,271,271,True
98,1,0,271,271,True
0,1,1,290,289,True
4,1,1,290,289,True
14,1,1,290,289,True
20,1,1,290,289,True
21,2,1,290,289,True
33,1,1,290,289,True
39,2,1,290,289,True
40,1,1,290,289,True
53,1,1,271,270,True
55,1,1,238,237,True
56,1,1,271,270,True
62,1,1,238,237,True
71,1,1,238,237,True
74,1,1,238,237,True
82,1,1,271,270,True
88,2,1,271,270,True
89,1,1,271,270,True
91,1,1,238,237,True
92,1,1,325,324,True
2,1,2,290,288,True
3,1,2,290,288,True
4,2,2,290,288,True
8,1,2,290,288,True
9,1,2,290,288,True
38,1,2,290,288,True
44,1,2,290,288,True
45,1,2,290,288,True
47,1,2,290,288,True
48,1,2,290,288,True
51,1,2,271,269,True
53,2,2,271,269,True
60,2,2,271,269,True
65,2,2,238,236,True
66,1,2,271,269,True
68,1,2,271,269,True
76,1,2,238,236,True
82,2,2,271,269,True
8,2,3,290,287,True
10,1,3,290,287,True
20,2,3,290,287,True
27,1,3,290,287,True
43,1,3,290,287,True
46,2,3,290,287,True
51,2,3,271,268,True
60,3,3,271,268,True
62,2,3,238,235,True
64,1,3,238,235,True
69,1,3,238,235,True
76,2,3,238,235,True
2,2,4,290,286,True
4,3,4,290,286,True
5,2,4,290,286,True
7,1,4,290,286,True
10,2,4,290,286,True
15,2,4,290,286,True
18,1,4,290,286,True
21,3,4,290,286,True
25,1,4,290,286,True
27,2,4,290,286,True
28,1,4,290,286,True
37,1,4,290,286,True
38,2,4,290,286,True
42,1,4,290,286,True
48,2,4,290,286,True
49,1,4,290,286,True
55,2,4,238,234,True
57,1,4,271,267,True
59,2,4,271,267,True
64,2,4,238,234,True
69,2,4,238,234,True
76,3,4,238,234,True
79,1,4,238,234,True
84,1,4,271,267,True
89,2,4,271,267,True
90,2,4,271,267,True
94,1,4,271,267,True
7,2,5,290,285,True
8,3,5,290,285,True
12,1,5,290,285,True
16,1,5,290,285,True
25,2,5,290,285,True
30,1,5,290,285,True
32,1,5,290,285,True
40,2,5,290,285,True
55,3,5,238,233,True
59,3,5,271,266,True
65,3,5,238,233,True
67,1,5,238,233,True
70,2,5,271,266,True
71,2,5,238,233,True
80,1,5,238,233,True
88,3,5,271,266,True
92,2,5,325,320,True
2,3,6,290,284,True
4,4,6,290,284,True
7,3,6,290,284,True
11,1,6,290,284,True
15,3,6,290,284,True
26,1,6,290,284,True
32,2,6,290,284,True
42,2,6,290,284,True
46,3,6,290,284,True
53,3,6,271,265,True
62,3,6,238,232,True
74,2,6,238,232,True
87,2,6,271,265,True
90,3,6,271,265,True
91,2,6,238,232,True
98,2,6,271,265,True
0,2,7,290,283,True
5,3,7,290,283,True
14,2,7,290,283,True
18,2,7,290,283,True
19,1,7,290,283,True
22,2,7,290,283,True
24,2,7,290,283,True
25,3,7,290,283,True
34,1,7,290,283,True
38,3,7,290,283,True
49,2,7,290,283,True
55,4,7,238,231,True
68,2,7,271,264,True
69,3,7,238,231,True
81,1,7,238,231,True
92,3,7,325,318,True
98,3,7,271,264,True
99,1,7,238,231,True
7,4,8,290,282,True
10,3,8,290,282,True
11,2,8,290,282,True
19,2,8,290,282,True
20,3,8,290,282,True
26,2,8,290,282,True
40,3,8,290,282,True
52,1,8,238,230,True
68,3,8,271,263,True
77,1,8,238,230,True
83,1,8,271,263,True
91,3,8,238,230,True
94,2,8,271,263,True
98,4,8,271,263,True
99,2,8,238,230,True
14,3,9,290,281,True
16,2,9,290,281,True
20,4,9,290,281,True
38,4,9,290,281,True
49,3,9,290,281,True
50,1,9,271,262,True
52,2,9,238,229,True
53,4,9,271,262,True
62,4,9,238,229,True
64,3,9,238,229,True
66,2,9,271,262,True
71,3,9,238,229,True
74,3,9,238,229,True
77,2,9,238,229,True
78,1,9,238,229,True
9,2,10,290,280,True
12,2,10,290,280,True
14,4,10,290,280,True
16,3,10,290,280,True
18,3,10,290,280,True
19,3,10,290,280,True
22,3,10,290,280,True
23,1,10,290,280,True
26,3,10,290,280,True
29,1,10,290,280,True
34,2,10,290,280,True
39,3,10,290,280,True
41,1,10,290,280,True
44,2,10,290,280,True
47,2,10,290,280,True
49,4,10,290,280,True
50,2,10,271,261,True
57,2,10,271,261,True
62,5,10,238,228,True
67,2,10,238,228,True
69,4,10,238,228,True
91,4,10,238,228,True
95,1,10,238,228,True
0,3,11,290,279,True
3,2,11,290,279,True
7,5,11,290,279,True
9,3,11,290,279,True
12,3,11,290,279,True
22,4,11,290,279,True
30,2,11,290,279,True
47,3,11,290,279,True
51,3,11,271,260,True
52,3,11,238,227,True
55,5,11,238,227,True
60,4,11,271,260,True
70,3,11,271,260,True
72,1,11,271,260,True
73,2,11,238,227,True
76,4,11,238,227,True
80,2,11,238,227,True
84,2,11,271,260,True
87,3,11,271,260,True
95,2,11,238,227,True
98,5,11,271,260,True
6,1,12,290,278,True
13,1,12,290,278,True
26,4,12,290,278,True
28,2,12,290,278,True
35,2,12,290,278,True
36,1,12,290,278,True
38,5,12,290,278,True
43,2,12,290,278,True
47,4,12,290,278,True
50,3,12,271,259,True
58,1,12,271,259,True
61,2,12,238,226,True
62,6,12,238,226,True
64,4,12,238,226,True
69,5,12,238,226,True
76,5,12,238,226,True
80,3,12,238,226,True
81,2,12,238,226,True
82,3,12,271,259,True
83,2,12,271,259,True
87,4,12,271,259,True
90,4,12,271,259,True
94,3,12,271,259,True
97,1,12,271,259,True
1,1,13,290,277,True
3,3,13,290,277,True
12,4,13,290,277,True
15,4,13,290,277,True
18,4,13,290,277,True
