node_i,node_j,curvature,bottleneck_importance
0,2,0.6,0.0
0,14,0.0,-0.0
0,21,0.12499999999999989,0.0
0,30,0.12499999999999989,0.0
0,39,0.125,0.0
1,18,-0.11904761904761907,0.19047619047619038
1,19,-0.2999999999999998,0.47999999999999937
1,33,0.34285714285714275,0.0
1,34,-0.16666666666666674,0.2666666666666666
1,36,-0.2777777777777779,0.4444444444444443
1,51,-0.22619047619047605,0.36190476190476145
1,62,-0.1428571428571428,0.22857142857142831
2,14,0.0,-0.0
2,21,0.12499999999999989,0.0
2,30,0.12499999999999989,0.0
2,39,0.125,0.0
3,4,0.07386363636363624,0.0
3,5,0.2321428571428572,0.0
3,7,0.4,0.0
3,15,0.3392857142857144,0.0
3,16,0.5625,0.0
3,23,0.4,0.0
3,29,0.3392857142857144,0.0
3,37,0.375,0.0
4,5,0.30519480519480513,0.0
4,7,0.1863636363636364,0.0
4,10,0.16666666666666674,0.0
4,11,-0.3106060606060608,0.4969696969696969
4,12,-0.31060606060606055,0.4969696969696965
4,16,0.07386363636363602,0.0
4,22,0.19090909090909092,0.0
4,23,0.1863636363636364,0.0
4,37,0.02840909090909094,0.0
4,38,0.34090909090909083,0.0
5,7,0.3571428571428572,0.0
5,16,0.2321428571428572,0.0
5,22,0.07857142857142851,0.0
5,23,0.3571428571428571,0.0
5,38,0.2142857142857144,0.0
6,11,0.1287878787878789,0.0
6,12,0.1287878787878789,0.0
6,17,0.23863636363636354,0.0
6,19,0.14090909090909098,0.0
6,24,-0.11931818181818188,0.19090909090909086
6,25,-0.11931818181818188,0.19090909090909086
6,26,0.24090909090909085,0.0
6,31,0.48484848484848486,0.0
6,32,0.24242424242424254,0.0
6,35,0.48484848484848486,0.0
6,36,0.18686868686868707,0.0
7,15,0.21428571428571408,0.0
7,16,0.40000000000000013,0.0
7,22,-0.050000000000000266,0.08000000000000038
7,23,0.55,0.0
7,29,0.2142857142857143,0.0
7,37,0.2500000000000002,0.0
7,38,0.03749999999999998,0.0
8,18,-0.33333333333333326,0.5333333333333329
8,27,0.04166666666666663,0.0
8,28,-0.033333333333333215,0.05333333333333311
9,14,0.33333333333333326,0.0
9,20,-0.16666666666666674,0.2666666666666666
9,39,0.20833333333333337,0.0
10,22,0.19999999999999973,0.0
10,38,0.25,0.0
11,12,0.5416666666666667,0.0
11,17,0.14583333333333337,0.0
11,19,0.30000000000000004,0.0
11,22,-0.12499999999999956,0.19999999999999915
11,26,0.40000000000000013,0.0
11,31,0.16666666666666663,0.0
11,34,0.16666666666666685,0.0
11,35,0.16666666666666663,0.0
11,36,0.26388888888888906,0.0
11,38,-0.24999999999999956,0.399999999999999
12,17,0.14583333333333326,0.0
12,19,0.30000000000000004,0.0
12,22,-0.125,0.19999999999999984
12,26,0.40000000000000013,0.0
12,31,0.16666666666666663,0.0
12,34,0.16666666666666685,0.0
12,35,0.16666666666666674,0.0
12,36,0.2638888888888892,0.0
12,38,-0.24999999999999956,0.399999999999999
13,21,-0.2250000000000001,0.3599999999999999
13,24,-0.1499999999999999,0.23999999999999969
13,25,-0.1499999999999999,0.23999999999999969
13,28,0.0,-0.0
13,30,-0.22499999999999987,0.35999999999999954
14,20,-0.3666666666666667,0.5866666666666663
14,39,0.44999999999999996,0.0
15,16,0.3392857142857144,0.0
15,20,-0.2142857142857142,0.34285714285714247
15,23,0.2142857142857143,0.0
15,29,0.5714285714285714,0.0
15,37,0.4821428571428572,0.0
16,23,0.3999999999999999,0.0
16,29,0.3392857142857145,0.0
16,37,0.375,0.0
17,20,-0.6250000000000004,1.0
17,26,0.1625000000000001,0.0
17,31,0.20833333333333326,0.0
17,32,0.10416666666666652,0.0
17,35,0.20833333333333337,0.0
18,33,-0.03333333333333344,0.05333333333333346
19,22,-0.25000000000000044,0.4000000000000004
19,26,0.3999999999999999,0.0
19,31,0.17499999999999993,0.0
19,34,0.3333333333333335,0.0
19,35,0.17500000000000016,0.0
19,36,0.4722222222222222,0.0
20,29,-0.2142857142857142,0.34285714285714247
20,37,-0.1875,0.29999999999999977
21,30,0.625,0.0
22,23,-0.050000000000000044,0.08000000000000002
22,26,-0.25000000000000044,0.4000000000000004
22,38,0.3875000000000002,0.0
23,29,0.2142857142857142,0.0
23,37,0.2500000000000001,0.0
23,38,0.0375000000000002,0.0
24,25,0.5625,0.0
24,27,0.0,-0.0
24,28,0.03749999999999987,0.0
24,31,-0.14583333333333348,0.2333333333333334
24,32,0.14583333333333348,0.0
24,35,-0.14583333333333348,0.2333333333333334
25,27,0.0,-0.0
