case_id,curvature_weight,orc_mean_VAoI,af3_mean_VAoI,mean_VAoI_gain_af3_vs_orc,orc_mean_max_VAoI,af3_mean_max_VAoI,mean_max_VAoI_gain_af3_vs_orc,orc_p95_max_VAoI,af3_p95_max_VAoI,p95_max_VAoI_gain_af3_vs_orc,orc_mean_tail_VAoI,af3_mean_tail_VAoI,mean_tail_VAoI_gain_af3_vs_orc,orc_mean_dissemination_delay,af3_mean_dissemination_delay,mean_dissemination_delay_gain_af3_vs_orc,orc_avg_tx_per_slot,af3_avg_tx_per_slot,avg_tx_per_slot_gain_af3_vs_orc,orc_successful_decodes_per_tx,af3_successful_decodes_per_tx,successful_decodes_per_tx_gain_af3_vs_orc,orc_innovative_entries_per_tx,af3_innovative_entries_per_tx,innovative_entries_per_tx_gain_af3_vs_orc
test_vaoi_vs_transmissions_C01_q0p35_th0p5_cw0p5_cb0p04_ab0p9,,1.9052525039872414,1.9764775757575754,-0.03738353400469324,9.270105263157895,9.653263157894738,-0.04133263688597203,12.4,13.2,-0.06451612903225798,6.484843381180224,6.73809590643275,-0.039052990236818096,69.54952226999828,72.88125048760492,-0.047904401193045336,11.268210526315789,12.186105263157893,0.08145878484418195,5.036171023622716,4.729942117505762,-0.060805898902271865,23.715038410054845,21.735564685419785,-0.0834691342433496
test_vaoi_vs_transmissions_C02_q0p4_th0p6_cw0p75_cb0p08_ab0p85,,2.148279914938862,2.1177396916533757,0.014216128481727893,10.112210526315788,10.077263157894738,0.003455957362646337,12.6,12.8,-0.01587301587301596,6.979487506645403,6.970824455077086,0.0012412160004683234,77.2963675402768,76.58337744537742,0.009224108681793675,6.7404210526315795,7.472421052631579,0.10859855701658483,6.790924899249816,6.518342670072438,-0.04013919064360291,35.57512287896071,32.588027698545076,-0.08396584294533015
test_vaoi_vs_transmissions_C03_q0p4_th0p6_cw1_cb0p08_ab0p85,,2.078255481127061,2.0626057841573626,0.007530208442520839,9.948842105263159,9.917263157894737,0.003174132932687275,13.0,12.6,0.030769230769230795,6.813334183944711,6.863258266879315,-0.007327408517880656,74.64299187696139,74.25584844200334,0.005186601249802533,6.925052631578947,7.916421052631579,0.14315680671247033,6.719920506364568,6.333682947580671,-0.05747650711315465,35.05072378128719,31.28557309466448,-0.10742005529234869
test_vaoi_vs_transmissions_C04_q0p45_th0p6_cw0p75_cb0p08_ab0p85,,2.0498978628389146,2.0436417224880388,0.003051927837132181,9.738315789473685,9.753263157894738,-0.001534902825518342,12.8,12.2,0.04687500000000011,6.775465816055286,6.782092503987245,-0.0009780416744567522,73.57524093651301,73.66818860245766,-0.0012633008708031618,7.3418947368421055,8.186526315789475,0.11504272523943357,6.543252587246409,6.209452218366936,-0.05101444036106602,33.59679197329782,30.47569650463787,-0.09289861577083146
test_vaoi_vs_transmissions_C05_q0p45_th0p6_cw1_cb0p08_ab0p8,,1.9697747793726748,2.004748623072833,-0.017755250024724473,9.427157894736842,9.669894736842107,-0.025748676835123746,12.4,12.4,0.0,6.532158213716107,6.7018437001594915,-0.025976940682037073,70.42818022601064,72.73311992349582,-0.03272752029213894,7.506105263157894,8.630105263157896,0.14974476917035975,6.479199281885594,6.032225079897769,-0.06898602474498143,33.47660262411573,29.287461884797885,-0.1251363761835285
test_vaoi_vs_transmissions_C06_q0p5_th0p7_cw1p25_cb0p12_ab0p8,,2.5036408080808066,2.386974354066985,0.04659871880873101,11.358736842105262,11.098736842105263,0.022889869147792546,14.8,14.6,0.013513513513513585,7.869177246145671,7.619335247208932,0.0317494435722758,88.40396039125247,85.27420976845627,0.03540283273446969,4.971368421052632,5.7985263157894735,0.16638434826797652,7.59175953935245,7.305376633165059,-0.03772286315219869,42.23855869354678,38.07325190137015,-0.09861384765510492
test_vaoi_vs_transmissions_C07_q0p55_th0p7_cw1p25_cb0p12_ab0p8,,2.4023317384370015,2.2951335034556073,0.04462257783395863,10.945473684210526,10.666105263157894,0.025523648323748434,13.8,13.4,0.028985507246376836,7.596580116959063,7.373564274322166,0.02935740019894259,85.00083549085096,81.9339293962958,0.03608089352116157,5.249894736842106,6.150736842105263,0.17159241288045862,7.472769184119525,7.143727619649563,-0.04403207918815595,41.38483418908491,36.9510136568507,-0.10713636091850327
