slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,3.34,10.0,8.0,9.0,8.755555555555556,75.66828282828283,7,48,7,264,612,0.0,0.0,0.0,4.7904,10.0,4.898,9.0,3.34,10.0,0.0
110,3.3083838383838384,11.0,8.0,10.0,9.16161616161616,76.85212121212122,9,52,9,262,598,0.0,0.0,0.0,4.496,11.0,5.4296,10.0,3.3083838383838384,11.0,0.0
120,3.434141414141414,12.0,9.0,11.0,9.787878787878787,80.1790909090909,6,48,6,152,260,0.0,0.0,0.0,4.9096,12.0,5.7584,11.0,3.434141414141414,12.0,0.0
130,3.6775757575757577,13.0,9.0,12.0,10.468686868686868,83.82828282828282,13,49,12,55,93,0.0,0.0,0.0,5.044,13.0,6.1864,12.0,3.6775757575757577,13.0,0.0
140,3.9337373737373738,14.0,10.0,11.0,10.751515151515152,88.14272727272727,14,37,12,80,143,0.0,0.0,0.0,5.1052,14.0,6.756,13.0,3.9337373737373738,14.0,0.0
150,3.9296969696969697,14.0,10.0,11.0,10.686868686868687,90.55979797979798,13,55,12,242,705,0.0,0.0,0.0,4.9848,14.0,6.9544,13.0,3.9296969696969697,14.0,0.0
160,4.008787878787879,14.0,10.0,12.0,11.02020202020202,94.91252525252526,7,35,7,190,414,0.0,0.0,0.0,4.9828,14.0,7.1216,13.0,4.008787878787879,14.0,0.0
170,3.8167676767676766,13.0,10.0,12.0,10.965656565656566,93.47585858585859,10,54,10,346,708,0.0,0.0,0.0,4.7172,10.0,6.8152,13.0,3.8167676767676766,13.0,0.0
180,3.538181818181818,14.0,9.0,11.0,10.628282828282828,91.20858585858586,8,42,8,328,847,0.0,0.0,0.0,4.8436,12.0,6.172,14.0,3.538181818181818,14.0,0.0
190,3.674141414141414,13.0,10.0,12.0,11.311111111111112,94.15555555555555,8,42,8,182,365,0.0,0.0,0.0,5.0856,13.0,6.5416,13.0,3.674141414141414,13.0,0.0
200,3.889090909090909,14.0,10.0,12.0,11.527272727272727,97.35959595959596,10,34,9,451,991,0.0,0.0,0.0,4.9624,13.0,7.1216,14.0,3.889090909090909,14.0,0.0
