slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0
50,7.187676767676768,20.0,14.0,17.0,16.169696969696968,37.39585858585858,6,49,6,309,1243,9.6744,20.0,9.1888,18.0
51,7.3978787878787875,20.0,15.0,18.0,16.634343434343435,38.148080808080806,8,38,7,147,493,9.8944,20.0,9.4888,18.0
52,7.435959595959596,20.0,15.0,18.0,16.711111111111112,38.55373737373738,8,56,8,287,1207,10.0744,20.0,9.5836,18.0
53,7.532828282828283,20.0,15.0,18.0,16.87070707070707,39.19858585858586,11,68,11,180,724,10.2744,20.0,9.6784,18.0
54,7.6048484848484845,20.0,15.0,18.0,16.925252525252525,39.487272727272725,11,66,11,347,1465,10.5336,20.0,9.8584,18.0
55,7.728080808080808,20.0,16.0,18.0,17.086868686868687,40.30404040404041,7,52,7,109,364,10.6736,20.0,10.0384,18.0
56,7.7134343434343435,20.0,16.0,19.0,17.35959595959596,40.00121212121212,10,50,9,644,2917,10.542,20.0,10.104,19.0
57,7.6755555555555555,20.0,16.0,19.0,17.44040404040404,40.04767676767677,8,57,8,470,2157,10.682,20.0,10.098,19.0
58,7.833434343434344,20.0,16.0,19.0,17.515151515151516,40.82454545454546,5,32,5,130,516,10.962,20.0,10.1476,19.0
59,7.862222222222222,20.0,17.0,19.0,17.737373737373737,41.04585858585859,5,48,5,451,1794,10.816,20.0,10.2372,19.0
60,7.835757575757576,20.0,17.0,20.0,18.01212121212121,40.80343434343435,11,47,10,536,2638,10.8784,20.0,10.242,20.0
61,7.964747474747475,20.0,17.0,20.0,18.12929292929293,41.267878787878786,17,58,16,286,1198,11.0032,20.0,10.382,20.0
62,7.995555555555556,20.0,17.0,20.0,18.29090909090909,41.61585858585858,9,50,9,352,1378,11.1644,20.0,10.3664,20.0
63,8.086666666666666,21.0,17.0,20.0,18.664646464646463,41.86767676767677,4,40,4,350,1573,11.3068,21.0,10.3112,20.0
64,8.233838383838384,21.0,17.0,20.0,19.02828282828283,42.12353535353535,6,51,6,312,1513,11.6868,21.0,10.5312,20.0
65,8.435151515151516,21.0,18.0,21.0,19.371717171717172,42.94323232323232,4,25,4,91,383,11.9668,21.0,10.7312,21.0
66,8.52989898989899,21.0,18.0,21.0,19.64040404040404,43.67454545454545,8,45,8,124,547,12.1268,21.0,10.8712,21.0
67,8.494444444444444,21.0,18.0,21.0,19.765656565656567,43.98737373737374,12,38,10,272,1440,12.2268,21.0,10.9912,21.0
68,8.594949494949494,22.0,18.0,21.0,19.913131313131313,44.31474747474748,12,68,12,335,1480,12.368,22.0,11.2912,21.0
