node_i,node_j,is_inter_cluster
0,2,False
0,3,False
0,4,False
0,5,False
0,9,False
0,13,False
0,18,False
0,19,False
0,23,False
0,24,False
1,3,False
1,6,False
1,10,False
1,16,False
1,22,False
2,5,False
2,11,False
2,18,False
2,23,False
2,24,False
3,5,False
3,9,False
3,16,False
3,23,False
3,24,False
4,5,False
4,9,False
4,11,False
4,13,False
4,18,False
4,19,False
4,21,False
5,9,False
5,18,False
5,23,False
5,24,False
6,7,False
6,9,False
6,10,False
6,12,False
6,13,False
6,16,False
6,17,False
6,21,False
6,22,False
7,8,False
7,10,False
7,12,False
7,14,False
7,15,False
7,17,False
7,20,False
7,21,False
7,22,False
7,27,True
8,10,False
8,12,False
8,14,False
8,15,False
8,17,False
8,22,False
8,27,True
8,32,True
8,43,True
9,13,False
9,18,False
9,19,False
9,21,False
9,23,False
10,12,False
10,13,False
10,14,False
10,15,False
10,17,False
10,21,False
10,22,False
11,18,False
12,14,False
12,15,False
12,17,False
12,20,False
12,21,False
12,22,False
12,27,True
13,17,False
13,18,False
13,19,False
13,21,False
14,15,False
14,17,False
14,20,False
14,21,False
14,27,True
14,40,True
15,17,False
15,20,False
15,22,False
15,27,True
15,32,True
15,43,True
17,19,False
17,21,False
17,22,False
18,19,False
18,21,False
18,23,False
19,21,False
20,27,True
20,40,True
20,49,True
21,22,False
23,24,False
25,27,False
25,33,False
25,36,False
25,40,False
25,44,False
25,48,False
25,49,False
26,31,False
26,32,False
26,38,False
26,42,False
26,43,False
26,45,False
27,40,False
27,49,False
28,34,False
28,35,False
28,36,False
28,37,False
28,39,False
28,41,False
28,44,False
28,46,False
28,47,False
29,30,False
29,38,False
29,42,False
29,47,False
30,35,False
30,38,False
30,42,False
30,47,False
31,38,False
31,42,False
32,43,False
32,45,False
33,40,False
33,48,False
33,49,False
34,36,False
34,37,False
34,39,False
34,41,False
34,44,False
34,46,False
35,38,False
35,39,False
35,41,False
35,42,False
35,45,False
35,47,False
36,37,False
36,39,False
36,41,False
36,44,False
36,46,False
36,48,False
37,41,False
37,46,False
38,42,False
39,41,False
39,44,False
39,45,False
39,46,False
39,47,False
40,48,False
40,49,False
41,44,False
41,46,False
41,47,False
43,45,False
44,45,False
44,46,False
44,48,False
46,48,False
48,49,False
