node_i,node_j,is_inter_cluster
0,1,False
0,12,False
0,24,False
0,30,False
0,31,False
0,35,False
0,42,False
0,44,False
0,46,False
0,48,False
0,60,False
0,61,False
0,63,False
0,70,False
1,5,False
1,12,False
1,17,False
1,24,False
1,26,False
1,30,False
1,31,False
1,35,False
1,41,False
1,42,False
1,44,False
1,46,False
1,48,False
1,54,False
1,56,False
1,60,False
1,61,False
1,63,False
1,70,False
2,7,False
2,15,False
2,19,False
2,27,False
2,28,False
2,34,False
2,38,False
2,39,False
2,40,False
2,43,False
2,47,False
2,53,False
2,55,False
2,57,False
2,58,False
2,59,False
2,62,False
2,68,False
2,71,False
3,4,False
3,6,False
3,9,False
3,10,False
3,16,False
3,17,False
3,18,False
3,22,False
3,23,False
3,25,False
3,32,False
3,41,False
3,61,False
3,69,False
3,73,False
3,74,False
4,6,False
4,10,False
4,14,False
4,16,False
4,17,False
4,18,False
4,21,False
4,22,False
4,23,False
4,25,False
4,32,False
4,41,False
4,73,False
4,74,False
5,8,False
5,11,False
5,13,False
5,24,False
5,26,False
5,30,False
5,31,False
5,33,False
5,36,False
5,46,False
5,50,False
5,51,False
5,52,False
5,54,False
5,56,False
5,60,False
5,65,False
6,9,False
6,10,False
6,16,False
6,17,False
6,18,False
6,22,False
6,23,False
6,25,False
6,28,False
6,29,False
6,32,False
6,41,False
6,43,False
6,49,False
6,62,False
6,69,False
6,73,False
7,13,False
7,15,False
7,27,False
7,34,False
7,38,False
7,39,False
7,40,False
7,47,False
7,53,False
7,55,False
7,57,False
7,58,False
7,59,False
7,68,False
7,71,False
8,11,False
8,13,False
8,26,False
8,36,False
8,45,False
8,50,False
8,51,False
8,54,False
8,64,False
8,65,False
8,66,False
9,10,False
9,16,False
9,17,False
9,18,False
9,22,False
9,23,False
9,25,False
9,28,False
9,29,False
9,38,False
9,41,False
9,43,False
9,48,False
9,53,False
9,55,False
9,57,False
9,62,False
9,69,False
9,73,False
10,16,False
10,17,False
10,22,False
10,23,False
10,25,False
10,32,False
10,41,False
10,43,False
10,48,False
10,61,False
10,69,False
10,73,False
10,74,False
11,13,False
11,26,False
11,33,False
11,36,False
11,45,False
11,50,False
11,51,False
11,54,False
11,56,False
11,64,False
11,65,False
11,66,False
12,30,False
12,31,False
12,35,False
12,37,False
12,41,False
12,42,False
12,44,False
12,46,False
12,61,False
12,63,False
12,70,False
12,72,False
13,26,False
13,27,False
13,36,False
13,38,False
13,39,False
13,45,False
13,47,False
13,51,False
13,53,False
13,54,False
13,58,False
13,64,False
13,65,False
13,66,False
14,20,False
14,21,False
14,32,False
14,37,False
14,73,False
14,74,False
15,19,False
15,27,False
15,34,False
15,39,False
15,40,False
15,47,False
15,57,False
15,58,False
15,59,False
15,68,False
15,71,False
16,17,False
16,18,False
16,22,False
16,23,False
16,25,False
16,28,False
16,29,False
16,43,False
16,49,False
16,62,False
16,69,False
16,73,False
17,22,False
17,25,False
17,35,False
17,41,False
17,42,False
17,43,False
17,48,False
17,61,False
17,63,False
17,69,False
17,70,False
17,73,False
18,23,False
18,25,False
18,28,False
18,29,False
18,32,False
18,49,False
18,62,False
19,27,False
19,28,False
19,34,False
19,40,False
19,47,False
19,57,False
19,58,False
19,59,False
19,62,False
19,67,False
19,68,False
19,71,False
20,21,False
20,37,False
20,61,False
20,63,False
20,74,False
21,25,False
21,32,False
21,73,False
21,74,False
22,23,False
22,25,False
22,32,False
22,41,False
22,48,False
22,61,False
22,69,False
22,73,False
22,74,False
23,25,False
23,32,False
23,73,False
24,26,False
24,30,False
24,31,False
24,33,False
24,42,False
24,44,False
24,46,False
24,50,False
24,51,False
24,52,False
24,54,False
24,56,False
24,60,False
24,65,False
24,70,False
25,32,False
25,73,False
25,74,False
26,30,False
26,31,False
26,33,False
26,36,False
26,42,False
26,46,False
26,50,False
26,51,False
26,52,False
26,54,False
26,56,False
26,60,False
26,65,False
27,34,False
27,36,False
27,38,False
27,39,False
27,40,False
27,43,False
27,47,False
27,53,False
27,55,False
27,57,False
27,58,False
27,59,False
27,68,False
27,71,False
28,29,False
28,43,False
28,49,False
28,55,False
28,57,False
28,62,False
28,67,False
28,69,False
29,43,False
29,49,False
29,55,False
29,62,False
29,67,False
29,69,False
30,31,False
30,35,False
30,41,False
30,42,False
30,44,False
30,46,False
30,48,False
30,54,False
30,56,False
30,60,False
30,61,False
30,63,False
30,65,False
30,70,False
31,35,False
31,42,False
31,44,False
31,46,False
31,56,False
31,60,False
31,63,False
31,70,False
32,73,False
32,74,False
33,44,False
33,50,False
33,51,False
33,52,False
33,54,False
33,56,False
33,60,False
33,65,False
34,39,False
34,40,False
34,47,False
34,57,False
34,58,False
34,59,False
34,68,False
34,71,False
35,37,False
35,41,False
35,42,False
35,46,False
35,48,False
35,61,False
35,63,False
35,70,False
35,72,False
36,38,False
36,39,False
36,42,False
36,45,False
36,51,False
36,53,False
36,54,False
36,56,False
36,64,False
36,65,False
36,66,False
37,61,False
37,63,False
37,72,False
38,39,False
38,42,False
38,43,False
38,47,False
38,48,False
38,53,False
38,54,False
38,55,False
38,57,False
38,58,False
38,59,False
38,65,False
38,69,False
39,40,False
39,45,False
39,47,False
39,53,False
39,54,False
39,57,False
39,58,False
39,59,False
39,66,False
39,71,False
40,47,False
40,55,False
40,57,False
40,58,False
40,59,False
40,68,False
40,71,False
41,42,False
41,46,False
41,48,False
41,61,False
41,63,False
41,69,False
41,70,False
41,73,False
41,74,False
42,43,False
42,46,False
42,48,False
42,53,False
42,54,False
42,61,False
42,69,False
42,70,False
43,47,False
43,48,False
43,53,False
43,55,False
43,57,False
43,58,False
43,59,False
43,62,False
43,69,False
44,46,False
44,52,False
44,56,False
44,60,False
44,70,False
45,51,False
45,54,False
45,64,False
45,65,False
45,66,False
46,48,False
46,54,False
46,56,False
46,60,False
46,61,False
46,63,False
46,70,False
47,53,False
47,55,False
47,57,False
47,58,False
47,59,False
47,68,False
47,71,False
48,53,False
48,55,False
48,61,False
48,69,False
48,70,False
49,62,False
49,67,False
50,51,False
50,52,False
50,56,False
50,60,False
50,65,False
50,121,True
50,146,True
51,54,False
51,56,False
51,64,False
51,65,False
51,66,False
52,56,False
52,60,False
52,146,True
53,54,False
53,55,False
53,57,False
53,58,False
53,59,False
53,65,False
53,69,False
54,56,False
54,64,False
54,65,False
54,66,False
55,57,False
55,58,False
55,59,False
55,62,False
55,69,False
55,71,False
56,60,False
56,65,False
57,58,False
57,59,False
57,62,False
57,68,False
57,69,False
57,71,False
58,59,False
58,68,False
58,71,False
59,68,False
59,71,False
61,63,False
61,70,False
61,73,False
61,74,False
62,67,False
62,69,False
63,70,False
63,72,False
64,65,False
64,66,False
65,66,False
68,71,False
69,73,False
73,74,False
75,89,False
75,90,False
75,95,False
75,99,False
75,107,False
75,121,False
75,131,False
75,133,False
75,140,False
75,142,False
75,146,False
75,148,False
76,77,False
76,81,False
76,83,False
76,86,False
76,111,False
76,112,False
76,115,False
76,122,False
76,130,False
76,136,False
76,147,False
77,80,False
77,85,False
77,111,False
77,113,False
77,114,False
77,115,False
77,122,False
77,127,False
77,130,False
77,132,False
77,143,False
77,147,False
78,82,False
78,88,False
78,93,False
78,94,False
78,98,False
78,101,False
78,102,False
78,109,False
78,117,False
78,120,False
78,121,False
78,123,False
78,129,False
78,131,False
78,133,False
78,134,False
78,137,False
78,139,False
78,142,False
78,144,False
78,145,False
78,148,False
79,80,False
79,87,False
79,91,False
79,93,False
79,101,False
79,105,False
79,106,False
79,109,False
79,113,False
79,118,False
79,127,False
79,132,False
79,135,False
79,138,False
79,143,False
79,145,False
79,149,False
80,85,False
80,87,False
80,91,False
80,106,False
80,111,False
80,113,False
80,114,False
80,115,False
80,118,False
80,122,False
80,127,False
80,130,False
80,132,False
80,138,False
80,143,False
80,149,False
81,83,False
81,86,False
81,111,False
81,112,False
81,115,False
81,122,False
81,130,False
81,136,False
81,147,False
82,88,False
82,93,False
82,94,False
82,96,False
82,98,False
82,100,False
82,102,False
82,109,False
82,117,False
82,120,False
82,123,False
82,134,False
82,135,False
82,139,False
83,86,False
83,104,False
83,108,False
83,112,False
83,115,False
83,116,False
83,122,False
83,130,False
83,136,False
83,147,False
84,86,False
84,92,False
84,97,False
84,103,False
84,104,False
84,108,False
84,116,False
84,119,False
84,126,False
84,136,False
84,141,False
85,111,False
85,113,False
85,114,False
85,115,False
85,122,False
85,127,False
85,130,False
85,132,False
86,92,False
86,103,False
86,104,False
86,108,False
86,112,False
86,115,False
86,116,False
86,128,False
86,130,False
86,136,False
86,141,False
86,147,False
87,91,False
87,106,False
87,118,False
87,127,False
87,135,False
87,138,False
87,149,False
88,94,False
88,96,False
88,98,False
88,102,False
88,109,False
88,117,False
88,120,False
88,121,False
88,123,False
88,129,False
88,134,False
88,139,False
88,142,False
88,145,False
88,148,False
89,90,False
89,95,False
89,99,False
89,107,False
89,110,False
89,121,False
89,124,False
89,125,False
89,131,False
89,133,False
89,137,False
89,140,False
89,142,False
89,146,False
89,148,False
90,95,False
90,99,False
90,107,False
90,110,False
90,119,False
90,121,False
90,124,False
90,125,False
90,131,False
90,133,False
90,137,False
90,140,False
90,142,False
90,146,False
90,148,False
91,93,False
91,100,False
91,106,False
91,109,False
91,118,False
91,127,False
91,134,False
91,135,False
91,138,False
91,145,False
91,149,False
92,97,False
92,103,False
92,108,False
92,116,False
92,119,False
92,126,False
92,141,False
93,98,False
93,101,False
93,105,False
93,106,False
93,109,False
93,117,False
93,118,False
93,120,False
93,123,False
93,129,False
93,134,False
93,135,False
93,139,False
93,143,False
93,144,False
93,145,False
94,96,False
94,100,False
94,102,False
94,117,False
94,123,False
94,134,False
94,135,False
94,139,False
95,97,False
95,99,False
95,107,False
95,110,False
95,119,False
95,124,False
95,125,False
95,126,False
95,131,False
95,133,False
95,140,False
95,148,False
96,100,False
96,102,False
96,117,False
96,123,False
96,134,False
96,135,False
96,139,False
97,103,False
97,107,False
97,110,False
97,116,False
97,119,False
97,124,False
97,125,False
97,126,False
97,140,False
97,141,False
98,101,False
98,102,False
98,105,False
98,106,False
98,109,False
98,117,False
98,120,False
98,121,False
98,123,False
98,129,False
98,133,False
98,134,False
98,135,False
98,137,False
98,139,False
98,142,False
98,144,False
98,145,False
98,148,False
99,107,False
99,110,False
99,119,False
99,121,False
99,124,False
99,125,False
99,131,False
99,133,False
99,137,False
