slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,3.2866666666666666,10.0,8.0,9.0,8.755555555555556,74.84787878787878,6,46,6,249,585,0.0,0.0,0.0,4.8,10.0,4.7692,9.0,3.2866666666666666,10.0,0.0
110,3.2005050505050505,11.0,8.0,10.0,9.072727272727272,75.42737373737374,9,52,9,273,606,0.0,0.0,0.0,4.528,11.0,5.0248,10.0,3.2005050505050505,11.0,0.0
120,3.3732323232323234,12.0,9.0,11.0,9.787878787878787,79.68686868686869,6,48,6,124,218,0.0,0.0,0.0,4.9448,12.0,5.3168,11.0,3.3732323232323234,12.0,0.0
130,3.5736363636363637,13.0,9.0,12.0,10.274747474747475,82.66939393939394,13,49,12,55,93,0.0,0.0,0.0,5.092,13.0,5.5976,12.0,3.5736363636363637,13.0,0.0
140,3.8168686868686867,14.0,9.0,11.0,10.387878787878789,86.69767676767677,14,37,12,110,205,0.0,0.0,0.0,5.1676,14.0,6.1304,13.0,3.8168686868686867,14.0,0.0
150,3.791717171717172,14.0,9.0,11.0,10.05858585858586,88.69585858585859,13,55,12,242,693,0.0,0.0,0.0,5.0796,14.0,6.292,13.0,3.791717171717172,14.0,0.0
160,3.908181818181818,14.0,9.0,12.0,10.444444444444445,93.64848484848486,7,35,7,169,345,0.0,0.0,0.0,5.1596,14.0,6.5696,13.0,3.908181818181818,14.0,0.0
170,3.84010101010101,13.0,9.0,12.0,10.527272727272727,94.28666666666666,10,54,10,326,628,0.0,0.0,0.0,5.076,10.0,6.5344,13.0,3.84010101010101,13.0,0.0
180,3.667373737373737,14.0,9.0,11.0,10.466666666666667,93.5990909090909,8,42,8,262,762,0.0,0.0,0.0,5.1832,12.0,6.2176,14.0,3.667373737373737,14.0,0.0
190,3.7147474747474747,13.0,10.0,12.0,10.882828282828283,94.86424242424242,8,42,8,198,418,0.0,0.0,0.0,5.3864,13.0,6.3992,13.0,3.7147474747474747,13.0,0.0
