slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.052323232323232,17.0,13.0,17.0,15.416161616161617,66.37939393939394,6,40,6,377,1498,0.0,0.0,0.0,8.9796,17.0,8.7012,17.0,6.052323232323232,17.0,0.0
110,6.425454545454546,19.0,14.0,17.0,16.026262626262625,70.28787878787878,9,42,9,446,1443,0.0,0.0,0.0,9.4688,19.0,9.7752,17.0,6.425454545454546,19.0,0.0
120,6.545454545454546,20.0,15.0,19.0,16.876767676767678,72.45838383838384,6,42,6,65,129,0.0,0.0,0.0,10.3992,20.0,9.814,19.0,6.545454545454546,20.0,0.0
130,6.868787878787879,20.0,16.0,19.0,17.434343434343436,74.92535353535354,12,47,11,78,156,0.0,0.0,0.0,10.8728,20.0,10.1336,19.0,6.868787878787879,20.0,0.0
140,6.6024242424242425,22.0,16.0,18.0,17.717171717171716,72.42888888888889,14,43,11,242,867,0.0,0.0,0.0,9.6836,22.0,10.474,21.0,6.6024242424242425,22.0,0.0
150,6.561313131313131,23.0,16.0,18.0,17.785858585858588,73.76626262626263,12,46,12,404,1711,0.0,0.0,0.0,9.5168,23.0,10.7428,22.0,6.561313131313131,23.0,0.0
160,6.668383838383838,24.0,16.0,20.0,18.294949494949496,76.14090909090909,7,32,7,150,349,0.0,0.0,0.0,9.6504,20.0,11.0808,24.0,6.668383838383838,24.0,0.0
170,6.644646464646464,26.0,16.0,19.01000000000022,18.050505050505052,78.10454545454546,10,41,9,342,1118,0.0,0.0,0.0,9.7224,20.0,11.1456,26.0,6.644646464646464,26.0,0.0
180,6.306060606060606,20.0,16.0,18.0,17.472727272727273,75.81878787878787,8,35,8,217,695,0.0,0.0,0.0,9.5568,20.0,10.182,20.0,6.306060606060606,20.0,0.0
190,6.321414141414142,21.0,16.0,19.0,18.2989898989899,75.4668686868687,8,35,8,354,1003,0.0,0.0,0.0,9.2784,20.0,10.1608,21.0,6.321414141414142,21.0,0.0
200,6.156161616161616,21.0,16.0,20.0,18.654545454545456,73.30575757575758,10,35,9,634,2692,0.0,0.0,0.0,9.4648,21.0,8.77,21.0,6.156161616161616,21.0,0.0
210,5.34050505050505,22.0,13.0,20.0,16.44848484848485,64.27979797979798,10,50,10,426,1618,0.0,0.0,0.0,7.4488,22.0,7.792,21.0,5.34050505050505,22.0,0.0
220,5.276464646464646,20.0,13.0,17.030000000000655,15.858585858585858,62.35272727272727,9,48,9,340,896,0.0,0.0,0.0,7.2208,20.0,7.6932,16.0,5.276464646464646,20.0,0.0
230,5.023535353535354,21.0,13.0,18.030000000000655,16.14949494949495,59.20161616161616,16,43,11,568,1724,0.0,0.0,0.0,7.1608,21.0,7.22,16.0,5.023535353535354,21.0,0.0
240,4.983636363636363,23.0,12.0,19.040000000000873,16.256565656565655,58.42505050505051,11,35,10,336,1170,0.0,0.0,0.0,7.67,23.0,6.3996,18.0,4.983636363636363,23.0,0.0
250,5.175656565656566,23.0,12.0,20.030000000000655,16.02020202020202,59.835151515151516,15,37,13,355,1035,0.0,0.0,0.0,7.8856,23.0,6.9472,18.0,5.175656565656566,23.0,0.0
260,5.141010101010101,24.0,12.0,20.040000000000873,16.57777777777778,59.97585858585859,6,33,6,227,656,0.0,0.0,0.0,7.3868,24.0,7.0976,18.0,5.141010101010101,24.0,0.0
270,5.275959595959596,25.0,12.0,22.030000000000655,17.402020202020203,62.66414141414141,9,43,8,203,587,0.0,0.0,0.0,8.1328,25.0,6.656,18.0,5.275959595959596,25.0,0.0
280,5.682727272727273,26.0,13.0,23.030000000000655,18.13939393939394,66.15020202020202,11,36,10,182,485,0.0,0.0,0.0,8.7364,26.0,6.902,20.0,5.682727272727273,26.0,0.0
290,5.902828282828283,26.0,14.0,25.01000000000022,18.406060606060606,67.8931313131313,8,37,7,131,375,0.0,0.0,0.0,9.432,26.0,7.0648,17.0,5.902828282828283,26.0,0.0
300,6.116868686868687,26.0,14.0,26.0,18.6,71.05858585858586,13,43,12,509,2029,0.0,0.0,0.0,9.8392,26.0,7.2344,19.0,6.116868686868687,26.0,0.0
310,5.816161616161616,28.0,14.0,27.0,18.424242424242426,68.87919191919192,8,36,8,427,1337,0.0,0.0,0.0,9.2788,28.0,6.698,19.0,5.816161616161616,28.0,0.0
320,5.927171717171717,29.0,14.0,28.0,18.56767676767677,70.03575757575757,5,30,5,205,1012,0.0,0.0,0.0,9.204,29.0,6.994,20.0,5.927171717171717,29.0,0.0
330,5.64040404040404,28.0,14.0,18.100000000002183,17.474747474747474,68.30111111111111,10,39,8,207,756,0.0,0.0,0.0,9.0656,28.0,6.9736,18.0,5.64040404040404,28.0,0.0
340,5.998585858585859,32.0,15.0,19.130000000002838,19.292929292929294,71.8510101010101,4,27,4,241,956,0.0,0.0,0.0,9.5904,32.0,7.5932,19.0,5.998585858585859,32.0,0.0
350,6.430909090909091,33.0,16.0,20.130000000002838,20.317171717171718,75.49434343434343,13,41,13,179,555,0.0,0.0,0.0,10.1664,33.0,8.3316,20.0,6.430909090909091,33.0,0.0
360,6.437979797979798,34.0,16.0,22.12000000000262,22.042424242424243,75.04535353535354,12,54,12,384,1152,0.0,0.0,0.0,10.3456,34.0,8.7296,22.0,6.437979797979798,34.0,0.0
370,6.351313131313131,35.0,15.0,24.1100000000024,21.74949494949495,75.42959595959596,12,47,12,403,1440,0.0,0.0,0.0,9.3552,35.0,9.6204,21.0,6.351313131313131,35.0,0.0
380,6.634848484848485,35.0,15.0,27.080000000001746,22.54949494949495,79.28585858585859,19,48,17,293,754,0.0,0.0,0.0,9.5644,35.0,10.5144,23.0,6.634848484848485,35.0,0.0
390,6.810505050505051,35.0,16.0,28.070000000001528,22.82020202020202,82.15535353535354,12,42,11,282,857,0.0,0.0,0.0,9.342,35.0,11.2856,23.0,6.810505050505051,35.0,0.0
400,7.011111111111111,35.0,16.0,28.070000000001528,23.026262626262625,83.17848484848484,7,35,7,262,1156,0.0,0.0,0.0,10.3836,35.0,10.9904,23.0,7.011111111111111,35.0,0.0
410,6.806161616161616,39.0,17.0,30.090000000001965,24.006060606060608,79.44959595959595,10,50,9,465,2124,0.0,0.0,0.0,10.3468,39.0,10.3912,26.0,6.806161616161616,39.0,0.0
420,6.517575757575758,39.0,16.0,27.12000000000262,23.822222222222223,77.96040404040404,3,22,3,40,170,0.0,0.0,0.0,9.504,39.0,10.1948,27.0,6.517575757575758,39.0,0.0
430,6.362828282828283,41.0,16.0,28.130000000002838,23.892929292929292,76.94090909090909,8,45,8,420,2590,0.0,0.0,0.0,9.82,41.0,8.9236,28.0,6.362828282828283,41.0,0.0
440,6.328787878787879,42.0,14.0,30.12000000000262,22.729292929292928,75.43858585858585,11,28,11,233,753,0.0,0.0,0.0,10.86,42.0,7.5748,30.0,6.328787878787879,42.0,0.0
450,6.6192929292929295,42.0,15.0,32.10000000000218,23.151515151515152,75.96131313131313,13,38,12,240,697,0.0,0.0,0.0,11.524,42.0,7.8352,32.0,6.6192929292929295,42.0,0.0
460,6.880909090909091,44.0,16.0,32.12000000000262,24.181818181818183,76.80464646464647,17,46,15,316,1025,0.0,0.0,0.0,12.3704,44.0,7.9512,20.0,6.880909090909091,44.0,0.0
470,6.673232323232323,47.0,16.0,32.150000000003274,24.583838383838383,73.10454545454546,7,44,7,530,2281,0.0,0.0,0.0,11.5504,47.0,8.3472,18.0,6.673232323232323,47.0,0.0
480,6.563838383838384,48.0,16.0,33.150000000003274,24.11919191919192,71.62353535353536,12,43,11,570,2117,0.0,0.0,0.0,10.682,48.0,8.5952,19.0,6.563838383838384,48.0,0.0
490,6.203939393939394,50.0,14.0,33.17000000000371,23.33131313131313,67.82414141414141,12,39,11,644,2359,0.0,0.0,0.0,9.8548,50.0,8.1768,21.0,6.203939393939394,50.0,0.0
500,6.0248484848484845,52.0,13.0,21.310000000006767,22.476767676767675,66.00404040404041,9,46,8,350,1092,0.0,0.0,0.0,9.2224,52.0,8.092,16.0,6.0248484848484845,52.0,0.0
510,6.3103030303030305,54.0,14.0,19.35000000000764,23.44848484848485,70.1749494949495,9,51,9,156,341,0.0,0.0,0.0,9.754,54.0,8.4616,17.0,6.3103030303030305,54.0,0.0
520,6.467272727272727,54.0,15.0,19.35000000000764,23.7010101010101,72.93080808080808,15,44,13,307,945,0.0,0.0,0.0,10.5144,54.0,8.9992,18.0,6.467272727272727,54.0,0.0
530,6.431616161616161,55.0,15.0,21.34000000000742,24.57171717171717,72.5459595959596,9,43,9,203,711,0.0,0.0,0.0,10.786,55.0,8.1924,18.0,6.431616161616161,55.0,0.0
540,6.393030303030303,57.0,15.0,22.35000000000764,25.014141414141413,73.80606060606061,7,21,7,70,163,0.0,0.0,0.0,11.3452,57.0,6.9456,19.0,6.393030303030303,57.0,0.0
550,6.508989898989899,58.0,15.0,22.360000000007858,25.23838383838384,74.89848484848486,14,45,13,95,197,0.0,0.0,0.0,11.2676,58.0,7.5656,14.0,6.508989898989899,58.0,0.0
560,6.613131313131313,58.0,14.0,23.35000000000764,24.32929292929293,77.62454545454545,14,59,14,166,388,0.0,0.0,0.0,10.6356,58.0,8.4332,15.0,6.613131313131313,58.0,0.0
570,6.843333333333334,60.0,15.0,25.35000000000764,25.696969696969695,80.00323232323233,13,52,13,350,1080,0.0,0.0,0.0,10.7092,60.0,8.8796,17.0,6.843333333333334,60.0,0.0
580,6.794545454545455,62.0,15.0,27.35000000000764,26.385858585858585,80.52717171717171,11,38,11,201,667,0.0,0.0,0.0,10.7436,62.0,8.7612,17.0,6.794545454545455,62.0,0.0
590,6.6307070707070705,63.0,15.0,22.41000000000895,26.77777777777778,79.1220202020202,15,46,14,416,1547,0.0,0.0,0.0,10.3292,63.0,8.752,19.0,6.6307070707070705,63.0,0.0
