node_i,node_j,is_inter_cluster
0,2,False
0,10,False
0,11,False
0,12,False
0,13,False
0,19,False
0,23,False
0,27,False
0,31,False
0,33,False
0,38,False
0,39,False
0,40,False
0,44,False
0,45,False
0,49,False
1,4,False
1,6,False
1,9,False
1,18,False
1,26,False
1,41,False
1,43,False
1,47,False
2,10,False
2,13,False
2,14,False
2,15,False
2,17,False
2,20,False
2,22,False
2,23,False
2,27,False
2,31,False
2,33,False
2,35,False
2,38,False
2,39,False
2,49,False
3,15,False
3,17,False
3,20,False
3,22,False
3,23,False
3,28,False
3,29,False
3,33,False
3,45,False
3,46,False
4,6,False
4,8,False
4,9,False
4,14,False
4,18,False
4,24,False
4,26,False
4,32,False
4,41,False
4,43,False
4,48,False
5,16,False
5,25,False
5,47,False
6,9,False
6,10,False
6,14,False
6,15,False
6,18,False
6,24,False
6,26,False
6,32,False
6,35,False
6,41,False
6,43,False
6,48,False
7,17,False
7,20,False
7,29,False
7,34,False
7,35,False
7,42,False
8,9,False
8,24,False
8,26,False
8,32,False
8,41,False
8,48,False
9,24,False
9,26,False
9,32,False
9,41,False
9,43,False
9,48,False
10,13,False
10,14,False
10,15,False
10,17,False
10,18,False
10,20,False
10,22,False
10,23,False
10,27,False
10,33,False
10,35,False
10,38,False
10,39,False
10,49,False
11,12,False
11,13,False
11,18,False
11,19,False
11,21,False
11,23,False
11,27,False
11,30,False
11,31,False
11,36,False
11,37,False
11,38,False
11,39,False
11,40,False
11,44,False
11,49,False
12,13,False
12,19,False
12,21,False
12,23,False
12,27,False
12,30,False
12,31,False
12,39,False
12,40,False
12,44,False
12,45,False
12,49,False
13,15,False
13,19,False
13,22,False
13,23,False
13,27,False
13,31,False
13,33,False
13,38,False
13,39,False
13,40,False
13,44,False
13,45,False
13,49,False
14,15,False
14,17,False
14,18,False
14,20,False
14,23,False
14,24,False
14,26,False
14,27,False
14,33,False
14,35,False
14,38,False
14,49,False
15,17,False
15,20,False
15,22,False
15,23,False
15,27,False
15,29,False
15,33,False
15,35,False
15,49,False
16,25,False
16,37,False
16,82,True
17,20,False
17,22,False
17,23,False
17,28,False
17,29,False
17,33,False
17,35,False
18,36,False
18,37,False
18,38,False
18,39,False
19,21,False
19,27,False
19,30,False
19,31,False
19,36,False
19,39,False
19,40,False
19,44,False
19,45,False
19,49,False
20,22,False
20,29,False
20,33,False
20,34,False
20,35,False
20,42,False
21,30,False
21,36,False
21,37,False
21,39,False
21,40,False
21,44,False
21,90,True
22,23,False
22,28,False
22,29,False
22,33,False
22,35,False
22,45,False
22,46,False
23,27,False
23,28,False
23,31,False
23,33,False
23,38,False
23,39,False
23,40,False
23,45,False
23,49,False
24,26,False
24,32,False
24,34,False
24,35,False
24,41,False
24,48,False
25,37,False
25,82,True
26,32,False
26,41,False
26,43,False
26,48,False
27,31,False
27,33,False
27,36,False
27,38,False
27,39,False
27,40,False
27,45,False
27,49,False
28,33,False
28,45,False
28,46,False
29,33,False
29,35,False
29,42,False
29,46,False
30,31,False
30,36,False
30,37,False
30,39,False
30,40,False
30,44,False
30,90,True
31,33,False
31,36,False
31,37,False
31,38,False
31,39,False
31,40,False
31,44,False
31,45,False
31,49,False
32,41,False
32,48,False
33,35,False
33,45,False
33,49,False
34,35,False
34,42,False
35,42,False
36,37,False
36,38,False
36,39,False
36,40,False
36,49,False
37,38,False
37,39,False
37,40,False
37,49,False
38,39,False
38,40,False
38,49,False
39,40,False
39,49,False
