node_i,node_j,curvature,bottleneck_importance
0,3,0.06428571428571428,0.0
0,5,-0.01984126984126977,0.03316749585406292
0,9,0.20238095238095244,0.0
0,11,0.047619047619047894,0.0
0,14,0.06493506493506507,0.0
0,22,-0.03571428571428581,0.059701492537313626
0,25,-0.018907563025209795,0.03160667251975371
0,45,0.2629870129870129,0.0
0,46,-0.2142857142857144,0.358208955223881
0,47,-0.03571428571428559,0.05970149253731326
0,52,0.02619047619047632,0.0
0,53,0.37987012987013014,0.0
0,56,0.4065934065934067,0.0
0,57,0.07142857142857151,0.0
1,2,0.3504273504273506,0.0
1,4,0.3076923076923078,0.0
1,7,-0.0064102564102563875,0.010715652506697251
1,12,-0.1153846153846152,0.1928817451205509
1,13,0.3653846153846154,0.0
1,26,0.25874125874125886,0.0
1,29,0.3504273504273505,0.0
1,31,-0.17067307692307732,0.285304247990816
1,39,0.34615384615384626,0.0
1,40,-0.16025641025641013,0.267891312667432
1,42,-0.017482517482517723,0.029224506836447554
1,44,0.3504273504273503,0.0
1,48,0.3256410256410258,0.0
2,4,0.24786324786324787,0.0
2,13,0.3750000000000001,0.0
2,26,0.28282828282828276,0.0
2,29,0.4444444444444444,0.0
2,39,0.3333333333333335,0.0
2,42,0.025252525252525304,0.0
2,44,0.5555555555555556,0.0
2,48,0.26666666666666683,0.0
3,11,0.44166666666666676,0.0
3,22,0.44999999999999996,0.0
3,25,0.13823529411764723,0.0
3,33,0.21250000000000002,0.0
3,41,0.3125,0.0
3,43,0.09999999999999987,0.0
3,45,-0.08181818181818201,0.136770691994573
3,53,0.00909090909090926,0.0
3,56,0.13846153846153852,0.0
4,6,0.10769230769230775,0.0
4,7,0.17948717948717974,0.0
4,8,0.10769230769230775,0.0
4,12,-0.14663461538461542,0.24512055109070055
4,13,0.22756410256410264,0.0
4,26,0.4195804195804197,0.0
4,29,0.3504273504273505,0.0
4,39,0.1923076923076925,0.0
4,40,-0.19871794871794846,0.33218522770761555
4,44,0.24786324786324831,0.0
4,48,0.16410256410256407,0.0
5,9,0.33333333333333326,0.0
5,14,0.4242424242424242,0.0
5,17,0.4126984126984128,0.0
5,36,0.10317460317460325,0.0
5,42,-0.11111111111111116,0.18573797678275308
