slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.506060606060606,29.0,25.0,28.0,27.036363636363635,60.502626262626265,7,51,7,448,2545,0.0,0.0,0.0,18.0564,29.0,17.0036,29.0,11.506060606060606,29.0,0.0
110,11.238181818181818,32.0,26.0,30.0,28.545454545454547,58.862929292929294,9,58,9,747,4588,0.0,0.0,0.0,16.3244,32.0,18.1428,31.0,11.238181818181818,32.0,0.0
120,11.315757575757576,34.0,26.0,31.0,29.684848484848484,59.471414141414144,6,52,6,195,494,0.0,0.0,0.0,17.4192,34.0,17.5828,32.0,11.315757575757576,34.0,0.0
130,10.256565656565657,35.0,24.0,32.0,28.169696969696968,53.49888888888889,13,62,12,398,3234,0.0,0.0,0.0,14.1364,35.0,16.0664,33.0,10.256565656565657,35.0,0.0
140,10.0810101010101,36.0,23.0,32.0,27.763636363636362,53.051818181818184,14,57,14,353,1698,0.0,0.0,0.0,14.9596,26.0,15.6712,36.0,10.0810101010101,36.0,0.0
150,10.052727272727273,33.0,23.0,29.040000000000873,26.02020202020202,53.81838383838384,13,65,12,361,2037,0.0,0.0,0.0,16.7892,29.0,14.0116,33.0,10.052727272727273,33.0,0.0
160,10.177575757575758,35.0,24.0,32.030000000000655,27.585858585858585,55.467777777777776,7,41,7,394,2183,0.0,0.0,0.0,17.5328,32.0,13.8016,35.0,10.177575757575758,35.0,0.0
170,10.126969696969697,36.0,23.0,33.030000000000655,27.7010101010101,56.906363636363636,10,60,10,491,2148,0.0,0.0,0.0,16.8716,33.0,14.0832,36.0,10.126969696969697,36.0,0.0
180,10.031616161616162,38.0,23.0,33.05000000000109,27.816161616161615,57.01434343434344,7,46,7,435,2556,0.0,0.0,0.0,15.3428,33.0,15.338,38.0,10.031616161616162,38.0,0.0
190,9.867676767676768,39.0,22.0,30.090000000001965,27.87272727272727,56.444848484848485,8,45,8,412,1984,0.0,0.0,0.0,15.1004,29.0,14.9468,39.0,9.867676767676768,39.0,0.0
200,10.011111111111111,39.0,23.0,32.07000000000153,28.145454545454545,56.23959595959596,10,47,10,691,3845,0.0,0.0,0.0,14.8468,32.0,14.3828,39.0,10.011111111111111,39.0,0.0
210,9.426868686868687,41.0,22.0,30.1100000000024,28.0989898989899,52.17878787878788,9,65,9,824,4506,0.0,0.0,0.0,13.0476,30.0,14.518,41.0,9.426868686868687,41.0,0.0
220,8.791414141414142,44.0,21.0,33.1100000000024,27.97171717171717,48.65989898989899,10,64,10,537,2295,0.0,0.0,0.0,11.0852,33.0,14.304,44.0,8.791414141414142,44.0,0.0
230,8.783939393939393,46.0,22.0,34.12000000000262,28.41010101010101,47.76070707070707,16,58,13,636,2945,0.0,0.0,0.0,11.7156,34.0,13.616,46.0,8.783939393939393,46.0,0.0
240,9.045454545454545,47.0,21.0,32.150000000003274,27.404040404040405,48.112626262626264,11,43,10,185,737,0.0,0.0,0.0,12.0572,25.0,13.646,47.0,9.045454545454545,47.0,0.0
250,8.973333333333333,50.0,20.0,26.24000000000524,28.492929292929293,48.13787878787879,15,53,14,654,3326,0.0,0.0,0.0,10.7036,25.0,15.286,50.0,8.973333333333333,50.0,0.0
260,8.737979797979799,51.0,20.0,30.210000000004584,29.22222222222222,47.622121212121215,6,44,6,454,2530,0.0,0.0,0.0,10.3412,26.0,14.1392,51.0,8.737979797979799,51.0,0.0
270,8.263333333333334,54.0,19.0,32.2200000000048,29.062626262626264,45.97808080808081,9,58,8,700,3908,0.0,0.0,0.0,9.44,28.0,13.0324,54.0,8.263333333333334,54.0,0.0
280,8.192525252525252,56.0,18.0,32.24000000000524,27.444444444444443,45.19383838383838,11,54,11,933,6041,0.0,0.0,0.0,10.4232,28.0,10.274,56.0,8.192525252525252,56.0,0.0
290,7.899494949494949,57.0,16.0,30.270000000005894,26.456565656565658,43.90191919191919,7,48,7,165,716,0.0,0.0,0.0,11.5756,30.0,9.2868,57.0,7.899494949494949,57.0,0.0
300,8.31959595959596,59.0,17.0,25.34000000000742,27.036363636363635,47.061919191919195,13,68,13,794,4031,0.0,0.0,0.0,11.7776,25.0,10.9404,59.0,8.31959595959596,59.0,0.0
