node_i,node_j,curvature
10,26,0.1875
10,29,0.3214285714285715
10,33,0.045833333333333504
10,34,0.125
10,38,0.15865384615384592
10,72,-0.5
11,12,0.0
11,21,-0.26249999999999973
11,23,-0.22916666666666674
11,32,-0.22916666666666674
11,34,-0.3125
11,39,0.2500000000000001
12,13,0.25
12,18,0.20138888888888884
12,19,0.16249999999999987
12,23,0.1875000000000001
12,32,0.18750000000000022
12,39,-0.0625
13,18,0.48611111111111127
13,19,0.42499999999999993
13,23,0.375
13,28,0.2897727272727272
13,32,0.375
14,24,0.5833333333333333
14,27,0.19999999999999996
14,30,0.33333333333333337
14,35,0.09523809523809512
15,20,0.36309523809523814
15,22,0.4772727272727273
15,25,0.31666666666666676
15,33,0.31666666666666676
15,36,0.19318181818181834
15,37,0.4333333333333337
15,38,0.14423076923076927
16,17,0.48611111111111116
16,19,0.2749999999999999
16,23,0.2500000000000002
16,28,0.3920454545454545
16,31,0.3125
16,32,0.25
17,18,0.2777777777777777
17,19,0.31666666666666676
17,23,0.29166666666666685
17,28,0.43434343434343436
17,31,0.26388888888888906
17,32,0.29166666666666696
18,19,0.4833333333333334
18,23,0.402777777777778
18,28,0.33838383838383834
18,32,0.4027777777777778
19,23,0.43333333333333324
19,28,0.37727272727272754
19,32,0.43333333333333324
20,22,0.31818181818181823
20,25,0.24285714285714288
20,33,0.242857142857143
20,34,-0.05357142857142838
20,35,-0.2142857142857142
20,36,0.28246753246753276
20,37,0.30000000000000004
20,38,0.1346153846153847
21,25,0.033333333333333326
21,26,0.0
21,29,0.19999999999999984
21,33,0.033333333333333215
21,34,0.3125000000000001
21,38,0.17307692307692302
21,39,-0.19999999999999973
22,25,0.2727272727272727
22,33,0.27272727272727293
22,36,0.2272727272727273
22,37,0.48636363636363655
22,38,0.09440559440559437
23,28,0.3522727272727273
23,31,0.14583333333333326
23,32,0.5416666666666667
24,27,0.20000000000000007
24,30,0.33333333333333326
24,35,0.09523809523809512
25,29,0.1523809523809525
25,33,0.5333333333333333
25,34,0.12083333333333335
25,36,0.054545454545454786
25,37,0.24999999999999967
25,38,0.33076923076923104
26,29,0.1071428571428571
26,38,-0.08333333333333326
26,53,-0.36904761904761885
26,72,-0.2708333333333335
27,30,0.3666666666666667
27,31,-0.675
28,31,0.23863636363636365
28,32,0.3522727272727274
29,33,0.1523809523809525
29,38,0.27472527472527486
31,32,0.14583333333333326
33,34,0.12083333333333313
33,36,0.054545454545454675
33,37,0.24999999999999978
33,38,0.3307692307692309
34,38,0.22596153846153855
35,36,-0.06493506493506462
36,37,0.2681818181818183
40,46,0.4821428571428571
40,51,0.40476190476190466
40,60,0.48809523809523814
40,64,0.4821428571428572
40,69,0.48809523809523814
40,73,0.4821428571428571
40,78,0.11607142857142849
41,47,0.44999999999999996
41,49,0.475
41,50,0.4
41,63,0.2749999999999999
41,76,0.475
42,46,0.0
42,51,0.0
42,57,-0.11111111111111116
42,61,0.0
42,62,-0.19444444444444442
42,64,0.0
42,73,0.0
42,77,-0.1944444444444442
42,78,0.2847222222222223
43,48,0.2222222222222222
43,53,0.26984126984127
43,59,0.5555555555555556
43,66,-2.220446049250313e-16
43,68,0.18055555555555558
43,70,0.47916666666666674
43,72,0.1875
43,74,0.25
43,75,0.5555555555555556
44,52,0.11666666666666647
44,54,0.33333333333333326
44,55,0.5833333333333333
44,58,0.125
44,71,0.5833333333333333
44,79,0.5833333333333333
45,47,-0.3500000000000001
45,63,-0.2250000000000001
45,65,-0.12500000000000022
45,68,-0.1499999999999999
45,74,-0.25
46,51,0.45138888888888895
46,60,0.41666666666666663
46,64,0.5625
46,69,0.41666666666666663
46,73,0.5625
46,78,0.1875
47,49,0.375
47,50,0.33333333333333326
47,63,0.3750000000000001
47,76,0.41666666666666674
48,53,0.26190476190476186
48,54,-0.5833333333333333
48,59,0.2222222222222221
48,70,0.27083333333333337
48,75,0.22222222222222232
49,50,0.5
49,76,0.375
51,60,0.36111111111111105
51,64,0.45138888888888906
51,65,-0.5833333333333333
51,69,0.36111111111111105
51,73,0.45138888888888906
