node,x,y,label
0,82.53259796000567,117.04032652110165,0
1,111.8440102534053,104.55696765273021,0
2,126.9615499693213,77.579093496066,0
3,88.05724113209502,182.9037691132909,0
4,137.41450553377558,131.3579899343227,0
5,104.78570930108714,156.33407187559442,0
6,76.1900120750558,105.78119570973354,0
7,128.65151642536046,202.42076418506312,0
8,50.22847325142304,143.671922049148,0
9,158.95403104414214,84.35108037450298,0
10,158.50882469428265,184.04338263699714,0
11,137.08239486939513,162.51033015820295,0
12,167.10400057372684,129.3770237984297,0
13,67.00842285284929,135.20368590844467,0
14,109.85307709400702,202.89201976056262,0
15,134.575472287861,95.42775148641472,0
16,157.81638125278357,185.2194845726495,0
17,117.07927940448214,189.0169159334675,0
18,170.76164747845385,94.78880945475554,0
19,128.1689758589378,151.56242440328222,0
20,114.32256761097432,119.67790250544651,0
21,125.38060702487546,75.64901283568484,0
22,182.0162430920326,172.58874994907444,0
23,166.062123194557,132.53091174236067,0
24,81.03126495024071,124.43892068390163,0
25,95.08678619582642,175.9794286891726,0
26,123.53817791410087,138.5982952079793,0
27,177.61863083138857,121.64608988209315,0
28,85.96179645615621,204.8031027821362,0
29,71.79690952989988,110.91574088993433,0
30,168.69579502797805,122.89848798018352,0
31,143.84050652216456,139.74291550212342,0
32,123.05735739025073,211.5430238113225,0
33,65.24334013968637,165.96679937616378,0
34,73.66629271781315,102.41066253642387,0
35,103.33654934724228,93.93931173881751,0
36,117.38169068410389,142.12601335864522,0
37,84.66194576922022,200.97108784377016,0
38,80.39901205184354,163.10587251243436,0
39,148.99317692304064,130.55218038831208,0
40,61.65675240229037,96.57095597803506,0
41,157.41580039063714,180.95814907868905,0
42,102.48058903842777,176.9731479652633,0
43,122.88731602003713,188.69813857547697,0
44,131.87089721015758,137.09481313269976,0
45,133.10829476356332,225.53078652568058,0
46,53.67744411629327,157.6564185550656,0
47,69.31598382505294,95.22977003691436,0
48,54.621836855083544,105.4899149386909,0
49,169.82060888040755,140.46914969150728,0
50,260.65905488978706,147.40896848931826,1
51,285.2224080852236,206.82500422948408,1
52,228.47256900114107,186.12495594627813,1
53,267.5810371375468,90.62422354291843,1
54,234.34802047414144,119.79508872381658,1
55,254.99276566457638,157.96196197408946,1
56,275.5213179662209,199.4825978813956,1
57,214.29420646974592,118.57059391030182,1
58,325.10102402220235,161.52886128754164,1
59,268.7235020513716,190.00624277493802,1
60,340.3864032817921,112.67639049926021,1
61,339.1829992816553,121.12371266703268,1
62,310.58527772413566,130.24224662015524,1
63,217.7667015198747,157.2630299866648,1
64,291.19434114451445,128.1936813753504,1
65,268.5018325354117,190.95623843317873,1
66,271.7533467277614,138.9103646455705,1
67,300.7463320314978,210.72470183310355,1
68,252.53037185318885,89.04046666138257,1
69,319.5277386249147,86.11353471305158,1
70,308.68050373712765,204.16224493001724,1
71,277.0355173815526,114.12474472160679,1
72,256.89509600717355,121.17355006399063,1
73,306.2557472239797,168.85178516320826,1
74,271.86238443708856,161.99184791196558,1
75,281.3648324952318,215.89603561741714,1
76,304.53717273044947,208.08786997430323,1
77,268.1868949036656,126.18447115374093,1
78,231.76248806133296,156.73247594017454,1
79,343.32388145306913,156.51581186547693,1
80,313.3518980963727,90.27743485695922,1
81,274.21121273889054,95.30122384085232,1
82,323.18996470452356,93.43594901971025,1
83,243.75434664080151,98.32748218318002,1
84,283.2633226708114,166.78523851448978,1
85,240.96566966717734,138.12663556920532,1
86,302.29110983596036,82.33416050092605,1
87,262.8682732407705,101.84107321351806,1
88,322.4575847912376,161.99132677060445,1
89,354.8776701262763,134.79087815342965,1
90,346.62173648957025,175.6386254681181,1
91,321.53919730560364,151.551816427664,1
92,349.35261444951004,136.74395414506338,1
93,247.33240979370836,120.25190901095112,1
94,286.12691518230105,183.87349878029164,1
95,268.7094749481702,178.6327098762863,1
96,256.0991877347787,155.9937330424857,1
97,228.13322761639617,188.83238670003763,1
98,233.82976480985778,125.98508803425099,1
99,264.9113941802973,115.43665328017985,1
