slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.504848484848484,29.0,25.0,28.0,27.036363636363635,60.54909090909091,7,51,7,444,2499,0.0,0.0,0.0,18.0564,29.0,17.0384,29.0,11.504848484848484,29.0,0.0
110,11.253030303030304,32.0,25.0,30.0,28.17979797979798,59.003535353535355,9,58,9,741,4543,0.0,0.0,0.0,16.3244,32.0,18.19,31.0,11.253030303030304,32.0,0.0
120,11.345252525252524,34.0,26.0,31.0,29.096969696969698,59.6840404040404,6,52,6,168,443,0.0,0.0,0.0,17.4192,34.0,17.6744,32.0,11.345252525252524,34.0,0.0
130,10.373434343434344,35.0,24.0,31.0,28.022222222222222,54.11343434343434,13,62,12,392,3212,0.0,0.0,0.0,14.2636,35.0,16.2776,33.0,10.373434343434344,35.0,0.0
140,10.340202020202021,36.0,23.0,33.0,28.0989898989899,54.341818181818184,14,57,14,336,1583,0.0,0.0,0.0,15.4844,26.0,15.9768,36.0,10.340202020202021,36.0,0.0
150,10.339494949494949,37.0,23.0,29.080000000001746,26.943434343434344,55.198181818181816,13,65,12,320,1755,0.0,0.0,0.0,17.282,29.0,14.3016,37.0,10.339494949494949,37.0,0.0
160,10.441616161616162,39.0,24.0,32.07000000000153,28.644444444444446,56.73535353535353,7,41,7,311,1632,0.0,0.0,0.0,18.272,32.0,13.914,39.0,10.441616161616162,39.0,0.0
170,10.407676767676767,41.0,24.0,33.080000000001746,29.2,58.26444444444444,10,60,10,336,1072,0.0,0.0,0.0,17.734,33.0,14.0904,41.0,10.407676767676767,41.0,0.0
180,10.913636363636364,42.0,26.0,33.090000000001965,30.745454545454546,61.235151515151514,8,46,8,444,2572,0.0,0.0,0.0,18.1764,33.0,15.35,42.0,10.913636363636364,42.0,0.0
190,10.613737373737374,44.0,28.0,33.1100000000024,32.4040404040404,59.966767676767674,8,45,8,446,2366,0.0,0.0,0.0,17.442,33.0,14.9844,44.0,10.613737373737374,44.0,0.0
200,10.306666666666667,46.0,25.0,35.1100000000024,32.945454545454545,57.552727272727275,10,47,10,816,7198,0.0,0.0,0.0,15.5884,35.0,14.4432,46.0,10.306666666666667,46.0,0.0
210,9.147070707070707,48.0,21.0,30.18000000000393,28.09292929292929,50.6989898989899,10,66,10,732,3508,0.0,0.0,0.0,11.6304,30.0,14.724,48.0,9.147070707070707,48.0,0.0
220,8.854747474747475,52.0,21.0,33.19000000000415,29.21010101010101,48.758686868686866,10,64,10,532,2232,0.0,0.0,0.0,10.8396,33.0,14.6024,52.0,8.854747474747475,52.0,0.0
230,8.904444444444444,54.0,22.0,30.24000000000524,29.75151515151515,48.07343434343434,15,60,13,632,2955,0.0,0.0,0.0,11.5928,28.0,13.8664,54.0,8.904444444444444,54.0,0.0
240,9.181414141414141,55.0,21.0,32.23000000000502,29.024242424242424,48.47131313131313,11,43,10,192,776,0.0,0.0,0.0,12.0572,25.0,13.8044,55.0,9.181414141414141,55.0,0.0
