node_i,node_j,curvature
0,2,0.2666666666666667
0,3,0.06428571428571439
0,4,0.2500000000000001
0,5,0.40000000000000036
0,9,0.2999999999999998
0,13,0.011111111111111183
0,18,0.35
0,19,0.06428571428571428
0,23,0.3357142857142854
0,24,0.25
1,3,-0.17142857142857126
1,6,0.1499999999999998
1,10,-0.045454545454545414
1,16,0.33333333333333326
1,22,-0.022222222222222143
2,5,0.35416666666666663
2,11,0.25
2,18,0.19999999999999984
2,23,0.3214285714285714
2,24,0.2499999999999999
3,5,0.0892857142857143
3,9,0.08571428571428585
3,16,0.023809523809523725
3,23,0.1428571428571428
3,24,0.1428571428571429
4,5,0.125
4,9,0.30000000000000004
4,11,0.14583333333333348
4,13,0.17361111111111116
4,18,0.4125000000000001
4,19,0.2767857142857143
4,21,-0.08333333333333326
5,9,0.1875
5,18,0.21250000000000002
5,23,0.4732142857142859
5,24,0.375
6,7,0.036363636363636376
6,9,-0.10000000000000009
6,10,0.24090909090909096
6,12,0.036363636363636376
6,13,0.04444444444444462
6,16,1.1102230246251565e-16
6,17,0.20454545454545459
6,21,0.18333333333333346
6,22,0.2055555555555557
7,8,0.24545454545454537
7,10,0.2727272727272727
7,12,0.5454545454545454
7,14,0.34545454545454557
7,15,0.2727272727272728
7,17,0.2727272727272727
7,20,0.07792207792207795
7,21,0.03409090909090917
7,22,0.3030303030303032
7,27,0.030303030303030387
8,10,0.10909090909090902
8,12,0.24545454545454537
8,14,0.24999999999999978
8,15,0.4772727272727273
8,17,0.10909090909090924
8,22,0.1444444444444445
8,27,-0.03333333333333344
8,32,-0.2500000000000002
8,43,-0.25000000000000044
9,13,0.21111111111111125
9,18,0.29999999999999993
9,19,0.26428571428571423
9,21,-0.02499999999999991
9,23,0.12857142857142845
10,12,0.2727272727272727
10,13,-0.06565656565656552
10,14,0.13636363636363646
10,15,0.09090909090909094
10,17,0.40909090909090917
10,21,0.16287878787878796
10,22,0.44444444444444453
11,18,0.19999999999999973
12,14,0.34545454545454557
12,15,0.2727272727272728
12,17,0.2727272727272727
12,20,0.07792207792207795
12,21,0.03409090909090906
12,22,0.3030303030303033
12,27,0.030303030303030387
13,17,-0.020202020202019888
13,18,0.061111111111111116
13,19,0.3968253968253971
13,21,0.20833333333333348
14,15,0.27272727272727293
14,17,0.13636363636363646
14,20,0.21428571428571408
14,21,-0.08333333333333348
14,27,0.16666666666666663
14,40,-0.22857142857142865
15,17,0.09090909090909105
15,20,0.06493506493506485
15,22,0.12121212121212133
15,27,0.030303030303030498
15,32,-0.2727272727272727
15,43,-0.2727272727272725
17,19,-0.12337662337662336
17,21,0.21590909090909105
17,22,0.3282828282828285
18,19,0.16428571428571415
18,21,-0.17500000000000004
18,23,0.15714285714285703
19,21,0.11309523809523825
20,27,0.4365079365079365
20,40,2.220446049250313e-16
20,49,-0.0714285714285714
21,22,0.09722222222222221
23,24,0.4285714285714286
25,27,-0.26984126984126977
25,33,0.3214285714285713
25,36,-0.30952380952380976
25,40,0.1428571428571428
25,44,-0.3095238095238093
25,48,0.3571428571428572
25,49,0.22619047619047616
26,31,0.16666666666666674
26,32,-0.10000000000000009
26,38,1.1102230246251565e-16
26,42,0.0
26,43,-0.10000000000000009
26,45,0.08333333333333337
27,40,0.01587301587301604
27,49,-0.05555555555555558
28,34,0.38095238095238115
28,35,-0.11111111111111094
28,36,0.2222222222222221
28,37,0.3111111111111111
28,39,0.38888888888888884
28,41,0.5555555555555556
28,44,0.2222222222222221
28,46,0.29166666666666696
28,47,-0.08333333333333304
29,30,0.4999999999999999
29,38,0.20833333333333326
29,42,0.20833333333333337
29,47,0.04166666666666674
30,35,0.13750000000000018
30,38,0.18333333333333335
30,42,0.18333333333333335
30,47,0.11666666666666659
31,38,0.2499999999999999
31,42,0.25
32,43,0.6
32,45,-0.09999999999999987
33,40,0.3035714285714286
33,48,0.25
33,49,0.375
34,36,0.38095238095238104
34,37,0.4285714285714286
34,39,0.2857142857142857
34,41,0.38095238095238104
34,44,0.2857142857142858
34,46,0.4642857142857143
35,38,0.0
35,39,-0.04861111111111116
35,41,-0.11111111111111094
35,42,0.0
35,45,-0.1041666666666663
35,47,0.33333333333333315
36,37,0.3111111111111111
36,39,0.16666666666666652
36,41,0.2222222222222221
36,44,0.38888888888888884
36,46,0.4652777777777779
36,48,-0.16666666666666652
37,41,0.3111111111111111
37,46,0.375
38,42,0.5833333333333333
39,41,0.38888888888888884
39,44,0.2222222222222221
39,45,-0.27777777777777746
39,46,0.23611111111111116
39,47,-0.02777777777777768
40,48,0.0
40,49,0.4642857142857144
41,44,0.2222222222222221
41,46,0.29166666666666674
41,47,-0.08333333333333304
43,45,-0.09999999999999987
44,45,-0.33333333333333304
44,46,0.3402777777777779
44,48,-0.16666666666666652
46,48,-0.24999999999999956
48,49,0.08333333333333326
