node_i,node_j,is_inter_cluster
0,25,False
0,38,False
0,40,False
0,42,False
0,45,False
0,46,False
0,47,False
0,54,False
0,59,False
1,15,False
1,34,False
1,37,False
1,58,False
2,7,False
2,14,False
2,28,False
2,29,False
2,30,False
2,31,False
2,53,False
3,6,False
3,18,False
3,19,False
3,23,False
3,27,False
3,49,False
3,50,False
3,59,False
4,9,False
4,16,False
4,20,False
4,22,False
4,23,False
4,24,False
4,25,False
4,26,False
4,32,False
4,38,False
4,39,False
4,40,False
4,41,False
4,42,False
4,43,False
4,46,False
4,52,False
5,8,False
5,11,False
5,13,False
5,17,False
5,21,False
5,28,False
5,31,False
5,34,False
5,36,False
5,37,False
5,44,False
5,55,False
5,56,False
6,19,False
6,23,False
6,27,False
6,45,False
6,49,False
6,50,False
6,59,False
7,8,False
7,14,False
7,17,False
7,21,False
7,28,False
7,29,False
7,31,False
7,44,False
7,53,False
7,56,False
8,11,False
8,14,False
8,17,False
8,21,False
8,28,False
8,31,False
8,44,False
8,56,False
9,16,False
9,22,False
9,24,False
9,26,False
9,30,False
9,39,False
9,41,False
9,52,False
10,12,False
10,15,False
10,18,False
10,19,False
10,33,False
10,57,False
11,17,False
11,21,False
11,31,False
11,34,False
11,36,False
11,37,False
11,44,False
11,55,False
11,56,False
12,15,False
12,33,False
12,86,True
13,18,False
13,34,False
13,35,False
13,36,False
13,37,False
13,43,False
13,48,False
13,51,False
13,55,False
13,57,False
14,17,False
14,28,False
14,29,False
14,31,False
14,44,False
14,53,False
14,56,False
15,33,False
15,34,False
15,37,False
15,57,False
15,58,False
16,22,False
16,24,False
16,26,False
16,30,False
16,39,False
16,41,False
16,52,False
17,21,False
17,28,False
17,31,False
17,35,False
17,36,False
17,44,False
17,55,False
17,56,False
18,19,False
18,33,False
18,48,False
18,49,False
18,51,False
18,57,False
19,23,False
19,27,False
19,32,False
19,40,False
19,48,False
19,49,False
19,50,False
19,51,False
19,57,False
19,59,False
20,24,False
20,25,False
20,26,False
20,38,False
20,39,False
20,40,False
20,41,False
20,42,False
20,46,False
20,47,False
20,52,False
21,28,False
21,31,False
21,44,False
21,55,False
21,56,False
22,24,False
22,26,False
22,29,False
22,30,False
22,39,False
22,41,False
23,24,False
23,32,False
23,38,False
23,39,False
23,40,False
23,42,False
23,43,False
23,48,False
23,49,False
23,51,False
23,59,False
24,25,False
24,26,False
24,32,False
24,38,False
24,39,False
24,40,False
24,41,False
24,42,False
24,43,False
24,46,False
24,52,False
25,38,False
25,40,False
25,42,False
25,45,False
25,46,False
25,47,False
25,54,False
26,30,False
26,39,False
26,41,False
26,52,False
27,45,False
27,49,False
27,50,False
27,59,False
27,68,True
28,29,False
28,31,False
28,44,False
28,53,False
28,56,False
29,30,False
29,53,False
30,39,False
30,41,False
31,36,False
31,44,False
31,53,False
31,55,False
31,56,False
32,38,False
32,39,False
32,40,False
32,42,False
32,43,False
32,48,False
32,49,False
32,51,False
32,59,False
33,34,False
33,37,False
33,57,False
34,37,False
34,55,False
34,57,False
34,58,False
35,36,False
35,43,False
35,48,False
35,51,False
35,55,False
36,43,False
36,44,False
36,48,False
36,51,False
36,55,False
37,55,False
37,57,False
37,58,False
38,39,False
38,40,False
38,42,False
38,45,False
38,46,False
38,47,False
38,49,False
38,54,False
38,59,False
39,40,False
39,41,False
39,42,False
39,43,False
39,46,False
39,52,False
40,42,False
40,43,False
40,46,False
40,47,False
40,49,False
40,59,False
41,46,False
41,52,False
42,45,False
42,46,False
42,47,False
42,49,False
42,54,False
42,59,False
43,48,False
43,49,False
43,51,False
44,55,False
44,56,False
45,47,False
45,50,False
45,54,False
45,59,False
46,47,False
46,52,False
47,54,False
47,59,False
48,49,False
48,51,False
48,55,False
48,57,False
49,51,False
49,59,False
50,59,False
50,68,True
51,55,False
51,57,False
54,59,False
60,77,False
60,91,False
60,104,False
60,117,False
60,119,False
61,65,False
61,66,False
61,67,False
61,75,False
61,80,False
61,82,False
61,86,False
61,89,False
61,93,False
61,94,False
61,97,False
61,100,False
61,101,False
61,102,False
61,108,False
61,111,False
61,114,False
61,115,False
62,70,False
62,74,False
62,78,False
62,85,False
62,87,False
62,88,False
62,92,False
62,98,False
62,101,False
62,103,False
62,107,False
62,109,False
62,110,False
62,112,False
63,72,False
63,75,False
63,76,False
63,79,False
63,83,False
63,84,False
63,90,False
63,94,False
63,97,False
63,99,False
63,100,False
63,105,False
63,118,False
64,73,False
64,74,False
64,81,False
64,88,False
64,92,False
64,95,False
64,107,False
64,116,False
65,67,False
65,75,False
65,80,False
65,82,False
65,86,False
65,89,False
65,93,False
65,94,False
65,97,False
65,102,False
65,108,False
65,111,False
65,114,False
65,115,False
66,72,False
66,78,False
66,80,False
66,84,False
66,96,False
66,98,False
66,99,False
66,101,False
66,103,False
66,112,False
67,75,False
67,80,False
67,82,False
67,86,False
67,89,False
67,93,False
67,94,False
67,97,False
67,102,False
67,108,False
67,111,False
67,113,False
67,114,False
67,115,False
68,75,False
68,76,False
68,83,False
68,93,False
68,94,False
68,100,False
68,108,False
68,111,False
68,114,False
68,118,False
