source,version,generation_slot,completion_slot,delay,completed
1,1,0,89,89,True
4,1,0,89,89,True
5,1,0,89,89,True
7,1,0,89,89,True
8,1,0,89,89,True
11,1,0,89,89,True
12,1,0,89,89,True
16,1,0,146,146,True
25,1,0,89,89,True
26,1,0,89,89,True
32,1,0,89,89,True
34,1,0,89,89,True
35,1,0,89,89,True
39,1,0,89,89,True
40,1,0,89,89,True
41,1,0,89,89,True
44,1,0,89,89,True
45,1,0,89,89,True
48,1,0,89,89,True
50,1,0,89,89,True
51,1,0,89,89,True
53,1,0,89,89,True
65,1,0,70,70,True
77,1,0,70,70,True
80,1,0,70,70,True
88,1,0,70,70,True
104,1,0,70,70,True
109,1,0,70,70,True
114,1,0,52,52,True
117,1,0,70,70,True
1,2,1,89,88,True
2,1,1,89,88,True
3,1,1,89,88,True
4,2,1,89,88,True
8,2,1,89,88,True
11,2,1,89,88,True
15,1,1,89,88,True
16,2,1,146,145,True
17,1,1,89,88,True
28,1,1,89,88,True
30,1,1,89,88,True
31,1,1,89,88,True
39,2,1,89,88,True
41,2,1,89,88,True
46,1,1,89,88,True
49,1,1,89,88,True
54,1,1,89,88,True
55,1,1,89,88,True
58,1,1,89,88,True
61,1,1,70,69,True
68,1,1,70,69,True
76,1,1,70,69,True
79,1,1,70,69,True
82,1,1,70,69,True
88,2,1,70,69,True
91,1,1,70,69,True
94,1,1,70,69,True
96,1,1,70,69,True
99,1,1,70,69,True
102,1,1,52,51,True
115,1,1,52,51,True
116,1,1,70,69,True
117,2,1,70,69,True
2,2,2,89,87,True
6,1,2,89,87,True
10,1,2,89,87,True
11,3,2,89,87,True
12,2,2,89,87,True
16,3,2,146,144,True
30,2,2,89,87,True
34,2,2,89,87,True
40,2,2,89,87,True
41,3,2,89,87,True
42,1,2,89,87,True
49,2,2,89,87,True
51,2,2,89,87,True
54,2,2,89,87,True
63,1,2,70,68,True
65,2,2,70,68,True
70,1,2,70,68,True
76,2,2,70,68,True
77,2,2,70,68,True
81,1,2,70,68,True
84,1,2,70,68,True
90,1,2,70,68,True
91,2,2,70,68,True
92,1,2,70,68,True
95,1,2,70,68,True
104,2,2,70,68,True
116,2,2,70,68,True
5,2,3,89,86,True
6,2,3,89,86,True
7,2,3,89,86,True
11,4,3,89,86,True
17,2,3,89,86,True
18,1,3,89,86,True
28,2,3,89,86,True
34,3,3,89,86,True
36,1,3,89,86,True
46,2,3,146,143,True
64,1,3,70,67,True
68,2,3,70,67,True
70,2,3,70,67,True
71,1,3,171,168,True
75,1,3,70,67,True
81,2,3,70,67,True
88,3,3,70,67,True
92,2,3,70,67,True
101,1,3,70,67,True
113,1,3,171,168,True
117,3,3,70,67,True
4,3,4,89,85,True
5,3,4,89,85,True
6,3,4,89,85,True
8,3,4,89,85,True
11,5,4,89,85,True
20,1,4,146,142,True
25,2,4,89,85,True
29,1,4,146,142,True
32,2,4,89,85,True
33,1,4,89,85,True
41,4,4,89,85,True
44,2,4,89,85,True
52,1,4,89,85,True
54,3,4,89,85,True
56,1,4,89,85,True
57,1,4,89,85,True
62,1,4,70,66,True
67,1,4,70,66,True
71,2,4,171,167,True
74,1,4,171,167,True
75,2,4,70,66,True
77,3,4,70,66,True
82,2,4,70,66,True
86,1,4,59,55,True
94,2,4,70,66,True
101,2,4,70,66,True
102,2,4,52,48,True
106,1,4,171,167,True
107,1,4,171,167,True
108,1,4,52,48,True
111,1,4,70,66,True
112,1,4,70,66,True
113,2,4,171,167,True
116,3,4,70,66,True
5,4,5,89,84,True
7,3,5,89,84,True
19,1,5,89,84,True
21,1,5,89,84,True
22,1,5,89,84,True
27,1,5,89,84,True
29,2,5,146,141,True
31,2,5,89,84,True
34,4,5,89,84,True
36,2,5,89,84,True
41,5,5,89,84,True
52,2,5,146,141,True
53,2,5,89,84,True
65,3,5,70,65,True
67,2,5,70,65,True
83,1,5,70,65,True
86,2,5,59,54,True
88,4,5,70,65,True
91,3,5,70,65,True
93,1,5,70,65,True
103,1,5,70,65,True
109,2,5,171,166,True
113,3,5,171,166,True
114,2,5,52,47,True
6,4,6,89,83,True
8,4,6,89,83,True
15,2,6,89,83,True
21,2,6,89,83,True
23,1,6,89,83,True
25,3,6,146,140,True
27,2,6,89,83,True
31,3,6,89,83,True
33,2,6,89,83,True
38,1,6,89,83,True
43,1,6,146,140,True
44,3,6,146,140,True
