node,x,y,label
0,80.12832217840986,169.1560317927924,0
1,119.59435568404658,164.8380975726363,0
2,144.12754067183354,128.29750537569797,0
3,150.65122054144467,135.94128186906323,0
4,140.911020127037,146.38374126102806,0
5,42.38988886526957,166.93516030189508,0
6,84.29142117952503,188.58228275798987,0
7,127.23942956519389,129.65272078877456,0
8,94.71866223059646,148.84847443526562,0
9,168.15008498558117,121.68365697924224,0
10,133.83906388673645,220.95342597335213,0
11,71.3574575272991,179.50684872396755,0
12,120.81259100589855,77.74151028990484,0
13,138.49048080655953,174.39137839819648,0
14,145.1593739108389,158.8975020405903,0
15,70.69248702379738,168.6673391250041,0
16,88.1289222970991,90.94714158868814,0
17,125.68945464196692,166.43385573453503,0
18,53.900613932467294,179.15466747190618,0
19,138.52512781470472,84.38590049171938,0
20,125.98993588432535,225.08024615607346,0
21,159.6436183412341,107.5390712995992,0
22,86.71633716785067,149.6521841130591,0
23,68.70732135236032,208.71613817410548,0
24,130.95849409042037,98.38753046503945,0
25,159.80256382859022,180.87460259412595,0
26,91.85575150053734,110.5524689267274,0
27,58.994520181172525,145.0698873443222,0
28,80.18318655509205,178.58728367090688,0
29,52.80357757796557,154.61315596806614,0
30,134.94898376270504,222.2648454543887,0
31,114.4189011288279,188.03028249936915,0
32,101.2197555492676,134.99643478048378,0
33,127.12040680548074,142.78129222664862,0
34,64.45143439087911,134.3710853323893,0
35,66.45209423430475,132.13992438892703,0
36,116.81546854640158,178.181957195622,0
37,67.1120344868759,203.76697631290995,0
38,129.46054605468692,186.0170665134976,0
39,176.5875599893601,142.57405077577172,0
40,156.4506486185515,212.99582542831158,0
41,77.81580087647987,174.62542768299363,0
42,143.83584737440432,211.4119585289246,0
43,122.57022861188973,141.99264490075194,0
44,140.69598202161427,153.7620509792146,0
45,126.75185132238062,94.8880301256882,0
46,83.863112499739,97.61425541282077,0
47,174.92146354013505,177.02298872059512,0
48,151.05805914623815,89.66505318183675,0
49,135.1701195634471,200.05777149807307,0
50,153.07370108854857,214.8129261355825,0
51,73.99388993811034,193.75919449753462,0
52,122.609236603691,226.04834749502425,0
53,105.69547728450902,100.58726547303306,0
54,132.40523604106454,172.51817616478223,0
55,146.6019204701517,168.23749240776274,0
56,94.23705479369816,82.30412741573564,0
57,139.3491059109175,99.14405343345246,0
58,117.8994912167962,160.75158473985502,0
59,81.07182318722283,120.77059773675361,0
60,162.74500548386445,175.59022956490296,0
61,174.4389232010932,199.06723094052168,0
62,80.2855401726731,110.75189335478825,0
63,166.1341235437366,187.60264003264962,0
64,122.42827719652082,118.09423898403924,0
65,162.6818828413159,132.42121613209244,0
66,164.80604849791396,164.37898212289676,0
67,85.34464876882157,161.78049813213198,0
68,156.2828728804886,140.95710103896022,0
69,127.42411065308181,187.60194372984625,0
70,121.45142342435881,124.93725340552365,0
71,179.77490769509734,186.71404499316318,0
72,90.24194588126612,142.19735267280257,0
73,98.3529022617403,197.18829362808606,0
74,76.61063619794606,201.36909004909546,0
75,298.626742780532,206.59738559998198,1
76,283.5810533717205,105.41092903483438,1
