slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,3.302323232323232,10.0,8.0,9.0,8.755555555555556,75.12333333333333,6,46,6,248,548,0.0,0.0,0.0,4.7832,10.0,4.898,9.0,3.302323232323232,10.0,0.0
110,3.276262626262626,11.0,8.0,10.0,9.16161616161616,76.43616161616161,9,52,9,229,515,0.0,0.0,0.0,4.472,11.0,5.4296,10.0,3.276262626262626,11.0,0.0
120,3.3937373737373737,12.0,9.0,11.0,9.787878787878787,79.6730303030303,6,48,6,149,248,0.0,0.0,0.0,4.8832,12.0,5.6848,11.0,3.3937373737373737,12.0,0.0
130,3.6151515151515152,13.0,9.0,12.0,10.468686868686868,82.9210101010101,13,49,12,55,93,0.0,0.0,0.0,5.008,13.0,6.0208,12.0,3.6151515151515152,13.0,0.0
140,3.825858585858586,14.0,9.0,11.0,10.684848484848485,86.48131313131313,13,38,12,200,448,0.0,0.0,0.0,5.004,14.0,6.572,13.0,3.825858585858586,14.0,0.0
150,3.8294949494949493,14.0,9.0,11.0,10.539393939393939,89.00585858585859,13,55,12,245,714,0.0,0.0,0.0,4.924,14.0,6.6968,13.0,3.8294949494949493,14.0,0.0
160,3.8095959595959594,13.0,9.0,12.0,10.777777777777779,91.54232323232323,7,35,7,191,410,0.0,0.0,0.0,4.8576,9.0,6.7692,13.0,3.8095959595959594,13.0,0.0
170,3.5063636363636363,13.0,9.0,12.0,10.761616161616162,87.99606060606061,10,54,10,380,735,0.0,0.0,0.0,4.6232,10.0,6.2704,13.0,3.5063636363636363,13.0,0.0
180,3.25010101010101,14.0,9.0,11.0,9.909090909090908,86.3570707070707,8,42,8,332,926,0.0,0.0,0.0,4.7288,12.0,5.5172,14.0,3.25010101010101,14.0,0.0
190,3.3235353535353536,13.0,9.0,11.0,10.185858585858586,88.2820202020202,8,42,8,179,294,0.0,0.0,0.0,4.946,13.0,5.6196,12.0,3.3235353535353536,13.0,0.0
200,3.3515151515151516,13.0,9.0,11.0,10.402020202020202,88.0630303030303,10,34,9,548,1282,0.0,0.0,0.0,4.83,13.0,5.4212,13.0,3.3515151515151516,13.0,0.0
210,3.278080808080808,13.0,9.0,12.0,10.44040404040404,86.43545454545455,10,58,10,581,1278,0.0,0.0,0.0,4.3524,13.0,5.6276,13.0,3.278080808080808,13.0,0.0
220,3.174040404040404,14.0,9.0,12.0,10.507070707070707,84.31161616161616,10,52,10,152,258,0.0,0.0,0.0,4.078,14.0,5.6984,13.0,3.174040404040404,14.0,0.0
230,2.9934343434343433,15.0,8.0,11.0,10.305050505050506,81.39141414141415,16,39,11,447,989,0.0,0.0,0.0,3.5076,12.0,5.6024,15.0,2.9934343434343433,15.0,0.0
