episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
10,7.862505853891372,0.11236000014469028,0.10853102541255066,0.1,0.008531025412550658,0.08531024559448203,0.08531024559448203,0.11021585762500763,0.0,0.0,False,1.3037109738434083e-06,155.39456176757812,0.3380717933177948,9.729744760988979e-07,0.0,-1.0742187583900886e-07,0.9999995827674866,4.999441146850586,0.0,0.0,0.0,0.0017441868549212813,0.0,0.0,100,0.2,0.262,0.2,934,1.2475175857543945,1.5000001192092896,0.10691458731889725,0.04259468987584114,0.057348430156707764,0.21424058079719543,0.035552047193050385,0.008995240554213524,0.013879583217203617,0.05684881657361984,0.11021585762500763,0.04342319071292877,0.9863689214851022,0.11021585762500763,0.04342319071292877,0.05824172496795654,0.06731190979480743,0.09405733644962311,0.17907927334308624,0.22352951765060425,0.04342273250222206,0.04342319071292877,0.04341595992445946
11,6.9967634350955485,0.10845999996736645,0.10849551268995855,0.1,0.008495512689958545,0.08495511840407362,0.08495511840407362,0.10799546539783478,0.0,0.0,False,-2.5341796572320163e-06,116.41679382324219,0.3325652480125427,3.450608119237586e-07,0.0,9.765624753299562e-08,0.9999996423721313,6.656638145446777,0.0,0.0,0.0,0.002608651528134942,0.0,0.0,100,0.2,0.242,0.18,862,1.2475175857543945,1.5000001192092896,0.10470599681138992,0.043180111795663834,0.057348430156707764,0.21424061059951782,0.03616151958703995,0.009692867286503315,0.014124684035778046,0.05776617303490639,0.10799546539783478,0.044081032276153564,0.9850942891966944,0.10799546539783478,0.044081032276153564,0.05811682343482971,0.06000201404094696,0.09783320128917694,0.17164892554283143,0.2234785258769989,0.04408055543899536,0.044081032276153564,0.04407266154885292
12,6.849585036724806,0.11239999969676137,0.11044775619335996,0.1,0.010447756193359956,0.10447755148584441,0.10447755148584441,0.10998780280351639,0.0,0.0,False,-1.38476561915013e-05,110.6611099243164,0.3386155366897583,1.4979133993620053e-05,0.0,-7.81249980263965e-08,0.9999997019767761,6.110051155090332,0.0,0.0,0.0,0.004101935774087906,0.0,0.0,100,0.2,0.24,0.16,1002,1.2475175857543945,1.5000001192092896,0.10684572160243988,0.037095848470926285,0.057348430156707764,0.21424058079719543,0.033630117774009705,0.009376940317451954,0.012668329291045666,0.055027637630701065,0.10998780280351639,0.03777419030666351,0.9841769947526533,0.10998780280351639,0.03777419030666351,0.058037132024765015,0.06961116194725037,0.10212506353855133,0.1552603065967516,0.22337046265602112,0.037773724645376205,0.03777419030666351,0.03776462748646736
13,6.890402027845383,0.1016399998627603,0.10604387802806013,0.1,0.006043878028060126,0.060438774236723836,0.060438774236723836,0.10191751271486282,0.0,0.0,False,2.8857421057182364e-06,110.4108657836914,0.32283586263656616,5.28448822478822e-07,0.0,3.12499992105586e-07,0.9999997019767761,6.143422603607178,0.0,0.0,0.0,0.0010715682292357087,0.0,0.0,100,0.2,0.206,0.12,988,1.2475175857543945,1.5000001192092896,0.09958165884017944,0.032782893627882004,0.057348430156707764,0.21424058079719543,0.026571650058031082,0.008282514289021492,0.010262060910463333,0.04446900263428688,0.10191751271486282,0.03324538841843605,0.9867981431945814,0.10191751271486282,0.03324538841843605,0.05790570378303528,0.0708103597164156,0.09285055100917816,0.15360519289970398,0.22100701928138733,0.03324505686759949,0.03324538841843605,0.033237822353839874
14,6.742497180253268,0.11073999986425043,0.10839193894615529,0.1,0.00839193894615528,0.0839193810696147,0.0839193810696147,0.1125325858592987,0.0,0.0,False,8.300781360048859e-07,103.18228149414062,0.34473514556884766,-2.4465975911880378e-06,0.0,-1.9531249506599124e-07,0.9999995827674866,6.717250823974609,0.0,0.0,0.0,0.0017664448823779821,0.0,0.0,100,0.2,0.228,0.16,1044,1.2475175857543945,1.5000001192092896,0.11055198311805725,0.03702278062701225,0.057348430156707764,0.21424061059951782,0.020720049738883972,0.007329284213483334,0.00896301120519638,0.03656070679426193,0.1125325858592987,0.037424877285957336,0.9845412086464228,0.1125325858592987,0.037424877285957336,0.05790060758590698,0.07043602168560163,0.1068824827671051,0.16460669040679618,0.2200983464717865,0.03742464631795883,0.037424877285957336,0.03741860017180443
15,7.0863668680489065,0.1058599998280406,0.10712596938709795,0.1,0.007125969387097947,0.07125968674501079,0.07125968674501079,0.10610118508338928,0.0,0.0,False,9.765624753299562e-08,114.01808166503906,0.3327573835849762,-3.0882983992341906e-07,0.0,-5.859374851979737e-08,0.9999995827674866,6.359095573425293,0.0,0.0,0.0,0.0006164740771055222,0.0,0.0,100,0.2,0.234,0.09,1058,1.2475175857543945,1.5000001192092896,0.10434205085039139,0.03302997350692749,0.057348430156707764,0.21424058079719543,0.01929600164294243,0.007492357399314642,0.008874221704900265,0.035618945956230164,0.10610118508338928,0.03333461284637451,0.9863180315838791,0.10610118508338928,0.03333461284637451,0.057841479778289795,0.07198478877544402,0.0971442312002182,0.15307054817675578,0.21954959630966187,0.03333438187837601,0.03333461284637451,0.03332790359854698
16,7.82358969283104,0.10566000013053417,0.10639298475881606,0.1,0.006392984758816056,0.06392984119517645,0.06392984119517645,0.1046483963727951,0.0,0.0,False,-1.4550781770594767e-06,140.648193359375,0.32819586992263794,7.640753096893604e-07,0.0,4.394531316620487e-08,0.9999997019767761,5.9027886390686035,0.0,0.0,0.0,0.0013655234361067414,0.0,0.0,100,0.2,0.244,0.12,870,1.2475175857543945,1.5000001192092896,0.10300132632255554,0.03666773438453674,0.057348430156707764,0.21424058079719543,0.018525753170251846,0.007870731875300407,0.007569487672299147,0.03551725670695305,0.1046483963727951,0.036964643746614456,0.9833915834476604,0.1046483963727951,0.036964643746614456,0.05778908729553223,0.06492893397808075,0.10071311891078949,0.15588448196649551,0.21995270252227783,0.03696442395448685,0.036964643746614456,0.03695836663246155
17,7.169258774548769,0.10293999985605479,0.10466649230743542,0.1,0.004666492307435419,0.04666491840786235,0.0,0.1028347983956337,0.0,0.0,False,-3.120117298749392e-06,112.12055969238281,0.3253522515296936,-2.741114712989656e-07,0.0,1.9531249506599124e-08,0.9999995231628418,6.900830268859863,0.0,0.0,0.0,0.0013656140072271228,0.0,0.0,100,0.2,0.21,0.06,962,1.2475175857543945,1.5000001192092896,0.10133423656225204,0.03204452991485596,0.057348430156707764,0.21424058079719543,0.017013421282172203,0.008382143452763557,0.005318361334502697,0.034999050199985504,0.1028347983956337,0.0322984978556633,0.9834686569766653,0.1028347983956337,0.0322984978556633,0.05765148997306824,0.058854457736015324,0.10095783323049545,0.1432290941476822,0.21975308656692505,0.03229827061295509,0.0322984978556633,0.03229018300771713
18,7.09116930386424,0.10333999966084957,0.1040032459841425,0.1,0.004003245984142492,0.04003245583817934,0.0,0.103227898478508,0.0,0.0,False,7.81249980263965e-08,107.67784881591797,0.3278426229953766,-6.664056968475052e-07,0.0,2.9296874259898686e-08,0.9999997019767761,6.729414939880371,0.0,0.0,0.0,0.0013574499171227217,0.0,0.0,100,0.2,0.202,0.09,1024,1.2475175857543945,1.5000001192092896,0.10200387984514236,0.027112741023302078,0.057348430156707764,0.16169032454490662,0.013810205273330212,0.008670215494930744,0.0018607957754284143,0.03168220445513725,0.103227898478508,0.027249187231063843,0.988524085043318,0.103227898478508,0.027249187231063843,0.05747470259666443,0.06276046633720397,0.10149295628070831,0.13882623314856402,0.16593879461288452,0.02724887989461422,0.027249187231063843,0.027238452807068825
19,6.660380203992128,0.10867999994754791,0.1063416229658452,0.1,0.006341622965845201,0.06341622331682967,0.06341622331682967,0.1077217310667038,0.0,0.0,False,-1.4062500213185558e-06,91.6788330078125,0.3349307179450989,-3.774050583160715e-07,0.0,-2.5390625069121597e-07,0.9999995827674866,6.91466760635376,0.0,0.0,0.0,0.0009278283687308431,0.0,0.0,100,0.2,0.228,0.13,962,1.2475175857543945,1.5000001192092896,0.10658863186836243,0.03787647932767868,0.057348430156707764,0.21424058079719543,0.012566724792122841,0.009320149198174477,-0.00046911361278034747,0.03139197453856468,0.1077217310667038,0.03800661116838455,0.982416731077674,0.1077217310667038,0.03800661116838455,0.057355016469955444,0.06833793520927459,0.10065606236457825,0.16303356289861953,0.21954655647277832,0.03800634294748306,0.03800661116838455,0.03799706697463989
20,6.872696370005608,0.09922000011056661,0.10278081153820591,0.1,0.0027808115382059045,0.027808112601247784,0.0,0.09836302697658539,0.0,0.0,False,-4.1015624674400897e-07,95.86953735351562,0.31592071056365967,7.194231557150488e-07,0.0,-3.41796862812771e-07,0.999999463558197,7.444437503814697,0.0,0.0,0.0,0.0013430463150143623,0.0,0.0,100,0.2,0.234,0.06,880,1.2475175857543945,1.5000001192092896,0.09719332307577133,0.032697614282369614,0.057348430156707764,0.21424058079719543,0.013996423222124577,0.010277730412781239,-0.0006899122381582856,0.03395326808094978,0.09836302697658539,0.03281087800860405,0.977062503609232,0.09836302697658539,0.03281087800860405,0.05731114745140076,0.058651897311210635,0.09217661619186401,0.13206183612346648,0.219751238822937,0.032810572534799576,0.03281087800860405,0.03279944881796837
21,6.690728679209948,0.10814000004157424,0.10546040578989008,0.1,0.0054604057898900715,0.05460405243849547,0.05460405243849547,0.10686994343996048,0.0,0.0,False,-1.220703097715159e-06,89.29190826416016,0.33406367897987366,1.8322082269150997e-06,0.0,-2.0507812337200448e-07,0.9999995827674866,6.914260387420654,0.0,0.0,0.0,0.0005047412123531103,0.0,0.0,100,0.2,0.26,0.11,1032,1.2475175857543945,1.5000001192092896,0.10569687187671661,0.03399290516972542,0.057348430156707764,0.21424061059951782,0.013097506016492844,0.011065194383263588,-0.0023595718666911125,0.0347294956445694,0.10686994343996048,0.03407294303178787,0.9829976120520807,0.10686994343996048,0.03407294303178787,0.05726921558380127,0.07176437079906464,0.10175885260105133,0.14982426166534424,0.2199109047651291,0.03407243639230728,0.03407294303178787,0.034058213233947754
22,7.060009499698877,0.1089599997960031,0.10721020279294659,0.1,0.007210202792946582,0.07210202071926375,0.07210202071926375,0.10864707082509995,0.0,0.0,False,-3.2421874038846e-06,98.4139404296875,0.33441534638404846,-1.5937239083996246e-08,0.0,-7.81249980263965e-08,0.9999996423721313,7.178884983062744,0.0,0.0,0.0,0.0028184824623167515,0.0,0.0,100,0.2,0.262,0.16,956,1.2475175857543945,1.5000001192092896,0.10764380544424057,0.04417962580919266,0.057348430156707764,0.21424058079719543,0.011759931221604347,0.012012734077870846,-0.004934157244861126,0.035201746970415115,0.10864707082509995,0.04420023038983345,0.9859351207465697,0.10864707082509995,0.04420023038983345,0.05709853768348694,0.05878102704882622,0.10019294917583466,0.17117823362350462,0.21983584761619568,0.044199682772159576,0.04420023038983345,0.04418716952204704
23,8.481778995335102,0.10951999985426665,0.10836510132360662,0.1,0.008365101323606614,0.08365100487096565,0.08365100487096565,0.10997214913368225,0.0,0.0,False,8.496093641952029e-07,150.59046936035156,0.3384445607662201,8.509388749189384e-07,0.0,-1.1718749703959475e-07,0.9999996423721313,6.324302673339844,0.0,0.0,0.0,0.0018699518404901028,0.0,0.0,100,0.2,0.24,0.16,974,1.2475175857543945,1.5000001192092896,0.10864254832267761,0.040899280458688736,0.057348430156707764,0.21424058079719543,0.014959387481212616,0.012334252707660198,-0.0029761819168925285,0.04045345261693001,0.10997214913368225,0.04100490361452103,0.984098644828062,0.10997214913368225,0.04100490361452103,0.057201653718948364,0.058940017223358156,0.11083777248859406,0.175531268119812,0.22076526284217834,0.04100405052304268,0.04100490361452103,0.04098951816558838
24,6.451673528105021,0.10673999983072281,0.10755255057716472,0.1,0.00755255057716471,0.07552549821909728,0.07552549821909728,0.10806092619895935,0.0,0.0,False,-1.337890580543899e-06,76.08143615722656,0.3372564911842346,5.366727577893471e-07,0.0,1.8554688097083272e-07,0.9999995231628418,7.074028491973877,0.0,0.0,0.0,0.0012872308725491166,0.0,0.0,100,0.2,0.238,0.09,1038,1.2475175857543945,1.5000001192092896,0.10654290020465851,0.03293546661734581,0.057348430156707764,0.21424058079719543,0.01665319874882698,0.0130761144682765,-0.001817910699173808,0.04282302036881447,0.10806092619895935,0.03309468924999237,0.9807831070783649,0.10806092619895935,0.03309468924999237,0.05727052688598633,0.06824296712875366,0.10713066160678864,0.13983051478862762,0.22106993198394775,0.03309404104948044,0.03309468924999237,0.03307284787297249
25,7.32865392318368,0.11293999969959259,0.11024627513837865,0.1,0.010246275138378641,0.10246274113751229,0.10246274113751229,0.11297358572483063,0.0,0.0,False,-3.837890744762262e-06,99.9970474243164,0.3454219400882721,-5.664967162033463e-08,0.0,9.765624753299562e-09,0.9999995827674866,7.243565559387207,0.0,0.0,0.0,0.00375883630476892,0.0,0.0,100,0.2,0.232,0.17,916,1.2475175857543945,1.5000001192092896,0.11134371906518936,0.03770144283771515,0.057348430156707764,0.21424058079719543,0.017489520832896233,0.012722172774374485,-0.00020905534620396793,0.04491109028458595,0.11297358572483063,0.03789789229631424,0.9839281401600329,0.11297358572483063,0.03789789229631424,0.057337164878845215,0.06452849805355072,0.11275571584701538,0.1631887763738632,0.2215350866317749,0.0378972627222538,0.03789789229631424,0.03787891939282417
26,7.394676979273558,0.11051999996230007,0.11038313755033935,0.1,0.010383137550339344,0.10383136512025692,0.10383136512025692,0.11020462960004807,0.0,0.0,False,4.1503906800244295e-07,101.76261901855469,0.33798539638519287,1.7281362261201139e-06,0.0,-3.906249901319825e-08,0.9999997019767761,6.9297614097595215,0.0,0.0,0.0,0.0006406220491044223,0.0,0.0,100,0.2,0.23,0.13,940,1.2475175857543945,1.5000001192092896,0.10887210071086884,0.0412568561732769,0.057348430156707764,0.21424061059951782,0.014887625351548195,0.012529635801911354,-0.0023009362630546093,0.04181113839149475,0.11020462960004807,0.04138890281319618,0.9820714602100279,0.11020462960004807,0.04138890281319618,0.057224154472351074,0.05919720232486725,0.10996855795383453,0.1577999025583267,0.22136321663856506,0.041388336569070816,0.04138890281319618,0.04137306287884712
27,7.387454967051744,0.1024999997727573,0.10644156866154833,0.1,0.006441568661548325,0.06441568017391523,0.06441568017391523,0.10443077236413956,0.0,0.0,False,-2.5390625069121597e-06,98.22457885742188,0.3279481530189514,-4.637568963516969e-06,0.0,-3.3203124871761247e-07,0.9999997615814209,7.189335823059082,0.0,0.0,0.0,0.001387562952004373,0.0,0.0,100,0.2,0.246,0.08,884,1.2475175857543945,1.5000001192092896,0.1034313291311264,0.0354362316429615,0.057348430156707764,0.21424061059951782,0.011569874361157417,0.012700376100838184,-0.00551912235096097,0.03882535919547081,0.10443077236413956,0.03545908257365227,0.9847000680972989,0.10443077236413956,0.03545908257365227,0.05707189440727234,0.06959925889968945,0.09839993715286255,0.15336527824401236,0.22039633989334106,0.035458505153656006,0.03545908257365227,0.03544114530086517
28,6.869433127194643,0.11091999985650182,0.10868078425902508,0.1,0.008680784259025076,0.08680783390946736,0.08680783390946736,0.11162789911031723,0.0,0.0,False,-4.6582031245634425e-06,81.08080291748047,0.3420964777469635,-1.3645092167280382e-06,0.0,1.9531249506599124e-08,0.9999997615814209,6.708253383636475,0.0,0.0,0.0,0.0018208320252597332,0.0,0.0,100,0.2,0.244,0.14,996,1.2475175857543945,1.5000001192092896,0.1109771579504013,0.03918962925672531,0.057348430156707764,0.21424061059951782,0.007446272764354944,0.01205042190849781,-0.008559634909033775,0.0339590460062027,0.11162789911031723,0.03907620161771774,0.985505292139226,0.11162789911031723,0.03907620161771774,0.05688745528459549,0.07190374732017517,0.10410100221633911,0.1527531564235687,0.22001275420188904,0.03907550871372223,0.03907620161771774,0.03906046226620674
29,7.006406057655811,0.10579999995604157,0.10724039210753333,0.1,0.007240392107533328,0.0724039138349419,0.0724039138349419,0.10438567399978638,0.0,0.0,False,-5.66406242796802e-06,81.16944885253906,0.3291813135147095,7.750349141133483e-06,0.0,2.636718647863745e-07,0.9999996423721313,7.616217613220215,0.0,0.0,0.0,0.0016236054943874478,0.0,0.0,100,0.2,0.228,0.09,916,1.2475175857543945,1.5000001192092896,0.10422718524932861,0.029422780498862267,0.057348430156707764,0.21424058079719543,0.002245738636702299,0.011413521133363247,-0.013751384802162647,0.027882998809218407,0.10438567399978638,0.029256228357553482,0.9835308394185921,0.10438567399978638,0.029256228357553482,0.05662029981613159,0.06655638813972473,0.10299964249134064,0.13794542849063873,0.21816006302833557,0.029255613684654236,0.029256228357553482,0.029238436371088028
30,6.869626463890076,0.1043399998061359,0.10579019595683462,0.1,0.0057901959568346095,0.05790195377815072,0.05790195377815072,0.10396333783864975,0.0,0.0,False,3.0468750082945917e-06,75.15652465820312,0.32908788323402405,1.411115817973041e-06,0.0,1.9531249506599124e-07,0.9999997019767761,7.877595901489258,0.0,0.0,0.0,0.00192803586833179,0.0,0.0,100,0.2,0.218,0.06,1096,1.2475175857543945,1.5000001192092896,0.10447873175144196,0.028270872309803963,0.057348430156707764,0.21424058079719543,-0.005168276373296976,0.011021548882126808,-0.02093156799674034,0.020927133038640022,0.10396333783864975,0.02799474447965622,0.9817969353586617,0.10396333783864975,0.02799474447965622,0.056227296590805054,0.0712831050157547,0.103104367852211,0.13402027785778045,0.2170851230621338,0.027993839234113693,0.02799474447965622,0.027977213263511658
31,7.106749694734812,0.10615999988466501,0.10597509792074981,0.1,0.005975097920749808,0.05975097323240076,0.05975097323240076,0.10562389343976974,0.0,0.0,False,-7.421875238833309e-07,79.5075454711914,0.32841578125953674,-3.56827143832561e-07,0.0,4.882812376649781e-08,0.9999997615814209,7.833563804626465,0.0,0.0,0.0,0.0008928417810238898,0.0,0.0,100,0.2,0.252,0.15,1020,1.2475175857543945,1.5000001192092896,0.10646209865808487,0.04249284043908119,0.057348430156707764,0.21424061059951782,-0.008114171214401722,0.010818456299602985,-0.024462176486849785,0.016788974404335022,0.10562389343976974,0.04195332154631615,0.9840246918215093,0.10562389343976974,0.04195332154631615,0.05605021119117737,0.057456848025321965,0.10208204388618469,0.1606835901737213,0.21647784113883972,0.041952453553676605,0.04195332154631615,0.04194238781929016
