slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
57,0.9368421052631579,4.0,3.0,3.2099999999999795,3.210526315789474,30.33684210526316,1,8,1,23,26
58,0.9368421052631579,4.0,3.0,3.2099999999999795,3.210526315789474,31.33684210526316,1,4,1,0,0
59,0.8131578947368421,4.0,3.0,3.0,3.1578947368421053,30.181578947368422,3,11,3,27,47
60,0.6289473684210526,3.0,2.0,3.0,2.8421052631578947,28.13421052631579,2,12,2,42,70
61,0.6263157894736842,3.0,3.0,3.0,3.0,27.878947368421052,4,14,4,20,39
62,0.6026315789473684,3.0,3.0,3.0,3.0,28.43421052631579,2,11,2,5,9
63,0.5342105263157895,3.0,3.0,3.0,3.0,27.731578947368423,3,10,3,29,45
64,0.5342105263157895,3.0,3.0,3.0,3.0,28.731578947368423,0,0,0,0,0
65,0.3526315789473684,3.0,2.0,3.0,2.6315789473684212,27.057894736842105,2,12,2,41,69
66,0.3526315789473684,3.0,2.0,3.0,2.6315789473684212,28.057894736842105,1,2,1,0,0
67,0.3263157894736842,3.0,2.0,2.0,2.1578947368421053,27.41315789473684,2,13,2,27,48
68,0.41578947368421054,3.0,2.0,2.0,2.1578947368421053,28.21315789473684,1,4,1,4,4
69,0.41578947368421054,3.0,2.0,2.0,2.1578947368421053,29.21315789473684,0,0,0,0,0
70,0.4605263157894737,3.0,2.0,2.0,2.1578947368421053,30.102631578947367,1,5,1,2,2
71,0.4605263157894737,3.0,2.0,2.0,2.1578947368421053,31.102631578947367,0,0,0,0,0
72,0.4710526315789474,2.0,2.0,2.0,2.0,31.71578947368421,2,12,2,9,15
73,0.5210526315789473,2.0,2.0,2.0,2.0,32.71578947368421,1,6,1,0,0
74,0.531578947368421,2.0,2.0,2.0,2.0,33.339473684210525,1,8,1,12,15
75,0.5236842105263158,2.0,2.0,2.0,2.0,34.247368421052634,1,5,1,3,3
76,0.4921052631578947,2.0,2.0,2.0,2.0,34.73157894736842,3,14,3,12,12
77,0.5342105263157895,2.0,2.0,2.0,2.0,35.10526315789474,1,9,1,13,22
78,0.5342105263157895,2.0,2.0,2.0,2.0,36.10526315789474,1,7,1,0,0
79,0.5236842105263158,2.0,2.0,2.0,2.0,36.40526315789474,2,14,2,16,23
80,0.5789473684210527,2.0,2.0,2.0,2.0,35.89473684210526,2,9,2,9,17
81,0.6394736842105263,2.0,2.0,2.0,2.0,36.16315789473684,4,15,4,11,15
82,0.6815789473684211,2.0,2.0,2.0,2.0,37.05263157894737,2,9,2,3,3
83,0.7052631578947368,3.0,2.0,2.0,2.0526315789473686,37.10526315789474,1,5,1,5,10
84,0.6105263157894737,2.0,2.0,2.0,2.0,35.47631578947368,3,17,3,25,36
85,0.6026315789473684,2.0,2.0,2.0,2.0,36.17631578947368,3,9,3,3,3
86,0.5789473684210527,2.0,2.0,2.0,2.0,36.48947368421052,3,14,3,7,9
87,0.6289473684210526,2.0,2.0,2.0,2.0,37.48947368421052,0,0,0,0,0
88,0.5394736842105263,2.0,2.0,2.0,2.0,36.06315789473684,3,13,3,24,34
89,0.6026315789473684,3.0,2.0,3.0,2.3684210526315788,36.02894736842105,1,8,1,11,14
90,0.6,3.0,2.0,3.0,2.3684210526315788,36.48157894736842,2,12,2,12,20
91,0.5947368421052631,3.0,2.0,3.0,2.3684210526315788,37.46578947368421,1,8,1,1,2
92,0.6447368421052632,3.0,2.0,3.0,2.3684210526315788,38.46578947368421,0,0,0,0,0
