slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.129595959595959,17.0,13.0,17.0,15.444444444444445,67.18141414141414,7,42,7,260,958,0.0,0.0,0.0,8.9752,17.0,8.9076,17.0,6.129595959595959,17.0,0.0
110,6.45979797979798,19.0,14.0,17.0,16.046464646464646,70.72747474747474,9,42,9,450,1478,0.0,0.0,0.0,9.4516,19.0,9.9816,17.0,6.45979797979798,19.0,0.0
120,6.669292929292929,20.0,15.0,19.0,16.965656565656566,73.62757575757576,6,42,6,63,125,0.0,0.0,0.0,10.3792,20.0,10.2832,19.0,6.669292929292929,20.0,0.0
130,6.838383838383838,20.0,16.0,19.0,17.389898989898988,74.6279797979798,13,45,12,60,125,0.0,0.0,0.0,10.7516,20.0,10.1196,19.0,6.838383838383838,20.0,0.0
140,6.444747474747475,22.0,16.0,18.0,17.511111111111113,70.87545454545455,14,43,11,240,879,0.0,0.0,0.0,9.368,22.0,10.456,21.0,6.444747474747475,22.0,0.0
150,6.521010101010101,23.0,16.0,18.0,17.785858585858588,73.27131313131314,12,50,12,400,1669,0.0,0.0,0.0,9.4928,23.0,10.7208,22.0,6.521010101010101,23.0,0.0
160,6.641717171717172,24.0,15.0,20.0,18.171717171717173,75.7789898989899,7,32,7,137,300,0.0,0.0,0.0,9.604,20.0,11.0636,24.0,6.641717171717172,24.0,0.0
170,6.61040404040404,26.0,15.0,19.01000000000022,17.957575757575757,77.81787878787878,10,41,9,346,1175,0.0,0.0,0.0,9.654,20.0,11.1652,26.0,6.61040404040404,26.0,0.0
180,6.433737373737373,20.0,16.0,20.0,17.488888888888887,77.3040404040404,8,35,8,217,700,0.0,0.0,0.0,9.4484,20.0,10.9068,20.0,6.433737373737373,20.0,0.0
190,5.594141414141414,21.0,15.0,19.0,16.874747474747476,68.57939393939394,8,35,8,474,1596,0.0,0.0,0.0,6.894,21.0,10.2752,21.0,5.594141414141414,21.0,0.0
200,5.536969696969697,22.0,15.0,18.0,16.426262626262627,67.68858585858585,10,35,9,647,2281,0.0,0.0,0.0,7.4668,22.0,8.9004,21.0,5.536969696969697,22.0,0.0
210,5.095555555555555,21.0,13.0,17.0,15.036363636363637,62.34010101010101,10,50,10,627,2078,0.0,0.0,0.0,6.8944,18.0,7.69,21.0,5.095555555555555,21.0,0.0
220,5.076464646464647,17.0,13.0,17.0,15.006060606060606,61.02757575757576,10,47,10,396,1117,0.0,0.0,0.0,7.1144,17.0,7.202,17.0,5.076464646464647,17.0,0.0
230,4.834848484848485,18.0,12.0,18.0,14.981818181818182,57.82888888888889,16,43,11,557,1712,0.0,0.0,0.0,6.8608,18.0,6.7752,18.0,4.834848484848485,18.0,0.0
240,4.776464646464646,20.0,12.0,18.0,14.771717171717171,56.532828282828284,11,35,10,332,1099,0.0,0.0,0.0,7.0236,20.0,6.2368,18.0,4.776464646464646,20.0,0.0
250,4.867676767676768,20.0,11.0,19.0,14.480808080808082,56.89939393939394,14,41,12,461,1483,0.0,0.0,0.0,6.7952,20.0,6.8948,19.0,4.867676767676768,20.0,0.0
260,4.9523232323232325,20.0,11.0,16.040000000000873,15.046464646464646,58.36828282828283,6,33,6,214,607,0.0,0.0,0.0,6.5172,16.0,7.3024,20.0,4.9523232323232325,20.0,0.0
270,5.103535353535354,20.0,12.0,18.020000000000437,15.496969696969696,61.32131313131313,8,40,8,171,492,0.0,0.0,0.0,7.2768,18.0,6.8908,20.0,5.103535353535354,20.0,0.0
280,5.495858585858586,20.0,13.0,19.01000000000022,16.076767676767677,64.70949494949495,10,37,9,177,492,0.0,0.0,0.0,7.9576,19.0,7.0208,20.0,5.495858585858586,20.0,0.0
290,5.5073737373737375,21.0,13.0,20.0,16.416161616161617,64.47020202020202,8,37,7,385,1268,0.0,0.0,0.0,8.5824,21.0,6.5988,20.0,5.5073737373737375,21.0,0.0
300,5.481212121212121,22.0,13.0,21.0,16.67676767676768,65.40636363636364,13,43,12,442,1578,0.0,0.0,0.0,9.0728,22.0,6.1424,21.0,5.481212121212121,22.0,0.0
