checkpoint_episode,checkpoint_label,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,grid_update_probability,grid_alpha,curvature_center
0,u=0.05_alpha=3.00,v02,nn,100,500,0.05,0.1,0.11792860180139542,0.11792860180139542,3.8862666666666676,0.11768,0.11792860180139542,0.08148306608200073,0.03223681449890137,0.03223681449890137,0.09001807868480682,0.22792604565620422,0.40086138248443604,0.08148305863142014,0.08148306608200073,0.08148307353258133,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v02,fixed_random,100,500,0.05,0.1,0.11792860180139542,0.1,3.7424430303030305,0.10114000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v02,matched_random,100,500,0.05,0.1,0.11792860180139542,0.11792860180139542,4.080271111111111,0.1175,0.11792861670255661,1.4901161193847656e-08,0.11792860180139542,0.11792860180139542,0.11792860180139542,0.11792860180139542,0.11792860180139542,7.450580596923828e-09,1.4901161193847656e-08,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v03,nn,100,500,0.05,0.1,0.11823663115501404,0.11823663115501404,4.598734343434345,0.11907999999999999,0.11823663115501404,0.0717838704586029,0.03223681449890137,0.0424042582511936,0.0995820164680481,0.19751840829849243,0.40086138248443604,0.0717838853597641,0.0717838704586029,0.07178398966789246,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v03,fixed_random,100,500,0.05,0.1,0.11823663115501404,0.1,4.325990505050503,0.10071999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v03,matched_random,100,500,0.05,0.1,0.11823663115501404,0.11823663115501404,4.420944040404039,0.11926,0.11823665350675583,2.2351741790771484e-08,0.11823663115501404,0.11823663115501404,0.11823663115501404,0.11823663115501404,0.11823663115501404,1.4901161193847656e-08,2.2351741790771484e-08,0.0,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v04,nn,100,500,0.05,0.1,0.10868390649557114,0.10868390649557114,4.27732424242424,0.1079,0.10868390649557114,0.08353225886821747,0.03223681449890137,0.03223681449890137,0.08302965760231018,0.2152569264173303,0.40086138248443604,0.08353225886821747,0.08353225886821747,0.08353237062692642,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v04,fixed_random,100,500,0.05,0.1,0.10868390649557114,0.1,4.631628484848484,0.10012,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v04,matched_random,100,500,0.05,0.1,0.10868390649557114,0.10868390649557114,4.51727898989899,0.1085,0.10868392884731293,2.2351741790771484e-08,0.10868390649557114,0.10868390649557114,0.10868390649557114,0.10868390649557114,0.10868390649557114,1.4901161193847656e-08,2.2351741790771484e-08,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v05,nn,100,500,0.05,0.1,0.12047524750232697,0.12047524750232697,5.41116242424242,0.12104,0.12047524750232697,0.09891891479492188,0.03223681449890137,0.03223681449890137,0.08890208601951599,0.23399992883196574,0.40086138248443604,0.09891891479492188,0.09891891479492188,0.09891915321350098,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v05,fixed_random,100,500,0.05,0.1,0.12047524750232697,0.1,5.658770101010095,0.09936,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
