episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
37,13.26890768814087,0.1025399998575449,0.10039624549359968,0.1,0.0003962454935996784,0.00396245453975133,0.0,0.10068613290786743,0.0,0.0,False,7.81249980263965e-08,330.8013916015625,0.3263382017612457,-6.430402521573342e-08,0.0,-1.4648438195763447e-07,0.9999999403953552,6.465826988220215,0.0,0.0,0.0,0.00014340410416480154,0.0,0.0,100,0.2,0.144,0.0,924,-1.0557626485824585,0.29856783151626587,0.10068613290786743,0.006717026699334383,0.08970983326435089,0.11727985739707947,0.999428951941573,0.10068613290786743,0.006717026699334383,0.08970983326435089,0.08970984816551208,0.10120229423046112,0.1091046929359436,0.11727985739707947,0.006717026233673096,0.006717026699334383,0.0067168716341257095
38,13.902346684604883,0.10053999967128038,0.10046812258244003,0.1,0.00046812258244002813,0.004681225356277746,0.0,0.10037381947040558,0.0,0.0,False,4.4921875996806193e-07,369.04937744140625,0.3257555067539215,2.7791559276124644e-08,0.0,-2.0019531632442522e-07,0.9999998211860657,6.079861640930176,0.0,0.0,0.0,1.521772446722025e-06,0.0,0.0,100,0.2,0.144,0.0,1054,-1.0564442873001099,0.2983919084072113,0.10037381947040558,0.0052034263499081135,0.08971536159515381,0.11726930737495422,0.9990774245997246,0.10037381947040558,0.0052034263499081135,0.08971536159515381,0.09384612739086161,0.09995836019515991,0.10616657137870789,0.11726930737495422,0.0052034263499081135,0.0052034263499081135,0.0052034007385373116
39,14.06255939590931,0.10157999988645315,0.1010240612344466,0.1,0.0010240612344465938,0.010240611320404805,0.0,0.09984145313501358,0.0,0.0,False,7.324219097881723e-08,374.6064147949219,0.3244715631008148,-5.253553592154958e-09,0.0,5.859374851979737e-08,0.9999998211860657,5.951841831207275,0.0,0.0,0.0,0.00015596421144437045,0.0,0.0,100,0.2,0.14,0.0,964,-1.0563859939575195,0.2984069585800171,0.09984145313501358,0.006893741432577372,0.08972117304801941,0.11725842952728271,0.9992697584496117,0.09984145313501358,0.006893741432577372,0.08972117304801941,0.08972117304801941,0.09995836019515991,0.10752294361591085,0.11725842952728271,0.006893741432577372,0.006893741432577372,0.006893786136060953
40,11.378208478957415,0.10144000006094575,0.10123203064769618,0.1,0.0012320306476961695,0.012320305244931171,0.0,0.10109569132328033,0.0,0.0,False,4.5898437406322046e-07,210.99740600585938,0.3273102045059204,1.1294484458801435e-08,0.0,-3.906249901319825e-08,0.9999997615814209,7.051529884338379,0.0,0.0,0.0,8.698704186826944e-05,0.0,0.0,100,0.2,0.14,0.0,1036,-1.0558106899261475,0.298555463552475,0.10109569132328033,0.005645981524139643,0.08972066640853882,0.11725935339927673,0.9994995283504444,0.10109569132328033,0.005645981524139643,0.08972066640853882,0.09421298801898977,0.09995836019515991,0.10871806740760803,0.11725935339927673,0.005645982921123505,0.005645981524139643,0.0056460523046553135
41,13.95537332507968,0.10063999972492456,0.10093601518631037,0.1,0.0009360151863103683,0.00936015092708859,0.0,0.10044655203819275,0.0,0.0,False,1.0742187583900886e-07,349.1005859375,0.32579973340034485,1.9732713241182864e-08,0.0,-5.859374851979737e-08,0.9999997615814209,6.410391807556152,0.0,0.0,0.0,3.506341090542264e-05,0.0,0.0,100,0.2,0.138,0.0,926,-1.0553984642028809,0.29866185784339905,0.10044655203819275,0.0069463192485272884,0.08971577882766724,0.11726850271224976,0.9992921992972732,0.10044655203819275,0.0069463192485272884,0.08971577882766724,0.09160906076431274,0.09995836019515991,0.10744832456111769,0.11726850271224976,0.006946318782866001,0.0069463192485272884,0.006946253124624491
42,16.38625939655304,0.10197999989241362,0.10145800753936199,0.1,0.001458007539361983,0.014580073935612435,0.0,0.10008906573057175,0.0,0.0,False,1.2695312534560799e-07,520.2838134765625,0.32508546113967896,-1.9780843629746414e-08,0.0,-4.394531316620487e-08,0.9999998807907104,5.613022804260254,0.0,0.0,0.0,2.1124464183230884e-05,0.0,0.0,100,0.2,0.16,0.01,880,-1.0552525520324707,0.2986995279788971,0.10008906573057175,0.005924182012677193,0.08971229195594788,0.11727511882781982,0.9992988769382241,0.10008906573057175,0.005924182012677193,0.08971229195594788,0.09160622954368591,0.09995830059051514,0.10831305384635925,0.11727511882781982,0.005924181547015905,0.005924182012677193,0.005924185737967491
43,14.651339791208505,0.1030999997779727,0.10227900365866735,0.1,0.0022790036586673446,0.022790034307670015,0.0,0.10088758915662766,0.0,0.0,False,2.7343750730324246e-07,382.16534423828125,0.32683417201042175,1.3775825813411302e-08,0.0,8.789062633240974e-08,0.9999998807907104,6.062071800231934,0.0,0.0,0.0,0.00013465061783790588,0.0,0.0,100,0.2,0.142,0.0,928,-1.0547600984573364,0.298826664686203,0.10088758915662766,0.00596697349101305,0.08971109986305237,0.11727747321128845,0.9991626300842604,0.10088758915662766,0.00596697349101305,0.08971109986305237,0.09380010366439852,0.10046444088220596,0.10745204091071944,0.11727747321128845,0.00596697349101305,0.00596697349101305,0.005967065691947937
44,16.332520630449057,0.10037999991700053,0.10132950178783394,0.1,0.0013295017878339338,0.013295016548837683,0.0,0.10079245269298553,0.0,0.0,False,3.41796862812771e-07,490.3259582519531,0.3265920579433441,3.5657585328863206e-08,0.0,-1.4648438195763447e-07,0.9999998807907104,5.8976898193359375,0.0,0.0,0.0,3.571454726625234e-06,0.0,0.0,100,0.2,0.132,0.0,942,-1.05419921875,0.29897165298461914,0.10079245269298553,0.006449716631323099,0.08970692753791809,0.11728537082672119,0.9994273798423379,0.10079245269298553,0.006449716631323099,0.08970692753791809,0.09325450658798218,0.09995827078819275,0.10976937413215637,0.11728537082672119,0.006449715234339237,0.006449716631323099,0.006449838634580374
45,14.109001403331757,0.09776000000536442,0.09954475089659917,0.1,-0.00045524910340083435,-0.0045524905787592855,0.0,0.10004199296236038,0.0,0.0,False,-4.882812731921149e-07,322.3692321777344,0.3250311017036438,1.2039244268180482e-08,0.0,7.81249980263965e-08,0.9999998807907104,6.764477729797363,0.0,0.0,0.0,1.633226247577113e-06,0.0,0.0,100,0.2,0.136,0.0,958,-1.0538259744644165,0.2990680932998657,0.10004199296236038,0.005117873661220074,0.08970218896865845,0.11729434132575989,0.99926531143224,0.10004199296236038,0.005117873661220074,0.08970218896865845,0.09325134754180908,0.10026943683624268,0.10481577664613503,0.11729434132575989,0.005117874126881361,0.005117873661220074,0.005117787979543209
46,11.868826884537935,0.09677999990433454,0.09816237540046685,0.1,-0.0018376245995331553,-0.018376244157707135,0.0,0.0993090495467186,0.0,0.0,False,9.277344048541636e-08,196.15528869628906,0.3233904540538788,1.7979741029350294e-09,0.0,2.9296874259898686e-08,0.9999997019767761,7.409908294677734,0.0,0.0,0.0,1.8983408153872006e-05,0.0,0.0,100,0.2,0.134,0.0,1022,-1.053643822669983,0.29911521077156067,0.0993090495467186,0.005550994537770748,0.08969897031784058,0.11730030179023743,0.9991573625229133,0.0993090495467186,0.005550994537770748,0.08969897031784058,0.08969897031784058,0.09995821118354797,0.10423204600810765,0.11730030179023743,0.0055509950034320354,0.005550994537770748,0.005551076494157314
47,18.757506265193225,0.09819999989494681,0.09818118764770684,0.1,-0.0018188123522931698,-0.018188121704119528,0.0,0.10009140521287918,0.0,0.0,False,-3.906249901319825e-07,678.8550415039062,0.3250981271266937,-1.7463564816466715e-08,0.0,-4.394531316620487e-08,0.9999998807907104,5.345674991607666,0.0,0.0,0.0,7.68629033700563e-05,0.0,0.0,100,0.2,0.142,0.0,1042,-1.0538111925125122,0.29907190799713135,0.10009140521287918,0.005797205492854118,0.0896974503993988,0.11161959171295166,0.9995645697417767,0.10009140521287918,0.005797205492854118,0.0896974503993988,0.09155814349651356,0.09968054294586182,0.10832610726356506,0.11161959171295166,0.005797205958515406,0.005797205492854118,0.005797109566628933
48,15.343811520904303,0.10025999995321036,0.0992205938004586,0.1,-0.0007794061995414076,-0.007794061216007954,0.0,0.09911641478538513,0.0,0.0,False,3.41796862812771e-07,365.2481994628906,0.32288724184036255,1.1520385534424804e-08,0.0,2.2460937998403097e-07,0.9999998807907104,7.046531677246094,0.0,0.0,0.0,2.435923852317501e-05,0.0,0.0,100,0.2,0.144,0.0,1002,-1.05397367477417,0.2990299165248871,0.09911641478538513,0.006738254800438881,0.08969885110855103,0.11730051040649414,0.9992954218303307,0.09911641478538513,0.006738254800438881,0.08969885110855103,0.09119468033313774,0.09881100058555603,0.10832485556602478,0.11730051040649414,0.006738253403455019,0.006738254800438881,0.006738358177244663
49,12.216539992123842,0.09936000004410744,0.09929029692228303,0.1,-0.0007097030777169777,-0.007097030067466771,0.0,0.09926880896091461,0.0,0.0,False,1.6601562435880624e-07,195.47007751464844,0.32328930497169495,6.38946895392678e-09,0.0,-4.882812376649781e-08,0.9999998211860657,7.25985860824585,0.0,0.0,0.0,3.4293654607608914e-05,0.0,0.0,100,0.2,0.132,0.0,1060,-1.054154396057129,0.29898324608802795,0.09926880896091461,0.005776841193437576,0.08970022201538086,0.11729788780212402,0.9993103996970161,0.09926880896091461,0.005776841193437576,0.08970022201538086,0.09217208623886108,0.09881114959716797,0.10786846280097961,0.11729788780212402,0.005776840727776289,0.005776841193437576,0.00577689241617918
50,13.984302413225175,0.10115999999642372,0.10022514845935337,0.1,0.00022514845935336925,0.0022514843683852557,0.0,0.10170996934175491,0.0,0.0,False,-3.5156250532963895e-07,279.8607177734375,0.32863545417785645,-7.116794376038627e-10,0.0,5.859374851979737e-08,0.9999998211860657,7.0905632972717285,0.0,0.0,0.0,3.879188807331957e-05,0.0,0.0,100,0.2,0.142,0.0,982,-1.0544664859771729,0.2989025115966797,0.10170996934175491,0.005876683630049229,0.08970177173614502,0.1172950267791748,0.9992988085725378,0.10170996934175491,0.005876683630049229,0.08970177173614502,0.09599524736404419,0.1008504182100296,0.10977470874786377,0.1172950267791748,0.005876683164387941,0.005876683630049229,0.005876552779227495
51,15.145012352317572,0.09958000000193715,0.09990257423064526,0.1,-9.742576935474478e-05,-0.0009742575961216882,0.0,0.0998869240283966,0.0,0.0,False,-5.95703113503987e-07,340.56854248046875,0.3246508836746216,-1.209333522211864e-08,0.0,-3.906249901319825e-08,0.9999998211860657,6.683409690856934,0.0,0.0,0.0,1.578827141202055e-05,0.0,0.0,100,0.2,0.132,0.0,1018,-1.0547966957092285,0.29881730675697327,0.0998869240283966,0.0057636164128780365,0.08970442414283752,0.11729001998901367,0.9992980696369408,0.0998869240283966,0.0057636164128780365,0.08970442414283752,0.09099735841155052,0.09995827078819275,0.10741170942783282,0.11729001998901367,0.005763616878539324,0.0057636164128780365,0.005763682071119547
52,15.11008000639081,0.10227999989688397,0.1010912870637646,0.1,0.001091287063764601,0.010912869546359056,0.0,0.10139140486717224,0.0,0.0,False,-5.859374851979737e-08,321.37969970703125,0.3278926610946655,2.4305432333449062e-08,0.0,-3.906249901319825e-08,0.9999998807907104,7.122817039489746,0.0,0.0,0.0,0.00014859664952382445,0.0,0.0,100,0.2,0.14,0.0,884,-1.0555408000946045,0.29862505197525024,0.10139140486717224,0.006554118823260069,0.08970722556114197,0.11728477478027344,0.9991630074430625,0.10139140486717224,0.006554118823260069,0.08970722556114197,0.08970722556114197,0.10187199711799622,0.10856742560863132,0.11728477478027344,0.006554119288921356,0.006554118823260069,0.006554407067596912
53,15.390810295373202,0.09959999988973141,0.10034564347674801,0.1,0.00034564347674800877,0.0034564344218366455,0.0,0.09971783310174942,0.0,0.0,False,5.859374851979737e-08,333.2205505371094,0.3241437077522278,-3.215864197159135e-08,0.0,7.81249980263965e-08,0.9999998807907104,6.957422733306885,0.0,0.0,0.0,0.00010318784916307777,0.0,0.0,100,0.2,0.142,0.0,986,-1.0559371709823608,0.29852283000946045,0.09971783310174942,0.007616027258336544,0.08971351385116577,0.11727288365364075,0.999367104998572,0.09971783310174942,0.007616027258336544,0.08971351385116577,0.09087614417076181,0.09905070438981056,0.11037333011627126,0.11727288365364075,0.007616027723997831,0.007616027258336544,0.0076159266754984856
54,14.025985657423735,0.0974199999049306,0.09888282169083931,0.1,-0.0011171783091606935,-0.011171781974428738,0.0,0.09964397549629211,0.0,0.0,False,-1.1230468999201548e-07,241.12680053710938,0.3241141736507416,1.6085803800081067e-09,0.0,-9.765624753299562e-08,0.9999998807907104,7.735162258148193,0.0,0.0,0.0,4.316790364100598e-05,0.0,0.0,100,0.2,0.14,0.0,1100,-1.0561623573303223,0.29846471548080444,0.09964397549629211,0.005779411643743515,0.0897168517112732,0.11271011829376221,0.9995596176766552,0.09964397549629211,0.005779411643743515,0.0897168517112732,0.09157421588897724,0.09920115768909454,0.1067631185054754,0.11271011829376221,0.005779412109404802,0.005779411643743515,0.00577950943261385
55,14.652146066129207,0.10251999987661839,0.10070141078372885,0.1,0.0007014107837288452,0.007014107135877739,0.0,0.10088352859020233,0.0,0.0,False,-9.277344048541636e-08,273.56207275390625,0.32682889699935913,-3.877028831311691e-08,0.0,-4.882812376649781e-08,0.9999998807907104,7.27249002456665,0.0,0.0,0.0,0.0001010027845040895,0.0,0.0,100,0.2,0.148,0.0,948,-1.0567232370376587,0.2983199954032898,0.10088352859020233,0.005895362235605717,0.0897187888622284,0.11726289987564087,0.9994422927351664,0.10088352859020233,0.005895362235605717,0.0897187888622284,0.09471473097801208,0.09995836019515991,0.11080297827720642,0.11726289987564087,0.005895361769944429,0.005895362235605717,0.005895376205444336
56,14.795329905182124,0.09831999999657273,0.09951070539015079,0.1,-0.000489294609849214,-0.00489294560919758,0.0,0.09993702918291092,0.0,0.0,False,-3.8574219729525794e-07,278.5485534667969,0.32475048303604126,4.276990850371476e-08,0.0,9.765624753299562e-08,0.9999998211860657,6.924161434173584,0.0,0.0,0.0,4.837959568249062e-05,0.0,0.0,100,0.2,0.144,0.0,896,-1.0574305057525635,0.2981375753879547,0.09993702918291092,0.005932885222136974,0.08972349762916565,0.11158716678619385,0.9995867544837476,0.09993702918291092,0.005932885222136974,0.08972349762916565,0.0921899676322937,0.09896400570869446,0.10844810903072147,0.11158716678619385,0.005932885222136974,0.005932885222136974,0.00593298114836216
57,12.066245263367891,0.10169999988004565,0.10060535263509822,0.1,0.0006053526350982136,0.006053525745629561,0.0,0.10049793124198914,0.0,0.0,False,8.300781217940312e-08,158.1123809814453,0.32597488164901733,-6.421357223729274e-09,0.0,2.9296874259898686e-08,0.9999998211860657,6.936137676239014,0.0,0.0,0.0,1.561951830808539e-05,0.0,0.0,100,0.2,0.134,0.0,992,-1.0579304695129395,0.2980087399482727,0.10049793124198914,0.006053911056369543,0.08972951769828796,0.11724266409873962,0.9991587576191774,0.10049793124198914,0.006053911056369543,0.08972951769828796,0.0921945869922638,0.0999583899974823,0.10837671458721046,0.11724266409873962,0.006053911056369543,0.006053911056369543,0.006053826306015253
58,11.525019410252572,0.1032800000756979,0.10194267635539805,0.1,0.0019426763553980486,0.019426761611304324,0.0,0.10056545585393906,0.0,0.0,False,-1.7578125266481948e-07,133.80848693847656,0.32609277963638306,6.502449423351209e-08,0.0,1.9531249506599124e-08,0.9999999403953552,7.5763959884643555,0.0,0.0,0.0,4.156498107477091e-05,0.0,0.0,100,0.2,0.142,0.0,924,-1.0583752393722534,0.297894150018692,0.10056545585393906,0.006474562454968691,0.08973371982574463,0.11723467707633972,0.9994112544182705,0.10056545585393906,0.006474562454968691,0.08973371982574463,0.09210473001003316,0.10046334564685822,0.11030268967151642,0.11723467707633972,0.0064745619893074036,0.006474562454968691,0.006474577821791172
59,13.935893948882818,0.10103999994695187,0.10149133815117496,0.1,0.0014913381511749563,0.01491338002041156,0.0,0.10092222690582275,0.0,0.0,False,-1.9531249506599124e-08,229.1505584716797,0.3269585371017456,8.910298276987305e-09,0.0,-8.789062633240974e-08,1.0,7.173601150512695,0.0,0.0,0.0,2.7030894216295565e-06,0.0,0.0,100,0.2,0.138,0.0,1016,-1.0587345361709595,0.29780158400535583,0.10092222690582275,0.005160788539797068,0.08973747491836548,0.11722755432128906,0.9992648680212654,0.10092222690582275,0.005160788539797068,0.08973747491836548,0.09467819631099726,0.10084734857082367,0.10733580589294434,0.11722755432128906,0.005160789471119642,0.005160788539797068,0.0051607731729745865
60,14.20958041498065,0.1014599998742342,0.10147566901270458,0.1,0.0014756690127045724,0.01475668865137686,0.0,0.10078050941228867,0.0,0.0,False,-1.2695312534560799e-07,240.93283081054688,0.3265545964241028,-1.3429373169060455e-08,0.0,-4.882812376649781e-08,0.9999998211860657,6.859476089477539,0.0,0.0,0.0,8.783346856944263e-05,0.0,0.0,100,0.2,0.15,0.0,978,-1.0592684745788574,0.2976641058921814,0.10078050941228867,0.00663570174947381,0.08974051475524902,0.1172218918800354,0.9993034028526985,0.10078050941228867,0.00663570174947381,0.08974051475524902,0.09323203861713435,0.09995847940444946,0.11017979383468403,0.1172218918800354,0.006635701283812523,0.00663570174947381,0.006635717581957579
61,13.146117793291808,0.10065999986603856,0.10106783443937156,0.1,0.0010678344393715566,0.010678343325881233,0.0,0.1007358580827713,0.0,0.0,False,-4.882812376649781e-08,186.3534698486328,0.3265434801578522,1.1013150391647741e-08,0.0,-2.9296874259898686e-08,0.9999997615814209,7.1225690841674805,0.0,0.0,0.0,0.0001130570235545747,0.0,0.0,100,0.2,0.138,0.0,968,-1.0593864917755127,0.29763373732566833,0.1007358580827713,0.005261299200356007,0.08974504470825195,0.11119219660758972,0.9994768477648209,0.1007358580827713,0.005261299200356007,0.08974504470825195,0.0946611434221286,0.1007261574268341,0.1083629578351963,0.11119219660758972,0.005261299200356007,0.005261299200356007,0.005261370446532965
62,11.846037986785174,0.10332000006735324,0.10219391725336241,0.1,0.002193917253362404,0.021939170339707006,0.0,0.10023199021816254,0.0,0.0,False,-2.9296874259898686e-08,137.64376831054688,0.3254263401031494,7.939487289831959e-09,0.0,0.0,0.9999998807907104,7.590577602386475,0.0,0.0,0.0,9.8323384008836e-05,0.0,0.0,100,0.2,0.14,0.0,1164,-1.0595972537994385,0.29757949709892273,0.10023199021816254,0.005490489769726992,0.08974599838256836,0.11217528581619263,0.9995543173535123,0.10023199021816254,0.005490489769726992,0.08974599838256836,0.09328058362007141,0.09995844960212708,0.10685532242059294,0.11217528581619263,0.005490489304065704,0.005490489769726992,0.005490566603839397
63,20.706923451006414,0.10129999991506339,0.1017469585842129,0.1,0.0017469585842128932,0.01746958409517052,0.0,0.10063380748033524,0.0,0.0,False,-3.3203124871761247e-07,655.7715454101562,0.32627278566360474,-9.07467310184984e-08,0.0,9.277344048541636e-08,0.9999998807907104,5.8169989585876465,0.0,0.0,0.0,0.00018755417841020972,0.0,0.0,100,0.2,0.138,0.0,984,-1.0605207681655884,0.29734185338020325,0.10063380748033524,0.0060454909689724445,0.08974781632423401,0.11720812320709229,0.999266734741128,0.10063380748033524,0.0060454909689724445,0.08974781632423401,0.09382269680500063,0.10072594881057739,0.10828188061714172,0.11720812320709229,0.006045491434633732,0.0060454909689724445,0.0060453410260379314
64,14.106538976609707,0.0998999998793006,0.10082347923175675,0.1,0.0008234792317567408,0.008234791494088258,0.0,0.09991882741451263,0.0,0.0,False,1.2695312534560799e-07,208.48831176757812,0.3246941864490509,1.3831258360852416e-09,0.0,5.859374851979737e-08,0.9999998807907104,7.121315002441406,0.0,0.0,0.0,8.791300933808088e-05,0.0,0.0,100,0.2,0.138,0.0,1042,-1.0611506700515747,0.2971798777580261,0.09991882741451263,0.006191177759319544,0.08975562453269958,0.11719343066215515,0.9993094747850809,0.09991882741451263,0.006191177759319544,0.08975562453269958,0.0928388237953186,0.09818920493125916,0.10732176899909973,0.11719343066215515,0.006191178224980831,0.006191177759319544,0.0061913058161735535
65,13.586964638620614,0.10152000002935528,0.101171739630556,0.1,0.0011717396305560013,0.0117173951338205,0.0,0.10020505636930466,0.0,0.0,False,-1.56249996052793e-07,177.21202087402344,0.32531604170799255,-1.667380367109672e-08,0.0,7.81249980263965e-08,0.9999998807907104,7.8047003746032715,0.0,0.0,0.0,1.0146933391297353e-06,0.0,0.0,100,0.2,0.154,0.01,928,-1.0614125728607178,0.2971125841140747,0.10020505636930466,0.006291791331022978,0.08976089954376221,0.11718332767486572,0.9993005994876442,0.10020505636930466,0.006291791331022978,0.08976089954376221,0.09186992645263686,0.09953795373439789,0.10741292834281783,0.11718332767486572,0.006291791796684265,0.006291791331022978,0.006291765253990889
66,13.457486043095589,0.10138000004738569,0.10127586983897086,0.1,0.00127586983897085,0.012758697113838788,0.0,0.10020756721496582,0.0,0.0,False,2.1484375167801772e-07,189.91346740722656,0.3253549337387085,-1.7895549930813104e-08,0.0,-3.906249901319825e-08,0.9999999403953552,7.167211055755615,0.0,0.0,0.0,2.2196620193426497e-05,0.0,0.0,100,0.2,0.14,0.0,1036,-1.0616576671600342,0.29704952239990234,0.10020756721496582,0.005755933932960033,0.08976313471794128,0.11717924475669861,0.9993748630663692,0.10020756721496582,0.005755933932960033,0.08976313471794128,0.09164809212088584,0.09995850920677185,0.1068148374557487,0.11717924475669861,0.005755933932960033,0.005755933932960033,0.005755966063588858
67,15.115422627717257,0.10235999976843596,0.10181793480370341,0.1,0.0018179348037034027,0.018179346219099404,0.0,0.10073602199554443,0.0,0.0,False,2.9052733907519723e-07,277.5939025878906,0.32647424936294556,-1.5464425295874662e-09,0.0,1.9531249506599124e-08,0.9999998807907104,6.376201629638672,0.0,0.0,0.0,0.00012086475180694833,0.0,0.0,100,0.2,0.134,0.0,1072,-1.061457872390747,0.29710087180137634,0.10073602199554443,0.006360135972499847,0.08976516127586365,0.11717531085014343,0.9994142071536936,0.10073602199554443,0.006360135972499847,0.08976516127586365,0.09256064891815241,0.10142570734024048,0.10834505259990578,0.11717531085014343,0.006360135972499847,0.006360135972499847,0.0063601331785321236
68,13.226984651625157,0.0991400000192225,0.10047896741146295,0.1,0.00047896741146294386,0.004789673635662075,0.0,0.09945723414421082,0.0,0.0,False,-9.765624753299562e-08,176.93173217773438,0.3236985206604004,1.5819221488300172e-08,0.0,8.789062633240974e-08,1.0,7.440080642700195,0.0,0.0,0.0,5.010463792132214e-05,0.0,0.0,100,0.2,0.124,0.0,1060,-1.060953974723816,0.29723045229911804,0.09945723414421082,0.005880964454263449,0.08976352214813232,0.11717846989631653,0.9991527092939833,0.09945723414421082,0.005880964454263449,0.08976352214813232,0.0921883940696718,0.09995850920677185,0.10613548755645752,0.11717846989631653,0.005880964454263449,0.005880964454263449,0.005881075747311115
69,14.007922208726406,0.09977999997884035,0.10012948369515165,0.1,0.00012948369515164426,0.0012948368220327604,0.0,0.0999370738863945,0.0,0.0,False,-8.789062633240974e-08,199.22756958007812,0.3247624933719635,-1.1719465398130069e-08,0.0,-5.859374851979737e-08,0.9999998807907104,7.291766166687012,0.0,0.0,0.0,1.6497320757480338e-05,0.0,0.0,100,0.2,0.128,0.0,870,-1.0604798793792725,0.2973524034023285,0.0999370738863945,0.005772882141172886,0.0897592306137085,0.11718648672103882,0.9992857864807744,0.0999370738863945,0.005772882141172886,0.0897592306137085,0.09328940510749817,0.0991172194480896,0.10691286623477717,0.11718648672103882,0.005772882141172886,0.005772882141172886,0.005772833246737719
70,13.098924840778112,0.10042000004276633,0.10027474186895899,0.1,0.0002747418689589831,0.0027474184148479895,0.0,0.10070738941431046,0.0,0.0,False,1.9531249506599124e-08,171.98538208007812,0.32635337114334106,7.4052812770730725e-09,0.0,-3.906249901319825e-08,0.9999998807907104,7.287052154541016,0.0,0.0,0.0,0.00016729391063563526,0.0,0.0,100,0.2,0.134,0.0,918,-1.0606911182403564,0.29729801416397095,0.10070738941431046,0.007168230600655079,0.08975523710250854,0.11719405651092529,0.9992644901329573,0.10070738941431046,0.007168230600655079,0.08975523710250854,0.09113220274448477,0.09995850920677185,0.11154773831367493,0.11719405651092529,0.007168231066316366,0.007168230600655079,0.007168247830122709
71,15.1921911072433,0.10087999992072583,0.10057737089484241,0.1,0.0005773708948424022,0.005773708371053185,0.0,0.10093187540769577,0.0,0.0,False,-6.835937682581061e-08,234.1414794921875,0.32682228088378906,-2.718970115722641e-08,0.0,-9.765624753299562e-09,0.9999998807907104,7.385651111602783,0.0,0.0,0.0,6.756937182217371e-06,0.0,0.0,100,0.2,0.144,0.0,994,-1.0610918998718262,0.2971949279308319,0.10093187540769577,0.007443324662744999,0.0897570252418518,0.1171906590461731,0.9994461851729672,0.10093187540769577,0.007443324662744999,0.0897570252418518,0.09212287068367056,0.09995850920677185,0.11075878143310547,0.1171906590461731,0.007443324197083712,0.007443324662744999,0.007443322334438562
72,13.603271134853363,0.1007599999383092,0.10066868541657581,0.1,0.0006686854165758038,0.006686853497072688,0.0,0.10018099844455719,0.0,0.0,False,-2.7343750730324246e-07,182.82064819335938,0.32529616355895996,-1.1572539371229595e-08,0.0,4.882812376649781e-08,0.9999998807907104,7.514638900756836,0.0,0.0,0.0,2.315696474397555e-05,0.0,0.0,100,0.2,0.132,0.0,1038,-1.061421513557434,0.29711025953292847,0.10018099844455719,0.005787672940641642,0.08976039290428162,0.11718428134918213,0.999397525763476,0.10018099844455719,0.005787672940641642,0.08976039290428162,0.09318305552005827,0.09995850920677185,0.1074133187532411,0.11718428134918213,0.005787672009319067,0.005787672940641642,0.005787756759673357
73,14.180731518089772,0.0997799998857081,0.10022434265114195,0.1,0.0002243426511419483,0.0022434262870768542,0.0,0.10075835138559341,0.0,0.0,False,-1.56249996052793e-07,212.11666870117188,0.3265323042869568,2.1353363521825486e-10,0.0,2.9296874259898686e-08,1.0,7.114840507507324,0.0,0.0,0.0,2.623371074150782e-06,0.0,0.0,100,0.2,0.148,0.0,962,-1.0616705417633057,0.2970462441444397,0.10075835138559341,0.006240134593099356,0.08976316452026367,0.11717906594276428,0.9992753110045797,0.10075835138559341,0.006240134593099356,0.08976316452026367,0.09261643886566186,0.09995850920677185,0.10731586813926697,0.11717906594276428,0.006240134127438068,0.006240134593099356,0.006240104325115681
74,14.36506220778823,0.10205999988690019,0.10114217126902107,0.1,0.0011421712690210667,0.011421711548039512,0.0,0.10029798001050949,0.0,0.0,False,-6.835937682581061e-08,203.3318634033203,0.3254966139793396,-1.6689748250087177e-08,0.0,3.906249901319825e-08,0.9999998807907104,7.405261039733887,0.0,0.0,0.0,3.981117333751172e-05,0.0,0.0,100,0.2,0.136,0.0,968,-1.0619633197784424,0.29697102308273315,0.10029798001050949,0.006577969528734684,0.08976531028747559,0.11717504262924194,0.9994661226154502,0.10029798001050949,0.006577969528734684,0.08976531028747559,0.0907637357711798,0.10142570734024048,0.10731423199176787,0.11717504262924194,0.006577969528734684,0.006577969528734684,0.006578054744750261
