slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.47969696969697,29.0,25.0,28.0,27.036363636363635,60.431717171717175,7,51,7,406,2189,0.0,0.0,0.0,18.0564,29.0,17.0028,29.0,11.47969696969697,29.0,0.0
110,11.2289898989899,32.0,25.0,30.0,28.17979797979798,58.883434343434345,9,58,9,747,4598,0.0,0.0,0.0,16.3244,32.0,18.142,31.0,11.2289898989899,32.0,0.0
120,11.33060606060606,34.0,26.0,31.0,29.096969696969698,59.63131313131313,6,52,6,213,539,0.0,0.0,0.0,17.4192,34.0,17.5788,32.0,11.33060606060606,34.0,0.0
130,11.025151515151515,35.0,27.0,32.0,30.153535353535354,57.27848484848485,12,60,11,203,1307,0.0,0.0,0.0,16.8244,35.0,16.0472,33.0,11.025151515151515,35.0,0.0
140,10.297676767676768,36.0,23.0,34.0,28.135353535353534,54.23565656565656,14,57,14,311,1493,0.0,0.0,0.0,15.4804,26.0,15.6416,36.0,10.297676767676768,36.0,0.0
150,10.205050505050504,38.0,23.0,29.090000000001965,27.084848484848486,54.59131313131313,13,65,12,408,2351,0.0,0.0,0.0,17.282,29.0,13.9716,38.0,10.205050505050504,38.0,0.0
160,10.426262626262627,40.0,24.0,32.080000000001746,28.733333333333334,56.74808080808081,7,41,7,294,1463,0.0,0.0,0.0,18.272,32.0,13.7632,40.0,10.426262626262627,40.0,0.0
170,10.390404040404041,44.0,24.0,33.1100000000024,29.8,58.187171717171715,10,60,10,373,1302,0.0,0.0,0.0,17.734,33.0,14.048,44.0,10.390404040404041,44.0,0.0
180,10.717979797979797,48.0,26.0,33.150000000003274,31.814141414141414,60.322323232323235,8,46,8,428,2465,0.0,0.0,0.0,17.9984,33.0,15.306,48.0,10.717979797979797,48.0,0.0
190,9.89080808080808,51.0,23.0,33.18000000000393,31.21212121212121,56.40212121212121,8,45,8,796,5221,0.0,0.0,0.0,15.1956,33.0,14.916,51.0,9.89080808080808,51.0,0.0
200,9.857777777777779,53.0,22.0,30.23000000000502,30.036363636363635,55.27818181818182,10,47,10,525,2949,0.0,0.0,0.0,14.1892,27.0,14.3672,53.0,9.857777777777779,53.0,0.0
210,9.583434343434343,54.0,23.0,30.24000000000524,30.886868686868688,52.76747474747475,10,66,10,693,3409,0.0,0.0,0.0,13.4724,30.0,14.3172,54.0,9.583434343434343,54.0,0.0
220,8.813737373737373,57.0,20.0,33.24000000000524,29.955555555555556,48.44565656565656,10,64,10,547,2363,0.0,0.0,0.0,11.0852,33.0,14.0392,57.0,8.813737373737373,57.0,0.0
230,8.833636363636364,59.0,21.0,34.25000000000546,30.498989898989898,47.55262626262626,16,58,13,639,2867,0.0,0.0,0.0,11.7156,34.0,13.5624,59.0,8.833636363636364,59.0,0.0
240,9.198989898989899,59.0,21.0,32.27000000000589,29.735353535353536,48.31777777777778,11,43,10,184,690,0.0,0.0,0.0,12.0572,25.0,13.8392,59.0,9.198989898989899,59.0,0.0
250,9.118585858585858,63.0,20.0,26.370000000008076,31.19191919191919,48.28858585858586,15,53,14,660,3305,0.0,0.0,0.0,10.7036,25.0,15.5096,63.0,9.118585858585858,63.0,0.0
260,9.053131313131313,67.0,21.0,30.370000000008076,32.723232323232324,48.56070707070707,6,44,6,546,3060,0.0,0.0,0.0,10.6352,26.0,14.4304,67.0,9.053131313131313,67.0,0.0
270,8.462626262626262,70.0,20.0,32.380000000008295,32.614141414141415,46.30010101010101,9,58,8,435,2267,0.0,0.0,0.0,9.44,28.0,13.4072,70.0,8.462626262626262,70.0,0.0
280,8.430808080808081,71.0,18.0,32.39000000000851,30.88080808080808,45.62414141414141,11,54,11,925,5809,0.0,0.0,0.0,10.4232,28.0,10.9116,71.0,8.430808080808081,71.0,0.0
290,8.213737373737374,71.0,16.0,30.41000000000895,29.66868686868687,44.63030303030303,8,53,8,163,658,0.0,0.0,0.0,11.5756,30.0,10.194,71.0,8.213737373737374,71.0,0.0
300,8.611717171717173,72.0,17.0,25.47000000001026,30.07070707070707,47.663939393939394,13,68,13,816,4227,0.0,0.0,0.0,11.7776,25.0,11.7728,72.0,8.611717171717173,72.0,0.0
310,9.02979797979798,74.0,17.049999999999272,27.47000000001026,30.638383838383838,48.60636363636364,8,46,8,618,2842,0.0,0.0,0.0,11.8932,27.0,13.09,74.0,9.02979797979798,74.0,0.0
320,9.59131313131313,74.0,19.0,31.430000000009386,31.795959595959594,52.162424242424244,5,40,5,551,2334,0.0,0.0,0.0,12.558,31.0,14.318,74.0,9.59131313131313,74.0,0.0
330,9.52939393939394,77.0,20.0,26.510000000011132,32.42020202020202,53.07666666666667,10,57,10,307,1342,0.0,0.0,0.0,12.906,21.0,14.5848,77.0,9.52939393939394,77.0,0.0
340,10.251414141414141,80.0,22.0,25.550000000012005,34.50707070707071,57.03575757575758,4,31,4,232,1146,0.0,0.0,0.0,14.354,24.0,15.9328,80.0,10.251414141414141,80.0,0.0
350,10.922222222222222,82.0,24.0,27.550000000012005,36.41818181818182,60.12595959595959,13,58,13,262,1099,0.0,0.0,0.0,15.2468,26.0,16.9848,82.0,10.922222222222222,82.0,0.0
360,11.085959595959595,84.0,26.0,30.540000000011787,38.26262626262626,60.36484848484849,12,64,12,327,1267,0.0,0.0,0.0,14.9128,29.0,18.12,84.0,11.085959595959595,84.0,0.0
370,9.893333333333333,88.0,25.0,32.560000000012224,39.6949494949495,54.21141414141414,12,64,12,526,3280,0.0,0.0,0.0,13.178,32.0,15.1828,88.0,9.893333333333333,88.0,0.0
380,8.753131313131313,89.0,18.0,24.650000000014188,34.12323232323232,48.48373737373738,19,57,17,229,801,0.0,0.0,0.0,11.778,24.0,12.2152,89.0,8.753131313131313,89.0,0.0
390,9.168888888888889,90.0,19.0,25.650000000014188,35.183838383838385,50.73969696969697,12,59,10,477,2157,0.0,0.0,0.0,12.426,25.0,12.8632,90.0,9.168888888888889,90.0,0.0
400,9.533131313131314,92.0,20.0,26.660000000014406,35.92323232323233,52.15252525252525,7,44,7,201,1003,0.0,0.0,0.0,14.3288,26.0,12.728,92.0,9.533131313131314,92.0,0.0
410,9.814242424242424,92.0,21.0,28.64000000001397,37.096969696969694,53.9710101010101,10,64,9,422,1682,0.0,0.0,0.0,15.6624,28.0,12.9112,92.0,9.814242424242424,92.0,0.0
420,10.600606060606061,93.0,24.0,27.660000000014406,38.656565656565654,58.38171717171717,3,23,3,58,208,0.0,0.0,0.0,17.4256,27.0,13.7272,93.0,10.600606060606061,93.0,0.0
430,10.963636363636363,95.0,26.0,29.660000000014406,41.04242424242424,59.85727272727273,8,56,8,363,3026,0.0,0.0,0.0,18.518,29.0,13.3088,95.0,10.963636363636363,95.0,0.0
440,9.6010101010101,97.0,24.0,31.660000000014406,41.2020202020202,53.298080808080805,11,43,11,598,3244,0.0,0.0,0.0,15.142,31.0,12.3648,97.0,9.6010101010101,97.0,0.0
450,9.072828282828283,97.0,19.049999999999272,28.69000000001506,36.92929292929293,49.17929292929293,12,48,10,154,512,0.0,0.0,0.0,11.7472,28.0,12.8724,97.0,9.072828282828283,97.0,0.0
460,9.152424242424242,99.0,20.0,30.69000000001506,38.12929292929293,48.94555555555556,17,56,16,427,2288,0.0,0.0,0.0,13.4504,30.0,10.9264,99.0,9.152424242424242,99.0,0.0
470,9.277979797979798,101.0,20.0,32.69000000001506,39.36363636363637,48.342828282828286,7,57,7,471,2192,0.0,0.0,0.0,14.7344,32.0,11.4984,101.0,9.277979797979798,101.0,0.0
480,10.185757575757576,104.0,23.0,33.7100000000155,41.34747474747475,52.99070707070707,12,57,12,285,1090,0.0,0.0,0.0,16.3116,33.0,12.9504,104.0,10.185757575757576,104.0,0.0
490,10.86989898989899,107.0,25.0,32.75000000001637,43.23232323232323,56.51141414141414,11,53,10,634,2385,0.0,0.0,0.0,18.1576,32.0,14.016,107.0,10.86989898989899,107.0,0.0
