node_i,node_j,is_inter_cluster
0,2,False
0,8,False
0,15,False
0,17,False
0,18,False
0,30,False
0,31,False
0,33,False
0,35,False
0,37,False
0,51,False
0,58,False
0,59,False
1,6,False
1,43,False
1,46,False
1,59,False
1,87,True
1,100,True
2,8,False
2,15,False
2,17,False
2,30,False
2,31,False
2,35,False
2,37,False
2,51,False
2,58,False
3,25,False
3,26,False
3,27,False
3,32,False
3,38,False
3,44,False
3,47,False
3,53,False
3,55,False
3,56,False
4,7,False
4,9,False
4,12,False
4,14,False
4,16,False
4,18,False
4,30,False
4,33,False
4,35,False
4,39,False
4,41,False
4,51,False
4,58,False
5,7,False
5,9,False
5,13,False
5,14,False
5,16,False
5,21,False
5,25,False
5,26,False
5,32,False
5,36,False
5,38,False
5,39,False
5,47,False
5,48,False
5,54,False
5,55,False
5,56,False
6,43,False
6,46,False
6,50,False
6,87,True
6,100,True
7,9,False
7,14,False
7,16,False
7,18,False
7,21,False
7,26,False
7,28,False
7,30,False
7,33,False
7,35,False
7,39,False
7,47,False
7,59,False
8,17,False
8,37,False
8,51,False
8,58,False
9,14,False
9,16,False
9,18,False
9,21,False
9,26,False
9,28,False
9,33,False
9,38,False
9,39,False
9,47,False
10,11,False
10,12,False
10,20,False
10,22,False
10,35,False
10,41,False
10,49,False
10,57,False
11,12,False
11,19,False
11,20,False
11,22,False
11,41,False
11,49,False
11,52,False
11,57,False
12,16,False
12,19,False
12,20,False
12,22,False
12,23,False
12,35,False
12,41,False
12,49,False
12,52,False
12,57,False
13,16,False
13,21,False
13,23,False
13,29,False
13,32,False
13,36,False
13,39,False
13,48,False
13,54,False
13,55,False
14,16,False
14,18,False
14,21,False
14,26,False
14,28,False
14,30,False
14,33,False
14,35,False
14,39,False
14,47,False
15,17,False
15,18,False
15,30,False
15,31,False
15,33,False
15,37,False
15,51,False
15,58,False
15,59,False
16,18,False
16,23,False
16,30,False
16,33,False
16,35,False
16,39,False
16,41,False
17,31,False
17,37,False
17,58,False
17,59,False
18,28,False
18,30,False
18,31,False
18,33,False
18,35,False
18,58,False
18,59,False
19,20,False
19,23,False
19,29,False
19,41,False
19,45,False
19,52,False
19,57,False
20,22,False
20,23,False
20,29,False
20,41,False
20,45,False
20,52,False
20,57,False
21,25,False
21,32,False
21,36,False
21,38,False
21,39,False
21,40,False
21,47,False
21,48,False
21,54,False
21,55,False
21,56,False
22,41,False
22,49,False
22,57,False
23,29,False
23,36,False
23,39,False
23,41,False
23,45,False
23,48,False
23,52,False
23,54,False
23,57,False
24,34,False
24,42,False
24,43,False
24,50,False
25,27,False
25,32,False
25,38,False
25,40,False
25,44,False
25,47,False
25,53,False
25,55,False
25,56,False
26,27,False
26,28,False
26,38,False
26,44,False
26,46,False
26,47,False
26,50,False
27,32,False
27,38,False
27,44,False
27,47,False
27,53,False
27,55,False
27,56,False
28,33,False
28,38,False
28,44,False
28,46,False
28,47,False
28,50,False
29,36,False
29,45,False
29,48,False
29,52,False
29,54,False
30,31,False
30,33,False
30,35,False
30,41,False
30,51,False
30,58,False
30,59,False
31,33,False
31,37,False
31,58,False
31,59,False
32,38,False
32,40,False
32,44,False
32,47,False
32,48,False
32,53,False
32,54,False
32,55,False
32,56,False
33,35,False
33,58,False
33,59,False
34,42,False
34,50,False
35,41,False
35,49,False
35,51,False
35,58,False
36,39,False
36,45,False
36,48,False
36,54,False
36,55,False
37,51,False
37,58,False
38,44,False
38,47,False
38,50,False
39,47,False
39,48,False
39,54,False
40,48,False
40,53,False
40,54,False
40,55,False
40,56,False
41,49,False
41,51,False
41,57,False
42,50,False
43,46,False
43,50,False
44,47,False
44,53,False
44,55,False
44,56,False
45,48,False
45,52,False
46,50,False
46,59,False
47,55,False
47,56,False
48,54,False
48,55,False
48,56,False
49,51,False
49,57,False
51,58,False
52,57,False
53,55,False
53,56,False
54,55,False
54,56,False
55,56,False
58,59,False
60,65,False
60,69,False
60,71,False
60,74,False
60,81,False
60,84,False
60,91,False
60,92,False
60,97,False
60,98,False
60,101,False
60,107,False
60,108,False
60,112,False
60,113,False
60,117,False
61,65,False
61,69,False
61,77,False
61,78,False
61,97,False
61,98,False
61,101,False
61,113,False
61,117,False
62,72,False
62,87,False
62,100,False
62,103,False
62,110,False
62,118,False
63,70,False
63,75,False
63,83,False
63,85,False
63,86,False
63,88,False
63,90,False
63,91,False
63,95,False
63,102,False
63,114,False
63,115,False
63,116,False
64,76,False
64,82,False
64,90,False
64,93,False
64,94,False
64,102,False
64,104,False
64,106,False
64,109,False
64,110,False
64,116,False
64,119,False
65,69,False
65,77,False
65,78,False
65,97,False
65,98,False
65,101,False
65,113,False
65,117,False
66,67,False
66,70,False
66,71,False
66,74,False
66,80,False
66,83,False
66,86,False
66,89,False
66,92,False
66,95,False
66,105,False
