node_i,node_j,curvature,bottleneck_importance
0,10,0.08223684210526305,0.0
0,12,-0.13533834586466176,0.16842105263157922
0,13,-0.022267206477732282,0.027710301394511305
0,21,-0.07105263157894748,0.08842105263157915
0,26,-0.022267206477732726,0.02771030139451186
0,29,0.07105263157894737,0.0
0,30,-0.2250000000000001,0.2800000000000003
0,32,-0.050000000000000044,0.062222222222222325
0,33,0.05921052631578938,0.0
0,50,0.09473684210526323,0.0
0,51,-0.2105263157894739,0.2619883040935677
0,53,-0.13157894736842102,0.1637426900584796
0,58,0.02368421052631564,0.0
0,60,-0.046052631578947345,0.05730994152046785
0,64,-0.13157894736842124,0.16374269005847988
0,68,-0.112128146453089,0.13953724891939975
0,69,-0.07489878542510109,0.09320737741790365
0,70,0.09473684210526301,0.0
0,74,-0.17105263157894757,0.2128654970760238
1,5,0.25595238095238115,0.0
1,11,0.4007936507936509,0.0
1,19,0.0758928571428571,0.0
1,27,0.20238095238095244,0.0
1,28,0.2142857142857144,0.0
1,35,0.4862637362637364,0.0
1,42,0.5357142857142857,0.0
1,46,0.17857142857142871,0.0
1,51,0.2593984962406015,0.0
1,54,0.16666666666666674,0.0
1,55,0.18571428571428572,0.0
1,59,0.21071428571428574,0.0
1,65,0.28273809523809523,0.0
1,74,0.17460317460317454,0.0
2,19,0.4014423076923076,0.0
2,23,0.4862637362637364,0.0
2,27,0.3012820512820513,0.0
2,28,0.2719780219780219,0.0
2,31,0.28388278388278365,0.0
2,37,0.2024291497975712,0.0
2,55,0.30769230769230793,0.0
2,59,0.2596153846153847,0.0
2,61,0.46153846153846145,0.0
2,63,0.23269230769230753,0.0
2,65,0.08653846153846156,0.0
2,66,-0.028846153846153966,0.035897435897436075
2,73,0.3141025641025642,0.0
3,4,0.03409090909090895,0.0
3,9,0.2142857142857144,0.0
3,18,0.53125,0.0
3,20,0.0249999999999998,0.0
3,24,0.2604166666666665,0.0
3,25,0.23011363636363658,0.0
3,40,0.29374999999999984,0.0
3,41,-0.0690789473684208,0.08596491228070151
3,44,-0.06907894736842057,0.08596491228070123
3,48,0.3437500000000001,0.0
3,49,0.32451923076923095,0.0
3,52,0.2500000000000002,0.0
3,62,0.03409090909090895,0.0
3,66,-0.21875,0.2722222222222224
3,67,-0.1875,0.23333333333333353
3,72,0.2138157894736843,0.0
4,9,0.04220779220779225,0.0
4,14,0.181818181818182,0.0
4,17,0.06363636363636371,0.0
4,18,0.03409090909090895,0.0
4,22,0.15909090909090917,0.0
4,30,0.06363636363636327,0.0
4,34,0.2742424242424243,0.0
4,38,0.2597402597402598,0.0
4,41,0.11244019138755978,0.0
4,44,0.11244019138756,0.0
4,45,0.04186602870813416,0.0
4,47,0.28030303030303005,0.0
4,48,0.0037878787878791176,0.0
