episode,mean_VAoI,avg_tx_ratio,target_tx_ratio,n_nodes,update_probability,lagrange,actor_loss,critic_loss,entropy,mean_action_probability,mean_broadcast_debt,mean_abs_vaoi_advantage,mean_abs_budget_advantage,mean_abs_debt_advantage,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages
28,4.108591315016151,0.03963999957591295,0.1,100,0.05,0.0,-0.0017537589883431792,40.2939338684082,0.17614153027534485,0.0390964150428772,0.15494900941848755,0.5412421226501465,0.0,0.00012030438665533438,0.06,0.0,1050
29,4.191844438366592,0.04327999963611364,0.1,100,0.05,0.0,-0.0018032868392765522,45.087059020996094,0.18644197285175323,0.04330599680542946,0.17737999558448792,0.5188589096069336,0.0,0.00015174242435023189,0.06,0.0,1010
30,3.7805515200793742,0.046379999559372664,0.1,100,0.05,0.0,-0.002009169664233923,39.460018157958984,0.19639550149440765,0.0462416410446167,0.18780700862407684,0.4757043719291687,0.0,0.0001643299328861758,0.068,0.0,1022
31,4.188376771494746,0.049079999666661024,0.1,100,0.05,0.0,-0.0019966510590165854,43.04224395751953,0.20594246685504913,0.049889907240867615,0.20428699254989624,0.5280802249908447,0.0,0.00018906900368165225,0.074,0.0,944
32,3.5945436337441206,0.051539999622851614,0.1,100,0.05,0.0,-0.0022124904207885265,42.14931106567383,0.21492677927017212,0.05261756852269173,0.2167060226202011,0.5738303661346436,0.0,0.00021129089873284101,0.074,0.0,1092
33,3.145707882449031,0.05521999974176288,0.1,100,0.05,0.0,-0.0022818066645413637,20.048324584960938,0.22740723192691803,0.05643410608172417,0.24928000569343567,0.5745250582695007,0.0,0.00026234990218654275,0.08,0.0,1088
34,3.885005658570677,0.06123999986797571,0.1,100,0.05,0.0,-0.002506644930690527,44.90583419799805,0.23998871445655823,0.060607511550188065,0.2816219925880432,0.451303631067276,0.0,0.0003126923111267388,0.086,0.0,1034
35,3.608409893296659,0.06505999991670251,0.1,100,0.05,0.0,-0.002467911457642913,28.36443519592285,0.25079503655433655,0.0654124915599823,0.3244439959526062,0.5993118286132812,0.0,0.00039122856105677783,0.084,0.0,1038
36,3.255151712208986,0.06965999975800514,0.1,100,0.05,0.0,-0.002548887627199292,25.004009246826172,0.25753721594810486,0.06943129748106003,0.35979199409484863,0.5886997580528259,0.0,0.00045392135507427156,0.096,0.0,948
37,3.8452147467434408,0.07091999988257885,0.1,100,0.05,0.0,-0.002618486527353525,30.72664451599121,0.2616025507450104,0.07139572501182556,0.38442203402519226,0.5232114195823669,0.0,0.0005030462052673101,0.102,0.0,954
38,3.131598178066313,0.07308000001683831,0.1,100,0.05,0.0,-0.0028549409471452236,19.621234893798828,0.2711620628833771,0.07375427335500717,0.37880101799964905,0.5791928768157959,0.0,0.0004987559514120221,0.098,0.0,990
39,3.0627418146878482,0.07711999996006488,0.1,100,0.05,0.0,-0.0029027010314166546,19.238733291625977,0.28207674622535706,0.07763255387544632,0.4297489821910858,0.5999305248260498,0.0,0.0005968225887045264,0.108,0.0,1022
40,3.355537573993206,0.08096000008657575,0.1,100,0.05,0.0,-0.002850616117939353,24.379404067993164,0.2884405255317688,0.08170226961374283,0.4894610643386841,0.5989868640899658,0.0,0.0007140125380828977,0.126,0.0,1016
41,3.232575963176787,0.08329999981820584,0.1,100,0.05,0.0,-0.002904154360294342,20.87744903564453,0.2911126911640167,0.0842948630452156,0.5182270407676697,0.5718892812728882,0.0,0.0007774712285026908,0.108,0.0,948
42,3.622075356066227,0.08403999986127018,0.1,100,0.05,0.0,-0.00296172802336514,23.871339797973633,0.2928153872489929,0.08499148488044739,0.5035849809646606,0.5100617408752441,0.0,0.0007507723057642579,0.116,0.0,864
43,3.8063088949397206,0.0863599998652935,0.1,100,0.05,0.0,-0.0029808005783706903,29.81764793395996,0.2970839738845825,0.08639243245124817,0.5673289895057678,0.6903935670852661,0.0,0.0008754919981583953,0.118,0.0,1036
44,3.773458990961313,0.08746000004559755,0.1,100,0.05,0.0,-0.00298726256005466,22.60296058654785,0.2991637587547302,0.08744411170482635,0.5867540240287781,0.5653718113899231,0.0,0.0009170114644803107,0.12,0.0,902
45,3.7069357583895326,0.08705999993532897,0.1,100,0.05,0.0,-0.0030816923826932907,47.48138427734375,0.302758127450943,0.08872441202402115,0.538769006729126,0.5098734498023987,0.0,0.0008271268452517688,0.114,0.0,1084
46,3.8472511077672245,0.08883999986574054,0.1,100,0.05,0.0,-0.0031279893592000008,32.88950729370117,0.30806848406791687,0.09060348570346832,0.5909610390663147,0.5392947793006897,0.0,0.00093644461594522,0.126,0.0,970
47,2.975014957681298,0.09237999992445112,0.1,100,0.05,0.0,-0.0031222773250192404,15.729726791381836,0.31151679158210754,0.09249325096607208,0.6705850958824158,0.5537668466567993,0.0,0.0010967133566737175,0.124,0.0,1104
48,4.158308680295944,0.09255999983847141,0.1,100,0.05,0.0,-0.0031428905203938484,35.13505554199219,0.31346678733825684,0.09405665099620819,0.6804690361022949,0.5247581005096436,0.0,0.0011256468715146184,0.124,0.0,938
49,3.397770302962512,0.0932999998666346,0.1,100,0.05,0.0,-0.0032006518449634314,21.31290054321289,0.31593823432922363,0.09499698877334595,0.6634699702262878,0.5602098107337952,0.0,0.001089779776521027,0.132,0.0,880
50,3.2338951509296896,0.09545999981462955,0.1,100,0.05,0.0,-0.0032145415898412466,20.893749237060547,0.31714752316474915,0.09579265862703323,0.6512089967727661,0.5118065476417542,0.0,0.0010659946128726006,0.124,0.0,1060
51,3.123393335968256,0.0964599999859929,0.1,100,0.05,0.0,-0.003249764209613204,19.401355743408203,0.32016003131866455,0.09679694473743439,0.6969770193099976,0.5320026278495789,0.0,0.0011647489154711366,0.124,0.0,1012
52,3.714177169047296,0.09779999985545873,0.1,100,0.05,0.0,-0.0032497637439519167,26.478496551513672,0.3227381110191345,0.09795649349689484,0.7437840104103088,0.5103173851966858,0.0,0.0012572810519486666,0.128,0.0,994
53,3.2609797921925785,0.09833999984711408,0.1,100,0.05,0.0,-0.0033122366294264793,21.330652236938477,0.3256494402885437,0.09903088212013245,0.7122119665145874,0.46561291813850403,0.0,0.0012087723007425666,0.13,0.0,988
54,3.40173272806406,0.09856000005081296,0.1,100,0.05,0.0,-0.003378082299605012,25.540924072265625,0.3307037353515625,0.10031913220882416,0.7488610744476318,0.4793582856655121,0.0,0.0012928012292832136,0.134,0.0,956
55,3.492352925084531,0.10301999976485968,0.1,100,0.05,0.003019999764859671,-0.003393140621483326,24.882429122924805,0.3363550901412964,0.10296069085597992,0.8770790100097656,0.5754314661026001,0.0,0.0015511742094531655,0.146,0.0,920
56,3.9398383883014323,0.10659999981150031,0.1,100,0.05,0.009619999576359978,-0.003475130070000887,29.0550594329834,0.3413860499858856,0.10521348565816879,0.9605689644813538,0.5612139701843262,8.57843115227297e-05,0.0017392843728885055,0.138,0.0,918
57,3.0082460614033044,0.1084599998742342,0.1,100,0.05,0.018079999450594172,-0.003573355497792363,17.367401123046875,0.3491089940071106,0.1083519458770752,1.0035189390182495,0.5444100499153137,0.00027893486549146473,0.0018460890278220177,0.144,0.0,1032
58,3.701644042484462,0.11034000000730157,0.1,100,0.05,0.028419999457895737,-0.0036095459945499897,25.111772537231445,0.3537573516368866,0.11138799786567688,1.0478060245513916,0.5620522499084473,0.0005345921963453293,0.0019595131743699312,0.148,0.0,922
59,3.65441635812819,0.113720000077039,0.1,100,0.05,0.04213999953493473,-0.0036289216950535774,26.218124389648438,0.3557378649711609,0.11356537789106369,1.1815969944000244,0.49962711334228516,0.0008586631156504154,0.0022666193544864655,0.14,0.0,912
60,3.1182391914576293,0.11539999967813491,0.1,100,0.05,0.05753999921306964,-0.003695928491652012,22.62725830078125,0.35785555839538574,0.11500230431556702,1.260736107826233,0.5183781981468201,0.0012882206356152892,0.00242172391153872,0.142,0.0,1102
61,3.208409095309675,0.11675999978184701,0.1,100,0.05,0.07429999899491664,-0.003688946133479476,17.991703033447266,0.3595840632915497,0.11546889692544937,1.300812005996704,0.588159441947937,0.0017706435173749924,0.0025251468177884817,0.16,0.01,1026
62,3.3412525213584305,0.11597999982535839,0.1,100,0.05,0.09027999882027503,-0.0037860232405364513,24.353477478027344,0.35554569959640503,0.11602751910686493,1.303966999053955,0.4754401445388794,0.0022838572040200233,0.0025043480563908815,0.148,0.0,1010
63,3.733330506335944,0.11411999983340501,0.1,100,0.05,0.10439999865368003,-0.00366096175275743,28.92649269104004,0.35311180353164673,0.11436430364847183,1.1480189561843872,0.577511191368103,0.0027373218908905983,0.00218944507651031,0.152,0.01,1074
64,3.758172124005854,0.1148599999807775,0.1,100,0.05,0.11925999863445753,-0.003599725430831313,24.36137580871582,0.3521580994129181,0.1131894662976265,1.1740680932998657,0.5654148459434509,0.003159245941787958,0.0022417667787522078,0.152,0.01,1020
65,2.9874797960072756,0.11431999991089106,0.1,100,0.05,0.13357999854534858,-0.003596442984417081,16.437562942504883,0.3506169617176056,0.11286380887031555,1.2547500133514404,0.535435676574707,0.003595144022256136,0.0023789904080331326,0.15,0.0,1024
66,4.136468276262283,0.11285999987274409,0.1,100,0.05,0.14643999841809266,-0.0036597554571926594,34.090065002441406,0.34385445713996887,0.11131951212882996,1.1728819608688354,0.5329756736755371,0.003978473600000143,0.0021951100789010525,0.146,0.0,928
67,3.2863309094011783,0.11001999973133206,0.1,100,0.05,0.1564599981494247,-0.0035364741925150156,21.414304733276367,0.33619821071624756,0.10856755822896957,1.0699560642242432,0.5030513405799866,0.0042637730948626995,0.0019522758666425943,0.15,0.0,1000
68,4.490166050463915,0.10569999991729856,0.1,100,0.05,0.16215999806672327,-0.0033996724523603916,53.2176399230957,0.3341977298259735,0.10520059615373611,0.8705470561981201,0.44189453125,0.004412069916725159,0.0015539050800725818,0.15,0.0,886
69,3.793864238381386,0.1032399997971952,0.1,100,0.05,0.16539999786391846,-0.0035289577208459377,29.099140167236328,0.3305324912071228,0.10430970788002014,0.8059599995613098,0.49049532413482666,0.004507339559495449,0.0014053366612643003,0.14,0.0,1054
70,5.510380605190992,0.10323999993130564,0.1,100,0.05,0.1686399977952241,-0.0033292484004050493,90.47171020507812,0.3232685923576355,0.10191107541322708,0.8409600257873535,0.4632202088832855,0.00455005606636405,0.001466248300857842,0.126,0.0,948
71,3.700756563566625,0.09905999990180135,0.1,100,0.05,0.16769999769702543,-0.0034022547770291567,23.89704704284668,0.3173660933971405,0.09962105751037598,0.7505569458007812,0.5710908770561218,0.0045085689052939415,0.0012703604297712445,0.13,0.0,918
72,3.950466466449201,0.09651999997720122,0.1,100,0.05,0.16421999767422663,-0.0032812776044011116,23.87018394470215,0.30655157566070557,0.095774807035923,0.7086690068244934,0.5629125237464905,0.004354916512966156,0.0011680140160024166,0.136,0.0,968
73,3.1927129269205032,0.09273999988660217,0.1,100,0.05,0.1569599975608288,-0.0030574151314795017,19.840736389160156,0.3009583055973053,0.09170126169919968,0.6154589653015137,0.5171651840209961,0.004107712302356958,0.0009718303917907178,0.118,0.0,972
74,3.26998545871675,0.09015999983996154,0.1,100,0.05,0.14711999740079032,-0.00307890260592103,19.76555633544922,0.29473206400871277,0.08910588920116425,0.5844430327415466,0.49679967761039734,0.003827796084806323,0.0008947124006226659,0.128,0.0,1034
75,3.35501676620543,0.0849800000153482,0.1,100,0.05,0.1320999974161385,-0.003011176595464349,18.64605712890625,0.2872055470943451,0.08617730438709259,0.5137280225753784,0.538521945476532,0.0034425409976392984,0.0007561552338302135,0.132,0.0,1006
76,3.7181890932768584,0.08225999994203448,0.1,100,0.05,0.11435999735817298,-0.0028996479231864214,30.269372940063477,0.28349798917770386,0.08317004889249802,0.4940530061721802,0.5408384203910828,0.002998765790835023,0.0007091496372595429,0.112,0.0,994
77,3.5477111157402397,0.08185999992117286,0.1,100,0.05,0.09621999727934584,-0.0028710581827908754,29.168983459472656,0.28402087092399597,0.08208869397640228,0.4534890353679657,0.5435020923614502,0.0025761376600712538,0.0006293233600445092,0.106,0.0,1024
78,3.1011466663107274,0.08068000006303191,0.1,100,0.05,0.07689999734237775,-0.002956653479486704,17.06475067138672,0.28101691603660583,0.08269967883825302,0.469245970249176,0.5698822736740112,0.002161949872970581,0.0006636767648160458,0.108,0.0,1004
79,4.0521697027385235,0.08174000009521842,0.1,100,0.05,0.05863999743759617,-0.0027898838743567467,35.378047943115234,0.2795557677745819,0.08060544729232788,0.462924987077713,0.48142924904823303,0.0017185673350468278,0.0006413098890334368,0.106,0.0,962
80,3.128984644640237,0.08315999994799494,0.1,100,0.05,0.041799997385591106,-0.0028712658677250147,17.12334442138672,0.2870562672615051,0.08013064414262772,0.4807709753513336,0.5166614055633545,0.0013177550863474607,0.000665189465507865,0.118,0.0,966
81,3.9997947446256874,0.08502000001072883,0.1,100,0.05,0.026819997396319933,-0.002924960572272539,25.3505802154541,0.29631832242012024,0.0841294527053833,0.4979119896888733,0.5514673590660095,0.0009701431263238192,0.0007102943491190672,0.11,0.0,1068
82,3.609164043262601,0.08737999994680286,0.1,100,0.05,0.014199997343122786,-0.0030320058576762676,22.6789608001709,0.30303066968917847,0.08804202824831009,0.5214509963989258,0.6298840641975403,0.0006433750386349857,0.0007680157432332635,0.118,0.0,938
83,4.223041009217501,0.09069999963790178,0.1,100,0.05,0.004899996981024557,-0.003130570985376835,31.369728088378906,0.3093305230140686,0.09035919606685638,0.5832729935646057,0.619098424911499,0.0003505214990582317,0.0008916583028621972,0.12,0.0,998
84,3.0546731306016444,0.09447999995201826,0.1,100,0.05,0.0,-0.0032014811877161264,18.534332275390625,0.3171823024749756,0.09333621710538864,0.6251749992370605,0.5004528164863586,0.00012501643504947424,0.0009820546256378293,0.124,0.0,958
85,3.4070210174918176,0.09729999995604158,0.1,100,0.05,0.0,-0.0032915547490119934,24.147781372070312,0.32575899362564087,0.0969678983092308,0.6972500085830688,0.515823483467102,0.0,0.0011338768526911736,0.128,0.0,902
86,3.2109585842043162,0.10095999985933304,0.1,100,0.05,0.0009599998593330383,-0.0033370063174515963,18.741199493408203,0.33311665058135986,0.10070641338825226,0.770904004573822,0.5246257185935974,0.0,0.0013014981523156166,0.124,0.0,864
87,3.781733949303627,0.10276000003516673,0.1,100,0.05,0.0037199998944997675,-0.003427768126130104,34.269405364990234,0.33940476179122925,0.10406617075204849,0.8250470161437988,0.5587085485458374,2.668737397470977e-05,0.0014276171568781137,0.142,0.0,988
88,3.767741007372737,0.10850000004097819,0.1,100,0.05,0.012219999935477954,-0.003452041419222951,28.082876205444336,0.3435068726539612,0.10689323395490646,0.923488974571228,0.5203630328178406,0.0001071436345227994,0.0016374504193663597,0.142,0.0,976
89,4.538567271389067,0.1077999995611608,0.1,100,0.05,0.020019999496638755,-0.003519295249134302,31.466676712036133,0.34580257534980774,0.10898582637310028,0.8993020057678223,0.5644024014472961,0.0003539807803463191,0.0016029756516218185,0.142,0.0,1012
90,3.7288581770509484,0.11109999979287385,0.1,100,0.05,0.031119999289512604,-0.003508599940687418,31.968961715698242,0.3441656529903412,0.10970237106084824,0.9959999322891235,0.498125284910202,0.000589273520745337,0.0018019451526924968,0.144,0.0,1012
91,3.531500606253743,0.10731999979540706,0.1,100,0.05,0.03843999908491966,-0.003512174356728792,20.045087814331055,0.342332661151886,0.10914098471403122,0.9266700148582458,0.5613390803337097,0.0009002982405945659,0.0016618905356153846,0.146,0.0,964
92,3.7874494957104323,0.10809999988228082,0.1,100,0.05,0.04653999896720047,-0.003511889837682247,21.015836715698242,0.3396050035953522,0.10822783410549164,0.9476860165596008,0.5977501273155212,0.0011112403590232134,0.001691158744506538,0.142,0.0,960
93,4.151426062688231,0.10643999981880188,0.1,100,0.05,0.05297999878600235,-0.003430850338190794,42.23920822143555,0.33655378222465515,0.10660912096500397,0.8828489780426025,0.49164941906929016,0.0013269511982798576,0.0015487255295738578,0.134,0.0,1018
94,3.4942406020723284,0.10706000004708767,0.1,100,0.05,0.06003999883309001,-0.00341269513592124,23.468904495239258,0.3338281214237213,0.10569582134485245,0.9096629619598389,0.4638941287994385,0.0015087119536474347,0.001582697732374072,0.14,0.0,1024
95,4.005750501118601,0.09989999995008111,0.1,100,0.05,0.05993999878317112,-0.00344869215041399,33.025150299072266,0.3307031989097595,0.10445098578929901,0.7319719791412354,0.5658060908317566,0.0016498424811288714,0.0012382706627249718,0.14,0.0,978
96,3.5542503077834846,0.10337999962642788,0.1,100,0.05,0.063319998409599,-0.003352143568918109,18.104555130004883,0.3313022553920746,0.10286830365657806,0.7508560419082642,0.6084828972816467,0.00166035327129066,0.0012602451024577022,0.126,0.0,928
97,3.6873684796392916,0.10411999964341521,0.1,100,0.05,0.0674399980530142,-0.003377635730430484,20.871109008789062,0.33519816398620605,0.10325002670288086,0.7727360129356384,0.604883074760437,0.0017622793093323708,0.001306389458477497,0.13,0.0,936
98,4.016571518644691,0.1063800000436604,0.1,100,0.05,0.0738199980966746,-0.0033775002229958773,38.14364242553711,0.3339248299598694,0.10460972785949707,0.8644259572029114,0.45519956946372986,0.0019059947226196527,0.0014873179607093334,0.132,0.0,1054
99,3.5193141406923534,0.10509999990090728,0.1,100,0.05,0.07891999799758187,-0.00338083622045815,18.265405654907227,0.32873597741127014,0.1041441485285759,0.8342920541763306,0.573676586151123,0.0020709619857370853,0.0014290682738646865,0.166,0.01,1098
100,3.4359392008557914,0.1038399999551475,0.1,100,0.05,0.08275999795272937,-0.003321153810247779,17.224599838256836,0.3234708607196808,0.10207484662532806,0.7749649882316589,0.6208158731460571,0.0021820447873324156,0.0012999788159504533,0.14,0.0,1002
101,3.4481911090537904,0.09952000008523464,0.1,100,0.05,0.082279998037964,-0.0033109772484749556,21.097808837890625,0.32577741146087646,0.09981835633516312,0.6785899996757507,0.5451117753982544,0.002223336836323142,0.0010998002253472805,0.124,0.0,978
102,3.7349864689260723,0.09933999992534519,0.1,100,0.05,0.08161999796330918,-0.003342658281326294,22.257047653198242,0.3320304751396179,0.10060413926839828,0.7009380459785461,0.6277564167976379,0.002216687658801675,0.0011532091302797198,0.13,0.0,974
103,3.9518102993667124,0.10287999991327525,0.1,100,0.05,0.08449999787658442,-0.003426971845328808,27.533241271972656,0.32967764139175415,0.10347876697778702,0.7552499771118164,0.5023210644721985,0.0022608956787735224,0.0012684171088039875,0.134,0.0,980
104,4.607831306621432,0.10091999989375472,0.1,100,0.05,0.08541999777033914,-0.003366009099408984,41.43122100830078,0.3236507177352905,0.1022699773311615,0.7136259078979492,0.4695568382740021,0.002308786613866687,0.001185920904390514,0.138,0.0,996
105,3.6768216172270476,0.09806000002473593,0.1,100,0.05,0.08347999779507506,-0.0033333287574350834,21.857364654541016,0.31668347120285034,0.09916535764932632,0.6739620566368103,0.49637508392333984,0.002273349091410637,0.0010869012912735343,0.12,0.0,1014
106,3.3492975810095666,0.09592000007256865,0.1,100,0.05,0.0793999978676437,-0.0031791103538125753,30.753902435302734,0.3145604431629181,0.09630517661571503,0.6594890356063843,0.5076659917831421,0.002171402098610997,0.0010476680472493172,0.134,0.0,1052
107,3.4039779796600342,0.09754000000283122,0.1,100,0.05,0.07693999787047492,-0.003187788650393486,16.98293113708496,0.31305035948753357,0.09590929001569748,0.6458190083503723,0.5485057234764099,0.002076955046504736,0.0010136205237358809,0.138,0.0,1030
108,4.200084849663079,0.09531999984383584,0.1,100,0.05,0.07225999771431076,-0.0032455194741487503,35.76306915283203,0.3024894595146179,0.09452104568481445,0.6492089629173279,0.5936827063560486,0.0019793654792010784,0.0010128974681720138,0.132,0.0,926
109,3.2251660584695636,0.09184000004082918,0.1,100,0.05,0.06409999775513993,-0.002952245529741049,15.861824035644531,0.294068306684494,0.08933413028717041,0.5944640040397644,0.5453144311904907,0.001782553386874497,0.0008915717480704188,0.13,0.0,1022
110,3.0487917179688813,0.08868000008538365,0.1,100,0.05,0.052779997840523576,-0.002962509635835886,14.78880500793457,0.2920868992805481,0.08725114166736603,0.5400869846343994,0.5767219066619873,0.0015404863515868783,0.0007831893744878471,0.126,0.0,964
111,4.001661618091166,0.08361999994143844,0.1,100,0.05,0.03639999778196201,-0.0029804655350744724,18.703569412231445,0.287880539894104,0.08589626103639603,0.4646660089492798,0.5232681035995483,0.00122668850235641,0.0006458680145442486,0.112,0.0,932
112,2.7041733321547508,0.08474000000581146,0.1,100,0.05,0.021139997787773465,-0.0029023850802332163,16.100419998168945,0.28984105587005615,0.08331270515918732,0.4766690731048584,0.49789586663246155,0.0008394418400712311,0.0006563839851878583,0.114,0.0,1018
113,4.288574136152864,0.08621999987214804,0.1,100,0.05,0.0073599976599214995,-0.0029811037238687277,30.111310958862305,0.30109378695487976,0.08572778105735779,0.5037149786949158,0.5201756358146667,0.0004979845834895968,0.0007140543311834335,0.112,0.0,950
