episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,mean_directed_degree,mean_edge_freshness_gain,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
60,5.944455300718546,0.10915625050663948,0.10804672668199317,0.1,0.00804672668199316,0.08046725877320572,0.08046725877320572,0.10875755548477173,0.0010497916975835354,0.0018544642853155927,False,0.001135482918471098,6.541003704071045,0.3359200954437256,6.254510935832513e-07,0.0,0.05,0.023941652849316597,0.032693348824977875,0.005212729796767235,0.030711974948644638,1.525878978725359e-08,0.9999996423721313,7.374197959899902,node_conditioned,25,True,True,False,-58.53702163696289,5.094569206237793,2.059037685394287,2.6388847827911377,1.5194118022918701,2.504237174987793,-59.458290100097656,3.5917787551879883,0.5138931685991578,-59.264259338378906,2.1258864402770996,-4.1854485743897385e-07,0.00032512142206542194,0.000993535970337689,0.032693348824977875,0.0002025856083491817,0.0061965370225100696,80,0.2,0.2425,0.125,788,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09509670734405518,0.03656357526779175,0.05268523097038269,0.19951993227005005,0.1527460813522339,0.0830206573009491,0.01793605275452137,0.30763354897499084,0.1527460813522339,0.0830206573009491,0.1527460813522339,0.18191607296466827,1.0,0.0,0.0,0.10875755548477173,0.040582746267318726,0.9810695881762596,mpnn,5,3,16,mean_max,32,38,315200,none,3940.0,0.4733552634716034,0.7503014206886292,0.19069789350032806,1.30384361743927,0.2075323760509491,0.10875755548477173,0.040582746267318726,0.053587526082992554,0.06296280324459076,0.10250300168991089,0.16045091450214388,0.2518618106842041,0.04051770642399788,0.040582746267318726,0.039798803627491
61,7.433559612706303,0.09922222477849572,0.10300900193714255,0.1,0.0030090019371425414,0.03009001636242378,0.03009001636242378,0.10258598625659943,0.002334139193558193,0.002635039357182431,False,0.001221897779032588,10.775163650512695,0.32600754499435425,-4.181222720944788e-06,0.0,0.05,0.024632997810840607,0.031681451946496964,0.003351117018610239,0.03209269419312477,0.0,0.9999995827674866,6.871593952178955,node_conditioned,25,True,True,False,-62.79715347290039,5.995001316070557,2.1352968215942383,2.6890385150909424,1.513455867767334,2.4956326484680176,-65.68179321289062,4.467596530914307,0.6879577091038325,-64.5722427368164,2.2194323539733887,7.851493137422949e-06,0.000695179624017328,0.0022095933090895414,0.031681451946496964,0.0004245396994519979,0.01340025596574275,90,0.2,0.1625,0.044444444444444446,840,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.08901792019605637,0.02475486323237419,0.05268523097038269,0.15306957066059113,0.1572750061750412,0.08953548967838287,0.012718267738819122,0.3213474750518799,0.1572750061750412,0.08953548967838287,0.1572750210762024,0.19330374896526337,1.0,0.0,0.0,0.10258598625659943,0.02830943651497364,0.988765366728476,mpnn,5,3,16,mean_max,32,38,336000,none,3733.3333333333335,0.44407081604003906,0.7834580540657043,0.20886050164699554,1.3432927131652832,0.2066550850868225,0.10258598625659943,0.02830943651497364,0.05332347750663757,0.06709689795970916,0.09933581948280334,0.14294222593307496,0.19601395726203918,0.02821624092757702,0.02830943651497364,0.02709292247891426
62,7.14826616179198,0.10482499964535236,0.10681455358681774,0.1,0.006814553586817734,0.06814552905362443,0.06814552905362443,0.10676119476556778,0.002291161254192416,0.0029726165447286606,False,0.0010893733706325293,8.976356506347656,0.3321075439453125,-9.676775334810372e-06,0.0,0.05,0.021666860207915306,0.031884048134088516,0.004768583457916975,0.02965986728668213,-6.103515470812226e-09,0.9999995231628418,6.678122043609619,node_conditioned,25,True,True,False,-63.31962966918945,5.924193382263184,2.0567550659179688,2.6781599521636963,1.4920474290847778,2.6154277324676514,-65.56751251220703,4.403334617614746,0.6472053269273208,-63.378536224365234,2.2475333213806152,4.43611816081102e-06,0.000696598959621042,0.0021696598269045353,0.031884048134088516,0.00042085794848389924,0.013199635589484239,100,0.2,0.2225,0.12,990,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09362095594406128,0.0337984673678875,0.05268523097038269,0.19951993227005005,0.14897073805332184,0.09367742389440536,0.00540851941332221,0.3271428644657135,0.14897073805332184,0.09367742389440536,0.14897073805332184,0.18784475326538086,1.0,0.0,0.0,0.10676119476556778,0.03713097423315048,0.9820294814507684,mpnn,5,3,16,mean_max,32,38,396000,none,3960.0,0.4493944048881531,0.7741711139678955,0.19732607901096344,1.3355027437210083,0.20923663675785065,0.10676119476556778,0.03713097423315048,0.05295571684837341,0.06530799567699432,0.09948906302452087,0.1515631467103958,0.2535741925239563,0.037048038095235825,0.03713097423315048,0.03607858717441559
63,7.0155658918619155,0.11349999925121665,0.11284493411062385,0.1,0.012844934110623846,0.12844932826130562,0.12844932826130562,0.11247137188911438,0.0028893489447065985,0.004173842227319655,False,0.0009707481949590147,7.137639045715332,0.34456494450569153,-3.1188503157864034e-07,0.0,0.05,0.020760178565979004,0.03796940669417381,0.011131015606224537,0.02784147299826145,4.993785651663529e-08,0.9999995231628418,7.43638277053833,node_conditioned,25,True,True,False,-64.7226791381836,5.95751953125,2.1289114952087402,2.5411617755889893,1.5631225109100342,2.432999849319458,-66.55378723144531,4.298069477081299,0.679566982707859,-65.2066421508789,2.0557782649993896,-2.9720681595790666e-06,0.0009101331233978271,0.0027372983749955893,0.03796940669417381,0.0005616614362224936,0.014792469443142046,110,0.2,0.2375,0.17272727272727273,1146,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09938950091600418,0.03586459904909134,0.05268523097038269,0.19951993227005005,0.14177776873111725,0.10039374977350235,-0.0020018077921122313,0.3347078263759613,0.14177776873111725,0.10039374977350235,0.14177778363227844,0.17761549353599548,0.9995,0.0005,0.0,0.11247137188911438,0.038990944623947144,0.9820826753956302,mpnn,5,3,16,mean_max,32,38,458400,none,4167.272727272727,0.48030728101730347,0.7955674529075623,0.2009991854429245,1.3648743629455566,0.1942053586244583,0.11247137188911438,0.038990944623947144,0.05258536338806152,0.06951555907726288,0.10526338219642639,0.16250181198120117,0.2564794421195984,0.038906075060367584,0.038990944623947144,0.03773486986756325
64,7.243979353047908,0.10941666839644312,0.11199372792980342,0.1,0.01199372792980341,0.11993726730430737,0.11993726730430737,0.11029045283794403,0.004884018916920751,0.006083391589963825,False,0.0009907680796459317,7.588236331939697,0.343111127614975,8.147172593453433e-06,0.0,0.05,0.024159641936421394,0.0412064865231514,0.012779191136360168,0.028840571641921997,-1.0172526287988148e-07,0.9999995231628418,7.685934543609619,node_conditioned,25,True,True,False,-66.5603256225586,6.190821647644043,2.179487705230713,2.7110414505004883,1.559505581855774,2.3998913764953613,-68.66490936279297,4.569324970245361,0.7241461333091552,-71.10179138183594,2.2691967487335205,4.2676206248870585e-06,0.0015150012914091349,0.004628053400665522,0.0412064865231514,0.0009324984857812524,0.022629890052830354,120,0.2,0.2425,0.13333333333333333,1270,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09694738686084747,0.03001481480896473,0.05268523097038269,0.19951993227005005,0.14566893875598907,0.10793234407901764,-0.007652203552424908,0.34834185242652893,0.14566893875598907,0.10793234407901764,0.14566892385482788,0.18222135305404663,0.9877083333333333,0.012291666666666666,0.0,0.11029045283794403,0.03329959511756897,0.9853701515110059,mpnn,5,3,16,mean_max,32,38,508000,none,4233.333333333333,0.4715615510940552,0.79816073179245,0.1998501718044281,1.3712670803070068,0.1928480714559555,0.11029045283794403,0.03329959511756897,0.05230453610420227,0.06979763507843018,0.10648159682750702,0.1539084881544113,0.2580004930496216,0.03319108486175537,0.03329959511756897,0.031641896814107895
65,6.010727449730038,0.11065625013783574,0.10935148840991446,0.1,0.009351488409914455,0.09351487474765707,0.09351487474765707,0.11087626963853836,0.0018544642853155927,0.0027896130327921633,False,0.0012634716695174575,7.733551502227783,0.3455858528614044,1.5011997675173916e-05,0.0,0.05,0.02940593659877777,0.03770105913281441,0.007323526777327061,0.03280768170952797,1.525878978725359e-08,0.9999997019767761,7.300313949584961,node_conditioned,25,True,True,False,-64.3686294555664,5.624142169952393,2.2641327381134033,2.9366137981414795,1.6674292087554932,2.695136785507202,-64.49552154541016,3.6445271968841553,0.45313611465465375,-64.1221694946289,2.118687629699707,4.079914788235328e-07,0.0005791583098471165,0.0017575735691934824,0.03770105913281441,0.00037054100539535284,0.009828395160094806,80,0.2,0.1975,0.1125,754,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09597700834274292,0.02576400153338909,0.05268523097038269,0.15306955575942993,0.16058602929115295,0.11924473941326141,-0.010938539169728756,0.37719154357910156,0.16058602929115295,0.11924473941326141,0.16058602929115295,0.20186558365821838,0.9779375,0.0220625,0.0,0.11087626963853836,0.02993946149945259,0.9922245930612656,mpnn,5,3,16,mean_max,32,38,301600,none,3770.0,0.4713740348815918,0.8304889798164368,0.20872776210308075,1.4035747051239014,0.18960708379745483,0.11087626963853836,0.02993946149945259,0.05214184522628784,0.07504045665264131,0.10498540103435516,0.15404497981071472,0.2061048448085785,0.029797935858368874,0.02993946149945259,0.02758503518998623
66,6.517522159405052,0.11222222506068646,0.1076156134989145,0.1,0.0076156134989145,0.07615612737353226,0.07615612737353226,0.11216761916875839,0.002635039357182431,0.0033966006309177534,False,0.0013318966375663877,8.331097602844238,0.34691113233566284,3.3459054975537583e-06,0.0,0.05,0.029938984662294388,0.03942045941948891,0.008572855032980442,0.03387192264199257,-3.051757957450718e-08,0.9999996423721313,7.204573154449463,node_conditioned,25,True,True,False,-66.33609008789062,5.913760185241699,2.2052626609802246,2.8204784393310547,1.611371636390686,2.845658779144287,-67.09053039550781,4.058609962463379,0.5084010540906114,-68.00115966796875,2.564295768737793,-1.4388353974936763e-07,0.0008269862737506628,0.0024973733816295862,0.03942045941948891,0.0005339332274161279,0.013544567968847145,90,0.2,0.25,0.12222222222222222,908,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09667360037565231,0.028407080098986626,0.05268523097038269,0.19951993227005005,0.16578663885593414,0.1264110803604126,-0.015218175016343594,0.4032571613788605,0.16578663885593414,0.1264110803604126,0.16578662395477295,0.223274827003479,0.9419166666666666,0.058083333333333334,0.0,0.11216761916875839,0.03262653946876526,0.9849587859212507,mpnn,5,3,16,mean_max,32,38,363200,none,4035.5555555555557,0.4783190190792084,0.8087095022201538,0.19667905569076538,1.3930162191390991,0.18764980137348175,0.11216761916875839,0.03262653946876526,0.052036553621292114,0.07583886682987213,0.10596068203449249,0.15435095429420473,0.2655273377895355,0.032475825399160385,0.03262653946876526,0.030204705893993378
67,6.835653543118387,0.1149250001180917,0.11086977685245472,0.1,0.010869776852454716,0.1086977576547714,0.1086977576547714,0.11412853747606277,0.0029726165447286606,0.004059594121276374,False,0.0013825071509927511,7.82486629486084,0.3489256799221039,3.544432547641918e-05,0.0,0.05,0.028124261647462845,0.029559820890426636,0.00871825497597456,0.03437037393450737,2.4414061883248905e-08,0.9999995827674866,7.727733612060547,node_conditioned,25,True,True,False,-67.86779022216797,6.161959648132324,2.181044578552246,2.752108097076416,1.6088464260101318,2.7119641304016113,-68.8692855834961,4.471846103668213,0.6322148384197717,-67.67915344238281,1.9884991645812988,-2.3675906959397253e-06,0.0009430089266970754,0.002818745793774724,0.029559820890426636,0.0006126524531282485,0.02072584431890862,100,0.2,0.2275,0.15,984,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.0982036218047142,0.02918853610754013,0.05268523097038269,0.19951993227005005,0.1679779589176178,0.13726186752319336,-0.022910645231604576,0.4255408048629761,0.1679779589176178,0.13726186752319336,0.1679779589176178,0.21764788031578064,0.892025,0.107975,0.0,0.11412853747606277,0.03372454270720482,0.9825890566364872,mpnn,5,3,16,mean_max,32,38,393600,none,3936.0,0.46333229541778564,0.8182821869850159,0.19666996598243713,1.3913390636444092,0.18737030029296875,0.11412853747606277,0.03372454270720482,0.05166196823120117,0.07351167798042296,0.1107986569404602,0.1575154647231102,0.2712705731391907,0.03353080898523331,0.03372454270720482,0.03081372380256653
68,7.342571303397417,0.11061363593675196,0.1117292850236879,0.1,0.011729285023687891,0.11729283850759506,0.11729283850759506,0.1106325313448906,0.004173842227319655,0.005346770612395605,False,0.001219996134750545,10.566206932067871,0.340034544467926,6.028604730090592e-06,0.0,0.05,0.022781047970056534,0.028964480385184288,0.006898385472595692,0.031577277928590775,-3.329190434442353e-08,0.9999995827674866,6.531551361083984,node_conditioned,25,True,True,False,-69.4333724975586,6.533054828643799,2.283648729324341,2.8574917316436768,1.5837411880493164,3.006096363067627,-71.1014404296875,5.227301597595215,0.6692874720496997,-70.60823822021484,2.1370832920074463,7.892336384429655e-08,0.001300768693909049,0.003960032481700182,0.028964480385184288,0.0008196199196390808,0.02829740515850149,110,0.2,0.1925,0.14545454545454545,1016,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09605792909860611,0.02911847084760666,0.05268523097038269,0.15835118293762207,0.15752501785755157,0.14283517003059387,-0.0338648222386837,0.4366218149662018,0.15752501785755157,0.14283517003059387,0.1575341373682022,0.21438439190387726,0.8143181818181818,0.18568181818181817,0.0,0.1106325313448906,0.03359510749578476,0.9883659864948326,mpnn,5,3,16,mean_max,32,38,406400,none,3694.5454545454545,0.44064226746559143,0.8015947937965393,0.18626946210861206,1.3573189973831177,0.19194743037223816,0.1106325313448906,0.03359510749578476,0.051153331995010376,0.06899268031120301,0.10746635496616364,0.15714577734470367,0.22302892804145813,0.03340086713433266,0.03359510749578476,0.03056180477142334
69,7.41315406884998,0.11277083492837846,0.11238228142909093,0.1,0.012382281429090924,0.12382280190862906,0.12382280190862906,0.11100997030735016,0.006083391589963825,0.007321619609050116,False,0.001038586487993598,8.339858055114746,0.3411121070384979,1.188487840408925e-05,0.0,0.05,0.019587647169828415,0.03507506102323532,0.009545798413455486,0.0285427775233984,-9.282430113444207e-08,0.9999996423721313,7.332831859588623,node_conditioned,25,True,True,False,-70.35370635986328,6.437736988067627,2.222688674926758,3.0666768550872803,1.618021845817566,2.611621379852295,-72.12654113769531,4.675779342651367,0.6880302854339337,-74.29022979736328,2.025420904159546,-1.0712037692428567e-05,0.001912797917611897,0.0057755280286073685,0.03507506102323532,0.0011999588459730148,0.03421115940657989,120,0.2,0.2125,0.125,1178,curvature_stage2_mpnn_v1,True,1.2475175857543945,1.5000001192092896,1.5,38,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment,0.09746375679969788,0.029448088258504868,0.05268523097038269,0.19951993227005005,0.14420101046562195,0.15107907354831696,-0.04807495325803757,0.4374747574329376,0.14420101046562195,0.15107907354831696,0.14445330202579498,0.2123880684375763,0.7346875,0.2653125,0.0,0.11100997030735016,0.03404857590794563,0.9842196250476815,mpnn,5,3,16,mean_max,32,38,471200,none,3926.6666666666665,0.4639253616333008,0.8032947182655334,0.1812618523836136,1.3755815029144287,0.18374118208885193,0.11100997030735016,0.03404857590794563,0.05053430795669556,0.06720581054687501,0.1112765371799469,0.1540712684392929,0.272838294506073,0.03384563326835632,0.03404857590794563,0.030617618933320045
