policy,independent_runs,mean_VAoI,mean_VAoI_ci95,mean_max_VAoI,mean_max_VAoI_ci95,p95_max_VAoI,p95_max_VAoI_ci95,mean_tail_VAoI,mean_tail_VAoI_ci95,avg_tx_per_slot,avg_tx_per_slot_ci95,successful_decodes_per_tx,successful_decodes_per_tx_ci95,innovative_entries_per_tx,innovative_entries_per_tx_ci95,completed_update_fraction,completed_update_fraction_ci95,mean_dissemination_delay,mean_dissemination_delay_ci95
freshness_backoff,1,2.0193407984420673,0.0,9.711794871794872,0.0,13.0,0.0,6.862469977280115,0.0,11.98974358974359,0.0,3.7970915312232676,0.0,14.290119760479042,0.0,0.9617063739553449,0.0,73.67639429312581,0.0
freshness_no_backoff,1,2.2722917883803966,0.0,10.77025641025641,0.0,14.0,0.0,7.648287893541069,0.0,15.317948717948719,0.0,3.0327753598928693,0.0,10.760294609976565,0.0,0.9615816390170887,0.0,84.06926968478402,0.0
orc_freshness_backoff,1,1.9998764199935084,0.0,9.676923076923076,0.0,13.0,0.0,6.851137617656611,0.0,12.162564102564103,0.0,3.738246827170384,0.0,14.213222582957373,0.0,0.9668205064238493,0.0,74.27170687653206,0.0
orc_freshness_no_backoff,1,2.2899876663420975,0.0,10.683076923076923,0.0,14.0,0.0,7.718008763388519,0.0,15.488205128205129,0.0,2.996159194755314,0.0,10.62078670286736,0.0,0.9614569040788324,0.0,84.67462376751428,0.0
random,1,2.2298626257708514,0.0,10.457948717948717,0.0,14.0,0.0,7.393717948717954,0.0,8.027179487179486,0.0,4.845333162971954,0.0,19.924487318724847,0.0,0.9587127354371959,0.0,81.44756700494405,0.0
