slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.196565656565657,29.0,25.0,28.0,26.967676767676767,63.78606060606061,6,38,6,397,2891,0.0,0.0,0.0,18.034,29.0,17.298,29.0,12.196565656565657,29.0,0.0
110,12.08090909090909,32.0,26.0,30.0,28.20808080808081,62.74141414141414,9,42,9,773,5700,0.0,0.0,0.0,19.024,32.0,16.4816,31.0,12.08090909090909,32.0,0.0
120,11.376262626262626,34.0,26.0,29.0,28.43838383838384,59.407878787878786,6,42,6,86,269,0.0,0.0,0.0,20.7144,34.0,12.8508,32.0,11.376262626262626,34.0,0.0
130,12.323030303030302,35.0,27.0,31.0,29.856565656565657,63.37737373737374,13,45,12,83,271,0.0,0.0,0.0,21.5592,35.0,14.636,30.0,12.323030303030302,35.0,0.0
140,11.864545454545455,38.0,26.0,31.0,29.272727272727273,61.73747474747475,13,45,11,282,1839,0.0,0.0,0.0,19.0584,38.0,16.5232,31.0,11.864545454545455,38.0,0.0
150,12.066464646464647,39.0,25.0,29.0,27.353535353535353,63.75111111111111,13,53,13,426,3462,0.0,0.0,0.0,18.47,39.0,18.312,32.0,12.066464646464647,39.0,0.0
160,12.704747474747474,34.0,26.0,32.0,29.35151515151515,67.68828282828282,7,32,7,139,547,0.0,0.0,0.0,19.1712,32.0,19.8648,34.0,12.704747474747474,34.0,0.0
170,13.253838383838383,35.0,29.0,33.0,31.381818181818183,71.92121212121212,10,41,9,293,1281,0.0,0.0,0.0,19.6172,33.0,21.4744,35.0,13.253838383838383,35.0,0.0
180,13.308484848484849,35.0,30.0,35.0,32.76565656565656,72.83323232323232,8,35,8,227,1400,0.0,0.0,0.0,19.386,33.0,22.1708,35.0,13.308484848484849,35.0,0.0
190,12.751111111111111,38.0,31.0,36.0,33.64646464646464,70.65777777777778,8,35,8,368,1876,0.0,0.0,0.0,18.5564,33.0,20.428,38.0,12.751111111111111,38.0,0.0
200,12.50030303030303,40.0,31.0,36.0,34.339393939393936,68.94606060606061,10,35,9,748,5866,0.0,0.0,0.0,19.1088,35.0,17.646,40.0,12.50030303030303,40.0,0.0
210,10.694747474747475,43.0,25.0,33.0,30.11111111111111,59.48404040404041,9,44,9,533,3798,0.0,0.0,0.0,14.964,38.0,15.4628,43.0,10.694747474747475,43.0,0.0
220,10.537070707070708,34.0,25.0,33.01000000000022,28.672727272727272,58.51292929292929,10,47,10,401,1952,0.0,0.0,0.0,14.6344,34.0,15.3148,30.0,10.537070707070708,34.0,0.0
230,10.65868686868687,37.0,26.0,35.02000000000044,30.78181818181818,58.203434343434346,16,43,11,406,2324,0.0,0.0,0.0,14.0912,37.0,16.2512,35.0,10.65868686868687,37.0,0.0
240,10.076868686868687,38.0,25.0,36.02000000000044,29.12929292929293,54.136161616161615,11,35,10,391,2551,0.0,0.0,0.0,14.6628,38.0,13.4196,36.0,10.076868686868687,38.0,0.0
250,10.103333333333333,38.0,24.0,33.05000000000109,28.830303030303032,54.64585858585858,15,37,13,415,2218,0.0,0.0,0.0,14.4752,38.0,14.1044,28.0,10.103333333333333,38.0,0.0
260,10.141313131313131,42.0,23.0,30.12000000000262,30.282828282828284,55.26474747474747,6,33,6,282,1382,0.0,0.0,0.0,13.6852,42.0,14.866,29.0,10.141313131313131,42.0,0.0
270,10.511717171717171,43.0,22.0,32.1100000000024,30.967676767676767,57.77262626262626,9,43,8,233,1157,0.0,0.0,0.0,15.384,43.0,13.8152,32.0,10.511717171717171,43.0,0.0
280,11.207878787878787,45.0,23.0,35.10000000000218,31.945454545454545,60.671919191919194,11,36,10,222,1033,0.0,0.0,0.0,16.7912,45.0,13.95,34.0,11.207878787878787,45.0,0.0
290,11.34878787878788,47.0,25.0,36.1100000000024,32.567676767676765,61.48131313131313,8,37,7,383,2313,0.0,0.0,0.0,18.2144,47.0,12.792,34.0,11.34878787878788,47.0,0.0
300,11.34040404040404,51.0,26.0,37.140000000003056,33.903030303030306,62.51343434343434,13,43,12,497,3062,0.0,0.0,0.0,18.9356,51.0,11.9216,36.0,11.34040404040404,51.0,0.0
310,11.463030303030303,54.0,25.0,42.12000000000262,34.096969696969694,62.032222222222224,8,36,8,321,1560,0.0,0.0,0.0,18.6544,54.0,12.1244,24.0,11.463030303030303,54.0,0.0
320,12.006363636363636,55.0,25.0,43.12000000000262,34.42626262626263,65.49656565656565,5,30,5,211,1808,0.0,0.0,0.0,19.014,55.0,13.5192,26.0,12.006363636363636,55.0,0.0
330,11.68909090909091,55.0,24.0,32.23000000000502,32.220202020202024,65.05555555555556,10,39,8,250,1527,0.0,0.0,0.0,19.2144,55.0,14.0872,26.0,11.68909090909091,55.0,0.0
340,12.260202020202021,56.0,26.0,34.2200000000048,34.64646464646464,68.28939393939395,4,27,4,271,2107,0.0,0.0,0.0,19.9296,56.0,15.4052,29.0,12.260202020202021,56.0,0.0
350,12.956262626262626,59.0,28.0,36.23000000000502,36.38181818181818,71.66919191919192,14,41,13,235,1138,0.0,0.0,0.0,20.6056,59.0,16.95,30.0,12.956262626262626,59.0,0.0
360,13.092626262626263,61.0,29.0,40.210000000004584,38.6989898989899,71.75090909090909,13,51,13,335,1819,0.0,0.0,0.0,20.5456,61.0,17.9848,35.0,13.092626262626263,61.0,0.0
370,12.917777777777777,61.0,29.0,43.18000000000393,38.07070707070707,70.90545454545455,12,47,12,458,3158,0.0,0.0,0.0,18.5856,61.0,19.5012,38.0,12.917777777777777,61.0,0.0
380,13.58969696969697,61.0,31.0,47.140000000003056,39.438383838383835,74.44555555555556,19,48,17,295,1282,0.0,0.0,0.0,19.1144,61.0,21.2016,40.0,13.58969696969697,61.0,0.0
390,14.087474747474747,63.0,32.0,44.19000000000415,41.2,77.39555555555556,12,42,11,345,1911,0.0,0.0,0.0,18.8416,63.0,22.8432,40.0,14.087474747474747,63.0,0.0
400,14.399090909090908,66.0,34.0,44.2200000000048,42.65858585858586,78.47757575757576,7,35,7,259,2253,0.0,0.0,0.0,20.7776,66.0,22.7592,43.0,14.399090909090908,66.0,0.0
410,13.733737373737373,68.0,33.0,46.2200000000048,43.147474747474746,75.34555555555555,10,50,9,494,4666,0.0,0.0,0.0,20.3224,68.0,21.2212,46.0,13.733737373737373,68.0,0.0
420,13.18848484848485,69.0,31.0,48.210000000004584,43.044444444444444,73.32979797979797,3,22,3,54,291,0.0,0.0,0.0,18.328,69.0,20.9512,48.0,13.18848484848485,69.0,0.0
430,13.51939393939394,70.0,32.0,50.200000000004366,43.882828282828285,74.85333333333334,8,45,8,93,365,0.0,0.0,0.0,18.98,70.0,21.3084,50.0,13.51939393939394,70.0,0.0
440,12.661212121212122,72.0,26.0,53.19000000000415,39.55959595959596,70.42090909090909,11,28,11,269,1536,0.0,0.0,0.0,20.7412,72.0,16.3804,53.0,12.661212121212122,72.0,0.0
450,13.254343434343435,78.0,28.0,55.23000000000502,40.83030303030303,71.66282828282829,13,38,12,268,1367,0.0,0.0,0.0,22.0152,78.0,16.5016,55.0,13.254343434343435,78.0,0.0
460,13.526969696969697,80.0,30.0,38.42000000000917,42.220202020202024,72.33060606060606,17,46,15,353,2107,0.0,0.0,0.0,23.5012,80.0,16.4812,38.0,13.526969696969697,80.0,0.0
