node_i,node_j,is_inter_cluster
0,2,False
0,8,False
0,14,False
0,19,False
0,20,False
0,25,False
0,29,False
0,36,False
0,38,False
1,5,False
1,7,False
1,8,False
1,12,False
1,22,False
1,26,False
1,27,False
1,37,False
1,38,False
1,39,False
2,3,False
2,8,False
2,12,False
2,25,False
2,29,False
2,31,False
2,33,False
2,34,False
3,29,False
3,31,False
3,33,False
3,34,False
4,11,False
4,12,False
4,16,False
4,31,False
4,33,False
5,7,False
5,12,False
5,18,False
5,22,False
5,26,False
5,27,False
5,30,False
5,37,False
5,39,False
6,9,False
6,24,False
6,35,False
7,18,False
7,22,False
7,23,False
7,26,False
7,27,False
7,30,False
7,32,False
7,37,False
7,39,False
8,12,False
8,14,False
8,15,False
8,19,False
8,20,False
8,25,False
8,27,False
8,28,False
8,36,False
8,37,False
8,38,False
9,24,False
9,35,False
10,15,False
10,17,False
10,32,False
10,51,True
10,55,True
11,16,False
11,33,False
12,27,False
12,31,False
12,34,False
13,17,False
13,21,False
13,23,False
13,32,False
14,15,False
14,19,False
14,20,False
14,28,False
14,36,False
14,38,False
14,72,True
15,19,False
15,20,False
15,26,False
15,28,False
15,36,False
15,37,False
15,38,False
16,31,False
16,33,False
17,21,False
17,23,False
17,26,False
17,32,False
18,22,False
18,24,False
18,30,False
18,35,False
19,20,False
19,25,False
19,28,False
19,36,False
19,38,False
20,28,False
20,36,False
20,38,False
21,23,False
21,32,False
22,23,False
22,26,False
22,27,False
22,30,False
22,32,False
22,37,False
22,39,False
23,32,False
24,35,False
25,29,False
25,38,False
26,27,False
26,32,False
26,37,False
26,39,False
27,37,False
27,38,False
27,39,False
28,36,False
28,37,False
28,38,False
29,34,False
30,39,False
31,33,False
31,34,False
32,37,False
32,39,False
33,34,False
36,38,False
36,72,True
37,38,False
37,39,False
40,44,False
40,52,False
40,53,False
40,64,False
40,70,False
41,54,False
41,68,False
41,73,False
42,54,False
42,57,False
42,62,False
42,63,False
42,67,False
42,77,False
42,79,False
43,56,False
43,58,False
43,60,False
43,74,False
44,46,False
44,52,False
44,53,False
44,59,False
44,61,False
44,64,False
44,65,False
44,76,False
44,78,False
45,47,False
45,48,False
45,52,False
45,53,False
45,59,False
45,61,False
45,65,False
45,66,False
45,70,False
45,71,False
45,75,False
45,76,False
45,78,False
46,49,False
46,50,False
46,58,False
46,59,False
46,60,False
46,65,False
46,74,False
47,51,False
47,55,False
47,61,False
47,66,False
47,69,False
47,70,False
47,72,False
47,75,False
47,76,False
48,52,False
48,53,False
48,59,False
48,61,False
48,63,False
48,65,False
48,66,False
48,71,False
48,76,False
48,78,False
49,50,False
49,60,False
50,56,False
50,58,False
50,60,False
50,74,False
51,55,False
51,69,False
51,75,False
52,53,False
52,59,False
52,61,False
52,64,False
52,65,False
52,66,False
52,70,False
52,76,False
52,78,False
53,59,False
53,61,False
53,64,False
53,66,False
53,70,False
53,72,False
53,75,False
53,76,False
53,78,False
54,63,False
54,68,False
54,73,False
54,79,False
55,69,False
55,72,False
55,75,False
56,58,False
56,60,False
56,74,False
57,62,False
57,67,False
57,77,False
57,79,False
58,60,False
58,65,False
58,71,False
58,74,False
59,61,False
59,65,False
59,71,False
59,76,False
59,78,False
60,74,False
61,66,False
61,70,False
61,72,False
61,75,False
61,76,False
61,78,False
62,67,False
62,79,False
63,65,False
63,71,False
63,78,False
63,79,False
64,70,False
64,76,False
65,71,False
65,78,False
66,69,False
66,70,False
66,75,False
66,76,False
66,77,False
66,78,False
67,77,False
67,79,False
68,73,False
69,75,False
69,77,False
70,72,False
70,75,False
70,76,False
70,78,False
71,78,False
72,75,False
72,76,False
75,76,False
75,78,False
76,78,False
