actual_tx_ratio,alpha,base_tx_ratio,calibrated_intercept,candidate_id,dynamic_repeat_index,evaluated_on_full,evaluation_phase,mean_VAoI,mean_tail_VAoI,phase,phase_slots,search_probability_mean,topology_index
0.08747999999999999,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.5913408080808065,17.717935353535353,coarse,500,0.0875973057082756,3
0.08678000000000001,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.333334747474751,17.15466262626262,coarse,500,0.0875973057082756,3
0.09061999999999999,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.332970303030307,16.738860606060616,coarse,500,0.08936417031604588,4
0.08948,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.253485656565655,16.2333696969697,coarse,500,0.08936417031604588,4
0.08929999999999999,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.491037575757585,18.512327272727266,coarse,500,0.08911124983468882,5
0.09058,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.341358787878791,16.61626666666667,coarse,500,0.08911124983468882,5
0.08586,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,5.93694444444445,16.35872323232324,coarse,500,0.0867323407141719,6
0.08608,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,5.941916161616167,16.092727272727277,coarse,500,0.0867323407141719,6
0.08856,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.3701474747474744,17.57000808080808,coarse,500,0.08852500085007692,7
0.08805999999999999,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.473804848484841,17.26821818181818,coarse,500,0.08852500085007692,7
0.08708,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.368354747474754,17.27129696969697,coarse,500,0.08795138427923359,8
0.08486,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.3068672727272785,17.00362020202021,coarse,500,0.08795138427923359,8
0.08938,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.140868080808077,16.979785858585853,coarse,500,0.08886295586966546,9
0.08756,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.477339797979794,17.759296969696965,coarse,500,0.08886295586966546,9
0.08782,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.478463838383838,17.342084848484838,coarse,500,0.08663356890961023,10
0.08757999999999999,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.081494949494952,16.22478787878788,coarse,500,0.08663356890961023,10
0.09156,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.164885656565658,16.00407676767676,coarse,500,0.08973413753983901,11
0.09098,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,5.9971082828282825,15.518294949494955,coarse,500,0.08973413753983901,11
0.08688000000000001,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.42784323232323,17.15454949494949,coarse,500,0.08792330614315444,12
0.08538,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.4430751515151465,17.46692121212121,coarse,500,0.08792330614315444,12
0.08736000000000001,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.329812323232325,16.812092929292938,coarse,500,0.0873232487437428,13
0.08753999999999999,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.284811919191913,17.178840404040407,coarse,500,0.0873232487437428,13
0.0875,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,5.893299797979798,16.37201212121214,coarse,500,0.0885208330596048,14
0.09162000000000001,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,5.585371313131303,15.387846464646469,coarse,500,0.0885208330596048,14
0.08416,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.160337575757575,17.548618181818192,coarse,500,0.08476439471625237,15
0.08410000000000001,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.219881414141418,18.048355555555545,coarse,500,0.08476439471625237,15
0.0833,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.301819191919188,16.924973737373715,coarse,500,0.08294239671019275,16
0.08158,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.315476565656567,16.623535353535356,coarse,500,0.08294239671019275,16
0.08685999999999999,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.20103252525253,17.242012121212127,coarse,500,0.08985968561757404,17
0.08753999999999999,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,5.703191111111116,15.242383838383855,coarse,500,0.08985968561757404,17
0.08734,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.915773939393938,17.718703030303033,coarse,500,0.08636108799154828,18
0.08353999999999999,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,7.276834141414145,18.461030303030313,coarse,500,0.08636108799154828,18
0.08818,1.0,0.08750000000000002,-2.77508544921875,12,0,True,full,6.296750303030308,17.09557979797979,coarse,500,0.08943466529688324,19
0.0888,1.0,0.08750000000000002,-2.77508544921875,12,1,True,full,6.651109494949491,17.417608080808083,coarse,500,0.08943466529688324,19
0.10220000000000001,1.2,0.1,-2.717864990234375,20,0,True,full,5.84718787878788,16.620282828282818,coarse,500,0.10203370858433834,0
0.10232,1.2,0.1,-2.717864990234375,20,1,True,full,6.027145454545453,16.858743434343438,coarse,500,0.10203370858433834,0
0.09878,1.2,0.1,-2.717864990234375,20,0,True,full,6.672577171717167,17.64207676767677,coarse,500,0.10160336121439979,1
0.10407999999999999,1.2,0.1,-2.717864990234375,20,1,True,full,6.424434141414138,17.313200000000005,coarse,500,0.10160336121439979,1
0.10564,1.2,0.1,-2.717864990234375,20,0,True,full,5.671106666666662,15.030189898989894,coarse,500,0.105287314864825,2
0.10446,1.2,0.1,-2.717864990234375,20,1,True,full,5.943916767676772,16.339208080808074,coarse,500,0.105287314864825,2
0.1003,1.2,0.1,-2.717864990234375,20,0,True,full,6.135992121212125,16.453729292929296,coarse,500,0.10006943779099041,3
0.09872,1.2,0.1,-2.717864990234375,20,1,True,full,6.0722549494949485,16.447773737373726,coarse,500,0.10006943779099041,3
0.1036,1.2,0.1,-2.717864990234375,20,0,True,full,5.9736658585858615,15.474577777777784,coarse,500,0.10251906769511299,4
0.10308,1.2,0.1,-2.717864990234375,20,1,True,full,6.019641414141416,15.47069898989899,coarse,500,0.10251906769511299,4
0.10256,1.2,0.1,-2.717864990234375,20,0,True,full,6.052177777777779,16.813838383838384,coarse,500,0.10222279681631984,5
0.10337999999999999,1.2,0.1,-2.717864990234375,20,1,True,full,5.994379595959598,15.81988686868686,coarse,500,0.10222279681631984,5
0.09812,1.2,0.1,-2.717864990234375,20,0,True,full,5.81522828282829,16.111587878787866,coarse,500,0.09884970435443856,6
0.09792,1.2,0.1,-2.717864990234375,20,1,True,full,5.754937171717176,15.32652121212122,coarse,500,0.09884970435443856,6
0.10058,1.2,0.1,-2.717864990234375,20,0,True,full,6.096008686868686,16.785014141414123,coarse,500,0.10144802764007724,7
