candidate_id,phase,evaluation_phase,base_tx_ratio,alpha,calibrated_intercept,calibration_probability_mean,search_probability_mean,actual_tx_ratio,mean_VAoI,mean_tail_VAoI,constraint_feasible,coarse_rank_within_alpha,evaluated_on_full,pruned_after_coarse,phase_slots,rank,selected
44,refine,full,0.09062500000000001,1.5,-2.96685791015625,0.09062567285287995,0.09145221872446745,0.09103449999999999,6.247241409090908,17.21112898989899,True,,True,False,500,31,False
35,refine,full,0.09062500000000001,0.5,-2.516082763671875,0.09062485144740834,0.09089326628930892,0.09065350000000001,6.256419540404041,16.543693333333334,True,,True,False,500,32,False
32,coarse,coarse,0.07500000000000001,1.8,-3.318939208984375,0.07500030960389183,0.07699506489775494,0.077035,6.262896414141414,17.28031212121212,True,3,False,True,200,33,False
19,coarse,full,0.08750000000000002,1.2,-2.8661346435546875,0.08749982429078329,0.08813693831672126,0.0879055,6.291289434343434,17.117167575757577,True,2,True,False,500,34,False
4,coarse,coarse,0.07500000000000001,0.5,-2.722564697265625,0.07499951038127409,0.07550382795318474,0.07538999999999998,6.2938136868686865,16.129743434343435,True,3,False,True,200,35,False
12,coarse,full,0.08750000000000002,1.0,-2.77508544921875,0.08749946081849469,0.08802776743994255,0.087785,6.297141424242426,17.014128181818183,True,2,True,False,500,36,False
47,refine,full,0.09062500000000001,1.8,-3.10992431640625,0.09062516593811248,0.09162120751277189,0.09119200000000001,6.3035130101010095,17.68925878787879,True,,True,False,500,37,False
26,coarse,full,0.08750000000000002,1.5,-3.005767822265625,0.08749948280397568,0.08830069416361493,0.0879215,6.32327596969697,17.46122898989899,True,2,True,False,500,38,False
5,coarse,full,0.08750000000000002,0.5,-2.5546417236328125,0.0875000616883149,0.08776015633108726,0.087558,6.340925575757576,16.817735959595957,True,2,True,False,500,39,False
33,coarse,full,0.08750000000000002,1.8,-3.14898681640625,0.0875005924212012,0.08846623469421752,0.08804799999999999,6.378615762626263,17.943356161616162,True,2,True,False,500,40,False
10,coarse,coarse,0.0625,1.0,-3.139892578125,0.06249917874969167,0.06338963668254818,0.063135,6.7532609090909075,17.388074747474743,True,4,False,True,200,41,False
17,coarse,coarse,0.0625,1.2,-3.23150634765625,0.06250095969358407,0.06358607201457166,0.06331,6.789619444444445,17.833328282828283,True,4,False,True,200,42,False
24,coarse,coarse,0.0625,1.5,-3.37225341796875,0.0625005911485349,0.06388592513757556,0.06359499999999998,6.820991363636364,18.097229292929292,True,4,False,True,200,43,False
31,coarse,coarse,0.0625,1.8,-3.51690673828125,0.06249934822673171,0.06419328923637382,0.063975,6.833398434343435,18.42614343434343,True,4,False,True,200,44,False
3,coarse,coarse,0.0625,0.5,-2.91845703125,0.06250024017261895,0.06292681165067315,0.062665,6.89140782828283,17.47958383838384,True,4,False,True,200,45,False
16,coarse,coarse,0.05,1.2,-3.4688720703125,0.04999946328469622,0.050882225350719734,0.05057999999999999,7.76681590909091,19.85238484848485,True,5,False,True,200,46,False
23,coarse,coarse,0.05,1.5,-3.61016845703125,0.04999977072707125,0.051127859697822665,0.050714999999999996,7.783753383838383,20.062349494949494,True,5,False,True,200,47,False
9,coarse,coarse,0.05,1.0,-3.376922607421875,0.049999828040675084,0.050723817266364137,0.050315,7.799224040404042,19.83939595959596,True,5,False,True,200,48,False
30,coarse,coarse,0.05,1.8,-3.7554931640625,0.05000061637761245,0.05138146300353315,0.051019999999999996,7.809121212121212,20.410061616161613,True,5,False,True,200,49,False
2,coarse,coarse,0.05,0.5,-3.155029296875,0.04999903430315085,0.05034534032160953,0.050254999999999994,7.830470757575758,19.524960606060606,True,5,False,True,200,50,False
22,coarse,coarse,0.037500000000000006,1.5,-3.91241455078125,0.03750078496896057,0.03836189899555844,0.038185000000000004,9.253795656565655,22.506556565656563,True,6,False,True,200,51,False
29,coarse,coarse,0.037500000000000006,1.8,-4.0584716796875,0.03750093744289959,0.03855609399567477,0.03845,9.278296313131312,22.673559595959595,True,6,False,True,200,52,False
8,coarse,coarse,0.037500000000000006,1.0,-3.6783447265625,0.037499337584812976,0.0380510853569481,0.037809999999999996,9.290252222222223,22.128840404040407,True,6,False,True,200,53,False
15,coarse,coarse,0.037500000000000006,1.2,-3.77056884765625,0.03749993739514004,0.038173115331454496,0.038075,9.292148787878787,22.402494949494944,True,6,False,True,200,54,False
1,coarse,coarse,0.037500000000000006,0.5,-3.4559326171875,0.037499626791817814,0.037763161387006014,0.037235,9.491047777777778,22.2625393939394,True,6,False,True,200,55,False
21,coarse,coarse,0.025,1.5,-4.33233642578125,0.024999873385909845,0.02558405573532323,0.024985,11.800252171717172,24.84160303030303,True,7,False,True,200,56,False
14,coarse,coarse,0.025,1.2,-4.18988037109375,0.025000258882836038,0.02545650502136152,0.024844999999999996,11.813437020202022,24.798147474747473,True,7,False,True,200,57,False
28,coarse,coarse,0.025,1.8,-4.4791259765625,0.024999852262252303,0.025716455683086774,0.025124999999999998,11.813576464646465,24.822429292929293,True,7,False,True,200,58,False
