source,version,generation_slot,completion_slot,delay,completed
1,1,0,293,293,True
4,1,0,333,333,True
5,1,0,333,333,True
7,1,0,372,372,True
8,1,0,333,333,True
11,1,0,333,333,True
12,1,0,316,316,True
16,1,0,354,354,True
25,1,0,333,333,True
26,1,0,333,333,True
32,1,0,372,372,True
34,1,0,333,333,True
35,1,0,333,333,True
39,1,0,372,372,True
40,1,0,333,333,True
41,1,0,333,333,True
44,1,0,333,333,True
45,1,0,293,293,True
48,1,0,316,316,True
50,1,0,339,339,True
51,1,0,339,339,True
53,1,0,339,339,True
65,1,0,339,339,True
77,1,0,339,339,True
80,1,0,339,339,True
88,1,0,339,339,True
4,2,1,333,332,True
9,1,1,372,371,True
14,1,1,333,332,True
17,1,1,333,332,True
21,1,1,333,332,True
22,1,1,333,332,True
23,1,1,333,332,True
24,1,1,333,332,True
28,1,1,333,332,True
31,1,1,333,332,True
35,2,1,333,332,True
36,1,1,429,428,True
37,1,1,333,332,True
48,2,1,316,315,True
50,2,1,339,338,True
51,2,1,339,338,True
59,1,1,339,338,True
61,1,1,339,338,True
66,1,1,339,338,True
69,1,1,339,338,True
74,1,1,339,338,True
75,1,1,339,338,True
78,1,1,339,338,True
81,1,1,339,338,True
88,2,1,339,338,True
96,1,1,316,315,True
99,1,1,339,338,True
2,1,2,333,331,True
8,2,2,333,331,True
11,2,2,333,331,True
14,2,2,333,331,True
16,2,2,354,352,True
19,1,2,339,337,True
22,2,2,333,331,True
35,3,2,333,331,True
36,2,2,429,427,True
37,2,2,333,331,True
42,1,2,293,291,True
46,1,2,333,331,True
50,3,2,339,337,True
51,3,2,339,337,True
52,1,2,339,337,True
56,1,2,339,337,True
70,1,2,339,337,True
74,2,2,339,337,True
80,2,2,339,337,True
81,2,2,339,337,True
82,1,2,339,337,True
89,1,2,339,337,True
91,1,2,339,337,True
94,1,2,339,337,True
3,1,3,333,330,True
5,2,3,333,330,True
10,1,3,316,313,True
16,3,3,354,351,True
17,2,3,333,330,True
21,2,3,333,330,True
24,2,3,333,330,True
30,1,3,333,330,True
31,2,3,333,330,True
32,2,3,372,369,True
35,4,3,333,330,True
44,2,3,333,330,True
56,2,3,339,336,True
65,2,3,339,336,True
66,2,3,339,336,True
67,1,3,339,336,True
71,1,3,316,313,True
77,2,3,339,336,True
78,2,3,339,336,True
88,3,3,339,336,True
94,2,3,339,336,True
96,2,3,316,313,True
6,1,4,333,329,True
24,3,4,333,329,True
28,2,4,333,329,True
30,2,4,333,329,True
31,3,4,333,329,True
35,5,4,333,329,True
41,2,4,333,329,True
48,3,4,316,312,True
52,2,4,339,335,True
61,2,4,339,335,True
73,1,4,339,335,True
77,3,4,339,335,True
84,1,4,339,335,True
85,1,4,339,335,True
86,1,4,339,335,True
88,4,4,339,335,True
91,2,4,339,335,True
0,1,5,333,328,True
5,3,5,333,328,True
9,2,5,372,367,True
12,2,5,316,311,True
13,1,5,293,288,True
21,3,5,333,328,True
24,4,5,333,328,True
32,3,5,372,367,True
34,2,5,333,328,True
36,3,5,429,424,True
37,3,5,333,328,True
42,2,5,293,288,True
47,1,5,333,328,True
51,4,5,339,334,True
54,1,5,387,382,True
55,1,5,339,334,True
57,1,5,339,334,True
62,1,5,339,334,True
66,3,5,339,334,True
74,3,5,339,334,True
81,3,5,339,334,True
82,2,5,339,334,True
86,2,5,339,334,True
87,1,5,362,357,True
88,5,5,339,334,True
91,3,5,339,334,True
92,1,5,339,334,True
93,1,5,339,334,True
96,3,5,316,311,True
5,4,6,333,327,True
7,2,6,372,366,True
19,2,6,339,333,True
21,4,6,333,327,True
22,3,6,333,327,True
27,1,6,333,327,True
29,1,6,333,327,True
31,4,6,333,327,True
34,3,6,333,327,True
36,4,6,429,423,True
41,3,6,333,327,True
52,3,6,339,333,True
53,2,6,339,333,True
65,3,6,339,333,True
67,2,6,339,333,True
83,1,6,339,333,True
86,3,6,339,333,True
88,6,6,339,333,True
91,4,6,339,333,True
93,2,6,339,333,True
3,2,7,333,326,True
9,3,7,372,365,True
13,2,7,293,286,True
14,3,7,333,326,True
26,2,7,333,326,True
28,3,7,333,326,True
35,6,7,333,326,True
41,4,7,333,326,True
43,1,7,333,326,True
45,2,7,293,286,True
47,2,7,333,326,True
51,5,7,339,332,True
53,3,7,339,332,True
58,1,7,339,332,True
63,1,7,339,332,True
64,1,7,339,332,True
69,2,7,339,332,True
71,2,7,316,309,True
73,2,7,339,332,True
78,3,7,339,332,True
88,7,7,339,332,True
2,2,8,333,325,True
7,3,8,372,364,True
12,3,8,316,308,True
16,4,8,354,346,True
17,3,8,333,325,True
21,5,8,333,325,True
30,3,8,333,325,True
31,5,8,333,325,True
39,2,8,372,364,True
49,1,8,333,325,True
57,2,8,339,331,True
61,3,8,339,331,True
65,4,8,339,331,True
81,4,8,339,331,True
84,2,8,339,331,True
86,4,8,339,331,True
89,2,8,339,331,True
7,4,9,372,363,True
8,3,9,333,324,True
12,4,9,316,307,True
13,3,9,293,284,True
17,4,9,333,324,True
23,2,9,333,324,True
25,2,9,333,324,True
30,4,9,333,324,True
32,4,9,372,363,True
34,4,9,333,324,True
35,7,9,333,324,True
44,3,9,333,324,True
46,2,9,333,324,True
47,3,9,333,324,True
48,4,9,316,307,True
53,4,9,339,330,True
57,3,9,339,330,True
59,2,9,339,330,True
63,2,9,339,330,True
70,2,9,339,330,True
71,3,9,316,307,True
76,1,9,339,330,True
81,5,9,339,330,True
89,3,9,339,330,True
91,5,9,339,330,True
8,4,10,333,323,True
9,4,10,372,362,True
12,5,10,316,306,True
13,4,10,293,283,True
15,1,10,333,323,True
22,4,10,333,323,True
23,3,10,333,323,True
33,1,10,293,283,True
35,8,10,333,323,True
41,5,10,333,323,True
44,4,10,333,323,True
52,4,10,339,329,True
56,3,10,339,329,True
57,4,10,339,329,True
58,2,10,339,329,True
60,1,10,339,329,True
61,4,10,339,329,True
65,5,10,339,329,True
73,3,10,339,329,True
76,2,10,339,329,True
88,8,10,339,329,True
91,6,10,339,329,True
95,1,10,339,329,True
15,2,11,333,322,True
21,6,11,333,322,True
29,2,11,333,322,True
34,5,11,333,322,True
41,6,11,333,322,True
52,5,11,339,328,True
54,2,11,387,376,True
61,5,11,339,328,True
71,4,11,316,305,True
80,3,11,339,328,True
84,3,11,339,328,True
91,7,11,339,328,True
93,3,11,339,328,True
9,5,12,372,360,True
18,1,12,316,304,True
24,5,12,333,321,True
37,4,12,333,321,True
48,5,12,316,304,True
49,2,12,333,321,True
53,5,12,339,327,True
69,3,12,339,327,True
73,4,12,339,327,True
86,5,12,339,327,True
95,2,12,339,327,True
0,2,13,333,320,True
1,2,13,293,280,True
3,3,13,333,320,True
4,3,13,333,320,True
9,6,13,372,359,True
10,2,13,316,303,True
13,5,13,293,280,True
15,3,13,333,320,True
22,5,13,333,320,True
33,2,13,293,280,True
38,1,13,333,320,True
45,3,13,333,320,True
56,4,13,339,326,True
59,3,13,339,326,True
64,2,13,339,326,True
73,5,13,339,326,True
75,2,13,339,326,True
81,6,13,339,326,True
82,3,13,339,326,True
90,1,13,339,326,True
4,4,14,333,319,True
9,7,14,372,358,True
11,3,14,333,319,True
14,4,14,333,319,True
15,4,14,333,319,True
23,4,14,333,319,True
30,5,14,333,319,True
32,5,14,372,358,True
34,6,14,333,319,True
38,2,14,333,319,True
39,3,14,372,358,True
40,2,14,333,319,True
42,3,14,333,319,True
44,5,14,333,319,True
46,3,14,333,319,True
48,6,14,316,302,True
49,3,14,333,319,True
53,6,14,339,325,True
55,2,14,339,325,True
59,4,14,339,325,True
61,6,14,339,325,True
66,4,14,339,325,True
71,5,14,316,302,True
73,6,14,339,325,True
86,6,14,339,325,True
89,4,14,339,325,True
90,2,14,339,325,True
93,4,14,339,325,True
1,3,15,333,318,True
5,5,15,333,318,True
17,5,15,333,318,True
18,2,15,316,301,True
23,5,15,333,318,True
24,6,15,333,318,True
38,3,15,333,318,True
42,4,15,333,318,True
44,6,15,333,318,True
48,7,15,316,301,True
52,6,15,339,324,True
53,7,15,339,324,True
55,3,15,339,324,True
60,2,15,339,324,True
61,7,15,339,324,True
65,6,15,339,324,True
74,4,15,339,324,True
87,2,15,362,347,True
91,8,15,339,324,True
96,4,15,316,301,True
4,5,16,333,317,True
5,6,16,333,317,True
28,4,16,333,317,True
42,5,16,333,317,True
44,7,16,333,317,True
51,6,16,339,323,True
52,7,16,339,323,True
56,5,16,339,323,True
58,3,16,339,323,True
70,3,16,339,323,True
75,3,16,339,323,True
81,7,16,339,323,True
86,7,16,339,323,True
90,3,16,339,323,True
96,5,16,316,300,True
1,4,17,333,316,True
11,4,17,333,316,True
14,5,17,333,316,True
17,6,17,333,316,True
20,1,17,333,316,True
21,7,17,333,316,True
22,6,17,333,316,True
25,3,17,333,316,True
29,3,17,333,316,True
33,3,17,293,276,True
40,3,17,333,316,True
43,2,17,333,316,True
49,4,17,333,316,True
51,7,17,339,322,True
57,5,17,339,322,True
66,5,17,339,322,True
68,1,17,339,322,True
69,4,17,339,322,True
71,6,17,316,299,True
74,5,17,339,322,True
77,4,17,339,322,True
80,4,17,339,322,True
86,8,17,339,322,True
91,9,17,339,322,True
24,7,18,333,315,True
26,3,18,333,315,True
37,5,18,333,315,True
40,4,18,333,315,True
41,7,18,333,315,True
54,3,18,387,369,True
58,4,18,339,321,True
66,6,18,339,321,True
69,5,18,339,321,True
72,1,18,339,321,True
73,7,18,339,321,True
85,2,18,339,321,True
87,3,18,362,344,True
95,3,18,339,321,True
0,3,19,333,314,True
2,3,19,333,314,True
9,8,19,372,353,True
11,5,19,333,314,True
15,5,19,333,314,True
16,5,19,354,335,True
18,3,19,316,297,True
27,2,19,333,314,True
42,6,19,333,314,True
67,3,19,339,320,True
75,4,19,339,320,True
76,3,19,339,320,True
85,3,19,339,320,True
87,4,19,362,343,True
89,5,19,339,320,True
9,9,20,372,352,True
12,6,20,316,296,True
26,4,20,333,313,True
27,3,20,333,313,True
29,4,20,333,313,True
43,3,20,333,313,True
44,8,20,333,313,True
53,8,20,339,319,True
54,4,20,387,367,True
56,6,20,339,319,True
62,2,20,339,319,True
65,7,20,339,319,True
69,6,20,339,319,True
78,4,20,339,319,True
0,4,21,333,312,True
1,5,21,333,312,True
14,6,21,333,312,True
15,6,21,333,312,True
17,7,21,333,312,True
24,8,21,333,312,True
44,9,21,333,312,True
