node_i,node_j,curvature
0,7,0.25
0,12,0.32499999999999996
0,42,0.04166666666666674
0,85,-0.3250000000000002
1,6,0.33333333333333326
1,22,0.09999999999999998
1,30,-0.16666666666666674
1,45,-0.2500000000000002
1,48,0.19999999999999996
2,5,-0.01948051948051943
2,8,0.181818181818182
2,18,-0.045454545454545414
2,19,0.03409090909090906
2,27,-0.018181818181818077
2,30,0.16666666666666652
2,32,-0.07142857142857162
2,38,0.14335664335664333
2,41,0.41414141414141437
2,45,0.08333333333333348
2,49,0.027972027972028024
3,25,0.33333333333333326
3,39,0.18333333333333324
3,47,0.16666666666666652
4,9,0.55
4,14,0.55
4,15,0.2500000000000002
4,20,0.4375000000000001
4,21,0.3538461538461538
4,23,0.14285714285714302
4,35,0.55
4,37,0.38888888888888906
4,40,0.16428571428571437
4,44,0.55
5,19,0.3392857142857144
5,30,0.08730158730158721
5,41,0.0714285714285714
5,45,0.22619047619047616
5,60,-0.455357142857143
5,84,-0.2678571428571428
6,22,0.16666666666666663
6,48,0.4583333333333335
7,12,0.09999999999999987
7,33,-0.375
7,42,0.29166666666666663
8,10,0.06971153846153866
8,17,0.038461538461538325
8,18,0.1293706293706295
8,19,-0.18749999999999978
8,27,0.26410256410256416
8,30,-0.025641025641025328
8,31,0.11538461538461553
8,32,0.14560439560439586
8,34,0.06318681318681318
8,38,0.46153846153846145
8,41,0.11111111111111116
8,49,0.3076923076923077
9,14,0.55
9,15,0.2500000000000002
9,20,0.4375000000000002
9,21,0.3538461538461538
9,23,0.14285714285714313
9,35,0.55
9,37,0.38888888888888906
9,40,0.16428571428571437
9,44,0.55
10,16,0.1875
10,17,0.4779411764705883
10,18,0.26988636363636387
10,26,-0.13541666666666674
10,27,0.19791666666666685
10,31,0.2187500000000001
10,32,0.3616071428571429
10,33,-0.0625
10,34,0.11160714285714313
10,38,0.06971153846153855
10,39,0.012500000000000067
10,43,0.07589285714285743
10,46,0.2187500000000001
10,47,0.003472222222222099
10,49,0.22355769230769262
11,13,0.34285714285714275
11,26,0.17500000000000016
11,28,0.37142857142857144
11,36,0.6
11,43,0.08571428571428585
12,19,-0.41249999999999987
12,42,-0.08333333333333326
12,84,-0.25
13,24,0.0535714285714286
13,26,0.2142857142857143
13,28,0.2142857142857143
13,29,0.05357142857142838
13,36,0.34285714285714275
13,43,2.220446049250313e-16
14,15,0.2500000000000002
14,20,0.4375000000000002
14,21,0.3538461538461538
14,23,0.14285714285714313
14,35,0.55
14,37,0.38888888888888906
14,40,0.16428571428571437
14,44,0.55
15,16,-0.09583333333333321
15,20,0.1875
15,21,0.3942307692307694
15,23,0.21428571428571463
15,25,-0.08333333333333304
15,31,-0.17788461538461542
15,34,-0.09821428571428581
15,35,0.2499999999999999
15,37,0.22916666666666652
15,39,-0.15000000000000013
15,40,0.2857142857142859
15,44,0.25
15,46,-0.1428571428571428
16,17,0.15098039215686287
16,21,-0.18717948717948696
16,23,-0.13809523809523783
16,27,0.16666666666666674
16,31,0.31282051282051315
16,32,0.0976190476190476
16,34,0.2785714285714287
16,39,0.13333333333333308
16,40,-0.06666666666666643
16,43,-0.07380952380952377
16,46,0.41666666666666674
16,47,0.0555555555555558
16,49,0.12051282051282053
17,18,0.2540106951871659
17,26,-0.10049019607843102
17,27,0.16666666666666696
17,28,-0.2016806722689075
17,31,0.17647058823529438
17,32,0.32563025210084073
17,33,-0.047794117647058654
17,34,0.06932773109243695
17,38,0.03846153846153866
17,39,0.020588235294117685
17,43,0.10714285714285698
17,46,0.21218487394957997
17,47,0.042483660130718914
17,49,0.1923076923076925
18,26,-0.13636363636363602
18,27,0.15454545454545476
18,32,0.39935064935064934
18,33,0.034090909090909394
18,38,0.1293706293706295
18,43,0.006493506493506551
18,49,0.25174825174825166
19,30,0.13194444444444453
19,41,0.125
19,45,0.20833333333333315
19,84,-0.3125
20,21,0.27884615384615363
20,35,0.4375
20,37,0.45833333333333337
20,44,0.4375
21,23,0.2142857142857144
21,34,-0.18956043956043955
21,35,0.35384615384615414
21,37,0.30341880341880356
21,39,-0.26538461538461555
21,40,0.2554945054945055
21,44,0.35384615384615403
22,23,-0.21428571428571463
22,30,-0.13194444444444464
22,34,-0.1607142857142858
22,38,-0.20673076923076916
22,40,-0.2857142857142858
22,48,0.25
