node_i,node_j,is_inter_cluster
105,109,False
105,116,False
106,109,False
106,112,False
106,116,False
106,117,False
107,110,False
107,111,False
107,114,False
107,115,False
107,119,False
109,112,False
109,116,False
109,117,False
110,111,False
110,114,False
110,115,False
110,119,False
111,114,False
111,115,False
111,119,False
112,116,False
112,117,False
114,115,False
114,119,False
115,119,False
116,117,False
