source,version,generation_slot,completion_slot,delay,completed
2,1,0,57,57,True
6,1,0,78,78,True
27,1,0,93,93,True
47,1,0,93,93,True
84,1,0,64,64,True
85,1,0,64,64,True
91,1,0,90,90,True
4,1,1,78,77,True
18,1,1,93,92,True
19,1,1,78,77,True
33,1,1,93,92,True
83,1,1,90,89,True
98,1,1,64,63,True
32,1,2,93,91,True
35,1,2,147,145,True
49,1,2,78,76,True
64,1,2,64,62,True
65,1,2,90,88,True
85,2,2,64,62,True
87,1,2,171,169,True
91,2,2,90,88,True
92,1,2,90,88,True
14,1,3,51,48,True
34,1,3,78,75,True
44,1,3,78,75,True
49,2,3,78,75,True
53,1,3,90,87,True
56,1,3,171,168,True
57,1,3,171,168,True
61,1,3,171,168,True
63,1,3,96,93,True
64,2,3,64,61,True
6,2,4,78,74,True
13,1,4,93,89,True
31,1,4,93,89,True
34,2,4,78,74,True
44,2,4,78,74,True
50,1,4,90,86,True
54,1,4,64,60,True
62,1,4,78,74,True
75,1,4,171,167,True
77,1,4,90,86,True
79,1,4,90,86,True
95,1,4,171,167,True
2,2,5,57,52,True
20,1,5,93,88,True
30,1,5,78,73,True
43,1,5,93,88,True
60,1,5,90,85,True
69,1,5,90,85,True
71,1,5,90,85,True
80,1,5,64,59,True
84,2,5,64,59,True
87,2,5,171,166,True
97,1,5,90,85,True
99,1,5,90,85,True
4,2,6,78,72,True
6,3,6,78,72,True
11,1,6,93,87,True
26,1,6,64,58,True
27,2,6,93,87,True
30,2,6,78,72,True
37,1,6,93,87,True
62,2,6,78,72,True
80,2,6,64,58,True
0,1,7,78,71,True
32,2,7,93,86,True
36,1,7,78,71,True
60,2,7,90,83,True
61,2,7,171,164,True
65,2,7,90,83,True
77,2,7,90,83,True
99,2,7,90,83,True
9,1,8,93,85,True
20,2,8,93,85,True
21,1,8,93,85,True
24,1,8,93,85,True
40,1,8,78,70,True
46,1,8,93,85,True
67,1,8,171,163,True
95,2,8,171,163,True
18,2,9,93,84,True
25,1,9,93,84,True
36,2,9,78,69,True
50,2,9,90,81,True
56,2,9,171,162,True
67,2,9,171,162,True
80,3,9,64,55,True
83,2,9,90,81,True
97,2,9,90,81,True
2,3,10,57,47,True
23,1,10,78,68,True
28,1,10,78,68,True
40,2,10,78,68,True
66,1,10,64,54,True
68,1,10,90,80,True
2,4,11,57,46,True
21,2,11,93,82,True
24,2,11,93,82,True
80,4,11,64,53,True
92,2,11,90,79,True
93,1,11,90,79,True
94,1,11,90,79,True
96,1,11,90,79,True
3,1,12,93,81,True
20,3,12,93,81,True
47,2,12,93,81,True
48,1,12,78,66,True
49,3,12,78,66,True
59,1,12,90,78,True
71,2,12,90,78,True
82,1,12,90,78,True
85,3,12,64,52,True
90,1,12,171,159,True
95,3,12,171,159,True
5,1,13,78,65,True
16,1,13,93,80,True
21,3,13,93,80,True
22,1,13,78,65,True
23,2,13,78,65,True
28,2,13,78,65,True
37,2,13,93,80,True
42,1,13,93,80,True
43,2,13,93,80,True
58,1,13,64,51,True
96,2,13,90,77,True
8,1,14,93,79,True
10,1,14,93,79,True
21,4,14,93,79,True
23,3,14,78,64,True
45,1,14,93,79,True
48,2,14,78,64,True
71,3,14,90,76,True
79,2,14,90,76,True
81,1,14,90,76,True
3,2,15,93,78,True
25,2,15,93,78,True
51,1,15,90,75,True
57,2,15,171,156,True
83,3,15,90,75,True
24,3,16,93,77,True
30,3,16,78,62,True
33,2,16,93,77,True
37,3,16,93,77,True
39,1,16,78,62,True
58,2,16,64,48,True
76,1,16,171,155,True
85,4,16,64,48,True
88,1,16,90,74,True
5,2,17,78,61,True
14,2,17,93,76,True
15,1,17,78,61,True
28,3,17,78,61,True
40,3,17,78,61,True
57,3,17,171,154,True
72,1,17,90,73,True
76,2,17,171,154,True
93,2,17,90,73,True
97,3,17,90,73,True
10,2,18,93,75,True
11,2,18,93,75,True
