checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,policy_probability,mean_VAoI,actual_tx_ratio,topology,model,node_count,model_label,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
120,n050_s02,nn,50,200,0.2,0.1,0.1012713834643364,6.206955102040814,0.10640000000000001,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.1012713834643364,0.025641394779086113,0.06610497832298279,0.07149012684822083,0.09539256989955902,0.14130050837993624,0.15650689601898193,0.024427615106105804,0.025641394779086113,0.004290361423045397
120,n050_s03,nn,50,200,0.2,0.1,0.10292929410934448,4.96761224489796,0.1051,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.10292929410934448,0.02636098861694336,0.06555554270744324,0.07179649993777276,0.09737828373908997,0.1447963058948517,0.15655797719955444,0.02518150769174099,0.02636098861694336,0.004473548848181963
120,n050_s04,nn,50,200,0.2,0.1,0.10360092669725418,5.9843020408163285,0.0964,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.10360092669725418,0.02642039582133293,0.06591150164604187,0.07230548858642578,0.0981709361076355,0.14597215056419374,0.15668660402297974,0.02521367371082306,0.02642039582133293,0.004769394174218178
120,n060_s00,nn,60,200,0.2,0.1,0.10090433061122894,6.859323446327684,0.10175000000000001,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.10090433061122894,0.024715056642889977,0.06570932269096375,0.07189566195011139,0.09562517702579498,0.1396645650267601,0.1561347246170044,0.023799385875463486,0.024715056642889977,0.003874555928632617
120,n060_s01,nn,60,200,0.2,0.1,0.10163260996341705,6.514718926553671,0.10074999999999999,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.10163260996341705,0.02566232718527317,0.06594675779342651,0.07173075973987579,0.09584124386310577,0.1437836676836014,0.15696606040000916,0.024476947262883186,0.02566232718527317,0.004687789361923933
120,n060_s02,nn,60,200,0.2,0.1,0.1010713130235672,7.296637005649718,0.09966666666666667,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.1010713130235672,0.02486051432788372,0.06547605991363525,0.07187125086784363,0.09595102071762085,0.14089382886886595,0.15622606873512268,0.023771561682224274,0.02486051432788372,0.004584381356835365
120,n060_s03,nn,60,200,0.2,0.1,0.1019318476319313,6.388659604519771,0.09691666666666668,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.1019318476319313,0.02528546378016472,0.06608447432518005,0.07201417088508606,0.09641918540000916,0.1426185756921768,0.15612971782684326,0.024267327040433884,0.02528546378016472,0.004463819321244955
120,n060_s04,nn,60,200,0.2,0.1,0.10188928246498108,5.869004237288134,0.10433333333333333,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.10188928246498108,0.026249920949339867,0.06583765149116516,0.07166638374328613,0.09559173882007599,0.14448319226503373,0.15664517879486084,0.02506140060722828,0.026249920949339867,0.004597675520926714
120,n070_s00,nn,70,200,0.2,0.1,0.10021277517080307,6.536457556935817,0.10285714285714286,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.10021277517080307,0.025188583880662918,0.06548017263412476,0.07154477536678314,0.09439206123352051,0.1411657899618149,0.15653106570243835,0.02412773296236992,0.025188583880662918,0.00439991382881999
120,n070_s01,nn,70,200,0.2,0.1,0.10065113008022308,6.9817784679089,0.10192857142857142,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.10065113008022308,0.024763604626059532,0.06553632020950317,0.07149807214736938,0.09549358487129211,0.13918534219264986,0.15609630942344666,0.023781519383192062,0.024763604626059532,0.0045788181014359
120,n070_s02,nn,70,200,0.2,0.1,0.09932426363229752,7.870782608695652,0.09885714285714285,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.09932426363229752,0.02354499325156212,0.06609052419662476,0.0718631774187088,0.09457209706306458,0.13587408363819123,0.15624377131462097,0.022587262094020844,0.02354499325156212,0.004160628654062748
