topology_seed,channel_seed,update_seed,policy,slot,node,fresh_score,orc_score,base_probability,backoff_factor,final_probability
0,0,0,freshness_backoff,50,0,0.4336379923242304,,0.15859861674775025,0.34001389570453494,0.05392573353375306
0,0,0,freshness_backoff,50,1,0.4246379923242304,,0.15398123405725095,0.27806079582694204,0.04281614448437383
0,0,0,freshness_backoff,50,2,0.5506379923242304,,0.22491831811785673,0.34881887098130715,0.07845575378888527
0,0,0,freshness_backoff,50,3,0.5056379923242303,,0.1982520814718022,0.3424563620780963,0.06789268659524375
0,0,0,freshness_backoff,50,4,0.4516379923242304,,0.16807814788692932,0.33062332305371217,0.05557055578708984
0,0,0,freshness_backoff,50,5,0.47263799232423037,,0.17952431515627787,0.33613107272584386,0.06034370063385215
0,0,0,freshness_backoff,50,6,0.4906379923242304,,0.18963636211940663,0.33682468048618197,0.06387420707943103
0,0,0,freshness_backoff,50,7,0.4246379923242304,,0.15398123405725095,0.27996060115905147,0.04310867885388059
0,0,0,freshness_backoff,50,8,0.4546379923242304,,0.16968861492761753,0.34116162412550377,0.0578912434643132
0,0,0,freshness_backoff,50,9,0.4426379923242304,,0.16329847278988463,0.34492717582247456,0.056326081035538114
0,0,0,freshness_backoff,50,10,0.47263799232423037,,0.17952431515627787,0.34429486843579693,0.06180930046775723
0,0,0,freshness_backoff,50,11,0.4396379923242304,,0.1617228489817666,0.3329581993691857,0.053846948593823746
0,0,0,freshness_backoff,50,12,0.4546379923242304,,0.16968861492761753,0.3319182530296318,0.05632274862579271
0,0,0,freshness_backoff,50,13,0.4246379923242304,,0.15398123405725095,0.276488534863095,0.04257404580090062
0,0,0,freshness_backoff,50,14,0.46663799232423037,,0.17621363213160984,0.35614648965757834,0.0627578665134847
0,0,0,freshness_backoff,50,15,0.4576379923242304,,0.17130751553958565,0.3408408539087139,0.05838859987749265
0,0,0,freshness_backoff,50,16,0.4306379923242304,,0.15705020178157106,0.342711957402605,0.053822982063036304
0,0,0,freshness_backoff,50,17,0.5536379923242304,,0.22672975099124798,0.34373347152576256,0.07793460440639337
0,0,0,freshness_backoff,50,18,0.4486379923242304,,0.16647622843852547,0.3486396038397874,0.05804020633154947
0,0,0,freshness_backoff,50,19,0.5146379923242304,,0.20349527760914607,0.33193786820094756,0.06754778863853997
0,0,0,freshness_backoff,50,20,0.4396379923242304,,0.1617228489817666,0.3316361021570637,0.05363313526604853
0,0,0,freshness_backoff,50,21,0.46063799232423036,,0.17293473259723188,0.3502003168397473,0.06056179814814758
0,0,0,freshness_backoff,50,22,0.4486379923242304,,0.16647622843852547,0.3426828929234729,0.05704855556430284
0,0,0,freshness_backoff,50,23,0.4246379923242304,,0.15398123405725095,0.27095581972932214,0.04172211149691505
0,0,0,freshness_backoff,50,24,0.4996379923242304,,0.19478654474559146,0.33586677916624796,0.06542232940862404
0,0,0,freshness_backoff,50,25,0.4276379923242304,,0.15551104461326462,0.33125264664378956,0.05151344511048434
0,0,0,freshness_backoff,50,26,0.4865714496710638,,0.18732922671474464,0.32897709315583945,0.06162702446774791
0,0,0,freshness_backoff,50,27,0.4895714496710638,,0.18903003445997324,0.34020512810565706,0.06430898708927196
0,0,0,freshness_backoff,50,28,0.4396379923242304,,0.1617228489817666,0.356030674094461,0.05757829493945507
0,0,0,freshness_backoff,50,29,0.4276379923242304,,0.15551104461326462,0.3335752133840067,0.05187462989043953
0,0,0,freshness_backoff,50,30,0.4366379923242304,,0.16015619753043533,0.3396266351891442,0.05439331047194968
0,0,0,freshness_backoff,50,31,0.4246379923242304,,0.15398123405725095,0.26559513055617184,0.04089666596263602
0,0,0,freshness_backoff,50,32,0.4456379923242304,,0.16488296748349376,0.34845405247108835,0.05745413820308209
0,0,0,freshness_backoff,50,33,0.4426379923242304,,0.16329847278988463,0.34432809480793525,0.05622825202078643
0,0,0,freshness_backoff,50,34,0.4846379923242304,,0.18623679747493208,0.34202862575956516,0.06369831590621347
0,0,0,freshness_backoff,50,35,0.4456379923242304,,0.16488296748349376,0.34850759824562255,0.05746296698928349
0,0,0,freshness_backoff,50,36,0.4306379923242304,,0.15705020178157106,0.326195874782933,0.051229127954975716
0,0,0,freshness_backoff,50,37,0.5746379923242304,,0.23948655376286362,0.35443777806596677,0.08488308199238508
0,0,0,freshness_backoff,50,38,0.4456379923242304,,0.16488296748349376,0.3346911119436664,0.05518486372762192
0,0,0,freshness_backoff,50,39,0.4516379923242304,,0.16807814788692932,0.3278277980457391,0.05510068912137813
0,0,0,freshness_backoff,50,40,0.4816379923242304,,0.18454763110110012,0.35353269835035067,0.06524362199733702
0,0,0,freshness_backoff,50,41,0.46063799232423036,,0.17293473259723188,0.34197803844113794,0.05913988063194408
0,0,0,freshness_backoff,50,42,0.4426379923242304,,0.16329847278988463,0.3435303681768487,0.056097984480226175
0,0,0,freshness_backoff,50,43,0.46663799232423037,,0.17621363213160984,0.3488734421062016,0.06147625638779069
0,0,0,freshness_backoff,50,44,0.4366379923242304,,0.16015619753043533,0.3304014903741904,0.052915846356719067
0,0,0,freshness_backoff,50,45,0.5086379923242303,,0.19999399341167473,0.35797173702459273,0.07159219721606216
0,0,0,freshness_backoff,50,46,0.3033809664473759,,0.1006305801290434,0.2799316094105422,0.028169680251439642
0,0,0,freshness_backoff,50,47,0.46257144967106384,,0.17398780191170063,0.34897710154498257,0.060717758815327864
0,0,0,freshness_backoff,50,48,0.46063799232423036,,0.17293473259723188,0.35505378803748744,0.06140113189189714
0,0,0,freshness_backoff,50,49,0.4876379923242304,,0.18793309009276837,0.33421557033034227,0.06281016488929818
0,0,0,freshness_backoff,50,50,0.5052367670984232,,0.1980195695696143,0.36358847572014225,0.07199763346257473
0,0,0,freshness_backoff,50,51,0.4152367670984233,,0.14924867186866558,0.3812209002411,0.05689671304956123
0,0,0,freshness_backoff,50,52,0.40238096644737587,,0.1429313560929976,0.349835961176663,0.0500025283410777
0,0,0,freshness_backoff,50,53,0.41473150258179015,,0.1489969933471461,0.35920712244686476,0.05352078123346301
0,0,0,freshness_backoff,50,54,0.36073150258179015,,0.12374198825432574,0.3399386046659904,0.04206467882577086
0,0,0,freshness_backoff,50,55,0.4122367670984233,,0.14775837158625396,0.3594155303380458,0.053106653485559506
0,0,0,freshness_backoff,50,56,0.48373150258179015,,0.1857256355103498,0.371098223696771,0.06892245343284474
0,0,0,freshness_backoff,50,57,0.40323676709842327,,0.14334626261008368,0.3501685384758141,0.050195351274143235
0,0,0,freshness_backoff,50,58,0.36973150258179016,,0.12771953929115434,0.37381393304582006,0.047743343309226555
0,0,0,freshness_backoff,50,59,0.4122367670984233,,0.14775837158625396,0.36725292165830653,0.05426469366452547
0,0,0,freshness_backoff,50,60,0.41473150258179015,,0.1489969933471461,0.3896864238051869,0.0580621054951746
0,0,0,freshness_backoff,50,61,0.36973150258179016,,0.12771953929115434,0.3804057767374212,0.04858525054859716
0,0,0,freshness_backoff,50,62,0.4447315025817902,,0.16440326234258645,0.36457667464588406,0.05993759468579506
0,0,0,freshness_backoff,50,63,0.45123676709842325,,0.1678634067895551,0.3507232272087413,0.058873595759486495
0,0,0,freshness_backoff,50,64,0.42673150258179016,,0.15504780269042703,0.3565735670137981,0.05528594806297713
0,0,0,freshness_backoff,50,65,0.46923676709842327,,0.17764374379677808,0.3751923447530564,0.06665057276582438
0,0,0,freshness_backoff,50,66,0.4212367670984233,,0.1522582373061067,0.3573924430597356,0.054415943406798443
0,0,0,freshness_backoff,50,67,0.37573150258179017,,0.13042355194003064,0.3891185867610619,0.050750228211262675
0,0,0,freshness_backoff,50,68,0.36973150258179016,,0.12771953929115434,0.36509829950808337,0.04663018660915629
0,0,0,freshness_backoff,50,69,0.35473150258179015,,0.12114288636326642,0.3830194865000154,0.04640008612798802
0,0,0,freshness_backoff,50,70,0.42373150258179015,,0.15352083333190192,0.38360784564566486,0.05889179613617807
0,0,0,freshness_backoff,50,71,0.43873150258179017,,0.16124851397279372,0.35004254408240076,0.05644384006054326
0,0,0,freshness_backoff,50,72,0.40323676709842327,,0.14334626261008368,0.3682387550173171,0.05278564927992261
0,0,0,freshness_backoff,50,73,0.46873150258179014,,0.17736523252765402,0.3743927129032046,0.0664042505807361
0,0,0,freshness_backoff,50,74,0.5412367670984233,,0.21926423363594313,0.36130023535825834,0.0792202192183144
0,0,0,freshness_backoff,50,75,0.5017315025817901,,0.19599290788880755,0.3806132543502696,0.07459749850113168
0,0,0,freshness_backoff,50,76,0.35773150258179015,,0.1224371637701491,0.37666659092174815,0.046117989079429836
0,0,0,freshness_backoff,50,77,0.43023676709842323,,0.15684381396356653,0.3598563802077632,0.05644124715090888
0,0,0,freshness_backoff,50,78,0.43923676709842324,,0.16151280035746546,0.35909996141004896,0.057999240375594785
0,0,0,freshness_backoff,50,79,0.42973150258179016,,0.15658414487483768,0.38160690480344484,0.059753590866980996
0,0,0,freshness_backoff,50,80,0.40573150258179014,,0.14456036850162965,0.3823648187307669,0.055274799097778486
0,0,0,freshness_backoff,50,81,0.3817315025817901,,0.13316912617658444,0.36008733515364627,0.04795251576966597
0,0,0,freshness_backoff,50,82,0.44173150258179017,,0.1628214372181245,0.38684067068217004,0.06298595397489412
0,0,0,freshness_backoff,50,83,0.5017315025817901,,0.19599290788880755,0.356830704735717,0.06993628744516567
0,0,0,freshness_backoff,50,84,0.45723676709842326,,0.17109051660560018,0.3626064345175802,0.062038522206127523
0,0,0,freshness_backoff,50,85,0.40923676709842327,,0.1462778241377661,0.3611895543982421,0.052834022118664156
0,0,0,freshness_backoff,50,86,0.40273150258179014,,0.14310120387542832,0.38029177648211215,0.05442021103851555
0,0,0,freshness_backoff,50,87,0.36373150258179016,,0.12505734068023602,0.36594125712978753,0.04576364046183369
0,0,0,freshness_backoff,50,88,0.5017315025817901,,0.19599290788880755,0.37113280051726055,0.07273939678629464
0,0,0,freshness_backoff,50,89,0.4537315025817901,,0.169201096544276,0.3872841675437529,0.0655289058226401
0,0,0,freshness_backoff,50,90,0.4507315025817902,,0.16759320039305817,0.38525227972407833,0.06456566251767996
0,0,0,freshness_backoff,50,91,0.37573150258179017,,0.13042355194003064,0.3706635069540692,0.04834325115149795
0,0,0,freshness_backoff,50,92,0.43573150258179016,,0.15968459312383013,0.3840474042519475,0.061326453488235344
0,0,0,freshness_backoff,50,93,0.42723676709842323,,0.15530590175199702,0.35605946280150885,0.05529813594771997
0,0,0,freshness_backoff,50,94,0.39673150258179013,,0.14021282134385812,0.367731022251986,0.05156060412561203
0,0,0,freshness_backoff,50,95,0.5412367670984233,,0.21926423363594313,0.3632591979684869,0.07964974965376763
0,0,0,freshness_backoff,50,96,0.39423676709842326,,0.13902370306850548,0.3522935165099153,0.0489771492322341
0,0,0,freshness_backoff,50,97,0.3787315025817901,,0.13179116141539407,0.3512918831233084,0.04629716527262168
0,0,0,freshness_backoff,50,98,0.40323676709842327,,0.14334626261008368,0.36419162736283,0.05220550865634597
0,0,0,freshness_backoff,50,99,0.36373150258179016,,0.12505734068023602,0.35966243147516325,0.044978427222871535
0,0,0,freshness_backoff,150,0,0.5645737064824408,,0.2333579515955908,0.3378912980506723,0.07884962117508014
0,0,0,freshness_backoff,150,1,0.5795737064824407,,0.2424997589963532,0.3406080498293129,0.08259736999582624
0,0,0,freshness_backoff,150,2,0.49323676709842323,,0.19111736176774646,0.34761708885528514,0.0664356609274064
0,0,0,freshness_backoff,150,3,0.5345737064824407,,0.21527998482120866,0.33281167596069555,0.07164769254913955
0,0,0,freshness_backoff,150,4,0.5109219858054781,,0.2013241139230094,0.3235620732973514,0.0651408477056811
0,0,0,freshness_backoff,150,5,0.5555737064824408,,0.22790023428870695,0.32395416201585087,0.07382922942221415
0,0,0,freshness_backoff,150,6,0.5405737064824407,,0.21886684584547458,0.34998705504000466,0.07660056282335233
0,0,0,freshness_backoff,150,7,0.5019219858054781,,0.19610282379295396,0.2639465131732723,0.051760656563582814
0,0,0,freshness_backoff,150,8,0.45123676709842325,,0.1678634067895551,0.3462074442794658,0.0581155610526562
0,0,0,freshness_backoff,150,9,0.5109219858054781,,0.2013241139230094,0.3472816568280714,0.0699161718426261
0,0,0,freshness_backoff,150,10,0.5709219858054781,,0.2372210233493594,0.3357644141751132,0.07965037793491851
0,0,0,freshness_backoff,150,11,0.6067619328947518,,0.25914128941549697,0.32505077198870413,0.0842340761786555
0,0,0,freshness_backoff,150,12,0.5169219858054781,,0.2048339911979954,0.3293731016606117,0.06746680700640617
0,0,0,freshness_backoff,150,13,0.5928284755479183,,0.2506079118639402,0.339119631511002,0.08498606272504107
0,0,0,freshness_backoff,150,14,0.5439219858054781,,0.22087549230461676,0.31890016323379444,0.07043723055028699
0,0,0,freshness_backoff,150,15,0.5589219858054781,,0.22992779381979925,0.341705297006198,0.07856754507717437
