slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
104,3.0710526315789473,12.0,7.0,9.0,7.947368421052632,74.11578947368422,1,4,1,4,8
105,3.0710526315789473,12.0,7.0,9.0,7.947368421052632,75.11578947368422,1,4,1,0,0
106,3.0710526315789473,12.0,7.0,9.0,7.947368421052632,76.11578947368422,0,0,0,0,0
107,3.1052631578947367,12.0,8.0,9.0,8.421052631578947,76.61842105263158,1,7,1,3,6
108,3.155263157894737,12.0,8.0,9.0,8.421052631578947,77.61842105263158,0,0,0,0,0
109,2.9973684210526317,12.0,8.0,9.0,8.421052631578947,75.13684210526316,1,10,1,26,79
110,2.9973684210526317,12.0,8.0,9.0,8.421052631578947,76.13684210526316,0,0,0,0,0
111,3.0473684210526315,12.0,8.0,9.0,8.421052631578947,77.13684210526316,0,0,0,0,0
112,3.0973684210526318,12.0,8.0,9.0,8.421052631578947,78.13684210526316,0,0,0,0,0
113,3.1342105263157896,12.0,8.0,9.0,8.631578947368421,79.11052631578947,1,5,1,5,5
114,3.1342105263157896,12.0,8.0,9.0,8.631578947368421,80.11052631578947,0,0,0,0,0
115,3.1842105263157894,12.0,8.0,10.0,8.842105263157896,81.11052631578947,0,0,0,0,0
116,3.2842105263157895,12.0,8.0,10.0,8.842105263157896,82.11052631578947,0,0,0,0,0
117,3.2842105263157895,12.0,8.0,10.0,8.842105263157896,83.11052631578947,0,0,0,0,0
118,3.1289473684210525,10.0,8.0,9.20999999999998,8.631578947368421,80.89736842105263,3,9,2,20,78
119,3.1789473684210527,10.0,9.0,9.20999999999998,9.210526315789474,81.89736842105263,0,0,0,0,0
120,3.1789473684210527,10.0,9.0,9.20999999999998,9.210526315789474,82.89736842105263,0,0,0,0,0
121,2.8710526315789475,10.0,9.0,9.0,9.052631578947368,78.8078947368421,1,8,1,35,117
122,2.8236842105263156,9.0,8.050000000000011,9.0,9.0,78.26315789473684,1,7,1,11,37
123,2.8236842105263156,9.0,8.050000000000011,9.0,9.0,79.26315789473684,1,8,1,0,0
124,2.873684210526316,9.0,8.050000000000011,9.0,9.0,80.26315789473684,0,0,0,0,0
125,2.9236842105263157,9.0,8.050000000000011,9.0,9.0,81.26315789473684,0,0,0,0,0
126,3.0736842105263156,9.0,8.050000000000011,9.0,9.0,82.26315789473684,0,0,0,0,0
127,3.0526315789473686,9.0,8.050000000000011,9.0,9.0,82.94736842105263,1,8,1,8,8
128,3.0078947368421054,9.0,8.050000000000011,9.0,9.0,83.08947368421053,1,2,1,5,17
129,3.0078947368421054,9.0,8.050000000000011,9.0,9.0,84.08947368421053,0,0,0,0,0
130,2.9526315789473685,10.0,8.100000000000023,10.0,10.0,83.02631578947368,1,8,1,8,40
131,3.1526315789473682,11.0,8.150000000000034,11.0,11.0,84.02631578947368,0,0,0,0,0
132,3.2526315789473683,11.0,9.100000000000023,11.0,11.0,85.02631578947368,1,8,1,0,0
133,3.1184210526315788,11.0,9.100000000000023,11.0,11.0,82.6,1,6,1,12,70
134,3.1184210526315788,11.0,9.100000000000023,11.0,11.0,83.6,1,6,1,0,0
135,2.9210526315789473,11.0,9.100000000000023,11.0,11.0,79.92105263157895,1,10,1,24,94
136,2.6473684210526316,11.0,10.050000000000011,11.0,11.0,75.32105263157895,2,10,2,28,142
137,2.6973684210526314,11.0,10.050000000000011,11.0,11.0,76.32105263157895,0,0,0,0,0
138,2.7473684210526317,11.0,10.050000000000011,11.0,11.0,77.32105263157895,0,0,0,0,0
139,2.7473684210526317,11.0,10.050000000000011,11.0,11.0,78.32105263157895,1,8,1,0,0
140,2.805263157894737,11.0,10.050000000000011,11.0,11.0,78.12631578947368,1,9,1,11,35
141,2.85,11.0,10.050000000000011,11.0,11.0,78.12631578947368,1,7,1,11,21
142,2.786842105263158,11.0,10.050000000000011,11.0,11.0,75.32631578947368,1,7,1,22,62
143,2.836842105263158,11.0,10.050000000000011,11.0,11.0,76.32631578947368,0,0,0,0,0
144,2.836842105263158,11.0,10.050000000000011,11.0,11.0,77.32631578947368,0,0,0,0,0
145,2.85,11.0,10.050000000000011,11.0,11.0,76.96052631578948,2,9,2,14,14
146,2.95,11.0,10.050000000000011,11.0,11.0,77.96052631578948,0,0,0,0,0
147,3.05,11.0,10.050000000000011,11.0,11.0,78.96052631578948,0,0,0,0,0
148,3.1,11.0,10.050000000000011,11.0,11.0,79.96052631578948,0,0,0,0,0
149,3.25,11.0,10.050000000000011,11.0,11.0,80.96052631578948,0,0,0,0,0
150,3.236842105263158,11.0,10.050000000000011,11.0,11.0,81.32105263157895,1,9,1,5,5
151,3.1289473684210525,11.0,10.050000000000011,11.0,11.0,76.48157894736842,3,13,3,38,98
152,3.1289473684210525,11.0,10.050000000000011,11.0,11.0,77.48157894736842,0,0,0,0,0
153,3.1289473684210525,11.0,10.050000000000011,11.0,11.0,78.48157894736842,0,0,0,0,0
