checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model,model_label,node_count
990,n070_s04,nn,70,200,0.2,0.1,0.08903688192367554,0.08903688192367554,5.317480331262942,0.09157142857142857,0.08903688192367554,0.040838636457920074,0.02726161479949951,0.04491503983736038,0.0826568752527237,0.14082470536231995,0.315134733915329,0.040327783674001694,0.040838636457920074,0.025286957621574402,community,cross_n_v3_3,V3.3 cross-N MPNN,70
990,n080_s00,nn,80,200,0.2,0.1,0.09488137066364288,0.09488137066364288,5.407606012658231,0.09331249999999999,0.09488137066364288,0.04132802039384842,0.027401506900787354,0.0478367030620575,0.08926509320735931,0.14815239012241363,0.30016496777534485,0.04090045765042305,0.04132802039384842,0.02477882243692875,community,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s01,nn,80,200,0.2,0.1,0.09735900908708572,0.09735900908708572,5.263872626582282,0.100625,0.09735900908708572,0.04691210016608238,0.027514129877090454,0.04588662087917328,0.08955870568752289,0.1563390403985977,0.3181387782096863,0.04646732285618782,0.04691210016608238,0.03191576525568962,community,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s02,nn,80,200,0.2,0.1,0.09685847163200378,0.09685847163200378,5.234115506329113,0.0988125,0.09685847163200378,0.04071684554219246,0.027397751808166504,0.050911223888397215,0.09096167981624603,0.15009388327598572,0.31462031602859497,0.04016962647438049,0.04071684554219246,0.021649153903126717,community,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s03,nn,80,200,0.2,0.1,0.09669366478919983,0.09669366478919983,5.137048259493671,0.093375,0.09669366478919983,0.04264325648546219,0.027701735496520996,0.049339494109153746,0.09030212461948395,0.15085222721099853,0.317030131816864,0.04210619628429413,0.04264325648546219,0.02464948408305645,community,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s04,nn,80,200,0.2,0.1,0.09523843228816986,0.09523843228816986,4.783379746835445,0.095625,0.09523843228816986,0.04131282866001129,0.027471840381622314,0.04868177771568298,0.08883973956108093,0.14977028965950012,0.3088630139827728,0.040840402245521545,0.04131282866001129,0.02284345217049122,community,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n090_s00,nn,90,200,0.2,0.1,0.0956510379910469,0.0956510379910469,5.459692883895132,0.09766666666666665,0.0956510379910469,0.0399763360619545,0.028459250926971436,0.04944808781147003,0.08934541046619415,0.151077738404274,0.29847848415374756,0.0395527258515358,0.0399763360619545,0.021194709464907646,community,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s01,nn,90,200,0.2,0.1,0.09732447564601898,0.09732447564601898,6.176705368289635,0.09505555555555555,0.09732447564601898,0.04099631682038307,0.02805095911026001,0.051438352465629576,0.0888957679271698,0.15683125257492064,0.25916042923927307,0.04045545682311058,0.04099631682038307,0.022439226508140564,community,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s02,nn,90,200,0.2,0.1,0.08999843150377274,0.08999843150377274,6.090094881398249,0.09066666666666667,0.08999843150377274,0.04179186746478081,0.02715247869491577,0.04355120249092579,0.08425511419773102,0.14271964132785797,0.31569889187812805,0.041389502584934235,0.04179186746478081,0.02748045325279236,community,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s03,nn,90,200,0.2,0.1,0.09369011968374252,0.09369011968374252,5.773950686641699,0.09238888888888888,0.09369011968374252,0.03926078602671623,0.028379887342453003,0.04863147437572479,0.08788108825683594,0.1458088278770447,0.3068768382072449,0.038802798837423325,0.03926078602671623,0.02066175453364849,community,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s04,nn,90,200,0.2,0.1,0.09438121318817139,0.09438121318817139,6.1896304619225955,0.09694444444444444,0.09438121318817139,0.04413948953151703,0.028024226427078247,0.045895722508430485,0.08726763725280762,0.14932878017425538,0.31135863065719604,0.04373468458652496,0.04413948953151703,0.028450405225157738,community,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n100_s00,nn,100,200,0.2,0.1,0.09785475581884384,0.09785475581884384,5.616980303030305,0.09815,0.09785475581884384,0.041654396802186966,0.028806716203689575,0.04966793060302734,0.09180982410907745,0.15284691751003265,0.31306326389312744,0.04116940498352051,0.041654396802186966,0.022561250254511833,community,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s01,nn,100,200,0.2,0.1,0.09369397908449173,0.09369397908449173,5.951436868686869,0.0928,0.09369397908449173,0.038133323192596436,0.027291208505630493,0.04961676597595215,0.08777223527431488,0.1467415660619736,0.27766653895378113,0.03765597939491272,0.038133323192596436,0.018682429566979408,community,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s02,nn,100,200,0.2,0.1,0.08893764764070511,0.08893764764070511,6.717886363636362,0.0902,0.08893764764070511,0.03554227575659752,0.028046876192092896,0.04777992963790894,0.08330227434635162,0.1381975382566452,0.22553905844688416,0.03503675013780594,0.03554227575659752,0.017052026465535164,community,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s03,nn,100,200,0.2,0.1,0.10120125859975815,0.10120125859975815,5.850260101010101,0.10060000000000001,0.10120125859975815,0.044715359807014465,0.02744928002357483,0.05151089131832123,0.09296613931655884,0.1622376620769501,0.31973934173583984,0.044341884553432465,0.044715359807014465,0.027181630954146385,community,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s04,nn,100,200,0.2,0.1,0.09954959899187088,0.09954959899187088,6.282538383838381,0.09705,0.09954959899187088,0.042925119400024414,0.02732670307159424,0.050802797079086304,0.09087799489498138,0.16338062584400181,0.29960429668426514,0.0425729900598526,0.042925119400024414,0.02491244114935398,community,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n110_s00,nn,110,200,0.2,0.1,0.09904240071773529,0.09904240071773529,6.658416597164306,0.0988181818181818,0.09904240071773529,0.040942445397377014,0.027539581060409546,0.052154996991157526,0.0922008566558361,0.15617696940898895,0.3022492527961731,0.04052369296550751,0.040942445397377014,0.02230638824403286,community,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s01,nn,110,200,0.2,0.1,0.09596080332994461,0.09596080332994461,6.461513344453714,0.09654545454545453,0.09596080332994461,0.03955567255616188,0.028751730918884277,0.05066367983818054,0.0895879715681076,0.1496308147907257,0.3119525611400604,0.03909275308251381,0.03955567255616188,0.020680926740169525,community,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s02,nn,110,200,0.2,0.1,0.10119262337684631,0.10119262337684631,5.709484153461212,0.10236363636363636,0.10119262337684631,0.043853264302015305,0.028423666954040527,0.052864658832550045,0.0930221676826477,0.16059557199478153,0.313856840133667,0.04343971237540245,0.043853264302015305,0.02476981282234192,community,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s03,nn,110,200,0.2,0.1,0.09106434881687164,0.09106434881687164,7.145482902418683,0.09,0.09106434881687164,0.03691261634230614,0.02742055058479309,0.04775171875953674,0.0855615884065628,0.14173804819583893,0.24597424268722534,0.03642252832651138,0.03691261634230614,0.01816049963235855,community,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s04,nn,110,200,0.2,0.1,0.09674476087093353,0.09674476087093353,5.844843619683072,0.0949090909090909,0.09674476087093353,0.039999864995479584,0.028307080268859863,0.05085359513759613,0.08993789553642273,0.15208044648170474,0.3109835684299469,0.03945370763540268,0.039999864995479584,0.020574113354086876,community,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n120_s00,nn,120,200,0.2,0.1,0.09346754848957062,0.09346754848957062,6.71433158263306,0.09504166666666666,0.09346754848957062,0.03840034455060959,0.027399837970733643,0.04927284419536591,0.08734357357025146,0.1435967981815339,0.2992744743824005,0.03796609118580818,0.03840034455060959,0.020081354305148125,community,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s01,nn,120,200,0.2,0.1,0.09506537020206451,0.09506537020206451,6.244670518207289,0.09358333333333334,0.09506537020206451,0.03905147686600685,0.027232736349105835,0.05075757503509522,0.08923472464084625,0.14946555495262148,0.26900139451026917,0.038574643433094025,0.03905147686600685,0.01957295648753643,community,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s02,nn,120,200,0.2,0.1,0.10211198031902313,0.10211198031902313,6.201649859943975,0.10233333333333333,0.10211198031902313,0.043325603008270264,0.02763250470161438,0.052730894088745116,0.0940936952829361,0.16111371219158171,0.31109651923179626,0.04299252852797508,0.043325603008270264,0.02481468766927719,community,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s03,nn,120,200,0.2,0.1,0.09950403869152069,0.09950403869152069,6.479657212885149,0.09916666666666667,0.09950403869152069,0.041968073695898056,0.027829676866531372,0.0528879314661026,0.09141367673873901,0.15876608192920685,0.3134896755218506,0.041532546281814575,0.041968073695898056,0.023435017094016075,community,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s04,nn,120,200,0.2,0.1,0.09748632460832596,0.09748632460832596,6.125292016806724,0.10004166666666667,0.09748632460832596,0.04055023565888405,0.02762603759765625,0.05079626142978668,0.09079985320568085,0.1512958347797394,0.31331300735473633,0.04018773138523102,0.04055023565888405,0.022245900705456734,community,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n130_s00,nn,130,200,0.2,0.1,0.10138235986232758,0.10138235986232758,6.280232259988072,0.10126923076923076,0.10138235986232758,0.042797379195690155,0.02737438678741455,0.052813074365258214,0.09443984925746918,0.1577960073947907,0.3169029951095581,0.042407285422086716,0.042797379195690155,0.024645375087857246,community,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s01,nn,130,200,0.2,0.1,0.09581153094768524,0.09581153094768524,6.150432617769826,0.09657692307692307,0.09581153094768524,0.03992654010653496,0.02841690182685852,0.049413207173347476,0.08957850933074951,0.15156747102737425,0.30139467120170593,0.03946889936923981,0.03992654010653496,0.02096441574394703,community,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s02,nn,130,200,0.2,0.1,0.09615305066108704,0.09615305066108704,6.447550089445436,0.09688461538461539,0.09615305066108704,0.040246617048978806,0.02739924192428589,0.05053486824035645,0.08921201527118683,0.15208469331264496,0.3009207248687744,0.039809051901102066,0.040246617048978806,0.022013643756508827,community,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s03,nn,130,200,0.2,0.1,0.09933704882860184,0.09933704882860184,6.663404591532498,0.10134615384615385,0.09933704882860184,0.041287876665592194,0.028577864170074463,0.05273583419620991,0.09181541204452515,0.15682980120182038,0.31217169761657715,0.04093446582555771,0.041287876665592194,0.022240333259105682,community,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s04,nn,130,200,0.2,0.1,0.10265403985977173,0.10265403985977173,6.602390280262374,0.10261538461538461,0.10265403985977173,0.04197127744555473,0.0272272527217865,0.05566149353981018,0.09527912735939026,0.15815804302692416,0.3152429461479187,0.041448649019002914,0.04197127744555473,0.0222479235380888,community,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n140_s00,nn,140,200,0.2,0.1,0.09893544018268585,0.09893544018268585,6.081730986639259,0.09675,0.09893544018268585,0.03985109180212021,0.027872085571289062,0.05313301980495453,0.0919458419084549,0.1554683580994606,0.253845751285553,0.03941807523369789,0.03985109180212021,0.01888708397746086,community,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s01,nn,140,200,0.2,0.1,0.09823751449584961,0.09823751449584961,7.269096094552923,0.0975,0.09823751449584961,0.04111617058515549,0.028487861156463623,0.051417142152786255,0.09126481413841248,0.15211875438690187,0.3053339719772339,0.040761347860097885,0.04111617058515549,0.02252674661576748,community,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s02,nn,140,200,0.2,0.1,0.0977906808257103,0.0977906808257103,6.855018499486125,0.10082142857142858,0.0977906808257103,0.04058030620217323,0.02790147066116333,0.052344527840614316,0.0902194231748581,0.1539784669876099,0.30541592836380005,0.04013196378946304,0.04058030620217323,0.02234426885843277,community,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s03,nn,140,200,0.2,0.1,0.0981808751821518,0.0981808751821518,6.485375642343264,0.09575,0.0981808751821518,0.040975794196128845,0.02727484703063965,0.051491594314575194,0.09206485748291016,0.15204282104969025,0.30980879068374634,0.04062509909272194,0.040975794196128845,0.022214677184820175,community,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s04,nn,140,200,0.2,0.1,0.10218238830566406,0.10218238830566406,7.030286998972254,0.10210714285714285,0.10218238830566406,0.043022334575653076,0.027620315551757812,0.05313342809677124,0.0943388044834137,0.1626134812831879,0.3152848482131958,0.042648982256650925,0.043022334575653076,0.024316754192113876,community,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n150_s00,nn,150,200,0.2,0.1,0.09902787208557129,0.09902787208557129,6.98808948545861,0.09923333333333333,0.09902787208557129,0.04242819920182228,0.027195602655410767,0.050983849167823794,0.09217463433742523,0.1551545023918152,0.3193793296813965,0.04212046042084694,0.04242819920182228,0.025195851922035217,community,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s01,nn,150,200,0.2,0.1,0.09786126762628555,0.09786126762628555,7.395093512304254,0.09726666666666667,0.09786126762628555,0.04176388680934906,0.02760523557662964,0.05071560442447662,0.09042233228683472,0.15526512265205383,0.3042041063308716,0.04144866019487381,0.04176388680934906,0.02416795678436756,community,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s02,nn,150,200,0.2,0.1,0.09694791585206985,0.09694791585206985,6.708995302013424,0.09920000000000001,0.09694791585206985,0.041882261633872986,0.027239203453063965,0.05002826154232025,0.09014300256967545,0.15146534740924839,0.30645328760147095,0.04154489189386368,0.041882261633872986,0.024732526391744614,community,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s03,nn,150,200,0.2,0.1,0.10214923322200775,0.10214923322200775,6.885546979865771,0.10006666666666666,0.10214923322200775,0.044293876737356186,0.028038591146469116,0.051351031661033636,0.09409438073635101,0.16426159143447877,0.3161667287349701,0.04398978129029274,0.044293876737356186,0.026644498109817505,community,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s04,nn,150,200,0.2,0.1,0.09646500647068024,0.09646500647068024,7.279840268456375,0.09886666666666667,0.09646500647068024,0.04118850827217102,0.028707683086395264,0.050032585859298706,0.08973175287246704,0.1513790577650071,0.3144352436065674,0.040840569883584976,0.04118850827217102,0.023580964654684067,community,cross_n_v3_3,V3.3 cross-N MPNN,150
490,n050_s00,nn,50,200,0.2,0.1,0.10440310090780258,0.10440310090780258,3.5203408163265317,0.10490000000000001,0.10440310090780258,0.039801545441150665,0.03486478328704834,0.0554591964930296,0.10098196566104889,0.15446589887142181,0.2482612431049347,0.03919551521539688,0.039801545441150665,0.019089778885245323,random,single_n_v3_3,V3.3 single-N MPNN,50
490,n050_s01,nn,50,200,0.2,0.1,0.09363819658756256,0.09363819658756256,4.071644897959185,0.098,0.09363819658756256,0.03483305871486664,0.03569561243057251,0.05063702762126923,0.09087225794792175,0.1426427960395813,0.20278844237327576,0.03420363739132881,0.03483305871486664,0.01468203030526638,random,single_n_v3_3,V3.3 single-N MPNN,50
490,n050_s02,nn,50,200,0.2,0.1,0.09905441850423813,0.09905441850423813,4.506108163265306,0.09820000000000001,0.09905441850423813,0.036630041897296906,0.036626070737838745,0.054289248585700986,0.09578904509544373,0.15000881105661393,0.23456689715385437,0.03591906651854515,0.036630041897296906,0.01571105606853962,random,single_n_v3_3,V3.3 single-N MPNN,50
490,n050_s03,nn,50,200,0.2,0.1,0.10230550169944763,0.10230550169944763,3.9614346938775515,0.1058,0.10230550169944763,0.03950011730194092,0.03638988733291626,0.05462905764579773,0.09713287651538849,0.15723676383495333,0.24355968832969666,0.03896785154938698,0.03950011730194092,0.020266011357307434,random,single_n_v3_3,V3.3 single-N MPNN,50
490,n050_s04,nn,50,200,0.2,0.1,0.10027504712343216,0.10027504712343216,3.846383673469388,0.0953,0.10027504712343216,0.03657175600528717,0.035938382148742676,0.054213234782218934,0.09798635542392731,0.1507018357515335,0.24212831258773804,0.03593168780207634,0.03657175600528717,0.015870705246925354,random,single_n_v3_3,V3.3 single-N MPNN,50
490,n060_s00,nn,60,200,0.2,0.1,0.1032118946313858,0.1032118946313858,4.190874293785311,0.10391666666666667,0.1032118946313858,0.03919709473848343,0.03528332710266113,0.05683401674032212,0.09765521436929703,0.16054161190986632,0.24527013301849365,0.038677264004945755,0.03919709473848343,0.018756574019789696,random,single_n_v3_3,V3.3 single-N MPNN,60
490,n060_s01,nn,60,200,0.2,0.1,0.10042285174131393,0.10042285174131393,3.7667358757062113,0.09975,0.10042285174131393,0.03755192086100578,0.03612250089645386,0.0538195550441742,0.09712491929531097,0.1503841459751129,0.2345285564661026,0.03692081570625305,0.03755192086100578,0.01505692582577467,random,single_n_v3_3,V3.3 single-N MPNN,60
490,n060_s02,nn,60,200,0.2,0.1,0.09595131129026413,0.09595131129026413,4.1294350282485865,0.09874999999999999,0.09595131129026413,0.034651923924684525,0.03604620695114136,0.05214678645133972,0.09334865212440491,0.14228182435035705,0.20033875107765198,0.034114133566617966,0.034651923924684525,0.012219038791954517,random,single_n_v3_3,V3.3 single-N MPNN,60
490,n060_s03,nn,60,200,0.2,0.1,0.10428933054208755,0.10428933054208755,4.291539548022599,0.10458333333333333,0.10428933054208755,0.040386050939559937,0.03550872206687927,0.05664855837821961,0.09875045716762543,0.1624310046434403,0.24703741073608398,0.03986421227455139,0.040386050939559937,0.020180562511086464,random,single_n_v3_3,V3.3 single-N MPNN,60
490,n060_s04,nn,60,200,0.2,0.1,0.0978592112660408,0.0978592112660408,4.306793785310734,0.09483333333333334,0.0978592112660408,0.03561507165431976,0.03639212250709534,0.05374816060066223,0.0944461077451706,0.14646131098270418,0.20359325408935547,0.03509572893381119,0.03561507165431976,0.014213873073458672,random,single_n_v3_3,V3.3 single-N MPNN,60
490,n070_s00,nn,70,200,0.2,0.1,0.1006549596786499,0.1006549596786499,4.437266045548655,0.10214285714285715,0.1006549596786499,0.03588886559009552,0.0362224280834198,0.05693916380405426,0.09647537767887115,0.15113504528999328,0.19713646173477173,0.03531354293227196,0.03588886559009552,0.011950372718274593,random,single_n_v3_3,V3.3 single-N MPNN,70
490,n070_s01,nn,70,200,0.2,0.1,0.10261421650648117,0.10261421650648117,4.279757763975156,0.10457142857142858,0.10261421650648117,0.040456775575876236,0.03620719909667969,0.05494280159473419,0.0963854044675827,0.16050558388233185,0.24529680609703064,0.03995606675744057,0.040456775575876236,0.019774585962295532,random,single_n_v3_3,V3.3 single-N MPNN,70
490,n070_s02,nn,70,200,0.2,0.1,0.1007106602191925,0.1007106602191925,4.428326086956519,0.10450000000000001,0.1007106602191925,0.03781638666987419,0.035795629024505615,0.054938357323408134,0.0964367538690567,0.15259723961353303,0.24729236960411072,0.037353817373514175,0.03781638666987419,0.017543630674481392,random,single_n_v3_3,V3.3 single-N MPNN,70
490,n070_s03,nn,70,200,0.2,0.1,0.09958869218826294,0.09958869218826294,4.632979296066252,0.1032142857142857,0.09958869218826294,0.03738035634160042,0.035041987895965576,0.05520855486392975,0.09470025077462196,0.15379945635795594,0.24225357174873352,0.03681281954050064,0.03738035634160042,0.016161059960722923,random,single_n_v3_3,V3.3 single-N MPNN,70
490,n070_s04,nn,70,200,0.2,0.1,0.10146141052246094,0.10146141052246094,4.024959627329192,0.10257142857142856,0.10146141052246094,0.03786570951342583,0.03614048287272453,0.05594310462474823,0.09676159173250198,0.15292553305625917,0.2454574704170227,0.037279337644577026,0.03786570951342583,0.015186435543000698,random,single_n_v3_3,V3.3 single-N MPNN,70
490,n080_s00,nn,80,200,0.2,0.1,0.10001447051763535,0.10001447051763535,4.251994462025317,0.10293749999999999,0.10001447051763535,0.03720424696803093,0.036407679319381714,0.05492859482765198,0.09529061615467072,0.15217065513134004,0.24186572432518005,0.036616161465644836,0.03720424696803093,0.014456718228757381,random,single_n_v3_3,V3.3 single-N MPNN,80
490,n080_s01,nn,80,200,0.2,0.1,0.1012546718120575,0.1012546718120575,4.8663109177215205,0.10024999999999999,0.1012546718120575,0.03901557996869087,0.03559485077857971,0.054454010725021366,0.09687003493309021,0.1545662611722946,0.24809113144874573,0.038556214421987534,0.03901557996869087,0.018746810033917427,random,single_n_v3_3,V3.3 single-N MPNN,80
490,n080_s02,nn,80,200,0.2,0.1,0.10141491144895554,0.10141491144895554,4.232346518987342,0.10262500000000001,0.10141491144895554,0.037213511765003204,0.035421669483184814,0.05581679046154022,0.09690956771373749,0.15184911489486694,0.22475627064704895,0.03664842247962952,0.037213511765003204,0.012842429801821709,random,single_n_v3_3,V3.3 single-N MPNN,80
490,n080_s03,nn,80,200,0.2,0.1,0.09954802691936493,0.09954802691936493,4.404634493670887,0.0964375,0.09954802691936493,0.03724200651049614,0.03554198145866394,0.054127073287963866,0.09487885236740112,0.15133977234363558,0.21866530179977417,0.03670908510684967,0.03724200651049614,0.014760864898562431,random,single_n_v3_3,V3.3 single-N MPNN,80
490,n080_s04,nn,80,200,0.2,0.1,0.09604816138744354,0.09604816138744354,5.197082278481014,0.0978125,0.09604816138744354,0.035977479070425034,0.036339402198791504,0.05358409583568573,0.0909954309463501,0.1483723133802414,0.25060325860977173,0.03548913821578026,0.035977479070425034,0.015700891613960266,random,single_n_v3_3,V3.3 single-N MPNN,80
490,n090_s00,nn,90,200,0.2,0.1,0.09896381944417953,0.09896381944417953,5.26689575530587,0.09727777777777778,0.09896381944417953,0.037496957927942276,0.034838080406188965,0.05344024002552032,0.09504178166389465,0.150318443775177,0.24383491277694702,0.03701143339276314,0.037496957927942276,0.01712833158671856,random,single_n_v3_3,V3.3 single-N MPNN,90
490,n090_s01,nn,90,200,0.2,0.1,0.10047508776187897,0.10047508776187897,4.535859550561797,0.10633333333333334,0.10047508776187897,0.037252429872751236,0.03593158721923828,0.05653495267033577,0.09511266648769379,0.15412961244583132,0.2355462908744812,0.036801405251026154,0.037252429872751236,0.01379552111029625,random,single_n_v3_3,V3.3 single-N MPNN,90
490,n090_s02,nn,90,200,0.2,0.1,0.09995879977941513,0.09995879977941513,5.279752808988764,0.09644444444444444,0.09995879977941513,0.03732650354504585,0.03557053208351135,0.05477170646190643,0.09506635367870331,0.153119233250618,0.21728873252868652,0.03681395947933197,0.03732650354504585,0.015227986499667168,random,single_n_v3_3,V3.3 single-N MPNN,90
490,n090_s03,nn,90,200,0.2,0.1,0.09831561893224716,0.09831561893224716,4.659702871410736,0.09994444444444443,0.09831561893224716,0.03655081242322922,0.03480696678161621,0.0542375385761261,0.09365861117839813,0.15120829641819,0.21449953317642212,0.035953931510448456,0.03655081242322922,0.013637631200253963,random,single_n_v3_3,V3.3 single-N MPNN,90
490,n090_s04,nn,90,200,0.2,0.1,0.10044003278017044,0.10044003278017044,4.5209113607989995,0.10233333333333335,0.10044003278017044,0.037394456565380096,0.036069661378860474,0.05546210408210754,0.09599991142749786,0.15254873633384705,0.23871645331382751,0.0368850901722908,0.037394456565380096,0.014184591360390186,random,single_n_v3_3,V3.3 single-N MPNN,90
490,n100_s00,nn,100,200,0.2,0.1,0.0985013097524643,0.0985013097524643,5.217870707070709,0.0967,0.0985013097524643,0.03730658441781998,0.035639919340610504,0.05339634418487549,0.0947694182395935,0.15001449584960938,0.2440027892589569,0.03686181455850601,0.03730658441781998,0.01751985400915146,random,single_n_v3_3,V3.3 single-N MPNN,100
490,n100_s01,nn,100,200,0.2,0.1,0.10132386535406113,0.10132386535406113,5.096659090909092,0.09935000000000001,0.10132386535406113,0.038605447858572006,0.03594082593917847,0.05537458397448063,0.09634307771921158,0.15611565113067627,0.24649512767791748,0.03816429525613785,0.038605447858572006,0.01757820136845112,random,single_n_v3_3,V3.3 single-N MPNN,100
490,n100_s02,nn,100,200,0.2,0.1,0.10258793830871582,0.10258793830871582,5.161060101010102,0.1057,0.10258793830871582,0.03806750476360321,0.03558474779129028,0.05669783540070057,0.09726753830909729,0.15438791811466218,0.2409641146659851,0.03761022537946701,0.03806750476360321,0.016194747760891914,random,single_n_v3_3,V3.3 single-N MPNN,100
490,n100_s03,nn,100,200,0.2,0.1,0.10171231627464294,0.10171231627464294,5.0212505050505065,0.1043,0.10171231627464294,0.03758484125137329,0.0357646644115448,0.056357541680336,0.09698787331581116,0.15378617048263554,0.2388947308063507,0.03716780245304108,0.03758484125137329,0.015522679314017296,random,single_n_v3_3,V3.3 single-N MPNN,100
490,n100_s04,nn,100,200,0.2,0.1,0.09920337051153183,0.09920337051153183,5.2756277777777765,0.09865,0.09920337051153183,0.0375070795416832,0.03576567769050598,0.0544282466173172,0.09374834597110748,0.15036603808403015,0.24288681149482727,0.036963559687137604,0.0375070795416832,0.014898674562573433,random,single_n_v3_3,V3.3 single-N MPNN,100
490,n110_s00,nn,110,200,0.2,0.1,0.10200373083353043,0.10200373083353043,5.439816930775646,0.10363636363636364,0.10200373083353043,0.03966387361288071,0.036483585834503174,0.05449160039424896,0.096939817070961,0.15551618337631226,0.24392297863960266,0.039218828082084656,0.03966387361288071,0.019373329356312752,random,single_n_v3_3,V3.3 single-N MPNN,110
490,n110_s01,nn,110,200,0.2,0.1,0.10113310068845749,0.10113310068845749,5.141949124270225,0.09677272727272727,0.10113310068845749,0.03755607828497887,0.03576257824897766,0.05548543632030487,0.09619268774986267,0.1526343986392021,0.2442626953125,0.037096839398145676,0.03755607828497887,0.014491713605821133,random,single_n_v3_3,V3.3 single-N MPNN,110
490,n110_s02,nn,110,200,0.2,0.1,0.10136768966913223,0.10136768966913223,5.109909924937448,0.09845454545454546,0.10136768966913223,0.03771742433309555,0.03499063849449158,0.05654650032520294,0.09581221640110016,0.15666877329349516,0.21668046712875366,0.037184447050094604,0.03771742433309555,0.015036663971841335,random,single_n_v3_3,V3.3 single-N MPNN,110
490,n110_s03,nn,110,200,0.2,0.1,0.09773628413677216,0.09773628413677216,5.998816096747285,0.09818181818181819,0.09773628413677216,0.03560060262680054,0.03612518310546875,0.054581725597381586,0.09320931136608124,0.1480290800333023,0.21068373322486877,0.035152364522218704,0.03560060262680054,0.012801566161215305,random,single_n_v3_3,V3.3 single-N MPNN,110
490,n110_s04,nn,110,200,0.2,0.1,0.10224329680204391,0.10224329680204391,5.211089658048374,0.10313636363636364,0.10224329680204391,0.03783236816525459,0.03571537137031555,0.05740218460559845,0.09592720866203308,0.15713801085948947,0.2105480432510376,0.03731468692421913,0.03783236816525459,0.013867540284991264,random,single_n_v3_3,V3.3 single-N MPNN,110
490,n120_s00,nn,120,200,0.2,0.1,0.10034321248531342,0.10034321248531342,5.757829131652662,0.10266666666666667,0.10034321248531342,0.037510890513658524,0.03450217843055725,0.05556683838367463,0.09474144876003265,0.15362081527709961,0.2381775677204132,0.03703957051038742,0.037510890513658524,0.01514394674450159,random,single_n_v3_3,V3.3 single-N MPNN,120
490,n120_s01,nn,120,200,0.2,0.1,0.09881055355072021,0.09881055355072021,5.506907212885152,0.10379166666666667,0.09881055355072021,0.0364442877471447,0.03499019145965576,0.055673441290855406,0.09294556081295013,0.15197631418704988,0.2289738655090332,0.03596238046884537,0.0364442877471447,0.013356538489460945,random,single_n_v3_3,V3.3 single-N MPNN,120
490,n120_s02,nn,120,200,0.2,0.1,0.10260332375764847,0.10260332375764847,5.438247198879553,0.105,0.10260332375764847,0.03865508735179901,0.03546521067619324,0.05639881193637848,0.09753118455410004,0.15500137209892273,0.24467819929122925,0.03825860470533371,0.03865508735179901,0.017237158492207527,random,single_n_v3_3,V3.3 single-N MPNN,120
